hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 192.162, -112.342, -193.716, -110.346, 1.16209, 223.013, 0.00198736, -0.00397355, -0.304148, 0.343845, 0.449181, 0.0911505, -0.145325, -0.434511, 0.000292628, -0.000484469
2, 0.00000, 192.658, -112.388, -193.949, -110.737, 0.961289, 223.398, 0.00168376, -0.00335678, -0.257489, 0.290543, 0.379885, 0.0774867, -0.122605, -0.367687, 0.000209617, -0.00034276
3, 0.00000, 192.891, -112.408, -194.058, -110.921, 0.866216, 223.578, 0.00154168, -0.00306931, -0.235668, 0.265683, 0.347521, 0.071057, -0.11203, -0.336451, 0.000177006, -0.000288567
4, 0.00000, 192.999, -112.401, -194.097, -111.016, 0.807246, 223.656, 0.00149321, -0.00296936, -0.22814, 0.257056, 0.336314, 0.0688646, -0.108339, -0.325654, 0.000164605, -0.000266443
5, 0.00000, 192.91, -112.386, -194.05, -110.949, 0.837596, 223.584, 0.00155522, -0.0030937, -0.237623, 0.267818, 0.350346, 0.0716811, -0.112901, -0.339212, 0.000177227, -0.00028636
6, 0.00000, 192.577, -112.321, -193.868, -110.705, 0.94167, 223.313, 0.00179584, -0.00357625, -0.274378, 0.309554, 0.404737, 0.08258, -0.130593, -0.391756, 0.000234044, -0.000378029
7, 0.00000, 191.876, -112.204, -193.499, -110.181, 1.17919, 222.75, 0.00227961, -0.00455368, -0.348417, 0.393984, 0.514533, 0.104323, -0.166499, -0.497683, 0.000382997, -0.00062429
8, 0.00000, 191.321, -112.252, -193.295, -109.673, 1.50732, 222.342, 0.00263946, -0.0050792, -0.388884, 0.441026, 0.575341, 0.115733, -0.186923, -0.555989, 0.00046644, -0.000770907
9, 0.00000, 193.175, -111.498, -193.346, -111.491, 0.0803639, 223.31, 0.00367355, -0.00495286, -0.399269, 0.446359, 0.58588, 0.122107, -0.186962, -0.568161, 0.000350179, -0.000305638
10, 0.00000, 193.91, -111.154, -193.326, -112.229, -0.519905, 223.672, 0.00417912, -0.00498969, -0.411337, 0.457102, 0.601522, 0.127193, -0.190493, -0.584174, 0.000308078, -0.000121643
11, 0.00000, 197.088, -109.86, -193.412, -115.347, -2.97146, 225.343, 0.00582649, -0.00455847, -0.415755, 0.451033, 0.599761, 0.134219, -0.18404, -0.585913, 3.47896E-005, 0.000660629
12, 0.00000, 197.267, -109.802, -193.43, -115.517, -3.09905, 225.446, 0.00587982, -0.00449382, -0.412546, 0.447002, 0.594724, 0.133472, -0.182193, -0.581169, 1.37618E-005, 0.000695521
13, 0.00000, 196.059, -110.289, -193.393, -114.334, -2.17047, 224.806, 0.00528351, -0.00469765, -0.413805, 0.452436, 0.599587, 0.131773, -0.185906, -0.584621, 0.000124634, 0.000412497
14, 0.00000, 193.123, -111.411, -193.249, -111.481, 0.04113, 223.228, 0.00389863, -0.00521063, -0.420662, 0.470066, 0.617098, 0.12873, -0.196819, -0.598473, 0.000383045, -0.000323446
15, 0.00000, 191.434, -111.967, -193.085, -109.876, 1.24557, 222.279, 0.00326766, -0.00564432, -0.437574, 0.494878, 0.646311, 0.130854, -0.209281, -0.62493, 0.000544128, -0.000803076
16, 0.00000, 190.108, -112.241, -192.813, -108.678, 2.07185, 221.455, 0.00312844, -0.00634056, -0.480746, 0.54822, 0.713403, 0.141397, -0.23339, -0.688332, 0.00073335, -0.00128489
17, 0.00000, 189.249, -112.157, -192.406, -108.004, 2.41437, 220.79, 0.00363944, -0.00741187, -0.559892, 0.640606, 0.832335, 0.163448, -0.273438, -0.802281, 0.000994234, -0.00177336
18, 0.00000, 188.55, -112.086, -192.072, -107.453, 2.69431, 220.244, 0.00405503, -0.00828978, -0.62436, 0.716308, 0.929531, 0.181143, -0.306414, -0.895239, 0.00124294, -0.00221197
19, 0.00000, 188.275, -112.057, -191.94, -107.237, 2.80483, 220.028, 0.00421906, -0.00863734, -0.649792, 0.746279, 0.967947, 0.188059, -0.319512, -0.931944, 0.00135717, -0.00239351
20, 0.00000, 188.116, -112.04, -191.864, -107.113, 2.86831, 219.903, 0.0043141, -0.00883887, -0.664511, 0.763652, 0.990196, 0.192046, -0.327114, -0.953196, 0.00142957, -0.0025022
21, 0.00000, 188.355, -112.035, -191.956, -107.316, 2.7457, 220.079, 0.00420521, -0.00860028, -0.647351, 0.74307, 0.963976, 0.187565, -0.317974, -0.928273, 0.00134909, -0.00236158
22, 0.00000, 188.905, -112.123, -192.242, -107.733, 2.5518, 220.523, 0.00384346, -0.00784236, -0.59154, 0.677724, 0.880017, 0.172164, -0.289588, -0.847901, 0.00111062, -0.00198668
23, 0.00000, 189.888, -112.22, -192.709, -108.505, 2.15984, 221.284, 0.0032598, -0.006615, -0.501077, 0.571893, 0.743914, 0.147095, -0.243633, -0.717585, 0.000796059, -0.00140306
24, 0.00000, 191.045, -112.332, -193.258, -109.414, 1.69682, 222.182, 0.00256436, -0.00517075, -0.393617, 0.44724, 0.582974, 0.116704, -0.18985, -0.563095, 0.000492447, -0.0008489
25, 0.00000, 191.901, -112.475, -193.707, -110.053, 1.40773, 222.868, 0.0019802, -0.00398081, -0.303982, 0.344425, 0.449586, 0.0907072, -0.145898, -0.434626, 0.000294231, -0.000505676
26, 0.00000, 192.417, -112.511, -193.943, -110.467, 1.18868, 223.265, 0.00167769, -0.0033629, -0.257367, 0.291, 0.380207, 0.0771449, -0.123052, -0.367783, 0.00021231, -0.000361261
27, 0.00000, 192.667, -112.524, -194.053, -110.669, 1.07822, 223.454, 0.0015361, -0.00307437, -0.23555, 0.266057, 0.347779, 0.070762, -0.112407, -0.33652, 0.000177241, -0.000299544
28, 0.00000, 192.825, -112.491, -194.092, -110.82, 0.972099, 223.56, 0.00148896, -0.00297328, -0.228054, 0.25734, 0.336511, 0.0686436, -0.108623, -0.325708, 0.000165513, -0.000275637
29, 0.00000, 192.819, -112.433, -194.047, -110.846, 0.923662, 223.534, 0.001553, -0.00309592, -0.237581, 0.267979, 0.350461, 0.0715615, -0.113058, -0.339248, 0.000178163, -0.000292414
30, 0.00000, 192.404, -112.409, -193.863, -110.512, 1.10446, 223.218, 0.00179148, -0.00358116, -0.274297, 0.30992, 0.405, 0.0823205, -0.130941, -0.391844, 0.00023821, -0.00039588
31, 0.00000, 191.579, -112.354, -193.49, -109.85, 1.45709, 222.585, 0.00227095, -0.0045628, -0.348204, 0.394741, 0.515064, 0.103749, -0.167244, -0.497838, 0.000384428, -0.00065162
32, 0.00000, 191.31, -112.257, -193.294, -109.661, 1.51682, 222.336, 0.00263777, -0.00507966, -0.388872, 0.44105, 0.575356, 0.115711, -0.18695, -0.555992, 0.000465914, -0.000769361
33, 0.00000, 192.545, -111.734, -193.316, -110.886, 0.546099, 222.975, 0.00333686, -0.00504058, -0.39899, 0.448146, 0.587022, 0.120948, -0.188431, -0.568621, 0.000399981, -0.000472871
34, 0.00000, 193.448, -111.334, -193.306, -111.779, -0.169336, 223.426, 0.00394743, -0.0050531, -0.411117, 0.45845, 0.602392, 0.126308, -0.19162, -0.584519, 0.000344684, -0.00023901
35, 0.00000, 194.727, -110.835, -193.347, -113.012, -1.12641, 224.096, 0.00469009, -0.00489541, -0.414622, 0.457939, 0.604273, 0.129652, -0.189886, -0.587698, 0.000234744, 0.000107443
36, 0.00000, 194.957, -110.759, -193.37, -113.231, -1.29077, 224.226, 0.00476798, -0.00482472, -0.411446, 0.453701, 0.599098, 0.129039, -0.187865, -0.5829, 0.000213837, 0.000159323
37, 0.00000, 194.112, -111.084, -193.331, -112.41, -0.653617, 223.773, 0.0043597, -0.0049657, -0.412847, 0.458118, 0.603288, 0.127999, -0.190725, -0.586071, 0.000283826, -4.65837E-005
38, 0.00000, 192.587, -111.631, -193.226, -110.945, 0.464733, 222.94, 0.003677, -0.00527331, -0.420357, 0.471672, 0.618148, 0.127638, -0.19821, -0.598863, 0.000418578, -0.000446729
39, 0.00000, 190.987, -112.136, -193.061, -109.44, 1.58262, 222.039, 0.00305441, -0.00570043, -0.437333, 0.496284, 0.647217, 0.129926, -0.21046, -0.62528, 0.000576144, -0.000929998
40, 0.00000, 190.608, -111.993, -192.834, -109.234, 1.60757, 221.734, 0.00314605, -0.00632087, -0.481243, 0.546447, 0.712154, 0.142735, -0.231652, -0.687966, 0.000740227, -0.00121675
41, 0.00000, 189.263, -112.15, -192.406, -108.019, 2.402, 220.798, 0.00364001, -0.0074113, -0.559913, 0.640559, 0.832307, 0.163491, -0.273388, -0.802281, 0.000994518, -0.00176947
42, 0.00000, 188.55, -112.086, -192.072, -107.453, 2.69437, 220.244, 0.00405509, -0.00828982, -0.624366, 0.716317, 0.929541, 0.181142, -0.306419, -0.895248, 0.00124345, -0.00221049
43, 0.00000, 188.276, -112.057, -191.94, -107.237, 2.8046, 220.028, 0.00421901, -0.00863726, -0.649788, 0.746273, 0.967942, 0.188058, -0.31951, -0.931938, 0.0013561, -0.00239303
44, 0.00000, 188.117, -112.04, -191.864, -107.113, 2.8682, 219.903, 0.00431407, -0.00883881, -0.664509, 0.763649, 0.990193, 0.192046, -0.327112, -0.953193, 0.00142879, -0.00250168
45, 0.00000, 188.302, -112.06, -191.953, -107.258, 2.79416, 220.049, 0.00420306, -0.00860299, -0.647281, 0.74332, 0.96415, 0.187375, -0.31822, -0.928321, 0.00135144, -0.00237354
46, 0.00000, 188.905, -112.123, -192.242, -107.733, 2.55185, 220.523, 0.00384346, -0.00784237, -0.591541, 0.677725, 0.880018, 0.172164, -0.289588, -0.847902, 0.00111047, -0.00198663
47, 0.00000, 189.888, -112.22, -192.709, -108.505, 2.1597, 221.285, 0.00325981, -0.00661507, -0.501077, 0.571892, 0.74391, 0.147095, -0.243631, -0.717581, 0.000796901, -0.00140563
48, 0.00000, 191.045, -112.332, -193.258, -109.414, 1.69682, 222.182, 0.00256436, -0.00517075, -0.393617, 0.44724, 0.582974, 0.116704, -0.18985, -0.563095, 0.000492453, -0.000848901
49, 0.00000, 192.001, -112.424, -193.711, -110.166, 1.31324, 222.924, 0.00198294, -0.00397793, -0.304043, 0.344199, 0.449427, 0.090877, -0.145677, -0.43458, 0.000293297, -0.000495857
50, 0.00000, 192.496, -112.471, -193.945, -110.555, 1.1143, 223.308, 0.00167963, -0.00336085, -0.257404, 0.29085, 0.3801, 0.0772546, -0.122907, -0.36775, 0.000210547, -0.000353883
51, 0.00000, 192.567, -112.575, -194.05, -110.558, 1.17219, 223.399, 0.00153362, -0.00307666, -0.235498, 0.266228, 0.347898, 0.0706293, -0.112577, -0.336553, 0.000177048, -0.000304895
52, 0.00000, 192.647, -112.582, -194.087, -110.62, 1.14018, 223.461, 0.00148464, -0.00297742, -0.227972, 0.257641, 0.336724, 0.0684169, -0.108919, -0.325772, 0.000166476, -0.000286599
53, 0.00000, 192.547, -112.573, -194.04, -110.541, 1.18047, 223.383, 0.00154629, -0.00310234, -0.237447, 0.268452, 0.350792, 0.0712018, -0.113525, -0.339345, 0.000179667, -0.00030896
54, 0.00000, 192.157, -112.536, -193.855, -110.235, 1.33736, 223.08, 0.001785, -0.00358751, -0.274155, 0.310414, 0.405347, 0.0819426, -0.131431, -0.391944, 0.000239129, -0.000412319
55, 0.00000, 191.807, -112.239, -193.497, -110.104, 1.24354, 222.712, 0.00227766, -0.00455587, -0.348372, 0.394163, 0.514661, 0.104192, -0.166673, -0.497724, 0.000384295, -0.000630979
56, 0.00000, 191.386, -112.192, -193.293, -109.777, 1.40667, 222.382, 0.00254187, -0.00509627, -0.389003, 0.440823, 0.575161, 0.115943, -0.186637, -0.555972, 0.000478746, -0.000793947
57, 0.00000, 191.654, -112.076, -193.27, -110.018, 1.2191, 222.497, 0.00290513, -0.00515305, -0.398562, 0.450689, 0.588661, 0.119271, -0.190561, -0.56926, 0.000461972, -0.000700503
58, 0.00000, 191.923, -111.919, -193.233, -110.297, 0.980117, 222.611, 0.00318838, -0.00525516, -0.41038, 0.462915, 0.605265, 0.123374, -0.195346, -0.585651, 0.000460887, -0.000637939
59, 0.00000, 192.316, -111.755, -193.24, -110.684, 0.674005, 222.814, 0.00341777, -0.00523888, -0.413513, 0.465016, 0.608812, 0.125045, -0.195735, -0.589525, 0.000436918, -0.000536311
60, 0.00000, 192.35, -111.759, -193.257, -110.711, 0.66063, 222.841, 0.00339613, -0.00519569, -0.410249, 0.461287, 0.603965, 0.124092, -0.194146, -0.584854, 0.000429072, -0.000524483
61, 0.00000, 192.119, -111.837, -193.237, -110.49, 0.827398, 222.713, 0.00330269, -0.00524697, -0.411935, 0.463955, 0.607025, 0.124205, -0.195539, -0.587575, 0.000448265, -0.000584861
