hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.983, -108.891, -188.963, -108.437, 0.415252, 218.27, -7.02468E-006, -1.37714E-005, -0.515944, 0.57858, 0.757061, 0.156171, -0.242297, -0.732523, 0.00820424, 0.0115427
2, 0.00000, 189.205, -109.507, -189.992, -109.169, 0.325669, 219.458, -5.85274E-006, -1.13299E-005, -0.434663, 0.487082, 0.637793, 0.131939, -0.203961, -0.617485, 0.00668359, 0.00979477
3, 0.00000, 189.779, -109.794, -190.473, -109.514, 0.281463, 220.016, -5.32372E-006, -1.02375E-005, -0.396931, 0.44465, 0.582425, 0.120645, -0.186176, -0.564018, 0.00600555, 0.00896132
4, 0.00000, 190.098, -109.914, -190.709, -109.723, 0.226816, 220.309, -5.10415E-006, -9.82056E-006, -0.383801, 0.42972, 0.563038, 0.1168, -0.179867, -0.545368, 0.00573456, 0.00866788
5, 0.00000, 189.9, -109.799, -190.529, -109.611, 0.229779, 220.109, -5.31398E-006, -1.02669E-005, -0.400078, 0.447932, 0.586862, 0.121726, -0.187476, -0.568421, 0.00600503, 0.00902985
6, 0.00000, 189.194, -109.362, -189.869, -109.223, 0.220957, 219.387, -6.13631E-006, -1.2024E-005, -0.463343, 0.518651, 0.679389, 0.140893, -0.216971, -0.657924, 0.0070611, 0.0104039
7, 0.00000, 187.63, -108.45, -188.455, -108.342, 0.24204, 217.814, -7.88234E-006, -1.58363E-005, -0.592335, 0.662997, 0.867944, 0.17975, -0.277131, -0.840053, 0.00940423, 0.0131419
8, 0.00000, 185.821, -107.754, -187.112, -107.164, 0.537649, 216.152, -9.28861E-006, -1.86175E-005, -0.665766, 0.747307, 0.976613, 0.200592, -0.312889, -0.944069, 0.0113301, 0.0147876
9, 0.00000, 192.305, -108.748, -190.702, -112.048, -1.66356, 221.426, -8.00949E-006, -1.66865E-005, -0.670907, 0.736851, 0.972702, 0.21106, -0.303325, -0.946819, 0.00953955, 0.0155944
10, 0.00000, 194.939, -109.039, -192.083, -114.088, -2.64985, 223.537, -7.67146E-006, -1.63099E-005, -0.686308, 0.746729, 0.989876, 0.219708, -0.304959, -0.966334, 0.00906221, 0.0162066
11, 0.00000, 205.713, -110.358, -197.901, -122.411, -6.62236, 232.323, -5.82384E-006, -1.3286E-005, -0.673836, 0.707742, 0.95304, 0.229593, -0.279768, -0.940788, 0.00638704, 0.0167393
12, 0.00000, 206.282, -110.445, -198.225, -122.845, -6.82012, 232.799, -5.70613E-006, -1.30083E-005, -0.667583, 0.700021, 0.943376, 0.228115, -0.276274, -0.931735, 0.00618665, 0.016607
13, 0.00000, 202.24, -109.983, -196.056, -119.701, -5.29718, 229.499, -6.36961E-006, -1.41314E-005, -0.676775, 0.718989, 0.963388, 0.226172, -0.287391, -0.947596, 0.00714792, 0.0165665
14, 0.00000, 192.35, -108.568, -190.573, -112.163, -1.81998, 221.377, -8.37398E-006, -1.75549E-005, -0.707153, 0.775397, 1.02424, 0.223043, -0.318733, -0.997339, 0.0100199, 0.0164539
15, 0.00000, 186.717, -107.484, -187.271, -108.016, -0.0728199, 216.692, -1.00174E-005, -2.05638E-005, -0.748147, 0.834439, 1.09334, 0.228049, -0.347562, -1.05869, 0.0123866, 0.0167641
16, 0.00000, 182.56, -106.336, -184.576, -105.121, 0.940675, 213.115, -1.20526E-005, -2.47239E-005, -0.833508, 0.939248, 1.22409, 0.248348, -0.39392, -1.18094, 0.0153875, 0.0180645
17, 0.00000, 180.387, -105.208, -182.75, -103.847, 1.06569, 211.024, -1.43964E-005, -3.02971E-005, -0.979847, 1.10542, 1.43856, 0.290409, -0.46343, -1.38638, 0.0191126, 0.0208542
18, 0.00000, 178.736, -104.341, -181.175, -102.807, 1.222, 209.283, -1.75465E-005, -2.34783E-005, -1.08997, 1.23064, 1.61648, 0.325293, -0.521537, -1.55619, 0.0125774, 0.0237324
19, 0.00000, 178.125, -104.042, -180.566, -102.432, 1.29278, 208.56, -1.612E-005, -1.69129E-005, -1.12885, 1.27515, 1.68277, 0.338428, -0.544982, -1.62414, 0.00717928, 0.0274832
20, 0.00000, 177.772, -103.874, -180.228, -102.222, 1.33093, 208.15, -1.19665E-005, -1.42462E-005, -1.15114, 1.30076, 1.71628, 0.345039, -0.558612, -1.66369, 0.00544485, 0.0321355
21, 0.00000, 178.394, -104.103, -180.766, -102.627, 1.21023, 208.835, -1.85568E-005, -1.87318E-005, -1.12682, 1.27186, 1.67875, 0.338236, -0.541673, -1.61642, 0.00830449, 0.0250614
22, 0.00000, 179.546, -104.767, -181.992, -103.333, 1.12968, 210.176, -1.54248E-005, -3.25097E-005, -1.03904, 1.17268, 1.52565, 0.307447, -0.49176, -1.46955, 0.0205742, 0.0219301
23, 0.00000, 182.005, -106.048, -184.109, -104.794, 0.973861, 212.58, -1.26649E-005, -2.60993E-005, -0.870879, 0.981649, 1.27892, 0.259138, -0.411671, -1.23346, 0.016299, 0.0187716
24, 0.00000, 184.906, -107.546, -186.554, -106.507, 0.794659, 215.383, -9.60847E-006, -1.92433E-005, -0.675805, 0.760569, 0.992628, 0.202473, -0.319022, -0.958711, 0.0118076, 0.0149133
25, 0.00000, 186.833, -108.676, -188.295, -107.588, 0.776478, 217.314, -7.38128E-006, -1.42625E-005, -0.517551, 0.582504, 0.760859, 0.155475, -0.244602, -0.735355, 0.00867505, 0.0116383
26, 0.00000, 188.145, -109.314, -189.379, -108.383, 0.662382, 218.578, -6.16308E-006, -1.17718E-005, -0.435971, 0.490187, 0.640794, 0.13142, -0.205762, -0.619719, 0.00710263, 0.00988388
27, 0.00000, 188.794, -109.617, -189.905, -108.782, 0.596819, 219.198, -5.58968E-006, -1.05871E-005, -0.397962, 0.44719, 0.584884, 0.120188, -0.187682, -0.565849, 0.00635, 0.00905841
28, 0.00000, 189.333, -109.778, -190.268, -109.155, 0.472767, 219.674, -5.3061E-006, -1.00853E-005, -0.38458, 0.431629, 0.56489, 0.116461, -0.180999, -0.546748, 0.00599572, 0.00874365
29, 0.00000, 189.501, -109.728, -190.299, -109.314, 0.35838, 219.778, -5.4253E-006, -1.03978E-005, -0.400497, 0.448975, 0.587887, 0.121539, -0.188098, -0.569182, 0.00613421, 0.009066
30, 0.00000, 188.436, -109.225, -189.43, -108.661, 0.463147, 218.756, -6.36896E-006, -1.23175E-005, -0.464323, 0.521, 0.6817, 0.140498, -0.218347, -0.659637, 0.0073392, 0.0104564
31, 0.00000, 186.326, -108.205, -187.695, -107.379, 0.65105, 216.73, -8.32428E-006, -1.64083E-005, -0.594398, 0.668051, 0.872892, 0.178855, -0.280115, -0.843722, 0.00994468, 0.0132244
32, 0.00000, 185.777, -107.746, -187.086, -107.132, 0.552012, 216.115, -9.29944E-006, -1.85992E-005, -0.665752, 0.747395, 0.976712, 0.200541, -0.312979, -0.94413, 0.0113186, 0.014793
33, 0.00000, 190.19, -108.417, -189.52, -110.456, -0.948677, 219.696, -8.4369E-006, -1.74041E-005, -0.674491, 0.745923, 0.981541, 0.209354, -0.308768, -0.953315, 0.0101546, 0.0154416
34, 0.00000, 193.362, -108.806, -191.207, -112.891, -2.10259, 222.245, -7.99587E-006, -1.68177E-005, -0.688967, 0.753478, 0.996519, 0.218444, -0.30906, -0.971225, 0.00950337, 0.0161194
35, 0.00000, 197.616, -109.377, -193.526, -116.145, -3.62291, 225.708, -7.26452E-006, -1.56326E-005, -0.686816, 0.740596, 0.985723, 0.223521, -0.300093, -0.965007, 0.00845075, 0.0165225
36, 0.00000, 198.365, -109.505, -193.959, -116.707, -3.87055, 226.334, -7.08333E-006, -1.52878E-005, -0.680155, 0.731788, 0.974983, 0.222258, -0.295935, -0.955172, 0.0081912, 0.0164133
37, 0.00000, 195.518, -109.101, -192.383, -114.537, -2.86791, 223.997, -7.64076E-006, -1.6197E-005, -0.687773, 0.746791, 0.990919, 0.221021, -0.304469, -0.96798, 0.00896254, 0.0163651
38, 0.00000, 190.415, -108.257, -189.483, -110.709, -1.17124, 219.787, -8.84004E-006, -1.82654E-005, -0.710566, 0.784018, 1.03269, 0.221436, -0.323932, -1.00358, 0.0106493, 0.0163967
39, 0.00000, 185.149, -107.204, -186.376, -106.855, 0.426575, 215.407, -1.04383E-005, -2.12499E-005, -0.751264, 0.842176, 1.10083, 0.226627, -0.352101, -1.06419, 0.0129782, 0.0166357
40, 0.00000, 184.775, -106.778, -185.877, -106.739, 0.271666, 214.954, -1.11195E-005, -2.33659E-005, -0.82833, 0.926977, 1.21214, 0.250417, -0.386848, -1.17204, 0.0141598, 0.0180077
41, 0.00000, 180.45, -105.221, -182.782, -103.889, 1.04963, 211.073, -1.44024E-005, -3.01316E-005, -0.979709, 1.10504, 1.43842, 0.290531, -0.463284, -1.38628, 0.0189735, 0.020837
42, 0.00000, 178.736, -104.341, -181.175, -102.807, 1.22169, 209.281, -1.75627E-005, -2.34053E-005, -1.08998, 1.23066, 1.61663, 0.325341, -0.521595, -1.55633, 0.012509, 0.0237376
43, 0.00000, 178.124, -104.041, -180.568, -102.431, 1.29133, 208.564, -1.62733E-005, -1.6943E-005, -1.12883, 1.27513, 1.68282, 0.338425, -0.544901, -1.62398, 0.00718523, 0.0273707
44, 0.00000, 177.772, -103.873, -180.228, -102.221, 1.33044, 208.151, -1.20403E-005, -1.42599E-005, -1.15114, 1.30075, 1.7163, 0.345035, -0.558571, -1.6636, 0.00544687, 0.0320799
45, 0.00000, 178.186, -104.072, -180.623, -102.469, 1.28709, 208.628, -1.65862E-005, -1.72416E-005, -1.12502, 1.27078, 1.67698, 0.33731, -0.542785, -1.61775, 0.0074019, 0.0268961
46, 0.00000, 179.546, -104.766, -181.991, -103.333, 1.13033, 210.176, -1.54474E-005, -3.24711E-005, -1.03904, 1.17267, 1.52572, 0.30746, -0.491775, -1.46957, 0.020544, 0.0219137
47, 0.00000, 182.004, -106.048, -184.11, -104.795, 0.972866, 212.58, -1.26493E-005, -2.61673E-005, -0.870897, 0.981673, 1.27883, 0.259119, -0.411642, -1.2334, 0.0163542, 0.0187787
48, 0.00000, 184.906, -107.546, -186.554, -106.507, 0.794657, 215.383, -9.60832E-006, -1.92433E-005, -0.675805, 0.760569, 0.992627, 0.202473, -0.319022, -0.958711, 0.0118077, 0.0149134
49, 0.00000, 187.277, -108.759, -188.552, -107.915, 0.638099, 217.682, -7.24269E-006, -1.40414E-005, -0.516895, 0.580951, 0.75938, 0.15574, -0.243711, -0.734254, 0.00846945, 0.0116041
50, 0.00000, 188.493, -109.378, -189.579, -108.64, 0.553038, 218.866, -6.05947E-006, -1.1593E-005, -0.43549, 0.489115, 0.639772, 0.131576, -0.205162, -0.618953, 0.00693876, 0.00985426
51, 0.00000, 188.357, -109.538, -189.651, -108.458, 0.736247, 218.834, -5.70878E-006, -1.07214E-005, -0.398384, 0.448296, 0.585958, 0.119967, -0.18835, -0.566645, 0.00648491, 0.00910333
52, 0.00000, 188.552, -109.637, -189.816, -108.575, 0.722502, 219.024, -5.52872E-006, -1.03423E-005, -0.38539, 0.433623, 0.566847, 0.116106, -0.18218, -0.548202, 0.00625083, 0.00881481
53, 0.00000, 188.308, -109.512, -189.608, -108.428, 0.740171, 218.785, -5.76122E-006, -1.07991E-005, -0.401737, 0.452079, 0.590918, 0.12097, -0.18995, -0.571423, 0.00653062, 0.00917282
54, 0.00000, 187.35, -109.025, -188.799, -107.856, 0.807512, 217.852, -6.69567E-006, -1.27047E-005, -0.465617, 0.524257, 0.68489, 0.139897, -0.220297, -0.661997, 0.00772012, 0.0105477
55, 0.00000, 187.329, -108.396, -188.28, -108.119, 0.337603, 217.563, -7.98474E-006, -1.59642E-005, -0.592786, 0.664127, 0.869056, 0.179543, -0.277805, -0.840864, 0.00951993, 0.0131588
56, 0.00000, 186.308, -107.857, -187.406, -107.519, 0.394051, 216.566, -9.01836E-006, -1.82636E-005, -0.664765, 0.7451, 0.974436, 0.200907, -0.311639, -0.942409, 0.0109873, 0.0146659
57, 0.00000, 187.096, -107.896, -187.77, -108.146, 0.066029, 217.16, -9.15594E-006, -1.85708E-005, -0.679933, 0.759543, 0.994772, 0.206834, -0.316847, -0.963049, 0.0111645, 0.0152422
58, 0.00000, 188.121, -107.967, -188.266, -108.954, -0.345835, 217.952, -9.15154E-006, -1.87412E-005, -0.698237, 0.776741, 1.01918, 0.214126, -0.32296, -0.987917, 0.0111654, 0.0157916
59, 0.00000, 189.507, -108.173, -189.028, -110.002, -0.821579, 219.076, -8.88255E-006, -1.83555E-005, -0.700794, 0.775919, 1.02031, 0.216919, -0.32143, -0.990488, 0.0107943, 0.016005
60, 0.00000, 189.59, -108.216, -189.098, -110.051, -0.826758, 219.157, -8.80838E-006, -1.81531E-005, -0.695013, 0.769487, 1.01193, 0.215174, -0.318777, -0.982386, 0.010663, 0.0158778
61, 0.00000, 188.814, -108.072, -188.647, -109.477, -0.582182, 218.514, -9.01578E-006, -1.85024E-005, -0.699431, 0.776237, 1.01969, 0.21551, -0.322182, -0.989146, 0.0109434, 0.0159003
62, 0.00000, 187.14, -107.714, -187.639, -108.261, -0.0908459, 217.109, -9.56962E-006, -1.95304E-005, -0.716639, 0.79921, 1.04741, 0.218615, -0.33293, -1.0144, 0.0117253, 0.0161043
