hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0446278, -2.18014E-008, -1.59196E-007, -1.60933E-008
9, 0.00000, -0.458293, 7.45564E-007, 4.84535E-007, 8.91904E-007
10, 0.00000, -0.643441, -1.4007E-006, 1.66608E-006, 1.74684E-006
11, 0.00000, -1.36367, -7.74337E-005, 9.29879E-006, 6.23791E-006
12, 0.00000, -1.39783, -8.46317E-006, 9.74814E-006, 6.46429E-006
13, 0.00000, -1.12486, 1.61079E-006, 6.43656E-006, 4.61631E-006
14, 0.00000, -0.494588, -3.3128E-006, 6.05943E-007, 1.04079E-006
15, 0.00000, -0.176604, -2.38159E-007, -4.26229E-007, 7.24633E-008
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0440267, -8.86752E-009, -1.57272E-007, -1.55856E-008
33, 0.00000, -0.31341, 1.64176E-006, -1.21834E-007, 3.83984E-007
34, 0.00000, -0.543137, -1.86143E-006, 9.4575E-007, 1.25645E-006
35, 0.00000, -0.859513, 3.88925E-006, 3.61202E-006, 3.04742E-006
36, 0.00000, -0.903335, -1.21106E-005, 4.0763E-006, 3.31382E-006
37, 0.00000, -0.719293, -4.00502E-006, 2.29651E-006, 2.20503E-006
38, 0.00000, -0.400768, -4.72833E-006, 1.12027E-007, 6.81061E-007
39, 0.00000, -0.0872252, -1.83068E-007, -3.14642E-007, -1.55277E-008
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.130369, 3.34349E-007, -3.30642E-007, 2.3432E-008
58, 0.00000, -0.21842, -2.31527E-007, -3.49724E-007, 1.54004E-007
59, 0.00000, -0.307733, -6.28625E-007, -1.88239E-007, 3.69316E-007
