hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.477, -109.907, -190.401, -109.217, 0.503306, 219.764, 0.000234533, -0.00133462, -1.00896, 1.27773, 1.60821, 0.23254, -0.601062, -1.50774, 0.00181456, -0.00252469
2, 0.00000, 190.48, -110.367, -191.217, -109.838, 0.395173, 220.737, 0.000160307, -0.00109729, -0.80331, 1.05038, 1.30918, 0.169369, -0.506892, -1.21745, 0.00101983, -0.00229308
3, 0.00000, 190.954, -110.585, -191.603, -110.132, 0.343051, 221.196, 0.000136109, -0.000967344, -0.704593, 0.941776, 1.16618, 0.138308, -0.462573, -1.07834, 0.000982903, -0.00174061
4, 0.00000, 191.268, -110.693, -191.829, -110.342, 0.282481, 221.484, 9.30737E-005, -0.00086981, -0.600636, 0.863589, 1.04678, 0.0875708, -0.446905, -0.949709, 0.000762769, -0.0014504
5, 0.00000, 191.125, -110.613, -191.701, -110.26, 0.287436, 221.339, 8.70668E-005, -0.00090338, -0.614135, 0.893631, 1.07946, 0.0842851, -0.465968, -0.976288, 0.000640406, -0.00162804
6, 0.00000, 190.65, -110.322, -191.255, -109.995, 0.285692, 220.846, 6.75774E-005, -0.000995469, -0.631138, 0.987904, 1.16927, 0.0517861, -0.538782, -1.03767, 0.000645247, -0.00201861
7, 0.00000, 189.526, -109.697, -190.254, -109.346, 0.326198, 219.709, 7.75459E-005, -0.00124345, -0.739946, 1.22179, 1.42514, 0.0285598, -0.686387, -1.24728, 0.00119013, -0.00306244
8, 0.00000, 187.587, -109.005, -188.846, -108.065, 0.676578, 217.929, 0.000434115, -0.0019773, -1.4867, 1.75839, 2.25973, 0.404607, -0.776739, -2.15645, 0.00370618, -0.00655496
9, 0.00000, 194.322, -110.183, -192.775, -113.079, -1.50023, 223.59, -0.000676248, -4.23547E-005, 0.952785, 0.344115, -0.179237, -0.996572, -0.77301, 0.653341, -0.000538299, -0.000883827
10, 0.00000, 197.092, -110.573, -194.329, -115.192, -2.47581, 225.896, -0.00107879, 0.000619481, 1.98925, -0.21885, -1.18603, -1.61292, -0.802886, 1.83398, -0.000330341, -0.0022147
