hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.280409, -0.114532, -0.280404, -0.114576, -0.280413, -0.114574, -1.32021E-009, -1.69588E-010
2, 0.00000, -0.225523, -0.0971392, -0.225524, -0.097137, -0.225523, -0.0971368, -8.47841E-010, -9.25983E-011
3, 0.00000, -0.198875, -0.0888701, -0.198877, -0.0888855, -0.198889, -0.0888893, -6.61255E-010, -6.28536E-011
4, 0.00000, -0.171954, -0.0860625, -0.171954, -0.0860727, -0.171961, -0.0860756, -5.12795E-010, -4.64829E-011
5, 0.00000, -0.176167, -0.089691, -0.176166, -0.0896866, -0.176163, -0.0896854, -5.43503E-010, -5.32257E-011
6, 0.00000, -0.183161, -0.103521, -0.183155, -0.103506, -0.183141, -0.103504, -6.24463E-010, -7.21737E-011
7, 0.00000, -0.215656, -0.131133, -0.215654, -0.131135, -0.215653, -0.131136, -9.25446E-010, -1.31138E-010
8, 0.00000, -0.430003, -0.146308, -0.429968, -0.146301, -0.429962, -0.146312, -3.08697E-009, -5.49951E-010
9, 0.00000, -0.0415937, -0.149841, -0.0415762, -0.149834, -0.0415793, -0.149846, -3.35901E-010, -2.37082E-011
10, 0.00000, 0.12603, -0.154186, 0.126051, -0.15417, 0.126052, -0.154188, -5.33823E-010, -1.54643E-011
11, 0.00000, 0.826239, -0.15519, 0.826253, -0.15515, 0.82625, -0.155214, -8.40193E-009, 8.86269E-010
12, 0.00000, 0.863288, -0.154048, 0.863287, -0.154048, 0.863288, -0.154049, -9.09401E-009, 9.90468E-010
13, 0.00000, 0.594663, -0.154722, 0.594662, -0.154721, 0.594662, -0.15472, -4.67104E-009, 2.8855E-010
14, 0.00000, -0.0302129, -0.157762, -0.0302371, -0.157773, -0.0302335, -0.157756, -3.5606E-010, -2.52676E-011
15, 0.00000, -0.360818, -0.164335, -0.360823, -0.164338, -0.360824, -0.164338, -2.33715E-009, -3.7757E-010
16, 0.00000, -0.582703, -0.180568, -0.582714, -0.180572, -0.582715, -0.180574, -5.8595E-009, -1.40251E-009
17, 0.00000, -0.672086, -0.209947, -0.672096, -0.20995, -0.672097, -0.209953, -8.11764E-009, -2.33184E-009
18, 0.00000, -0.731896, -0.229776, -0.743164, -0.233337, -0.744605, -0.233769, -7.09069E-009, 2.68635E-009
19, 0.00000, -0.754236, -0.237182, -0.765544, -0.240771, -0.77319, -0.24318, -8.0496E-009, 4.15634E-009
20, 0.00000, -0.766979, -0.241419, -0.778441, -0.245045, -0.786902, -0.247724, -8.4198E-009, 4.41169E-009
21, 0.00000, -0.722588, -0.236953, -0.733567, -0.240585, -0.739, -0.242272, -7.26168E-009, 3.54463E-009
22, 0.00000, -0.702719, -0.220086, -0.70778, -0.221679, -0.707766, -0.221677, -7.85467E-009, -2.83054E-010
23, 0.00000, -0.605768, -0.188135, -0.605823, -0.188141, -0.605793, -0.188123, -6.38313E-009, -1.59728E-009
24, 0.00000, -0.484056, -0.148119, -0.483987, -0.148104, -0.483989, -0.14813, -3.88663E-009, -7.64648E-010
25, 0.00000, -0.445455, -0.114625, -0.445415, -0.114616, -0.445416, -0.114632, -3.08973E-009, -4.78923E-010
26, 0.00000, -0.379065, -0.097134, -0.378975, -0.0971051, -0.378957, -0.0971464, -2.19662E-009, -3.04708E-010
27, 0.00000, -0.342351, -0.0889361, -0.342308, -0.0889226, -0.3423, -0.0889432, -1.76946E-009, -2.13248E-010
28, 0.00000, -0.283708, -0.0861014, -0.283678, -0.0860928, -0.283674, -0.0861086, -1.23362E-009, -1.35897E-010
29, 0.00000, -0.23449, -0.0896837, -0.234486, -0.0896706, -0.234483, -0.0896773, -8.81282E-010, -9.28388E-011
30, 0.00000, -0.293089, -0.103447, -0.293088, -0.103451, -0.293089, -0.103451, -1.3747E-009, -1.68227E-010
31, 0.00000, -0.40228, -0.13114, -0.402309, -0.131145, -0.402306, -0.131134, -2.63441E-009, -4.22329E-010
32, 0.00000, -0.435448, -0.146303, -0.435455, -0.146305, -0.435457, -0.146306, -3.15084E-009, -5.49913E-010
33, 0.00000, -0.151454, -0.14984, -0.151429, -0.149832, -0.151431, -0.149846, -6.46919E-010, -6.86754E-011
34, 0.00000, 0.0281009, -0.154179, 0.0281007, -0.154178, 0.0281004, -0.154177, -3.36198E-010, -1.87624E-011
35, 0.00000, 0.242105, -0.155285, 0.24212, -0.155263, 0.242122, -0.15528, -1.07929E-009, 6.74527E-012
36, 0.00000, 0.28855, -0.154094, 0.288568, -0.154063, 0.288577, -0.154079, -1.38455E-009, 2.23132E-011
37, 0.00000, 0.111869, -0.154703, 0.111858, -0.154716, 0.111855, -0.154707, -4.85676E-010, -1.25927E-011
38, 0.00000, -0.185092, -0.157731, -0.185141, -0.157759, -0.185154, -0.157741, -8.32728E-010, -7.486E-011
39, 0.00000, -0.458103, -0.164334, -0.45812, -0.164339, -0.458121, -0.164336, -3.58703E-009, -6.74243E-010
40, 0.00000, -0.274407, -0.180525, -0.274402, -0.18054, -0.274399, -0.180546, -1.6558E-009, -3.3089E-010
41, 0.00000, -0.663786, -0.209951, -0.663989, -0.209996, -0.663955, -0.209934, -7.86787E-009, -2.1752E-009
42, 0.00000, -0.731915, -0.229774, -0.743066, -0.233309, -0.744629, -0.23382, -7.14923E-009, 2.66625E-009
43, 0.00000, -0.754245, -0.237209, -0.765512, -0.240737, -0.772968, -0.24319, -8.08939E-009, 4.07125E-009
44, 0.00000, -0.766978, -0.241428, -0.778428, -0.245039, -0.786866, -0.247743, -8.43399E-009, 4.3931E-009
45, 0.00000, -0.752037, -0.236449, -0.763342, -0.240045, -0.770598, -0.242279, -7.9503E-009, 4.08665E-009
46, 0.00000, -0.702711, -0.220095, -0.707857, -0.221694, -0.707803, -0.221659, -7.81961E-009, -2.55223E-010
47, 0.00000, -0.605794, -0.188139, -0.605744, -0.188123, -0.60573, -0.188138, -6.41402E-009, -1.64324E-009
48, 0.00000, -0.484056, -0.148119, -0.483987, -0.148104, -0.483989, -0.14813, -3.88668E-009, -7.64653E-010
49, 0.00000, -0.382057, -0.11462, -0.382065, -0.114622, -0.382066, -0.114623, -2.30405E-009, -3.29138E-010
50, 0.00000, -0.328874, -0.0971391, -0.328867, -0.0971371, -0.328865, -0.0971365, -1.66834E-009, -2.02374E-010
51, 0.00000, -0.405642, -0.0889302, -0.405597, -0.0889265, -0.405605, -0.0889439, -2.4506E-009, -3.06378E-010
52, 0.00000, -0.397165, -0.0861036, -0.397125, -0.0860921, -0.397109, -0.0861057, -2.337E-009, -2.87336E-010
53, 0.00000, -0.407794, -0.0896716, -0.407805, -0.0896741, -0.407806, -0.0896698, -2.46871E-009, -2.97376E-010
54, 0.00000, -0.449656, -0.103457, -0.449703, -0.103467, -0.449708, -0.10345, -3.05859E-009, -4.1358E-010
55, 0.00000, -0.259013, -0.130998, -0.259002, -0.131057, -0.259008, -0.131058, -1.2311E-009, -1.74685E-010
56, 0.00000, -0.298474, -0.146304, -0.298472, -0.146305, -0.298471, -0.146307, -1.64035E-009, -2.73819E-010
57, 0.00000, -0.343645, -0.149839, -0.343605, -0.149831, -0.343605, -0.149846, -2.07597E-009, -3.26793E-010
58, 0.00000, -0.289147, -0.154179, -0.289106, -0.154167, -0.289104, -0.154185, -1.57077E-009, -2.23167E-010
