hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.136, -109.584, -189.974, -109.091, 0.394739, 219.341, -3.97762E-006, -7.45035E-006, -0.285178, 0.319869, 0.418753, 0.0865049, -0.13406, -0.405421, 0.00446207, 0.00649747
2, 0.00000, 190.199, -110.098, -190.863, -109.735, 0.303172, 220.386, -3.30595E-006, -6.15198E-006, -0.240452, 0.269493, 0.35303, 0.0731184, -0.112929, -0.341993, 0.00365659, 0.00553298
3, 0.00000, 190.701, -110.341, -191.282, -110.041, 0.258775, 220.879, -3.01784E-006, -5.56797E-006, -0.219641, 0.246082, 0.322468, 0.0668706, -0.103104, -0.312446, 0.00329526, 0.00506207
4, 0.00000, 191.034, -110.462, -191.528, -110.26, 0.200095, 221.188, -2.90586E-006, -5.35781E-006, -0.212384, 0.237816, 0.31173, 0.0647436, -0.0996032, -0.302108, 0.00316281, 0.00490529
5, 0.00000, 190.883, -110.372, -191.389, -110.175, 0.201389, 221.033, -3.02319E-006, -5.60432E-006, -0.221365, 0.247861, 0.324875, 0.0674712, -0.103801, -0.314842, 0.00331377, 0.00511348
6, 0.00000, 190.379, -110.048, -190.902, -109.904, 0.18515, 220.501, -3.49361E-006, -6.54655E-006, -0.25613, 0.286714, 0.375761, 0.0780522, -0.120022, -0.364127, 0.00388472, 0.00590763
7, 0.00000, 189.189, -109.351, -189.811, -109.234, 0.197079, 219.279, -4.47357E-006, -8.51941E-006, -0.326721, 0.365707, 0.479112, 0.0994396, -0.153011, -0.464121, 0.00509354, 0.00749379
8, 0.00000, 187.139, -108.585, -188.29, -107.898, 0.536656, 217.376, -4.8998E-006, -8.28957E-006, -0.295729, 0.371111, 0.46788, 0.069832, -0.172839, -0.439518, 0.00558742, 0.00686503
9, 0.00000, 194.336, -109.969, -192.605, -113.193, -1.68143, 223.503, -2.41467E-006, 5.85878E-006, 0.3497, -0.00114835, -0.176034, -0.301955, -0.173341, 0.303321, 0.00209056, -0.00607663
10, 0.00000, 197.297, -110.435, -194.313, -115.426, -2.68082, 226, -1.64017E-006, 1.10129E-005, 0.622223, -0.148886, -0.440633, -0.464199, -0.181349, 0.613786, 0.00140004, -0.0117136
11, 0.00000, 209.096, -112.264, -201.164, -124.38, -6.72945, 236.034, 8.53106E-007, 2.72792E-005, 1.66823, -0.706321, -1.45153, -1.0943, -0.219306, 1.80752, 0.00176036, -0.0341821
12, 0.00000, 209.7, -112.364, -201.522, -124.836, -6.93252, 236.554, 9.72224E-007, 2.79547E-005, 1.71861, -0.733441, -1.50061, -1.12463, -0.220833, 1.86541, 0.001865, -0.0352923
13, 0.00000, 205.297, -111.731, -198.992, -121.466, -5.37569, 232.813, 2.19278E-007, 2.256E-005, 1.33, -0.531567, -1.12894, -0.887478, -0.202418, 1.42328, 0.00113659, -0.0267966
14, 0.00000, 194.513, -109.866, -192.601, -113.384, -1.83959, 223.594, -2.48661E-006, 6.53186E-006, 0.386893, -0.011581, -0.203711, -0.328931, -0.182837, 0.340767, 0.00214203, -0.00678674
15, 0.00000, 188.428, -108.546, -188.826, -108.969, -0.0746706, 218.338, -4.65732E-006, -4.57073E-006, -0.128959, 0.29682, 0.320673, -0.0370083, -0.191961, -0.258924, 0.00490355, 0.00368286
16, 0.00000, 184.129, -107.333, -185.959, -105.989, 0.946184, 214.536, -6.63377E-006, -1.30094E-005, -0.459346, 0.517987, 0.675565, 0.137281, -0.21764, -0.652439, 0.00805467, 0.0101802
17, 0.00000, 182.261, -106.399, -184.393, -104.878, 1.07684, 212.713, -7.88461E-006, -1.57748E-005, -0.538972, 0.608553, 0.792695, 0.160345, -0.255715, -0.764919, 0.00987674, 0.0117955
18, 0.00000, 180.725, -105.622, -183.101, -103.967, 1.1796, 211.211, -8.92809E-006, -1.81631E-005, -0.604762, 0.683514, 0.889451, 0.179247, -0.287232, -0.857706, 0.01147, 0.0131078
19, 0.00000, 180.115, -105.311, -182.588, -103.607, 1.21866, 210.614, -9.34459E-006, -1.91665E-005, -0.631008, 0.713451, 0.928007, 0.186739, -0.299803, -0.894647, 0.0121484, 0.0136236
20, 0.00000, 179.761, -105.129, -182.29, -103.4, 1.24049, 210.267, -9.58478E-006, -1.97574E-005, -0.646259, 0.730851, 0.950403, 0.191086, -0.307109, -0.916103, 0.0125495, 0.0139236
