hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 190.607, -110.966, -191.793, -109.645, 0.845167, 221.143, -0.000234581, -0.00231246, -0.86036, 1.11365, 1.39269, 0.186556, -0.533571, -1.29849, 0.00124221, -0.00171721
2, 0.00000, 191.408, -111.249, -192.371, -110.184, 0.685708, 221.875, -0.000229693, -0.00189043, -0.679493, 0.912909, 1.12888, 0.131208, -0.45005, -1.04251, 0.000665615, -0.00161093
3, 0.00000, 191.786, -111.383, -192.644, -110.439, 0.609678, 222.22, -0.000221413, -0.00167915, -0.591991, 0.816787, 1.00216, 0.10358, -0.410832, -0.91915, 0.000662599, -0.00121837
4, 0.00000, 192.03, -111.446, -192.801, -110.613, 0.544476, 222.432, -0.000262301, -0.00150416, -0.492431, 0.743187, 0.888846, 0.0543122, -0.396914, -0.796493, 0.000499173, -0.00100539
5, 0.00000, 191.913, -111.395, -192.709, -110.538, 0.561274, 222.321, -0.000285038, -0.0015527, -0.501391, 0.767982, 0.914752, 0.0497147, -0.413753, -0.816568, 0.000392792, -0.00112822
6, 0.00000, 191.519, -111.209, -192.386, -110.291, 0.606955, 221.939, -0.000381195, -0.00168348, -0.500739, 0.842297, 0.978572, 0.0119547, -0.478192, -0.852867, 0.000358825, -0.00138452
7, 0.00000, 190.6, -110.813, -191.667, -109.701, 0.739771, 221.068, -0.00052608, -0.00205813, -0.572764, 1.03516, 1.18088, -0.0224199, -0.6088, -1.01066, 0.00068663, -0.00208038
8, 0.00000, 189.102, -110.396, -190.684, -108.65, 1.11403, 219.76, -0.000142774, -0.00336399, -1.3577, 1.58219, 2.04448, 0.381885, -0.689442, -1.95931, 0.00266689, -0.00476706
9, 0.00000, 194.155, -110.847, -193.239, -112.631, -0.891204, 223.753, -0.00112411, -0.000273008, 0.451592, 0.529829, 0.23243, -0.655901, -0.683991, 0.126692, -3.12359E-005, -0.000619375
10, 0.00000, 196.226, -110.961, -194.239, -114.299, -1.77266, 225.373, -0.00157249, 0.00095377, 1.22632, 0.108433, -0.52018, -1.11616, -0.706138, 1.00884, 4.28606E-007, -0.00111387
11, 0.00000, 204.527, -111.391, -198.272, -121.027, -5.35813, 231.921, -0.00330949, 0.0055712, 4.30083, -1.56834, -3.51904, -2.94671, -0.787442, 4.52812, 0.00564679, -0.0130702
12, 0.00000, 204.955, -111.417, -198.484, -121.373, -5.54057, 232.264, -0.0033976, 0.00579676, 4.45484, -1.65472, -3.67162, -3.03747, -0.789141, 4.70624, 0.00591604, -0.0140497
13, 0.00000, 201.855, -111.292, -196.998, -118.84, -4.16877, 229.82, -0.00273874, 0.00412718, 3.29842, -1.03631, -2.55268, -2.34159, -0.748486, 3.38545, 0.00274766, -0.00755044
14, 0.00000, 194.256, -110.763, -193.214, -112.75, -1.00051, 223.79, -0.00122195, -0.000189047, 0.535931, 0.523326, 0.184694, -0.725628, -0.720391, 0.20293, -0.000234297, -0.000627837
15, 0.00000, 189.953, -110.276, -190.952, -109.403, 0.63295, 220.337, -0.000468049, -0.00278045, -0.956644, 1.43834, 1.72072, 0.107464, -0.765654, -1.54237, 0.00157655, -0.00343519
16, 0.00000, 186.878, -109.735, -189.195, -107.104, 1.64688, 217.806, -7.2679E-005, -0.00467274, -1.93318, 2.12129, 2.79548, 0.608352, -0.866708, -2.72079, 0.00440956, -0.00884908
17, 0.00000, 185.473, -109.215, -188.175, -106.173, 1.90461, 216.531, -0.000111481, -0.0054858, -2.23837, 2.47329, 3.24968, 0.694735, -1.01734, -3.15574, 0.00603487, -0.0122907
18, 0.00000, 184.32, -108.781, -187.335, -105.41, 2.11312, 215.48, -0.00014577, -0.00616273, -2.48878, 2.76329, 3.62302, 0.764753, -1.14181, -3.51259, 0.00757326, -0.0154524
19, 0.00000, 183.863, -108.606, -187.001, -105.11, 2.19461, 215.062, -0.000159732, -0.00643563, -2.58817, 2.87867, 3.77125, 0.792301, -1.19139, -3.65411, 0.00830707, -0.0168634
20, 0.00000, 183.598, -108.504, -186.808, -104.936, 2.24115, 214.82, -0.000167594, -0.00659463, -2.6458, 2.94565, 3.85723, 0.808231, -1.22019, -3.73618, 0.00876025, -0.0177034
21, 0.00000, 184.127, -108.666, -187.158, -105.299, 2.11974, 215.282, -0.000245301, -0.00618847, -2.44962, 2.78854, 3.62531, 0.71825, -1.18289, -3.49118, 0.00719541, -0.0156132
22, 0.00000, 184.907, -109.003, -187.764, -105.799, 2.00711, 216.016, -0.000128324, -0.00581792, -2.36117, 2.61539, 3.43264, 0.729144, -1.07826, -3.33067, 0.00679013, -0.0138573
23, 0.00000, 186.518, -109.602, -188.933, -106.865, 1.71343, 217.479, -8.34759E-005, -0.00488142, -2.01173, 2.21153, 2.91214, 0.630804, -0.905172, -2.8326, 0.00475767, -0.00974184
24, 0.00000, 188.402, -110.294, -190.301, -108.118, 1.36095, 219.193, -3.16472E-005, -0.00380902, -1.60028, 1.73917, 2.30073, 0.51277, -0.703625, -2.246, 0.00316644, -0.0059421
25, 0.00000, 189.534, -110.788, -191.189, -108.839, 1.20355, 220.263, 0.000148159, -0.00332708, -1.51105, 1.50045, 2.05098, 0.555675, -0.542342, -2.05183, 0.00241742, -0.00429439
26, 0.00000, 190.418, -111.091, -191.817, -109.439, 1.01993, 221.063, 0.000134285, -0.0028065, -1.28221, 1.26859, 1.73674, 0.474161, -0.456465, -1.73953, 0.00193276, -0.00322062
27, 0.00000, 190.866, -111.237, -192.128, -109.745, 0.92221, 221.465, 0.000110246, -0.00252736, -1.15373, 1.14792, 1.56864, 0.423617, -0.416392, -1.56899, 0.00148154, -0.00254415
28, 0.00000, 191.316, -111.334, -192.401, -110.073, 0.788045, 221.846, -4.05572E-006, -0.00216049, -0.929169, 1.00002, 1.32882, 0.303511, -0.400757, -1.30159, 0.00110996, -0.00194214
29, 0.00000, 191.54, -111.337, -192.501, -110.256, 0.688383, 222.016, -0.000148381, -0.00190062, -0.729374, 0.901962, 1.14426, 0.179996, -0.415647, -1.08015, 0.000764487, -0.00180816
30, 0.00000, 190.812, -111.097, -191.99, -109.758, 0.847234, 221.359, -0.000121587, -0.0023292, -0.931956, 1.0959, 1.41298, 0.257825, -0.482148, -1.3515, 0.00112418, -0.00222082
31, 0.00000, 189.387, -110.614, -190.983, -108.79, 1.14651, 220.072, -9.21849E-005, -0.00317802, -1.30851, 1.47096, 1.92442, 0.395339, -0.61786, -1.86221, 0.00195032, -0.00408903
32, 0.00000, 189.063, -110.39, -190.662, -108.62, 1.12826, 219.727, -0.000137455, -0.00339385, -1.3797, 1.59536, 2.06711, 0.394414, -0.689771, -1.98507, 0.00235671, -0.00469962
33, 0.00000, 192.551, -110.716, -192.434, -111.359, -0.242036, 222.485, -0.000849492, -0.0011749, -0.0712538, 0.835184, 0.757781, -0.356151, -0.686878, -0.477932, 0.000350511, -0.001101
34, 0.00000, 195.008, -110.867, -193.628, -113.329, -1.27383, 224.406, -0.0013332, 0.000243701, 0.785237, 0.360489, -0.0810214, -0.860096, -0.704045, 0.50028, -0.000170954, -0.000673936
35, 0.00000, 198.21, -111.051, -195.187, -115.91, -2.63685, 226.923, -0.00188795, 0.00193578, 1.80885, -0.213918, -1.09157, -1.46008, -0.717841, 1.6764, 0.000562964, -0.00239893
36, 0.00000, 198.778, -111.101, -195.479, -116.361, -2.86596, 227.379, -0.00199412, 0.00225599, 2.01, -0.332501, -1.29525, -1.57527, -0.715516, 1.9107, 0.000772024, -0.00292896
37, 0.00000, 196.591, -110.949, -194.39, -114.609, -1.95429, 225.644, -0.0015608, 0.00101476, 1.22189, 0.113614, -0.513437, -1.11506, -0.708475, 1.00256, 2.60015E-005, -0.00110826
38, 0.00000, 192.694, -110.602, -192.403, -111.528, -0.396223, 222.539, -0.000849812, -0.00123913, -0.127763, 0.908872, 0.850032, -0.344159, -0.722496, -0.56374, 0.000227484, -0.000972199
39, 0.00000, 188.726, -110.138, -190.312, -108.451, 1.09599, 219.36, -0.000234666, -0.00356779, -1.40448, 1.70833, 2.17681, 0.359109, -0.774906, -2.06218, 0.0025758, -0.00525319
