hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.697, -108.703, -188.703, -108.285, 0.404899, 217.997, -2.23418E-005, -1.57534E-005, -1.17585, 1.3184, 1.72491, 0.355789, -0.551924, -1.6688, 0.0409657, 0.0209585
2, 0.00000, 188.961, -109.348, -189.769, -109.039, 0.317219, 219.224, -1.87403E-005, -1.31267E-005, -0.990367, 1.10966, 1.45287, 0.300524, -0.464524, -1.40646, 0.0339749, 0.0182294
3, 0.00000, 189.555, -109.648, -190.269, -109.394, 0.27385, 219.801, -1.70877E-005, -1.19299E-005, -0.904316, 1.01292, 1.32665, 0.27478, -0.423995, -1.28459, 0.0308004, 0.0168479
4, 0.00000, 189.876, -109.771, -190.507, -109.605, 0.21963, 220.095, -1.64961E-005, -1.15045E-005, -0.874371, 0.978879, 1.28246, 0.266018, -0.409623, -1.24209, 0.0296643, 0.0164348
5, 0.00000, 189.668, -109.649, -190.318, -109.488, 0.2223, 219.886, -1.71978E-005, -1.20119E-005, -0.911482, 1.02039, 1.33676, 0.277245, -0.42696, -1.29463, 0.0310028, 0.0170838
6, 0.00000, 188.921, -109.186, -189.62, -109.078, 0.212334, 219.123, -1.99448E-005, -1.40051E-005, -1.05584, 1.18172, 1.54781, 0.320956, -0.494208, -1.49874, 0.0362531, 0.0194881
7, 0.00000, 187.277, -108.222, -188.132, -108.153, 0.230805, 217.473, -2.56212E-005, -1.81965E-005, -1.35047, 1.51131, 1.97822, 0.409639, -0.631463, -1.91438, 0.0474027, 0.0238666
8, 0.00000, 185.511, -107.535, -186.821, -107.006, 0.515889, 215.856, -2.65648E-005, -1.73898E-005, -1.24175, 1.54312, 1.94979, 0.299253, -0.711936, -1.83416, 0.048353, 0.0197155
9, 0.00000, 192.291, -108.61, -190.588, -112.091, -1.75194, 221.36, -4.25209E-006, 1.24484E-005, 1.24116, 0.112352, -0.524235, -1.12896, -0.714614, 1.01739, -0.00317206, -0.0327982
10, 0.00000, 195.045, -108.929, -192.037, -114.215, -2.76908, 223.563, 4.33942E-006, 2.44205E-005, 2.29141, -0.45454, -1.54139, -1.75482, -0.747272, 2.21129, -0.0212395, -0.0581469
11, 0.00000, 206.296, -110.361, -198.134, -122.874, -6.86417, 232.723, 3.64384E-005, 6.78799E-005, 6.34412, -2.60813, -5.45346, -4.20003, -0.898096, 6.8341, -0.0759679, -0.169288
12, 0.00000, 206.89, -110.454, -198.472, -123.324, -7.06781, 233.218, 3.80208E-005, 6.98795E-005, 6.53977, -2.71392, -5.64459, -4.31792, -0.903678, 7.05962, -0.0780461, -0.175075
13, 0.00000, 202.67, -109.953, -196.201, -120.054, -5.49769, 229.779, 2.65255E-005, 5.42535E-005, 5.03204, -1.933, -4.20374, -3.39555, -0.830806, 5.34368, -0.0608409, -0.131127
14, 0.00000, 192.343, -108.425, -190.458, -112.214, -1.91507, 221.314, -3.87062E-006, 1.39506E-005, 1.37978, 0.0783591, -0.623132, -1.23179, -0.754079, 1.15429, -0.00470325, -0.0362842
15, 0.00000, 186.462, -107.265, -187.001, -107.901, -0.117502, 216.432, -2.26432E-005, -1.00063E-005, -0.614772, 1.2736, 1.40506, -0.106576, -0.791936, -1.16129, 0.0369764, 0.00645861
16, 0.00000, 182.129, -106.048, -184.187, -104.895, 0.921436, 212.711, -3.68763E-005, -2.67368E-005, -1.90143, 2.14204, 2.79108, 0.566176, -0.897786, -2.69211, 0.0710248, 0.0286382
17, 0.00000, 179.878, -104.869, -182.292, -103.58, 1.0423, 210.549, -4.37188E-005, -3.21326E-005, -2.23639, 2.52215, 3.28142, 0.662304, -1.05653, -3.1616, 0.0860726, 0.0309347
18, 0.00000, 178.183, -103.968, -180.65, -102.509, 1.20403, 208.745, -4.67186E-005, -2.53095E-005, -2.47063, 2.78841, 3.68369, 0.741247, -1.18945, -3.54999, 0.0558145, 0.0624369
19, 0.00000, 177.551, -103.662, -180.023, -102.13, 1.27394, 207.993, -4.28778E-005, -2.45154E-005, -2.55837, 2.88886, 3.81462, 0.767192, -1.24314, -3.70556, 0.0597801, 0.0903322
20, 0.00000, 177.187, -103.486, -179.674, -101.914, 1.31162, 207.57, -4.26047E-005, -2.46771E-005, -2.60867, 2.94663, 3.89025, 0.782142, -1.2705, -3.78462, 0.061456, 0.0969903
21, 0.00000, 177.814, -103.718, -180.217, -102.32, 1.19156, 208.263, -4.45474E-005, -2.51071E-005, -2.55368, 2.8813, 3.80568, 0.766778, -1.23562, -3.68799, 0.0593494, 0.0817116
22, 0.00000, 179.014, -104.41, -181.501, -103.051, 1.10866, 209.671, -4.57999E-005, -2.99396E-005, -2.35615, 2.65822, 3.48072, 0.701322, -1.12133, -3.35175, 0.0748008, 0.0421209
