hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.031, -108.941, -189.026, -108.453, 0.434272, 218.331, -5.15247E-006, -1.57192E-005, -0.887044, 1.14193, 1.4287, 0.194809, -0.543673, -1.33266, 0.00716455, 0.0116432
2, 0.00000, 189.242, -109.548, -190.042, -109.18, 0.34203, 219.506, -4.42788E-006, -1.23423E-005, -0.699338, 0.934011, 1.15599, 0.137178, -0.457875, -1.06834, 0.00565021, 0.00949312
3, 0.00000, 189.81, -109.831, -190.517, -109.522, 0.296596, 220.057, -4.0066E-006, -1.07104E-005, -0.608721, 0.834956, 1.02545, 0.108485, -0.417723, -0.941275, 0.00500029, 0.00854422
4, 0.00000, 190.122, -109.947, -190.747, -109.728, 0.242049, 220.343, -3.92289E-006, -9.27545E-006, -0.507461, 0.760161, 0.910333, 0.0584538, -0.403638, -0.816753, 0.00468857, 0.0074138
5, 0.00000, 189.925, -109.833, -190.568, -109.616, 0.245761, 220.144, -4.14124E-006, -9.60189E-006, -0.517415, 0.786056, 0.937568, 0.0541222, -0.420921, -0.838071, 0.00490971, 0.00749373
6, 0.00000, 189.217, -109.399, -189.909, -109.225, 0.240072, 219.421, -4.88264E-006, -1.03072E-005, -0.519653, 0.864423, 1.00603, 0.0167698, -0.487238, -0.878477, 0.00573923, 0.00759157
7, 0.00000, 187.655, -108.495, -188.502, -108.341, 0.266938, 217.853, -6.30489E-006, -1.26896E-005, -0.598421, 1.0664, 1.21902, -0.0165597, -0.621847, -1.04578, 0.00755599, 0.00862918
8, 0.00000, 185.913, -107.832, -187.218, -107.203, 0.559368, 216.261, -6.50726E-006, -2.48994E-005, -1.40138, 1.62413, 2.09973, 0.396702, -0.70268, -2.01255, 0.0108411, 0.0166249
9, 0.00000, 192.373, -108.817, -190.791, -112.071, -1.63888, 221.513, -7.55533E-006, 6.32457E-007, 0.452131, 0.547248, 0.246636, -0.664746, -0.698261, 0.11871, 0.00704997, -0.00184361
10, 0.00000, 194.998, -109.105, -192.166, -114.105, -2.62323, 223.616, -8.24624E-006, 9.63484E-006, 1.23875, 0.122055, -0.515074, -1.13293, -0.722715, 1.01226, 0.00728389, -0.0110182
11, 0.00000, 205.727, -110.407, -197.952, -122.401, -6.58976, 232.362, -1.03613E-005, 3.74233E-005, 4.32054, -1.541, -3.50864, -2.97757, -0.817241, 4.53435, 0.0157025, -0.05321
12, 0.00000, 206.294, -110.493, -198.273, -122.833, -6.78736, 232.835, -1.04682E-005, 3.86274E-005, 4.47277, -1.62582, -3.65915, -3.06787, -0.819402, 4.71056, 0.0162481, -0.055498
13, 0.00000, 202.269, -110.038, -196.117, -119.699, -5.26673, 229.551, -9.67339E-006, 2.97955E-005, 3.32244, -1.01887, -2.55146, -2.3706, -0.772827, 3.39826, 0.0115208, -0.0385838
14, 0.00000, 192.42, -108.64, -190.666, -112.187, -1.79389, 221.468, -8.10022E-006, 1.49011E-006, 0.537776, 0.541615, 0.199028, -0.735965, -0.735941, 0.195516, 0.00723767, -0.00265738
15, 0.00000, 186.813, -107.569, -187.385, -108.054, -0.0476036, 216.807, -7.64715E-006, -1.95328E-005, -0.991734, 1.47794, 1.76997, 0.116507, -0.781089, -1.58801, 0.0105043, 0.0130987
16, 0.00000, 182.679, -106.436, -184.712, -105.171, 0.967762, 213.253, -8.08508E-006, -3.68654E-005, -2.00756, 2.1887, 2.88518, 0.634943, -0.885691, -2.80816, 0.0161602, 0.0213825
17, 0.00000, 180.526, -105.325, -182.908, -103.904, 1.09789, 211.185, -9.51507E-006, -4.49773E-005, -2.33727, 2.56259, 3.36791, 0.729855, -1.04191, -3.27063, 0.0207927, 0.0231646
18, 0.00000, 178.888, -104.47, -181.353, -102.871, 1.2572, 209.463, -1.4846E-005, -3.83682E-005, -2.58991, 2.84999, 3.76836, 0.808586, -1.17249, -3.65287, 0.00888773, 0.0326541
19, 0.00000, 178.281, -104.176, -180.752, -102.498, 1.32884, 208.748, -1.84308E-005, -2.69141E-005, -2.677, 2.95004, 3.92575, 0.839837, -1.22521, -3.80579, -0.0051133, 0.0428285
20, 0.00000, 177.931, -104.01, -180.417, -102.288, 1.36767, 208.342, -1.29E-005, -2.15798E-005, -2.72695, 3.00764, 4.00098, 0.854537, -1.25584, -3.89474, -0.00530042, 0.054136
21, 0.00000, 178.541, -104.233, -180.943, -102.688, 1.24713, 209.012, -1.75906E-005, -2.93626E-005, -2.54151, 2.86593, 3.77651, 0.762638, -1.21668, -3.63743, -0.000730553, 0.0382192
22, 0.00000, 179.692, -104.89, -182.159, -103.394, 1.16397, 210.346, -1.02311E-005, -4.82051E-005, -2.47059, 2.71389, 3.56392, 0.768302, -1.10559, -3.45781, 0.0224953, 0.0238229
23, 0.00000, 182.129, -106.152, -184.25, -104.846, 1.00224, 212.724, -8.56892E-006, -3.88364E-005, -2.09191, 2.28417, 3.00883, 0.659459, -0.925494, -2.92662, 0.0171417, 0.021827
24, 0.00000, 185.004, -107.627, -186.666, -106.549, 0.81631, 215.498, -6.44027E-006, -2.90127E-005, -1.65237, 1.78666, 2.3641, 0.531464, -0.717378, -2.30787, 0.0120898, 0.0187527
25, 0.00000, 186.929, -108.747, -188.397, -107.632, 0.790958, 217.422, -4.79058E-006, -2.51488E-005, -1.54877, 1.53317, 2.09576, 0.570126, -0.551162, -2.09622, 0.00896204, 0.0180743
26, 0.00000, 188.226, -109.374, -189.466, -108.421, 0.674466, 218.67, -3.99086E-006, -2.09019E-005, -1.31069, 1.29362, 1.7709, 0.485004, -0.463464, -1.77336, 0.00723966, 0.0156352
27, 0.00000, 188.867, -109.671, -189.982, -108.816, 0.607932, 219.28, -3.71006E-006, -1.84867E-005, -1.17787, 1.16943, 1.59797, 0.432728, -0.422586, -1.598, 0.00619891, 0.0143341
