hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0241817, -1.2483E-007, -1.7119E-009, 8.37567E-010
9, 0.00000, -0.248317, 9.43456E-007, 5.16224E-009, 4.72585E-009
10, 0.00000, -0.348645, 1.74055E-006, 1.86722E-008, 4.81932E-009
11, 0.00000, -0.738909, -1.47881E-005, 1.12144E-007, -3.6767E-009
12, 0.00000, -0.757417, -8.10869E-007, 1.1827E-007, -4.23093E-009
13, 0.00000, -0.609514, 2.40972E-006, 7.63323E-008, 4.38296E-010
14, 0.00000, -0.267982, -1.46449E-006, 6.88244E-009, 5.38453E-009
15, 0.00000, -0.095693, -2.32327E-007, -4.66092E-009, 3.26851E-009
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0238562, -5.44094E-008, -1.73153E-009, 8.39533E-010
33, 0.00000, -0.169817, 6.04831E-007, 5.19645E-010, 3.83576E-009
34, 0.00000, -0.294297, 9.11228E-007, 1.05625E-008, 5.09018E-009
35, 0.00000, -0.465718, 3.43865E-006, 2.73337E-008, 5.58585E-009
36, 0.00000, -0.489473, 4.20798E-006, 3.22224E-008, 5.16932E-009
37, 0.00000, -0.389742, -2.31742E-006, 1.46104E-008, 6.24869E-009
38, 0.00000, -0.217148, -3.17494E-006, -3.83083E-009, 5.86138E-009
39, 0.00000, -0.0472635, -1.34624E-007, -3.61384E-009, 1.84046E-009
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0706403, -1.09448E-007, -3.17214E-009, 2.17718E-009
58, 0.00000, -0.11835, 2.14515E-007, -3.98263E-009, 3.47267E-009
59, 0.00000, -0.166742, 4.06239E-007, -2.28477E-009, 4.32127E-009
