hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.364019, -0.119641, -0.364022, -0.119644, -0.364016, -0.119642, -1.24542E-009, -1.77098E-010
2, 0.00000, -0.30848, -0.101389, -0.308479, -0.101389, -0.308478, -0.101389, -8.75993E-010, -1.04354E-010
3, 0.00000, -0.282482, -0.0928466, -0.282478, -0.0928454, -0.28247, -0.0928426, -7.27302E-010, -7.95541E-011
4, 0.00000, -0.273474, -0.0898855, -0.273473, -0.0898851, -0.273468, -0.0898833, -6.78419E-010, -7.01619E-011
5, 0.00000, -0.284764, -0.0935935, -0.284765, -0.0935942, -0.284766, -0.0935946, -7.38388E-010, -7.86005E-011
6, 0.00000, -0.328498, -0.107969, -0.328503, -0.107971, -0.328513, -0.107974, -9.95994E-010, -1.19042E-010
7, 0.00000, -0.41647, -0.136883, -0.416471, -0.136885, -0.41647, -0.136884, -1.6488E-009, -2.51076E-010
8, 0.00000, -0.396297, -0.152735, -0.396284, -0.152731, -0.396281, -0.152729, -1.62734E-009, -3.17112E-010
9, 0.00000, 0.226462, -0.156407, 0.226459, -0.156404, 0.22646, -0.156404, -3.94798E-010, -1.78948E-010
10, 0.00000, 0.496441, -0.160945, 0.496431, -0.160941, 0.496432, -0.160939, -1.51214E-009, -2.66356E-010
11, 0.00000, 1.5966, -0.162096, 1.59659, -0.162082, 1.59662, -0.162097, -1.42594E-008, 1.01188E-009
12, 0.00000, 1.65278, -0.160865, 1.6528, -0.160873, 1.65282, -0.160858, -1.52016E-008, 1.20268E-009
13, 0.00000, 1.23238, -0.161524, 1.23243, -0.161533, 1.23243, -0.161524, -8.72793E-009, 1.7737E-010
14, 0.00000, 0.256895, -0.164674, 0.256904, -0.164679, 0.256904, -0.164678, -4.87983E-010, -2.06056E-010
15, 0.00000, -0.251244, -0.171534, -0.251248, -0.171536, -0.251248, -0.171537, -9.01891E-010, -2.23753E-010
16, 0.00000, -0.573465, -0.188484, -0.573471, -0.188488, -0.57347, -0.188489, -3.38483E-009, -8.42907E-010
17, 0.00000, -0.666773, -0.219153, -0.666777, -0.219156, -0.666775, -0.219156, -4.757E-009, -1.41331E-009
18, 0.00000, -0.73013, -0.239979, -0.741445, -0.243706, -0.742476, -0.244018, -4.18782E-009, 1.50432E-009
19, 0.00000, -0.753706, -0.247716, -0.765074, -0.251474, -0.772313, -0.253843, -4.77777E-009, 2.40771E-009
20, 0.00000, -0.767158, -0.252145, -0.77869, -0.25594, -0.787239, -0.258753, -5.01175E-009, 2.61569E-009
21, 0.00000, -0.752923, -0.247472, -0.764306, -0.25121, -0.769543, -0.252939, -4.6954E-009, 2.14994E-009
22, 0.00000, -0.69933, -0.229854, -0.704026, -0.2314, -0.704009, -0.231395, -4.68695E-009, -3.10376E-010
23, 0.00000, -0.597501, -0.196385, -0.597521, -0.196394, -0.597506, -0.196389, -3.70862E-009, -9.67452E-010
24, 0.00000, -0.470428, -0.154618, -0.470398, -0.15461, -0.470397, -0.15461, -2.18818E-009, -4.43398E-010
25, 0.00000, -0.364044, -0.119651, -0.364028, -0.119647, -0.364027, -0.119648, -1.26308E-009, -2.03936E-010
26, 0.00000, -0.308551, -0.101409, -0.30852, -0.101397, -0.308512, -0.1014, -8.88566E-010, -1.2414E-010
27, 0.00000, -0.282482, -0.0928422, -0.282467, -0.0928363, -0.282463, -0.0928383, -7.36075E-010, -9.21839E-011
28, 0.00000, -0.273482, -0.0898839, -0.273471, -0.0898799, -0.273469, -0.0898816, -6.84839E-010, -7.9311E-011
