hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.262, -109.125, -189.258, -108.561, 0.467565, 218.559, -1.7551E-005, -3.87163E-005, -1.52154, 1.70732, 2.23392, 0.46036, -0.715589, -2.16155, 0.0207593, 0.0325874
2, 0.00000, 189.422, -109.697, -190.227, -109.262, 0.371968, 219.685, -1.46936E-005, -3.19772E-005, -1.28238, 1.43783, 1.88261, 0.389086, -0.6025, -1.82266, 0.0169611, 0.0277182
3, 0.00000, 189.965, -109.964, -190.68, -109.592, 0.325065, 220.213, -1.34034E-005, -2.89601E-005, -1.17134, 1.31284, 1.71949, 0.355859, -0.550039, -1.66513, 0.0152825, 0.0253974
4, 0.00000, 190.248, -110.066, -190.886, -109.779, 0.272983, 220.472, -1.29203E-005, -2.78535E-005, -1.13275, 1.26898, 1.66252, 0.344542, -0.531497, -1.6103, 0.0146546, 0.0246279
5, 0.00000, 190.053, -109.956, -190.711, -109.667, 0.278568, 220.275, -1.34551E-005, -2.91059E-005, -1.1807, 1.3227, 1.73278, 0.359034, -0.553974, -1.67828, 0.0153401, 0.0256578
6, 0.00000, 189.342, -109.533, -190.057, -109.27, 0.281514, 219.55, -1.55836E-005, -3.41027E-005, -1.36722, 1.53152, 2.00592, 0.415449, -0.641213, -1.94245, 0.0180946, 0.0295868
7, 0.00000, 187.795, -108.659, -188.676, -108.386, 0.322682, 218.001, -2.00325E-005, -4.49031E-005, -1.74742, 1.95773, 2.56242, 0.529751, -0.819175, -2.47991, 0.024199, 0.0373334
8, 0.00000, 186.337, -108.122, -187.617, -107.42, 0.588134, 216.676, -2.21959E-005, -4.57841E-005, -1.69045, 2.04542, 2.608, 0.435953, -0.922166, -2.47184, 0.0268079, 0.0362509
9, 0.00000, 192.69, -109.094, -191.155, -112.209, -1.57401, 221.875, -1.54582E-005, 7.21849E-006, 0.741529, 0.634385, 0.177275, -0.958596, -0.917836, 0.325551, 0.0144903, -0.0085583
10, 0.00000, 195.274, -109.382, -192.52, -114.211, -2.54123, 223.961, -1.35701E-005, 2.65067E-005, 1.76313, 0.0827818, -0.811581, -1.56715, -0.950128, 1.48605, 0.0121452, -0.0281893
11, 0.00000, 205.817, -110.663, -198.239, -122.369, -6.44388, 232.604, -6.82671E-006, 8.93187E-005, 5.77033, -2.08, -4.70416, -3.96534, -1.07286, 6.06556, 0.0135094, -0.109529
12, 0.00000, 206.372, -110.746, -198.554, -122.793, -6.63864, 233.07, -6.40398E-006, 9.19726E-005, 5.96847, -2.1909, -4.90063, -4.08254, -1.07536, 6.29516, 0.0139254, -0.113696
13, 0.00000, 202.417, -110.299, -196.424, -119.712, -5.14214, 229.825, -8.47081E-006, 7.1091E-005, 4.47151, -1.40043, -3.45893, -3.17584, -1.01524, 4.58771, 0.011125, -0.0825388
14, 0.00000, 192.748, -108.93, -191.046, -112.329, -1.72434, 221.846, -1.61483E-005, 8.98309E-006, 0.851841, 0.62819, 0.116648, -1.05093, -0.967379, 0.42415, 0.0150384, -0.0103976
15, 0.00000, 187.254, -107.89, -187.82, -108.273, -0.00415341, 217.256, -2.26473E-005, -3.41018E-005, -1.13426, 1.84327, 2.15676, 0.057136, -1.02543, -1.89304, 0.0255749, 0.0267444
16, 0.00000, 183.225, -106.801, -185.215, -105.453, 1.00016, 213.78, -2.93018E-005, -6.83107E-005, -2.45267, 2.76568, 3.60504, 0.730867, -1.16137, -3.47844, 0.0383057, 0.0502072
17, 0.00000, 181.162, -105.754, -183.494, -104.232, 1.13795, 211.797, -3.48619E-005, -8.33928E-005, -2.88104, 3.25289, 4.23413, 0.854011, -1.36579, -4.08126, 0.0475638, 0.0577508
18, 0.00000, 179.573, -104.938, -182.021, -103.234, 1.29198, 210.148, -3.97733E-005, -9.57275E-005, -3.23433, 3.65523, 4.75532, 0.955797, -1.53624, -4.57909, 0.0550276, 0.0637937
19, 0.00000, 178.984, -104.654, -181.444, -102.868, 1.36298, 209.468, -4.4568E-005, -8.15088E-005, -3.3553, 3.79376, 4.96322, 0.996736, -1.60496, -4.77797, 0.0416118, 0.068986
20, 0.00000, 178.648, -104.493, -181.12, -102.661, 1.40316, 209.081, -4.75982E-005, -6.99245E-005, -3.42203, 3.87043, 5.08352, 1.02042, -1.64493, -4.8936, 0.0310385, 0.0726773
21, 0.00000, 179.205, -104.696, -181.605, -103.034, 1.28677, 209.691, -4.28053E-005, -8.82554E-005, -3.34807, 3.78293, 4.93899, 0.993539, -1.59573, -4.75623, 0.0476127, 0.0680121
22, 0.00000, 180.359, -105.342, -182.782, -103.739, 1.20413, 210.993, -3.73095E-005, -8.94256E-005, -3.0542, 3.45004, 4.4893, 0.903777, -1.44899, -4.32507, 0.0512032, 0.0606756
23, 0.00000, 182.698, -106.534, -184.774, -105.14, 1.0365, 213.272, -3.07605E-005, -7.20447E-005, -2.5621, 2.89003, 3.76587, 0.762463, -1.21357, -3.63259, 0.0405603, 0.0521382
24, 0.00000, 185.453, -107.925, -187.079, -106.782, 0.84088, 215.931, -2.34483E-005, -5.3338E-005, -1.99019, 2.24101, 2.92519, 0.596324, -0.940928, -2.82556, 0.0293792, 0.0415714
25, 0.00000, 187.356, -109.007, -188.777, -107.864, 0.797698, 217.833, -1.78557E-005, -3.94306E-005, -1.52477, 1.71657, 2.2426, 0.458229, -0.721307, -2.16773, 0.021336, 0.0323613
26, 0.00000, 188.587, -109.593, -189.786, -108.618, 0.679575, 219.017, -1.49389E-005, -3.26011E-005, -1.28501, 1.44513, 1.88946, 0.387479, -0.606968, -1.82753, 0.0174622, 0.0275198
27, 0.00000, 189.191, -109.869, -190.271, -108.992, 0.613131, 219.592, -1.35871E-005, -2.93907E-005, -1.1733, 1.31872, 1.72501, 0.354434, -0.553752, -1.66903, 0.0156344, 0.0252677
28, 0.00000, 189.647, -109.994, -190.569, -109.314, 0.497546, 219.989, -1.30579E-005, -2.81822E-005, -1.13426, 1.27343, 1.66669, 0.343484, -0.534296, -1.61326, 0.014923, 0.0245303
29, 0.00000, 189.739, -109.918, -190.545, -109.424, 0.39592, 220.023, -1.35439E-005, -2.92748E-005, -1.18155, 1.32518, 1.73515, 0.358463, -0.55553, -1.67996, 0.0154744, 0.0255985
30, 0.00000, 188.745, -109.459, -189.741, -108.809, 0.502481, 219.072, -1.57983E-005, -3.45356E-005, -1.36929, 1.53716, 2.01133, 0.414246, -0.644668, -1.9463, 0.0184342, 0.029429
31, 0.00000, 186.768, -108.524, -188.127, -107.597, 0.696064, 217.176, -2.04657E-005, -4.57318E-005, -1.75152, 1.9696, 2.57371, 0.526993, -0.826577, -2.4879, 0.0248569, 0.0370356
32, 0.00000, 186.301, -108.117, -187.596, -107.392, 0.60146, 216.647, -2.22133E-005, -4.58124E-005, -1.69401, 2.04771, 2.61182, 0.437891, -0.922389, -2.47611, 0.0267869, 0.0363298
33, 0.00000, 190.58, -108.756, -189.962, -110.624, -0.866541, 220.134, -1.77003E-005, -1.03433E-005, -0.115087, 1.13156, 1.03501, -0.466603, -0.920164, -0.662286, 0.0179433, 0.00766804
34, 0.00000, 193.731, -109.157, -191.661, -113.039, -2.00355, 222.691, -1.49038E-005, 1.5593E-005, 1.18173, 0.413057, -0.234486, -1.22884, -0.945931, 0.817063, 0.0135951, -0.0168712
35, 0.00000, 198.012, -109.757, -194.032, -116.302, -3.51255, 226.212, -1.12546E-005, 4.81819E-005, 2.98839, -0.593407, -2.01213, -2.29089, -0.975353, 2.88855, 0.0103482, -0.0524316
36, 0.00000, 198.741, -109.879, -194.455, -116.852, -3.75644, 226.824, -1.05993E-005, 5.25726E-005, 3.25055, -0.746266, -2.27641, -2.44198, -0.973634, 3.1934, 0.0100956, -0.0577312
37, 0.00000, 195.952, -109.486, -192.904, -114.722, -2.76988, 224.523, -1.2751E-005, 3.44483E-005, 2.19605, -0.156651, -1.23595, -1.82232, -0.958621, 1.98121, 0.0112651, -0.0366817
