hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.287567, -0.116799, -0.287562, -0.116922, -0.287603, -0.116898, 3.67958E-009, -3.27539E-009
2, 0.00000, -0.23162, -0.0991453, -0.23162, -0.0991431, -0.231615, -0.0991401, 2.89248E-009, -1.62832E-009
3, 0.00000, -0.204512, -0.0907108, -0.204499, -0.0907234, -0.204504, -0.0907348, 1.89912E-009, -1.38237E-009
4, 0.00000, -0.177386, -0.0878343, -0.177378, -0.087846, -0.177382, -0.0878528, 1.38134E-009, -1.01455E-009
5, 0.00000, -0.181773, -0.0915331, -0.181776, -0.091534, -0.181773, -0.0915278, 1.63983E-009, -9.31475E-010
6, 0.00000, -0.189572, -0.105629, -0.189582, -0.105628, -0.189575, -0.105612, 2.19402E-009, -1.13184E-009
7, 0.00000, -0.223878, -0.133831, -0.223875, -0.133841, -0.223875, -0.133839, 3.92048E-009, -2.50762E-009
8, 0.00000, -0.431412, -0.149309, -0.431342, -0.149314, -0.431345, -0.149329, 1.56556E-008, -9.652E-009
9, 0.00000, 0.0289487, -0.152926, 0.0289601, -0.152925, 0.0289572, -0.152932, 2.04207E-010, -6.87717E-010
10, 0.00000, 0.228603, -0.157351, 0.228616, -0.157346, 0.228617, -0.157356, -1.06305E-009, -1.75113E-009
11, 0.00000, 1.05433, -0.158307, 1.05436, -0.158352, 1.05438, -0.158362, -9.15046E-008, -1.17962E-008
12, 0.00000, 1.09741, -0.157204, 1.09743, -0.157255, 1.09746, -0.157213, -1.01543E-007, -1.34413E-008
13, 0.00000, 0.781135, -0.157902, 0.781147, -0.15793, 0.781166, -0.157904, -3.86872E-008, -9.33862E-009
14, 0.00000, 0.0461425, -0.16102, 0.0461292, -0.161026, 0.0461345, -0.161013, 4.0499E-010, -7.22893E-010
15, 0.00000, -0.340332, -0.167723, -0.340332, -0.167731, -0.340326, -0.167726, 8.81346E-009, -5.99134E-009
16, 0.00000, -0.59405, -0.184286, -0.594047, -0.184309, -0.594032, -0.184293, 4.10289E-008, -2.12479E-008
17, 0.00000, -0.685279, -0.214267, -0.685273, -0.214298, -0.685252, -0.214276, 6.67513E-008, -3.44763E-008
18, 0.00000, -0.759327, -0.238598, -0.759331, -0.238639, -0.759306, -0.238615, 9.41247E-008, -4.89244E-008
19, 0.00000, -0.788511, -0.24819, -0.788507, -0.248234, -0.788476, -0.248203, 1.072E-007, -5.61549E-008
20, 0.00000, -0.80538, -0.253735, -0.805372, -0.253779, -0.805341, -0.253747, 1.15279E-007, -6.07376E-008
21, 0.00000, -0.75406, -0.247256, -0.754137, -0.247314, -0.754096, -0.247254, 9.48566E-008, -4.83585E-008
22, 0.00000, -0.721682, -0.22623, -0.721668, -0.226263, -0.721644, -0.226237, 7.97493E-008, -4.12826E-008
23, 0.00000, -0.617612, -0.192002, -0.617612, -0.192025, -0.617581, -0.192002, 4.71568E-008, -2.40374E-008
24, 0.00000, -0.493316, -0.151161, -0.493273, -0.151169, -0.493265, -0.151173, 2.25334E-008, -1.22491E-008
25, 0.00000, -0.452627, -0.116981, -0.452602, -0.116988, -0.452595, -0.116988, 1.46459E-008, -7.4067E-009
26, 0.00000, -0.385084, -0.099121, -0.385027, -0.0991145, -0.385011, -0.0991336, 9.29821E-009, -4.99181E-009
27, 0.00000, -0.347899, -0.0907617, -0.34787, -0.0907615, -0.347861, -0.0907694, 6.5933E-009, -3.4639E-009
28, 0.00000, -0.289101, -0.0878721, -0.289074, -0.0878712, -0.289069, -0.0878808, 4.19148E-009, -2.40594E-009
29, 0.00000, -0.240126, -0.091556, -0.240116, -0.0915115, -0.240096, -0.0915366, 3.32319E-009, -1.72129E-009
30, 0.00000, -0.29958, -0.105573, -0.299577, -0.105586, -0.299576, -0.105583, 5.03607E-009, -2.88846E-009
31, 0.00000, -0.410524, -0.133841, -0.41054, -0.133854, -0.410529, -0.133838, 1.28152E-008, -6.5751E-009
32, 0.00000, -0.436962, -0.149318, -0.436961, -0.149331, -0.436953, -0.149322, 1.56259E-008, -8.64428E-009
33, 0.00000, -0.106189, -0.152926, -0.106163, -0.152921, -0.106167, -0.152936, 9.95812E-010, -1.34711E-009
34, 0.00000, 0.113161, -0.157355, 0.113162, -0.157357, 0.113163, -0.157355, 6.36781E-011, -9.40155E-010
35, 0.00000, 0.382289, -0.158475, 0.3823, -0.158465, 0.382306, -0.158474, -5.70665E-009, -3.43927E-009
36, 0.00000, 0.436485, -0.157219, 0.436495, -0.157215, 0.436504, -0.157217, -8.14723E-009, -4.09902E-009
37, 0.00000, 0.227606, -0.157903, 0.227603, -0.157913, 0.227605, -0.157904, -1.1652E-009, -1.70339E-009
38, 0.00000, -0.125142, -0.161003, -0.125165, -0.16102, -0.125168, -0.161007, 1.01136E-009, -1.10807E-009
39, 0.00000, -0.453215, -0.16772, -0.45322, -0.167735, -0.453211, -0.167724, 1.81378E-008, -1.04227E-008
40, 0.00000, -0.285711, -0.184195, -0.285711, -0.184254, -0.285716, -0.184232, 9.11126E-009, -5.99244E-009
41, 0.00000, -0.677101, -0.214273, -0.677098, -0.214305, -0.677073, -0.214276, 6.49656E-008, -3.34682E-008
42, 0.00000, -0.759307, -0.23861, -0.759337, -0.238659, -0.759307, -0.238618, 9.3616E-008, -4.79467E-008
43, 0.00000, -0.788385, -0.248184, -0.78843, -0.248242, -0.788402, -0.248198, 1.05804E-007, -5.46319E-008
44, 0.00000, -0.805304, -0.25373, -0.805327, -0.253783, -0.805298, -0.253743, 1.14388E-007, -5.97433E-008
45, 0.00000, -0.78574, -0.247259, -0.785689, -0.247289, -0.785658, -0.247266, 1.0712E-007, -5.67605E-008
46, 0.00000, -0.721722, -0.226232, -0.721681, -0.226258, -0.721661, -0.226241, 8.02507E-008, -4.20894E-008
47, 0.00000, -0.617573, -0.191999, -0.617525, -0.192015, -0.617509, -0.19201, 4.75347E-008, -2.52707E-008
48, 0.00000, -0.493316, -0.151161, -0.493272, -0.151169, -0.493265, -0.151173, 2.25308E-008, -1.22508E-008
49, 0.00000, -0.389257, -0.116981, -0.389259, -0.116992, -0.389253, -0.116985, 1.00606E-008, -5.2104E-009
50, 0.00000, -0.334961, -0.0991365, -0.334956, -0.0991422, -0.334951, -0.0991369, 6.23455E-009, -3.23221E-009
51, 0.00000, -0.411243, -0.0907573, -0.411182, -0.0907622, -0.411188, -0.0907783, 9.82621E-009, -5.23499E-009
52, 0.00000, -0.402495, -0.0878667, -0.402469, -0.0878698, -0.402454, -0.0878712, 9.12584E-009, -4.30493E-009
53, 0.00000, -0.413432, -0.0915176, -0.413435, -0.0915282, -0.41343, -0.0915182, 9.53663E-009, -4.32223E-009
54, 0.00000, -0.456186, -0.10559, -0.456211, -0.105606, -0.456206, -0.105586, 1.31903E-008, -5.87066E-009
55, 0.00000, -0.267166, -0.133549, -0.267166, -0.133731, -0.267223, -0.133687, 3.03716E-009, -3.28671E-009
56, 0.00000, -0.307649, -0.149315, -0.307646, -0.149326, -0.307643, -0.149321, 8.06378E-009, -4.88086E-009
57, 0.00000, -0.330311, -0.152915, -0.330249, -0.152916, -0.330258, -0.152935, 8.00951E-009, -6.01639E-009
58, 0.00000, -0.2607, -0.157349, -0.260671, -0.157347, -0.260668, -0.157356, 4.60583E-009, -3.81343E-009
59, 0.00000, -0.16128, -0.158459, -0.161246, -0.158452, -0.161245, -0.158468, 1.83686E-009, -2.1261E-009
60, 0.00000, -0.15759, -0.157224, -0.15758, -0.157223, -0.157576, -0.157224, 1.75912E-009, -1.78133E-009
61, 0.00000, -0.211125, -0.157905, -0.211124, -0.15791, -0.211122, -0.157907, 2.88833E-009, -2.47617E-009
62, 0.00000, -0.322699, -0.161012, -0.322699, -0.16102, -0.322695, -0.161016, 7.47169E-009, -5.14218E-009
63, 0.00000, -0.343073, -0.167723, -0.343071, -0.167731, -0.343066, -0.167725, 9.0004E-009, -6.09241E-009
64, 0.00000, -0.594052, -0.184286, -0.594047, -0.184309, -0.594032, -0.184293, 4.10602E-008, -2.12702E-008
65, 0.00000, -0.685249, -0.214252, -0.685253, -0.214286, -0.685236, -0.214269, 6.64117E-008, -3.43751E-008
66, 0.00000, -0.727807, -0.238623, -0.727862, -0.238673, -0.727826, -0.238621, 8.46241E-008, -4.3159E-008
67, 0.00000, -0.78847, -0.248179, -0.788483, -0.248227, -0.788453, -0.248197, 1.06726E-007, -5.57542E-008
68, 0.00000, -0.805367, -0.253731, -0.805365, -0.253777, -0.805334, -0.253745, 1.15115E-007, -6.05934E-008
69, 0.00000, -0.78567, -0.247258, -0.785646, -0.247296, -0.785617, -0.247264, 1.06339E-007, -5.59006E-008
70, 0.00000, -0.721685, -0.226231, -0.721669, -0.226264, -0.721646, -0.226238, 7.97927E-008, -4.13295E-008
71, 0.00000, -0.617529, -0.192002, -0.617513, -0.192024, -0.617495, -0.192005, 4.70657E-008, -2.43905E-008
72, 0.00000, -0.493274, -0.151167, -0.493263, -0.151179, -0.493251, -0.151168, 2.22033E-008, -1.15484E-008
73, 0.00000, -0.414951, -0.125405, -0.414905, -0.125411, -0.414909, -0.12542, 1.27103E-008, -7.2177E-009
74, 0.00000, -0.355601, -0.105882, -0.35556, -0.105881, -0.35555, -0.105893, 7.93224E-009, -4.46912E-009
75, 0.00000, -0.32337, -0.0953066, -0.323348, -0.0953084, -0.323342, -0.0953133, 5.70957E-009, -3.12764E-009
76, 0.00000, -0.308551, -0.0904475, -0.308541, -0.090451, -0.308536, -0.0904512, 4.82269E-009, -2.56883E-009
77, 0.00000, -0.308406, -0.0904079, -0.308403, -0.0904133, -0.308399, -0.0904094, 4.74261E-009, -2.46024E-009
78, 0.00000, -0.322897, -0.0951715, -0.322897, -0.0951781, -0.322893, -0.0951736, 5.48311E-009, -2.83514E-009
79, 0.00000, -0.356384, -0.106178, -0.356384, -0.106185, -0.356379, -0.10618, 7.56697E-009, -3.92373E-009
80, 0.00000, -0.370144, -0.127001, -0.370143, -0.12701, -0.370137, -0.127004, 9.14019E-009, -5.10986E-009
81, 0.00000, -0.166734, -0.159994, -0.16673, -0.159995, -0.166728, -0.159993, 1.95154E-009, -1.88276E-009
82, 0.00000, -0.000108007, -0.190655, -0.000106313, -0.190656, -0.000105017, -0.190655, 7.341E-010, -1.28699E-009
83, 0.00000, 0.309793, -0.206864, 0.309796, -0.206868, 0.3098, -0.206863, -2.11635E-009, -4.17308E-009
84, 0.00000, 0.289006, -0.213027, 0.289008, -0.213037, 0.289012, -0.213032, -1.58333E-009, -3.99757E-009
