hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.356249, 0.117093, -4.03715E-007, -6.09942E-008
0, 120.00000, 0.35625, 0.117094, -4.03728E-007, -6.1007E-008
0, 180.00000, 0.35625, 0.117094, -4.03728E-007, -6.10071E-008
0, 240.00000, 0.35625, 0.117094, -4.03728E-007, -6.10071E-008
0, 300.00000, 0.35625, 0.117094, -4.03728E-007, -6.10071E-008
0, 360.00000, 0.356248, 0.117092, -5.98892E-007, 4.12057E-008
0, 420.00000, 0.356251, 0.117094, -5.98944E-007, 4.12059E-008
0, 480.00000, 0.356251, 0.117094, -5.98944E-007, 4.12058E-008
0, 540.00000, 0.356251, 0.117094, -5.98944E-007, 4.12058E-008
0, 600.00000, 0.356251, 0.117094, -5.98944E-007, 4.12058E-008
0, 660.00000, 0.391878, 0.128804, -4.92302E-007, 6.51878E-007
0, 720.00000, 0.391876, 0.128802, -4.92255E-007, 6.51872E-007
0, 780.00000, 0.391876, 0.128802, -4.92255E-007, 6.51872E-007
0, 840.00000, 0.391876, 0.128802, -4.92255E-007, 6.51872E-007
0, 900.00000, 0.391876, 0.128802, -4.92255E-007, 6.51872E-007
0, 960.00000, 0.356247, 0.117093, -6.26137E-007, 4.80541E-007
0, 1020.00000, 0.356251, 0.117093, -6.26187E-007, 4.80595E-007
0, 1080.00000, 0.356251, 0.117093, -6.26188E-007, 4.80596E-007
0, 1140.00000, 0.356251, 0.117093, -6.26188E-007, 4.80596E-007
0, 1200.00000, 0.356251, 0.117093, -6.26188E-007, 4.80596E-007
0, 1260.00000, 0.356255, 0.117093, -8.07953E-007, 3.5968E-007
0, 1320.00000, 0.356251, 0.117093, -8.07907E-007, 3.59594E-007
0, 1380.00000, 0.356251, 0.117093, -8.07906E-007, 3.59594E-007
0, 1440.00000, 0.356251, 0.117093, -8.07906E-007, 3.59594E-007
0, 1500.00000, 0.356251, 0.117093, -8.07906E-007, 3.59594E-007
0, 1560.00000, 0.249376, 0.0819676, 5.87548E-009, -3.23247E-007
0, 1620.00000, 0.249375, 0.0819659, 5.90349E-009, -3.23224E-007
0, 1680.00000, 0.249375, 0.0819659, 5.90358E-009, -3.23224E-007
0, 1740.00000, 0.249375, 0.0819659, 5.90358E-009, -3.23224E-007
0, 1800.00000, 0.249375, 0.0819659, 5.90358E-009, -3.23224E-007
0, 1860.00000, 0.285, 0.093675, -2.61306E-008, 1.49878E-007
0, 1920.00000, 0.285, 0.0936748, -2.61278E-008, 1.49884E-007
0, 1980.00000, 0.285, 0.0936748, -2.61278E-008, 1.49884E-007
0, 2040.00000, 0.285, 0.0936748, -2.61278E-008, 1.49884E-007
0, 2100.00000, 0.285, 0.0936748, -2.61278E-008, 1.49884E-007
0, 2160.00000, 0.285, 0.093675, -1.37354E-008, -2.60347E-008
