hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.2926, 0.0961732, -4.33066E-008, -5.56201E-007
0, 120.00000, 0.2926, 0.0961735, -4.33075E-008, -5.56207E-007
0, 180.00000, 0.2926, 0.0961735, -4.33075E-008, -5.56207E-007
0, 240.00000, 0.2926, 0.0961735, -4.33075E-008, -5.56207E-007
0, 300.00000, 0.2926, 0.0961735, -4.33075E-008, -5.56207E-007
0, 360.00000, 0.334399, 0.109912, -2.82569E-008, -3.3041E-008
0, 420.00000, 0.3344, 0.109912, -2.8259E-008, -3.30316E-008
0, 480.00000, 0.3344, 0.109912, -2.82591E-008, -3.30316E-008
0, 540.00000, 0.3344, 0.109912, -2.82591E-008, -3.30316E-008
0, 600.00000, 0.3344, 0.109912, -2.82591E-008, -3.30316E-008
0, 660.00000, 0.3344, 0.109912, -3.752E-008, -2.35833E-007
0, 720.00000, 0.3344, 0.109912, -3.75213E-008, -2.35839E-007
0, 780.00000, 0.3344, 0.109912, -3.75213E-008, -2.35839E-007
0, 840.00000, 0.3344, 0.109912, -3.75213E-008, -2.35839E-007
0, 900.00000, 0.3344, 0.109912, -3.75213E-008, -2.35839E-007
0, 960.00000, 0.376201, 0.123651, -4.2796E-007, -2.61116E-008
0, 1020.00000, 0.3762, 0.123651, -4.27953E-007, -2.61076E-008
0, 1080.00000, 0.3762, 0.123651, -4.27953E-007, -2.61076E-008
0, 1140.00000, 0.3762, 0.123651, -4.27953E-007, -2.61076E-008
0, 1200.00000, 0.3762, 0.123651, -4.27953E-007, -2.61076E-008
0, 1260.00000, 0.3762, 0.123651, -2.36587E-007, -1.4668E-007
0, 1320.00000, 0.3762, 0.123651, -2.36593E-007, -1.46672E-007
0, 1380.00000, 0.3762, 0.123651, -2.36593E-007, -1.46672E-007
0, 1440.00000, 0.3762, 0.123651, -2.36593E-007, -1.46672E-007
0, 1500.00000, 0.3762, 0.123651, -2.36593E-007, -1.46672E-007
0, 1560.00000, 0.376201, 0.123651, -4.36829E-007, -2.5406E-007
0, 1620.00000, 0.3762, 0.123651, -4.36823E-007, -2.54074E-007
0, 1680.00000, 0.3762, 0.123651, -4.36823E-007, -2.54074E-007
0, 1740.00000, 0.3762, 0.123651, -4.36823E-007, -2.54074E-007
0, 1800.00000, 0.3762, 0.123651, -4.36823E-007, -2.54074E-007
0, 1860.00000, 0.3762, 0.123651, -2.36886E-007, -1.48421E-007
0, 1920.00000, 0.3762, 0.123651, -2.36887E-007, -1.48421E-007
0, 1980.00000, 0.3762, 0.123651, -2.36887E-007, -1.48421E-007
0, 2040.00000, 0.3762, 0.123651, -2.36887E-007, -1.48421E-007
0, 2100.00000, 0.3762, 0.123651, -2.36887E-007, -1.48421E-007
0, 2160.00000, 0.376199, 0.12365, -2.09642E-007, 5.35799E-007
0, 2220.00000, 0.3762, 0.12365, -2.09653E-007, 5.35818E-007
0, 2280.00000, 0.3762, 0.12365, -2.09653E-007, 5.35818E-007
0, 2340.00000, 0.3762, 0.12365, -2.09653E-007, 5.35818E-007
0, 2400.00000, 0.3762, 0.12365, -2.09653E-007, 5.35818E-007
0, 2460.00000, 0.292601, 0.0961736, 1.20256E-007, -2.9713E-007
0, 2520.00000, 0.2926, 0.0961733, 1.20265E-007, -2.97141E-007
0, 2580.00000, 0.2926, 0.0961733, 1.20265E-007, -2.97141E-007
0, 2640.00000, 0.2926, 0.0961733, 1.20265E-007, -2.97141E-007
0, 2700.00000, 0.2926, 0.0961733, 1.20265E-007, -2.97141E-007
0, 2760.00000, 0.3344, 0.109912, -1.98182E-007, 7.45266E-008
0, 2820.00000, 0.3344, 0.109912, -1.98184E-007, 7.4524E-008
0, 2880.00000, 0.3344, 0.109912, -1.98184E-007, 7.4524E-008
0, 2940.00000, 0.3344, 0.109912, -1.98184E-007, 7.4524E-008
0, 3000.00000, 0.3344, 0.109912, -1.98184E-007, 7.4524E-008
0, 3060.00000, 0.3344, 0.109912, 1.50892E-007, 5.95299E-008
0, 3120.00000, 0.3344, 0.109912, 1.50895E-007, 5.95337E-008
0, 3180.00000, 0.3344, 0.109912, 1.50895E-007, 5.95338E-008
0, 3240.00000, 0.3344, 0.109912, 1.50895E-007, 5.95338E-008
0, 3300.00000, 0.3344, 0.109912, 1.50895E-007, 5.95338E-008
0, 3360.00000, 0.334399, 0.109911, 3.4576E-007, 5.56551E-007
0, 3420.00000, 0.3344, 0.109911, 3.45754E-007, 5.56555E-007
0, 3480.00000, 0.3344, 0.109911, 3.45754E-007, 5.56555E-007
0, 3540.00000, 0.3344, 0.109911, 3.45754E-007, 5.56555E-007
1, 0.00000, 0.3344, 0.109911, 3.45754E-007, 5.56555E-007
1, 60.00000, 0.2508, 0.0824346, 1.17704E-007, 5.11627E-008
1, 120.00000, 0.2508, 0.0824339, 1.17706E-007, 5.11664E-008
1, 180.00000, 0.2508, 0.0824339, 1.17706E-007, 5.11664E-008
1, 240.00000, 0.2508, 0.0824339, 1.17706E-007, 5.11664E-008
1, 300.00000, 0.2508, 0.0824339, 1.17706E-007, 5.11664E-008
1, 360.00000, 0.208999, 0.0686946, 3.22799E-007, 1.61799E-007
1, 420.00000, 0.209, 0.0686948, 3.22795E-007, 1.61803E-007
1, 480.00000, 0.209, 0.0686948, 3.22795E-007, 1.61803E-007
1, 540.00000, 0.209, 0.0686948, 3.22795E-007, 1.61803E-007
1, 600.00000, 0.209, 0.0686948, 3.22795E-007, 1.61803E-007
1, 660.00000, 0.292601, 0.0961732, -2.15774E-008, -2.5509E-008
1, 720.00000, 0.2926, 0.096173, -2.15715E-008, -2.55203E-008
1, 780.00000, 0.2926, 0.096173, -2.15714E-008, -2.55203E-008
1, 840.00000, 0.2926, 0.096173, -2.15714E-008, -2.55203E-008
1, 900.00000, 0.2926, 0.096173, -2.15714E-008, -2.55203E-008
1, 960.00000, 0.334399, 0.109911, -1.82205E-007, 4.77149E-007
1, 1020.00000, 0.3344, 0.109911, -1.82214E-007, 4.77152E-007
1, 1080.00000, 0.3344, 0.109911, -1.82214E-007, 4.77152E-007
1, 1140.00000, 0.3344, 0.109911, -1.82214E-007, 4.77152E-007
1, 1200.00000, 0.3344, 0.109911, -1.82214E-007, 4.77152E-007
1, 1260.00000, 0.3344, 0.109912, -2.80137E-008, -3.25327E-008
1, 1320.00000, 0.3344, 0.109912, -2.80072E-008, -3.25299E-008
1, 1380.00000, 0.3344, 0.109912, -2.80072E-008, -3.25299E-008
1, 1440.00000, 0.3344, 0.109912, -2.80072E-008, -3.25299E-008
1, 1500.00000, 0.3344, 0.109912, -2.80072E-008, -3.25299E-008
1, 1560.00000, 0.2508, 0.0824344, -2.1819E-008, -1.68998E-007
1, 1620.00000, 0.2508, 0.0824341, -2.18156E-008, -1.69E-007
1, 1680.00000, 0.2508, 0.0824341, -2.18156E-008, -1.69E-007
1, 1740.00000, 0.2508, 0.0824341, -2.18156E-008, -1.69E-007
1, 1800.00000, 0.2508, 0.0824341, -2.18156E-008, -1.69E-007
1, 1860.00000, 0.2508, 0.0824343, -1.61182E-007, -3.89904E-007
1, 1920.00000, 0.2508, 0.0824344, -1.61181E-007, -3.8991E-007
1, 1980.00000, 0.2508, 0.0824344, -1.61181E-007, -3.8991E-007
1, 2040.00000, 0.2508, 0.0824344, -1.61181E-007, -3.8991E-007
1, 2100.00000, 0.2508, 0.0824344, -1.61181E-007, -3.8991E-007
1, 2160.00000, 0.3344, 0.109911, -3.59016E-007, 3.83343E-007
1, 2220.00000, 0.3344, 0.109912, -3.59025E-007, 3.83351E-007
1, 2280.00000, 0.3344, 0.109912, -3.59025E-007, 3.83351E-007
1, 2340.00000, 0.3344, 0.109912, -3.59025E-007, 3.83351E-007
1, 2400.00000, 0.3344, 0.109912, -3.59025E-007, 3.83351E-007
1, 2460.00000, 0.292609, 0.0961767, -2.14035E-008, -2.56543E-008
1, 2520.00000, 0.2926, 0.096173, -2.13248E-008, -2.57293E-008
1, 2580.00000, 0.2926, 0.096173, -2.13246E-008, -2.57293E-008
1, 2640.00000, 0.2926, 0.096173, -2.13246E-008, -2.57293E-008
1, 2700.00000, 0.2926, 0.096173, -2.13246E-008, -2.57293E-008
1, 2760.00000, 0.292592, 0.0961733, -1.84302E-007, -2.82157E-007
1, 2820.00000, 0.2926, 0.0961732, -1.84325E-007, -2.82036E-007
1, 2880.00000, 0.2926, 0.0961732, -1.84325E-007, -2.82035E-007
1, 2940.00000, 0.2926, 0.0961732, -1.84325E-007, -2.82035E-007
1, 3000.00000, 0.2926, 0.0961732, -1.84325E-007, -2.82035E-007
1, 3060.00000, 0.29261, 0.0961756, -1.37716E-008, 1.4983E-007
1, 3120.00000, 0.2926, 0.0961728, -1.36911E-008, 1.49721E-007
1, 3180.00000, 0.2926, 0.0961728, -1.36909E-008, 1.49721E-007
1, 3240.00000, 0.2926, 0.0961728, -1.36909E-008, 1.49721E-007
1, 3300.00000, 0.2926, 0.0961728, -1.36909E-008, 1.49721E-007
1, 3360.00000, 0.2508, 0.0824341, -2.77916E-008, -3.20327E-007
1, 3420.00000, 0.2508, 0.0824343, -2.77916E-008, -3.20328E-007
1, 3480.00000, 0.2508, 0.0824343, -2.77916E-008, -3.20328E-007
1, 3540.00000, 0.2508, 0.0824343, -2.77916E-008, -3.20328E-007
2, 0.00000, 0.2508, 0.0824343, -2.77916E-008, -3.20328E-007
2, 60.00000, 0.2508, 0.0824346, -1.60813E-007, -3.89301E-007
2, 120.00000, 0.2508, 0.0824344, -1.60813E-007, -3.89303E-007
2, 180.00000, 0.2508, 0.0824344, -1.60813E-007, -3.89303E-007
2, 240.00000, 0.2508, 0.0824344, -1.60813E-007, -3.89303E-007
2, 300.00000, 0.2508, 0.0824344, -1.60813E-007, -3.89303E-007
2, 360.00000, 0.2508, 0.0824343, -1.48047E-007, -8.7799E-008
2, 420.00000, 0.2508, 0.0824341, -1.48045E-007, -8.77877E-008
2, 480.00000, 0.2508, 0.0824341, -1.48045E-007, -8.77877E-008
2, 540.00000, 0.2508, 0.0824341, -1.48045E-007, -8.77877E-008
2, 600.00000, 0.2508, 0.0824341, -1.48045E-007, -8.77877E-008
2, 660.00000, 0.250801, 0.0824247, -2.87477E-007, -3.07907E-007
2, 720.00000, 0.2508, 0.0824343, -2.87597E-007, -3.08087E-007
2, 780.00000, 0.2508, 0.0824343, -2.87597E-007, -3.08087E-007
2, 840.00000, 0.2508, 0.0824343, -2.87597E-007, -3.08087E-007
2, 900.00000, 0.2508, 0.0824343, -2.87597E-007, -3.08087E-007
2, 960.00000, 0.2926, 0.0961729, -3.24462E-007, -1.23306E-008
2, 1020.00000, 0.2926, 0.096173, -3.24463E-007, -1.23248E-008
2, 1080.00000, 0.2926, 0.096173, -3.24463E-007, -1.23248E-008
2, 1140.00000, 0.2926, 0.096173, -3.24463E-007, -1.23248E-008
2, 1200.00000, 0.2926, 0.096173, -3.24463E-007, -1.23248E-008
2, 1260.00000, 0.292608, 0.096177, -1.75903E-007, -1.06534E-007
2, 1320.00000, 0.2926, 0.0961731, -1.75819E-007, -1.06569E-007
2, 1380.00000, 0.2926, 0.0961731, -1.75819E-007, -1.06569E-007
2, 1440.00000, 0.2926, 0.0961731, -1.75819E-007, -1.06569E-007
2, 1500.00000, 0.2926, 0.0961731, -1.75819E-007, -1.06569E-007
2, 1560.00000, 0.2508, 0.0824341, -2.17924E-008, -1.69587E-007
2, 1620.00000, 0.2508, 0.0824341, -2.17918E-008, -1.69594E-007
2, 1680.00000, 0.2508, 0.0824341, -2.17918E-008, -1.69594E-007
2, 1740.00000, 0.2508, 0.0824341, -2.17918E-008, -1.69594E-007
2, 1800.00000, 0.2508, 0.0824341, -2.17918E-008, -1.69594E-007
2, 1860.00000, 0.208993, 0.0686992, 9.50145E-008, -7.97556E-008
2, 1920.00000, 0.209, 0.0686951, 9.50308E-008, -7.95601E-008
2, 1980.00000, 0.209, 0.0686951, 9.50308E-008, -7.95598E-008
2, 2040.00000, 0.209, 0.0686951, 9.50308E-008, -7.95598E-008
2, 2100.00000, 0.209, 0.0686951, 9.50308E-008, -7.95598E-008
2, 2160.00000, 0.209002, 0.0686916, 9.47838E-008, -7.99058E-008
2, 2220.00000, 0.209, 0.0686951, 9.47593E-008, -8.00044E-008
