hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.512, -109.428, -189.574, -108.648, 0.557768, 218.797, -3.99893E-006, -7.50761E-006, -0.285689, 0.32098, 0.419876, 0.0863628, -0.134706, -0.406339, 0.00451798, 0.00650413
2, 0.00000, 189.564, -109.944, -190.458, -109.284, 0.472322, 219.833, -3.35122E-006, -6.22696E-006, -0.240919, 0.270476, 0.354028, 0.0730069, -0.11348, -0.34277, 0.00372221, 0.00551462
3, 0.00000, 190.055, -110.184, -190.869, -109.58, 0.431906, 220.315, -3.05243E-006, -5.63999E-006, -0.220083, 0.246997, 0.323393, 0.0667697, -0.103617, -0.313177, 0.00335954, 0.00505099
4, 0.00000, 190.223, -110.266, -191.011, -109.682, 0.417847, 220.481, -2.95107E-006, -5.44484E-006, -0.212928, 0.238937, 0.312869, 0.0646237, -0.10023, -0.303006, 0.00324021, 0.00488981
5, 0.00000, 190.012, -110.163, -190.833, -109.554, 0.435609, 220.272, -3.07735E-006, -5.68286E-006, -0.221912, 0.249057, 0.326092, 0.0673196, -0.104487, -0.315788, 0.00338437, 0.00509412
6, 0.00000, 189.185, -109.758, -190.14, -109.055, 0.503393, 219.459, -3.58307E-006, -6.67885E-006, -0.257037, 0.28865, 0.377738, 0.077824, -0.121119, -0.365668, 0.0040011, 0.00587325
7, 0.00000, 187.508, -108.934, -188.732, -108.044, 0.63722, 217.811, -4.62447E-006, -8.77385E-006, -0.328391, 0.36922, 0.482685, 0.0990385, -0.154985, -0.46692, 0.00531447, 0.0074358
8, 0.00000, 187.405, -108.652, -188.459, -108.084, 0.469583, 217.607, -4.87808E-006, -8.22292E-006, -0.295448, 0.370492, 0.467297, 0.0699161, -0.172501, -0.43906, 0.00552988, 0.00687484
9, 0.00000, 194.628, -110.035, -192.789, -113.403, -1.76323, 223.758, -2.40045E-006, 5.82093E-006, 0.349251, -0.000998043, -0.175705, -0.301668, -0.173261, 0.30291, 0.00211496, -0.00606415
10, 0.00000, 197.583, -110.497, -194.492, -115.634, -2.76328, 226.249, -1.62457E-006, 1.09499E-005, 0.621487, -0.14846, -0.439943, -0.463829, -0.181363, 0.613033, 0.00144412, -0.0116946
11, 0.00000, 209.36, -112.31, -201.322, -124.578, -6.81514, 236.262, 8.5732E-007, 2.71853E-005, 1.66676, -0.705015, -1.44976, -1.09377, -0.219685, 1.80574, 0.00182762, -0.0341487
12, 0.00000, 209.961, -112.411, -201.68, -125.032, -7.01751, 236.781, 9.69355E-007, 2.78169E-005, 1.71688, -0.732027, -1.49862, -1.12393, -0.221188, 1.8634, 0.0019631, -0.0352657
13, 0.00000, 205.568, -111.783, -199.157, -121.666, -5.46036, 233.048, 1.96348E-007, 2.24857E-005, 1.32881, -0.530515, -1.12747, -0.887016, -0.202722, 1.42184, 0.00118423, -0.0267903
14, 0.00000, 194.805, -109.933, -192.785, -113.594, -1.92151, 223.848, -2.47389E-006, 6.50956E-006, 0.386403, -0.0114393, -0.203344, -0.328616, -0.182738, 0.340318, 0.00215257, -0.00677229
15, 0.00000, 188.734, -108.622, -189.022, -109.186, -0.154749, 218.605, -4.62972E-006, -4.54521E-006, -0.128897, 0.296357, 0.32028, -0.0368302, -0.191632, -0.258678, 0.00487829, 0.00369684
16, 0.00000, 184.446, -107.416, -186.163, -106.21, 0.867546, 214.812, -6.59242E-006, -1.29315E-005, -0.458879, 0.517034, 0.674602, 0.137382, -0.217118, -0.651683, 0.00798859, 0.0101983
17, 0.00000, 182.583, -106.485, -184.602, -105.102, 0.99891, 212.993, -7.83382E-006, -1.56773E-005, -0.538403, 0.607405, 0.791536, 0.160463, -0.255094, -0.764009, 0.0097947, 0.0118189
18, 0.00000, 181.049, -105.711, -183.313, -104.191, 1.10217, 211.495, -8.87489E-006, -1.8067E-005, -0.604151, 0.682262, 0.888178, 0.17938, -0.286541, -0.856705, 0.0113887, 0.0131301
19, 0.00000, 180.442, -105.402, -182.802, -103.832, 1.14172, 210.899, -9.28784E-006, -1.90443E-005, -0.630309, 0.712071, 0.926617, 0.186872, -0.299065, -0.893548, 0.0120457, 0.0136491
