hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.167174, -0.0549474, -0.167176, -0.0549481, -0.167177, -0.0549483, -9.23834E-011, -1.24551E-011
2, 0.00000, -0.141673, -0.0465657, -0.141671, -0.0465651, -0.141671, -0.046565, -6.42158E-011, -7.42394E-012
3, 0.00000, -0.129717, -0.0426358, -0.129716, -0.0426356, -0.129716, -0.0426355, -5.2939E-011, -5.57539E-012
4, 0.00000, -0.125596, -0.0412814, -0.125594, -0.0412807, -0.125593, -0.0412805, -4.94031E-011, -5.07215E-012
5, 0.00000, -0.130771, -0.0429824, -0.130773, -0.0429833, -0.130775, -0.0429836, -5.37552E-011, -5.6104E-012
6, 0.00000, -0.150884, -0.0495932, -0.150886, -0.0495938, -0.150886, -0.0495939, -7.36175E-011, -8.95026E-012
7, 0.00000, -0.191254, -0.0628622, -0.191259, -0.0628635, -0.19126, -0.0628642, -1.2488E-010, -1.92726E-011
8, 0.00000, -0.213386, -0.0701367, -0.213388, -0.070137, -0.213388, -0.0701372, -1.55848E-010, -2.60351E-011
9, 0.00000, -0.218553, -0.0718344, -0.218546, -0.0718328, -0.218544, -0.0718315, -1.26223E-010, -1.4342E-011
10, 0.00000, -0.224867, -0.0739102, -0.224865, -0.0739098, -0.224865, -0.0739094, -1.19846E-010, -1.12228E-011
11, 0.00000, -0.226453, -0.0744324, -0.226451, -0.074432, -0.226451, -0.0744316, -7.62026E-011, -2.57486E-012
12, 0.00000, -0.224672, -0.0738457, -0.224672, -0.073846, -0.224672, -0.0738459, -7.28215E-011, -2.25695E-012
13, 0.00000, -0.225653, -0.0741687, -0.225654, -0.0741688, -0.225654, -0.074169, -8.8322E-011, -4.08914E-012
14, 0.00000, -0.230078, -0.0756236, -0.230088, -0.0756259, -0.23009, -0.0756279, -1.38909E-010, -1.56472E-011
15, 0.00000, -0.239684, -0.0787802, -0.239685, -0.0787807, -0.239686, -0.0787809, -1.87933E-010, -3.1627E-011
16, 0.00000, -0.263361, -0.0865626, -0.263364, -0.0865634, -0.263364, -0.0865638, -2.62076E-010, -5.68761E-011
17, 0.00000, -0.30621, -0.100646, -0.306212, -0.100647, -0.306212, -0.100647, -3.76552E-010, -9.61572E-011
18, 0.00000, -0.34101, -0.112085, -0.341006, -0.112083, -0.341009, -0.112084, -4.86022E-010, -1.34021E-010
19, 0.00000, -0.354707, -0.116585, -0.354699, -0.116585, -0.354691, -0.116581, -5.31997E-010, -1.49419E-010
20, 0.00000, -0.362625, -0.119188, -0.362623, -0.119189, -0.362617, -0.119186, -5.58345E-010, -1.57942E-010
21, 0.00000, -0.353348, -0.116141, -0.353352, -0.116141, -0.353359, -0.116144, -5.25724E-010, -1.46359E-010
22, 0.00000, -0.323303, -0.106264, -0.32333, -0.106273, -0.323322, -0.106273, -4.27957E-010, -1.13083E-010
23, 0.00000, -0.274409, -0.0901941, -0.274401, -0.0901926, -0.274397, -0.0901897, -2.8979E-010, -6.6353E-011
24, 0.00000, -0.216045, -0.0710108, -0.216037, -0.0710084, -0.216034, -0.0710068, -1.65659E-010, -2.9701E-011
25, 0.00000, -0.167189, -0.0549522, -0.167184, -0.0549508, -0.167183, -0.0549503, -9.26901E-011, -1.2755E-011
26, 0.00000, -0.141673, -0.0465657, -0.141671, -0.0465651, -0.141671, -0.046565, -6.42161E-011, -7.42428E-012
27, 0.00000, -0.129717, -0.0426358, -0.129716, -0.0426356, -0.129716, -0.0426355, -5.2939E-011, -5.57539E-012
28, 0.00000, -0.125596, -0.0412814, -0.125594, -0.0412807, -0.125593, -0.0412805, -4.94031E-011, -5.07215E-012
29, 0.00000, -0.130771, -0.0429824, -0.130773, -0.0429833, -0.130775, -0.0429836, -5.37552E-011, -5.6104E-012
