hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 191.966, -112.294, -193.413, -110.127, 1.29284, 222.702, 9.29773E-006, -9.19178E-006, -0.433922, 0.490822, 0.641579, 0.130085, -0.207887, -0.62032, -0.00906791, 0.00860543
2, 0.00000, 192.479, -112.359, -193.697, -110.533, 1.09012, 223.129, 7.79878E-006, -7.73865E-006, -0.367312, 0.414719, 0.542495, 0.110533, -0.17535, -0.524833, -0.00763143, 0.00731967
3, 0.00000, 192.718, -112.39, -193.829, -110.722, 0.995369, 223.327, 7.10427E-006, -7.06248E-006, -0.336142, 0.379204, 0.496208, 0.101331, -0.160205, -0.480189, -0.00696494, 0.00671562
4, 0.00000, 192.8, -112.4, -193.874, -110.787, 0.962701, 223.396, 6.86848E-006, -6.83174E-006, -0.325396, 0.366973, 0.480258, 0.0981513, -0.154994, -0.464798, -0.00673709, 0.00650465
5, 0.00000, 192.697, -112.387, -193.817, -110.705, 1.00381, 223.31, 7.16138E-006, -7.11941E-006, -0.338909, 0.382355, 0.50032, 0.10215, -0.161551, -0.484159, -0.00702232, 0.00677325
6, 0.00000, 192.294, -112.336, -193.594, -110.386, 1.16331, 222.975, 8.3345E-006, -8.25983E-006, -0.391361, 0.442163, 0.578246, 0.11761, -0.187072, -0.559301, -0.00814748, 0.00778768
7, 0.00000, 191.478, -112.23, -193.142, -109.74, 1.48486, 222.296, 1.07459E-005, -1.05843E-005, -0.496964, 0.563109, 0.735555, 0.148444, -0.238892, -0.710774, -0.0104444, 0.00980569
8, 0.00000, 191.305, -112.118, -192.971, -109.644, 1.48275, 222.109, 1.11042E-005, -1.09278E-005, -0.483528, 0.58693, 0.749414, 0.124881, -0.266198, -0.71097, -0.0107922, 0.010086
9, 0.00000, 193.729, -111.608, -193.615, -111.941, -0.121028, 223.721, 2.61396E-006, -2.75894E-006, 0.162563, 0.213342, 0.10336, -0.247412, -0.265854, 0.0342009, -0.00268275, 0.0026278
10, 0.00000, 194.699, -111.361, -193.838, -112.881, -0.799533, 224.35, -7.21875E-007, 4.8367E-007, 0.439886, 0.0627027, -0.165758, -0.412225, -0.274007, 0.349649, 0.000601434, -0.000610673
11, 0.00000, 198.718, -110.397, -194.83, -116.763, -3.57622, 227.013, -1.36813E-005, 1.32392E-005, 1.56916, -0.561649, -1.27223, -1.07873, -0.297312, 1.64203, 0.0140606, -0.0148862
12, 0.00000, 198.935, -110.353, -194.891, -116.969, -3.72019, 227.161, -1.43365E-005, 1.38894E-005, 1.62699, -0.595161, -1.33027, -1.11214, -0.297157, 1.70908, 0.0147722, -0.0156769
13, 0.00000, 197.424, -110.726, -194.525, -115.503, -2.66492, 226.161, -9.5969E-006, 9.19941E-006, 1.19693, -0.360254, -0.911148, -0.856702, -0.285879, 1.21785, 0.00969404, -0.0100965
14, 0.00000, 193.719, -111.536, -193.548, -111.966, -0.173363, 223.677, 2.5034E-006, -2.66045E-006, 0.190375, 0.21362, 0.0897027, -0.271633, -0.279989, 0.0581331, -0.0025922, 0.00254078
15, 0.00000, 191.593, -111.894, -192.907, -109.991, 1.16445, 222.218, 9.7694E-006, -9.65654E-006, -0.341179, 0.539701, 0.637459, 0.025337, -0.296485, -0.564364, -0.00956395, 0.00898275
16, 0.00000, 189.987, -112.029, -192.313, -108.567, 2.06335, 221.06, 1.52846E-005, -1.48823E-005, -0.686563, 0.78208, 1.01937, 0.202787, -0.333393, -0.983293, -0.0146992, 0.013308
17, 0.00000, 189.08, -111.902, -191.808, -107.856, 2.40986, 220.31, 1.81319E-005, -1.75294E-005, -0.799875, 0.9141, 1.18986, 0.234624, -0.390788, -1.14652, -0.017331, 0.0153224
18, 0.00000, 188.357, -111.803, -191.38, -107.273, 2.70144, 219.689, 1.99795E-005, -2.00359E-005, -0.892185, 1.02226, 1.3294, 0.260262, -0.438157, -1.2798, -0.0190403, 0.0173082
19, 0.00000, 188.081, -111.771, -191.211, -107.05, 2.81898, 219.437, 2.04006E-005, -2.09612E-005, -0.928541, 1.06503, 1.38455, 0.270318, -0.456997, -1.33244, -0.0194087, 0.0180541
20, 0.00000, 187.922, -111.755, -191.115, -106.923, 2.88703, 219.29, 2.06004E-005, -2.1426E-005, -0.949568, 1.08982, 1.41649, 0.276125, -0.467952, -1.36296, -0.0195696, 0.0184437
21, 0.00000, 188.108, -111.775, -191.228, -107.072, 2.80751, 219.462, 2.0364E-005, -2.0849E-005, -0.924936, 1.06079, 1.3791, 0.269327, -0.455145, -1.32726, -0.0193788, 0.0179931
22, 0.00000, 188.719, -111.851, -191.601, -107.57, 2.55067, 220.006, 1.91777E-005, -1.8656E-005, -0.845201, 0.967152, 1.25832, 0.24724, -0.413978, -1.21193, -0.0183208, 0.0161986
23, 0.00000, 189.755, -111.996, -192.184, -108.385, 2.15225, 220.868, 1.60168E-005, -1.55658E-005, -0.715688, 0.815936, 1.06312, 0.211009, -0.348074, -1.0252, -0.0153735, 0.0138199
24, 0.00000, 190.97, -112.162, -192.86, -109.34, 1.68284, 221.875, 1.22839E-005, -1.2049E-005, -0.56196, 0.637909, 0.832627, 0.167215, -0.271066, -0.804087, -0.011886, 0.0110112
25, 0.00000, 191.966, -112.293, -193.413, -110.126, 1.29281, 222.702, 9.30515E-006, -9.19701E-006, -0.433939, 0.490842, 0.641595, 0.130087, -0.207891, -0.620331, -0.00906938, 0.00859899
26, 0.00000, 192.479, -112.359, -193.697, -110.533, 1.09012, 223.129, 7.79879E-006, -7.73865E-006, -0.367312, 0.414719, 0.542495, 0.110533, -0.17535, -0.524833, -0.00763143, 0.00731966
27, 0.00000, 192.718, -112.39, -193.829, -110.722, 0.995369, 223.327, 7.10427E-006, -7.06248E-006, -0.336142, 0.379204, 0.496208, 0.101331, -0.160205, -0.480189, -0.00696494, 0.00671562
28, 0.00000, 192.8, -112.4, -193.874, -110.787, 0.962701, 223.396, 6.86848E-006, -6.83174E-006, -0.325396, 0.366973, 0.480258, 0.0981513, -0.154994, -0.464798, -0.00673709, 0.00650465
29, 0.00000, 192.697, -112.387, -193.817, -110.705, 1.00381, 223.31, 7.16138E-006, -7.11941E-006, -0.338909, 0.382355, 0.50032, 0.10215, -0.161551, -0.484159, -0.00702232, 0.00677325
30, 0.00000, 192.294, -112.336, -193.594, -110.386, 1.16331, 222.975, 8.3345E-006, -8.25983E-006, -0.391361, 0.442163, 0.578246, 0.11761, -0.187072, -0.559301, -0.00814748, 0.00778768
31, 0.00000, 191.478, -112.23, -193.142, -109.74, 1.48486, 222.296, 1.07459E-005, -1.05843E-005, -0.496964, 0.563109, 0.735555, 0.148444, -0.238892, -0.710774, -0.0104444, 0.00980569
32, 0.00000, 191.302, -112.119, -192.97, -109.641, 1.48515, 222.107, 1.11176E-005, -1.09405E-005, -0.484487, 0.587505, 0.75039, 0.125423, -0.266216, -0.712084, -0.0108048, 0.0100968
33, 0.00000, 192.858, -111.786, -193.377, -111.117, 0.452058, 223.137, 5.59549E-006, -5.64342E-006, -0.0678166, 0.347689, 0.334796, -0.11517, -0.267002, -0.23225, -0.0055731, 0.00537442
34, 0.00000, 194.109, -111.487, -193.682, -112.32, -0.405673, 223.955, 1.25337E-006, -1.4401E-006, 0.280961, 0.153887, -0.0073153, -0.320193, -0.273544, 0.166417, -0.00135547, 0.0013288
35, 0.00000, 195.916, -111.078, -194.144, -114.051, -1.63099, 225.157, -4.75127E-006, 4.42459E-006, 0.777218, -0.126102, -0.498093, -0.610031, -0.279039, 0.736471, 0.00466509, -0.00476345
36, 0.00000, 196.199, -111.024, -194.226, -114.318, -1.81498, 225.351, -5.64996E-006, 5.30883E-006, 0.85079, -0.169797, -0.572778, -0.651931, -0.277948, 0.822144, 0.00558687, -0.00572557
37, 0.00000, 195.125, -111.262, -193.945, -113.291, -1.09032, 224.632, -2.1471E-006, 1.87503E-006, 0.557869, -0.00339005, -0.282021, -0.481369, -0.275727, 0.48493, 0.00202656, -0.00204584
38, 0.00000, 193.157, -111.651, -193.395, -111.434, 0.197158, 223.3, 4.42238E-006, -4.51793E-006, 0.0412907, 0.300308, 0.239265, -0.185918, -0.28052, -0.114197, -0.00445823, 0.00432443
