hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 190.901, -111.463, -192.288, -109.637, 1.12278, 221.553, -4.60307E-006, -8.58581E-006, -0.366014, 0.413334, 0.540322, 0.109887, -0.174658, -0.522445, 0.00495302, 0.0078106
2, 0.00000, 191.581, -111.66, -192.748, -110.119, 0.94748, 222.159, -3.87187E-006, -7.18848E-006, -0.309489, 0.348953, 0.456489, 0.093247, -0.147252, -0.441647, 0.00412492, 0.0066352
3, 0.00000, 191.897, -111.751, -192.962, -110.344, 0.865406, 222.441, -3.5329E-006, -6.54113E-006, -0.28308, 0.318943, 0.417374, 0.0854315, -0.134504, -0.403917, 0.00374305, 0.0060833
4, 0.00000, 192.006, -111.782, -193.035, -110.421, 0.837068, 222.538, -3.4172E-006, -6.32272E-006, -0.273986, 0.308619, 0.403909, 0.0827338, -0.130121, -0.390921, 0.00361517, 0.00589104
5, 0.00000, 191.87, -111.743, -192.943, -110.324, 0.872756, 222.416, -3.5619E-006, -6.59203E-006, -0.285415, 0.321596, 0.42084, 0.0861248, -0.135635, -0.407264, 0.0037718, 0.00613512
6, 0.00000, 191.336, -111.589, -192.582, -109.945, 1.01084, 221.94, -4.1344E-006, -7.68587E-006, -0.32988, 0.372154, 0.486718, 0.0992646, -0.157122, -0.470795, 0.00441803, 0.0070621
7, 0.00000, 190.254, -111.274, -191.849, -109.178, 1.28836, 220.976, -5.30415E-006, -9.94266E-006, -0.419633, 0.474593, 0.619969, 0.125555, -0.200798, -0.599117, 0.00576582, 0.00891213
8, 0.00000, 190.027, -111.083, -191.592, -109.074, 1.24955, 220.715, -5.91456E-006, -1.11625E-005, -0.468929, 0.530101, 0.692536, 0.140371, -0.22418, -0.669256, 0.00648771, 0.00994666
9, 0.00000, 193.264, -110.871, -192.822, -111.89, -0.477265, 223.057, -5.67573E-006, -1.08911E-005, -0.478818, 0.532467, 0.700211, 0.14795, -0.221888, -0.679985, 0.00617083, 0.0104594
10, 0.00000, 194.562, -110.727, -193.27, -113.049, -1.21834, 223.975, -5.68724E-006, -1.099E-005, -0.492214, 0.543587, 0.716814, 0.154059, -0.225069, -0.697527, 0.00615604, 0.0108706
11, 0.00000, 199.938, -110.222, -195.228, -117.822, -4.23479, 227.863, -5.18203E-006, -1.02559E-005, -0.493275, 0.530123, 0.706664, 0.162059, -0.213664, -0.69322, 0.00545777, 0.0112936
12, 0.00000, 200.227, -110.205, -195.343, -118.074, -4.38929, 228.079, -5.11679E-006, -1.01312E-005, -0.48923, 0.525062, 0.7003, 0.161109, -0.211328, -0.687259, 0.00537442, 0.0112196
13, 0.00000, 198.206, -110.409, -194.614, -116.27, -3.24052, 226.616, -5.33083E-006, -1.04636E-005, -0.492273, 0.533744, 0.70901, 0.159275, -0.217071, -0.693709, 0.00566494, 0.0111534
14, 0.00000, 193.254, -110.768, -192.731, -111.928, -0.552086, 223, -5.96014E-006, -1.14543E-005, -0.504441, 0.560536, 0.737355, 0.156071, -0.233437, -0.716186, 0.00648426, 0.0110338
