hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.106955, -0.0351545, -0.106957, -0.035155, -0.106957, -0.0351551, -3.82306E-010, -2.27667E-011
2, 0.00000, -0.0906404, -0.029792, -0.0906393, -0.0297917, -0.0906389, -0.0297916, -2.70656E-010, -1.36643E-011
3, 0.00000, -0.0829908, -0.0272778, -0.0829904, -0.0272776, -0.0829902, -0.0272776, -2.25304E-010, -1.03078E-011
4, 0.00000, -0.0803546, -0.0264112, -0.0803534, -0.0264108, -0.0803528, -0.0264106, -2.10759E-010, -9.39342E-012
5, 0.00000, -0.0836653, -0.0274995, -0.0836669, -0.0275001, -0.0836677, -0.0275003, -2.29002E-010, -1.03737E-011
6, 0.00000, -0.0965335, -0.031729, -0.0965344, -0.0317293, -0.0965347, -0.0317294, -3.08489E-010, -1.6445E-011
7, 0.00000, -0.122362, -0.0402183, -0.122365, -0.0402191, -0.122365, -0.0402196, -5.07549E-010, -3.49312E-011
8, 0.00000, -0.136521, -0.0448724, -0.136522, -0.0448726, -0.136522, -0.0448728, -6.33144E-010, -4.66266E-011
9, 0.00000, -0.139827, -0.0459586, -0.139822, -0.0459575, -0.139821, -0.0459567, -6.01612E-010, -2.1591E-011
10, 0.00000, -0.143867, -0.0472866, -0.143866, -0.0472864, -0.143865, -0.0472861, -6.13021E-010, -1.27656E-011
11, 0.00000, -0.144881, -0.0476207, -0.14488, -0.0476205, -0.14488, -0.0476202, -5.3393E-010, 1.87699E-011
12, 0.00000, -0.143742, -0.0472454, -0.143742, -0.0472456, -0.143742, -0.0472455, -5.20776E-010, 1.99371E-011
13, 0.00000, -0.14437, -0.047452, -0.14437, -0.0474521, -0.14437, -0.0474522, -5.56102E-010, 1.01726E-011
14, 0.00000, -0.1472, -0.0483828, -0.147207, -0.0483843, -0.147208, -0.0483856, -6.66327E-010, -2.30167E-011
15, 0.00000, -0.153346, -0.0504024, -0.153347, -0.0504027, -0.153347, -0.0504029, -7.86177E-010, -5.53315E-011
16, 0.00000, -0.168495, -0.0553814, -0.168496, -0.0553819, -0.168496, -0.0553822, -1.00699E-009, -1.00307E-010
17, 0.00000, -0.195908, -0.0643919, -0.19591, -0.0643923, -0.19591, -0.0643926, -1.40038E-009, -1.66715E-010
18, 0.00000, -0.218173, -0.0717102, -0.21817, -0.0717091, -0.218172, -0.0717095, -1.76978E-009, -2.31932E-010
19, 0.00000, -0.226936, -0.0745895, -0.226931, -0.0745891, -0.226926, -0.0745867, -1.92721E-009, -2.58426E-010
20, 0.00000, -0.232002, -0.0762549, -0.232001, -0.0762551, -0.231997, -0.0762537, -2.0218E-009, -2.72438E-010
21, 0.00000, -0.226066, -0.0743049, -0.226069, -0.074305, -0.226074, -0.0743071, -1.9104E-009, -2.52998E-010
22, 0.00000, -0.206845, -0.0679862, -0.206861, -0.0679916, -0.206857, -0.0679922, -1.57468E-009, -1.96412E-010
23, 0.00000, -0.175563, -0.0577048, -0.175558, -0.0577038, -0.175555, -0.057702, -1.10186E-009, -1.16436E-010
24, 0.00000, -0.138223, -0.0454316, -0.138217, -0.0454301, -0.138216, -0.0454291, -6.58398E-010, -5.31959E-011
25, 0.00000, -0.106965, -0.0351576, -0.106962, -0.0351567, -0.106961, -0.0351564, -3.82719E-010, -2.32546E-011
26, 0.00000, -0.0906404, -0.029792, -0.0906393, -0.0297917, -0.0906389, -0.0297916, -2.70656E-010, -1.36648E-011
27, 0.00000, -0.0829908, -0.0272778, -0.0829904, -0.0272776, -0.0829902, -0.0272776, -2.25304E-010, -1.03078E-011
28, 0.00000, -0.0803546, -0.0264112, -0.0803534, -0.0264108, -0.0803528, -0.0264106, -2.10759E-010, -9.39342E-012
29, 0.00000, -0.0836653, -0.0274995, -0.0836669, -0.0275001, -0.0836677, -0.0275003, -2.29002E-010, -1.03737E-011
30, 0.00000, -0.0965335, -0.031729, -0.0965344, -0.0317293, -0.0965347, -0.0317294, -3.08489E-010, -1.6445E-011
31, 0.00000, -0.122362, -0.0402183, -0.122365, -0.0402191, -0.122365, -0.0402196, -5.07549E-010, -3.49312E-011
32, 0.00000, -0.136521, -0.0448724, -0.136522, -0.0448726, -0.136522, -0.0448728, -6.33242E-010, -4.66718E-011
33, 0.00000, -0.139826, -0.0459585, -0.139822, -0.0459575, -0.139821, -0.0459568, -6.23015E-010, -3.08059E-011
34, 0.00000, -0.143869, -0.0472871, -0.143867, -0.0472867, -0.143866, -0.0472864, -6.27392E-010, -1.87461E-011
35, 0.00000, -0.144883, -0.0476205, -0.144881, -0.0476203, -0.144881, -0.04762, -5.93391E-010, -1.85376E-012
36, 0.00000, -0.143755, -0.0472497, -0.143752, -0.0472493, -0.143751, -0.0472487, -5.77693E-010, 4.20328E-013
37, 0.00000, -0.144368, -0.0474515, -0.144369, -0.0474518, -0.144369, -0.047452, -6.07044E-010, -8.5669E-012
38, 0.00000, -0.147205, -0.048384, -0.147209, -0.0483851, -0.14721, -0.0483859, -6.81371E-010, -2.97963E-011
39, 0.00000, -0.153346, -0.0504022, -0.153347, -0.0504026, -0.153347, -0.0504028, -8.0369E-010, -6.41416E-011
40, 0.00000, -0.168481, -0.0553768, -0.168488, -0.0553785, -0.16849, -0.05538, -1.00624E-009, -9.93633E-011
41, 0.00000, -0.195908, -0.0643919, -0.19591, -0.0643923, -0.19591, -0.0643926, -1.40038E-009, -1.66715E-010
42, 0.00000, -0.218173, -0.0717102, -0.21817, -0.0717091, -0.218172, -0.0717095, -1.76978E-009, -2.31932E-010
43, 0.00000, -0.226936, -0.0745895, -0.226931, -0.0745891, -0.226926, -0.0745867, -1.92721E-009, -2.58426E-010
44, 0.00000, -0.232002, -0.0762549, -0.232001, -0.0762551, -0.231997, -0.0762537, -2.0218E-009, -2.72438E-010
45, 0.00000, -0.226066, -0.0743049, -0.226069, -0.074305, -0.226074, -0.0743071, -1.9104E-009, -2.52998E-010
46, 0.00000, -0.206845, -0.0679862, -0.206861, -0.0679916, -0.206857, -0.0679922, -1.57468E-009, -1.96412E-010
47, 0.00000, -0.175563, -0.0577048, -0.175558, -0.0577038, -0.175555, -0.057702, -1.10186E-009, -1.16436E-010
48, 0.00000, -0.138223, -0.0454316, -0.138217, -0.0454301, -0.138216, -0.0454291, -6.58398E-010, -5.31959E-011
49, 0.00000, -0.106965, -0.0351576, -0.106962, -0.0351567, -0.106961, -0.0351564, -3.82719E-010, -2.32546E-011
50, 0.00000, -0.0906404, -0.029792, -0.0906393, -0.0297917, -0.0906389, -0.0297916, -2.70656E-010, -1.36648E-011
51, 0.00000, -0.0829908, -0.0272778, -0.0829904, -0.0272776, -0.0829902, -0.0272776, -2.25304E-010, -1.03078E-011
52, 0.00000, -0.0803546, -0.0264112, -0.0803534, -0.0264108, -0.0803528, -0.0264106, -2.10759E-010, -9.39342E-012
53, 0.00000, -0.0836653, -0.0274995, -0.0836669, -0.0275001, -0.0836677, -0.0275003, -2.29002E-010, -1.03737E-011
54, 0.00000, -0.0965335, -0.031729, -0.0965344, -0.0317293, -0.0965347, -0.0317294, -3.08489E-010, -1.6445E-011
55, 0.00000, -0.122362, -0.0402183, -0.122365, -0.0402191, -0.122365, -0.0402196, -5.07549E-010, -3.49312E-011
56, 0.00000, -0.136519, -0.0448714, -0.136521, -0.044872, -0.136521, -0.0448723, -6.40499E-010, -5.00426E-011
