hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.438, -110.301, -190.716, -108.975, 0.869216, 219.95, -3.71144E-006, -1.11461E-005, -0.48994, 0.551932, 0.721624, 0.147456, -0.232433, -0.697852, 0.00446031, 0.00961014
2, 0.00000, 190.347, -110.681, -191.422, -109.56, 0.7347, 220.806, -3.11694E-006, -9.23599E-006, -0.413636, 0.465423, 0.608938, 0.124884, -0.19584, -0.589213, 0.00365545, 0.00814205
3, 0.00000, 190.771, -110.857, -191.751, -109.833, 0.671495, 221.205, -2.84279E-006, -8.3591E-006, -0.378064, 0.425163, 0.556451, 0.114313, -0.178833, -0.538572, 0.00328895, 0.00745478
4, 0.00000, 190.916, -110.918, -191.863, -109.927, 0.649604, 221.342, -2.74965E-006, -8.06875E-006, -0.365835, 0.411332, 0.538405, 0.110671, -0.17299, -0.521151, 0.00316964, 0.00721629
5, 0.00000, 190.734, -110.842, -191.721, -109.809, 0.67722, 221.17, -2.86607E-006, -8.4206E-006, -0.381194, 0.428704, 0.561084, 0.115247, -0.180336, -0.543049, 0.00331184, 0.00751816
6, 0.00000, 190.02, -110.544, -191.168, -109.349, 0.783443, 220.498, -3.33045E-006, -9.90781E-006, -0.441128, 0.496569, 0.649535, 0.133035, -0.209012, -0.62837, 0.00393532, 0.00867361
7, 0.00000, 188.571, -109.937, -190.043, -108.418, 0.995514, 219.135, -4.28197E-006, -1.30412E-005, -0.562554, 0.634445, 0.828941, 0.168796, -0.267379, -0.801195, 0.00527482, 0.0109951
8, 0.00000, 188.269, -109.634, -189.663, -108.303, 0.90384, 218.769, -4.74421E-006, -1.47121E-005, -0.6292, 0.708892, 0.926412, 0.189033, -0.298444, -0.895507, 0.00597624, 0.0122947
9, 0.00000, 192.619, -109.831, -191.697, -111.83, -0.989524, 222.111, -4.24531E-006, -1.37074E-005, -0.639666, 0.707599, 0.931936, 0.199162, -0.293287, -0.905899, 0.00526132, 0.0128455
10, 0.00000, 194.364, -109.829, -192.452, -113.285, -1.81587, 223.424, -4.12578E-006, -1.35651E-005, -0.656478, 0.720556, 0.952121, 0.207388, -0.296585, -0.927694, 0.00506811, 0.0133157
11, 0.00000, 201.6, -109.958, -195.739, -119.278, -5.15623, 228.995, -3.33593E-006, -1.16866E-005, -0.653225, 0.69572, 0.930943, 0.217696, -0.278211, -0.915403, 0.0038283, 0.0136734
12, 0.00000, 201.989, -109.981, -195.93, -119.594, -5.32474, 229.305, -3.27695E-006, -1.14913E-005, -0.647599, 0.68872, 0.922152, 0.216369, -0.275007, -0.90717, 0.00373146, 0.0135733
13, 0.00000, 199.267, -109.95, -194.701, -117.328, -4.04977, 227.206, -3.57187E-006, -1.22327E-005, -0.653365, 0.702699, 0.936488, 0.214116, -0.283749, -0.918136, 0.00419773, 0.0135537
14, 0.00000, 192.606, -109.685, -191.569, -111.885, -1.09633, 222.033, -4.4372E-006, -1.43943E-005, -0.67405, 0.744824, 0.981411, 0.210256, -0.308435, -0.954239, 0.00551111, 0.0135538
15, 0.00000, 188.794, -109.337, -189.64, -108.871, 0.429077, 219.02, -5.14564E-006, -1.63897E-005, -0.707651, 0.793457, 1.03884, 0.214472, -0.33266, -1.00545, 0.00661454, 0.0139097
16, 0.00000, 185.922, -108.814, -187.986, -106.726, 1.3692, 216.651, -6.06373E-006, -1.92967E-005, -0.783415, 0.886546, 1.1558, 0.232844, -0.374379, -1.11521, 0.00805792, 0.01512
17, 0.00000, 184.307, -108.122, -186.734, -105.702, 1.58806, 215.145, -7.17951E-006, -2.34439E-005, -0.917241, 1.04013, 1.35417, 0.271018, -0.43972, -1.30526, 0.00996612, 0.0175543
18, 0.00000, 183.03, -107.571, -185.673, -104.861, 1.78585, 213.897, -8.18426E-006, -2.68571E-005, -1.02719, 1.1667, 1.5178, 0.302217, -0.493953, -1.46158, 0.0115293, 0.0195119
19, 0.00000, 182.548, -107.372, -185.255, -104.543, 1.86975, 213.389, -8.57346E-006, -2.81599E-005, -1.07064, 1.21689, 1.58271, 0.314589, -0.515621, -1.52362, 0.01212, 0.0203012
20, 0.00000, 182.271, -107.261, -185.017, -104.365, 1.91827, 213.091, -8.76228E-006, -2.88645E-005, -1.0958, 1.24601, 1.62038, 0.321772, -0.528255, -1.55971, 0.0124368, 0.0207884
21, 0.00000, 182.595, -107.392, -185.296, -104.575, 1.86169, 213.438, -8.51185E-006, -2.79611E-005, -1.06631, 1.2119, 1.57631, 0.313379, -0.51351, -1.51757, 0.0120224, 0.0202469
