hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.521304, -0.171344, -0.521305, -0.171345, -0.521306, -0.171345, -1.80996E-009, -1.23159E-010
2, 0.00000, -0.441768, -0.145202, -0.441767, -0.145202, -0.441766, -0.145201, -1.28313E-009, -7.39014E-011
3, 0.00000, -0.40449, -0.132949, -0.404489, -0.132949, -0.404489, -0.132949, -1.06908E-009, -5.61271E-011
4, 0.00000, -0.391628, -0.128721, -0.391626, -0.128721, -0.391624, -0.12872, -1.00026E-009, -5.10843E-011
5, 0.00000, -0.407802, -0.134038, -0.407804, -0.13404, -0.407806, -0.13404, -1.08684E-009, -5.69553E-011
6, 0.00000, -0.470507, -0.154648, -0.470508, -0.154649, -0.470509, -0.154649, -1.46209E-009, -8.94125E-011
7, 0.00000, -0.596408, -0.196029, -0.596411, -0.19603, -0.596412, -0.196031, -2.39851E-009, -1.8758E-010
8, 0.00000, -0.597636, -0.218708, -0.597636, -0.218708, -0.597637, -0.218708, -2.47618E-009, -2.042E-010
9, 0.00000, 0.0145155, -0.223989, 0.0145176, -0.223986, 0.0145182, -0.223987, -2.91211E-010, -1.07795E-011
10, 0.00000, 0.275948, -0.23047, 0.275948, -0.230469, 0.275948, -0.230469, -7.26533E-010, -1.36782E-011
11, 0.00000, 1.36475, -0.232071, 1.36475, -0.232071, 1.36475, -0.232076, -9.67022E-009, 4.85551E-010
12, 0.00000, 1.4221, -0.230264, 1.4221, -0.230264, 1.4221, -0.230264, -1.04127E-008, 5.60041E-010
13, 0.00000, 1.00459, -0.231283, 1.00459, -0.231284, 1.00459, -0.231283, -5.5503E-009, 1.58522E-010
14, 0.00000, 0.0336011, -0.235832, 0.0335982, -0.235835, 0.0335974, -0.235834, -3.27699E-010, -1.16718E-011
15, 0.00000, -0.47921, -0.245661, -0.479211, -0.245661, -0.479211, -0.245661, -1.76081E-009, -1.36437E-010
16, 0.00000, -0.821243, -0.269929, -0.821245, -0.26993, -0.821245, -0.26993, -4.72347E-009, -5.20485E-010
17, 0.00000, -0.954855, -0.313845, -0.954856, -0.313846, -0.954857, -0.313846, -6.53264E-009, -8.47994E-010
18, 0.00000, -1.06336, -0.34951, -1.06336, -0.34951, -1.06336, -0.34951, -8.25191E-009, -1.20235E-009
19, 0.00000, -1.10606, -0.363543, -1.10606, -0.363544, -1.10606, -0.363543, -8.99331E-009, -1.36808E-009
20, 0.00000, -1.13076, -0.371661, -1.13076, -0.371663, -1.13076, -0.371662, -9.44078E-009, -1.47382E-009
21, 0.00000, -1.10185, -0.36216, -1.10185, -0.36216, -1.10185, -0.362161, -8.91973E-009, -1.35328E-009
22, 0.00000, -1.00817, -0.331372, -1.00817, -0.331373, -1.00817, -0.331372, -7.34953E-009, -1.01278E-009
23, 0.00000, -0.85563, -0.281235, -0.855623, -0.281233, -0.855618, -0.28123, -5.15905E-009, -5.96876E-010
24, 0.00000, -0.673645, -0.221418, -0.67364, -0.221416, -0.673636, -0.221414, -3.1013E-009, -2.78305E-010
25, 0.00000, -0.521318, -0.171349, -0.521315, -0.171348, -0.521313, -0.171347, -1.81067E-009, -1.24117E-010
26, 0.00000, -0.441768, -0.145202, -0.441767, -0.145202, -0.441766, -0.145201, -1.28313E-009, -7.39019E-011
27, 0.00000, -0.40449, -0.132949, -0.404489, -0.132949, -0.404489, -0.132949, -1.06908E-009, -5.61271E-011
28, 0.00000, -0.391628, -0.128721, -0.391626, -0.128721, -0.391624, -0.12872, -1.00026E-009, -5.10843E-011
29, 0.00000, -0.407802, -0.134038, -0.407804, -0.13404, -0.407806, -0.13404, -1.08684E-009, -5.69553E-011
30, 0.00000, -0.470507, -0.154648, -0.470508, -0.154649, -0.470509, -0.154649, -1.46209E-009, -8.94125E-011
31, 0.00000, -0.596408, -0.196029, -0.596411, -0.19603, -0.596412, -0.196031, -2.39851E-009, -1.8758E-010
32, 0.00000, -0.598545, -0.218708, -0.598546, -0.218708, -0.598546, -0.218708, -2.48306E-009, -2.04948E-010
33, 0.00000, -0.205519, -0.223989, -0.205516, -0.223988, -0.205515, -0.223988, -5.44469E-010, -2.90179E-011
34, 0.00000, 0.123629, -0.230471, 0.12363, -0.230469, 0.12363, -0.23047, -3.91097E-010, -1.15886E-011
35, 0.00000, 0.599131, -0.232097, 0.599131, -0.232095, 0.599131, -0.232096, -2.24419E-009, 6.02719E-012
36, 0.00000, 0.671192, -0.230273, 0.671192, -0.230269, 0.671192, -0.230271, -2.71666E-009, 2.07568E-011
37, 0.00000, 0.388691, -0.231279, 0.38869, -0.23128, 0.388691, -0.231279, -1.13618E-009, -1.2724E-011
38, 0.00000, -0.108868, -0.235832, -0.10887, -0.235835, -0.108871, -0.235834, -3.947E-010, -1.82682E-011
39, 0.00000, -0.614944, -0.24566, -0.614945, -0.245661, -0.614945, -0.245661, -2.69979E-009, -2.38976E-010
40, 0.00000, -0.821222, -0.26992, -0.821229, -0.269922, -0.821233, -0.269925, -4.72197E-009, -5.18415E-010
41, 0.00000, -0.954855, -0.313845, -0.954856, -0.313846, -0.954857, -0.313846, -6.53264E-009, -8.47993E-010
42, 0.00000, -1.06336, -0.34951, -1.06336, -0.34951, -1.06336, -0.34951, -8.25191E-009, -1.20235E-009
