hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.566, -110.419, -190.874, -109.024, 0.906976, 220.108, 1.67442E-005, -0.000429046, -0.495193, 0.558039, 0.729552, 0.148952, -0.2351, -0.705465, 0.000741332, -0.00152564
2, 0.00000, 190.456, -110.78, -191.555, -109.602, 0.766462, 220.94, 1.19407E-005, -0.000357097, -0.418135, 0.470619, 0.615696, 0.126182, -0.198094, -0.595714, 0.000533303, -0.00108685
3, 0.00000, 190.869, -110.948, -191.872, -109.872, 0.700475, 221.327, 9.82056E-006, -0.000323979, -0.382203, 0.42993, 0.562656, 0.115514, -0.180895, -0.544545, 0.000441951, -0.000898561
4, 0.00000, 191.012, -111.005, -191.981, -109.964, 0.67763, 221.461, 9.23292E-006, -0.000312924, -0.369849, 0.41595, 0.544418, 0.111838, -0.174985, -0.526941, 0.000416038, -0.000847071
5, 0.00000, 190.833, -110.933, -191.844, -109.848, 0.706443, 221.293, 9.7864E-006, -0.000326439, -0.385366, 0.43351, 0.567339, 0.116457, -0.182415, -0.549071, 0.000441613, -0.000896674
6, 0.00000, 190.136, -110.65, -191.31, -109.394, 0.81736, 220.64, 1.34374E-005, -0.000382549, -0.445902, 0.502095, 0.656718, 0.134406, -0.211416, -0.635275, 0.000598967, -0.00122608
7, 0.00000, 188.718, -110.072, -190.224, -108.475, 1.03902, 219.316, 2.23656E-005, -0.000499752, -0.568502, 0.641403, 0.837958, 0.170468, -0.270439, -0.809839, 0.000982411, -0.00203183
8, 0.00000, 188.434, -109.786, -189.866, -108.366, 0.952406, 218.972, 3.07174E-005, -0.000556317, -0.635767, 0.716604, 0.936399, 0.190865, -0.301851, -0.905072, 0.0012182, -0.00239712
9, 0.00000, 192.786, -109.982, -191.9, -111.896, -0.942485, 222.317, 5.01068E-005, -0.000473673, -0.646352, 0.715305, 0.94199, 0.201104, -0.29664, -0.915581, 0.0010015, -0.00082772
10, 0.00000, 194.535, -109.982, -192.66, -113.353, -1.7686, 223.635, 5.86191E-005, -0.000449574, -0.663331, 0.728396, 0.96238, 0.209407, -0.299977, -0.937595, 0.00092741, -0.000208773
11, 0.00000, 201.77, -110.106, -195.943, -119.348, -5.11306, 229.203, 8.35132E-005, -0.000312646, -0.660089, 0.703324, 0.941015, 0.219849, -0.281404, -0.925216, 0.000477536, 0.00204366
