hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.82, -109.812, -190.082, -108.709, 0.752281, 219.293, 0.000968114, -0.00677691, -0.158244, 0.178075, 0.232811, 0.0476582, -0.0748625, -0.225161, 0.000296026, -0.00057286
2, 0.00000, 189.824, -110.268, -190.886, -109.335, 0.636196, 220.251, 0.000777416, -0.00563723, -0.13351, 0.15009, 0.196361, 0.0403317, -0.0630627, -0.190014, 0.000211667, -0.000407058
3, 0.00000, 190.292, -110.48, -191.26, -109.627, 0.581538, 220.697, 0.00069167, -0.00511391, -0.121991, 0.137075, 0.179396, 0.0369047, -0.0575806, -0.173643, 0.00017546, -0.000336802
4, 0.00000, 190.453, -110.553, -191.389, -109.727, 0.562593, 220.85, 0.000664533, -0.00493903, -0.118033, 0.132607, 0.173565, 0.0357245, -0.0556975, -0.168014, 0.000165131, -0.000317434
5, 0.00000, 190.251, -110.461, -191.227, -109.601, 0.586486, 220.657, 0.000695925, -0.0051535, -0.123003, 0.138219, 0.180892, 0.0372072, -0.0580647, -0.17509, 0.000175714, -0.00033669
6, 0.00000, 189.463, -110.104, -190.596, -109.11, 0.678289, 219.905, 0.000842495, -0.00604095, -0.142418, 0.160162, 0.209489, 0.0429762, -0.0673096, -0.202678, 0.000238703, -0.000460259
7, 0.00000, 187.863, -109.376, -189.315, -108.114, 0.861011, 218.381, 0.00116712, -0.00789649, -0.181813, 0.204794, 0.267557, 0.0545957, -0.0861363, -0.258627, 0.000392876, -0.000762993
8, 0.00000, 187.733, -109.103, -189.036, -108.125, 0.716757, 218.158, 0.00140382, -0.00874166, -0.203268, 0.228597, 0.298798, 0.061181, -0.0960101, -0.288908, 0.000480113, -0.000870879
9, 0.00000, 194.334, -110.106, -192.698, -113.105, -1.53555, 223.539, 0.00167827, -0.00695968, -0.204866, 0.22537, 0.297553, 0.0644111, -0.0930231, -0.28972, 0.000335396, -6.10666E-005
10, 0.00000, 197.028, -110.418, -194.128, -115.187, -2.53467, 225.712, 0.00178578, -0.00635751, -0.209521, 0.228338, 0.302738, 0.0670407, -0.0935018, -0.295631, 0.000285341, 0.000252313
11, 0.00000, 207.803, -111.654, -199.903, -123.556, -6.58185, 234.489, 0.00182818, -0.00337228, -0.205905, 0.216558, 0.29163, 0.0701381, -0.0857797, -0.287978, 5.45169E-005, 0.00128201
12, 0.00000, 208.355, -111.725, -200.208, -123.983, -6.78483, 234.948, 0.00179776, -0.00316827, -0.203984, 0.214172, 0.288646, 0.0696866, -0.0846948, -0.285187, 3.23924E-005, 0.00132824
13, 0.00000, 204.334, -111.308, -198.075, -120.833, -5.23332, 231.672, 0.00183535, -0.00430034, -0.206743, 0.219949, 0.294734, 0.069069, -0.0881111, -0.290003, 0.000120272, 0.000985133
14, 0.00000, 194.477, -109.997, -192.67, -113.27, -1.68214, 223.596, 0.00178302, -0.00725609, -0.215783, 0.237029, 0.313144, 0.0680157, -0.0977165, -0.305017, 0.000356145, -2.67926E-005
15, 0.00000, 188.906, -109.007, -189.457, -109.127, 0.114064, 218.981, 0.00174139, -0.00931265, -0.228094, 0.254927, 0.334087, 0.0694574, -0.106543, -0.323589, 0.000549717, -0.000795303
16, 0.00000, 184.944, -108.036, -186.979, -106.308, 1.18111, 215.609, 0.00188061, -0.0115295, -0.253689, 0.286583, 0.373584, 0.0754832, -0.120684, -0.360514, 0.000789344, -0.00155237
17, 0.00000, 183.169, -107.213, -185.558, -105.216, 1.3674, 213.929, 0.00239195, -0.0138984, -0.297383, 0.336527, 0.438082, 0.0879819, -0.141803, -0.422323, 0.00110397, -0.00218605
18, 0.00000, 181.708, -106.529, -184.386, -104.319, 1.51617, 212.545, 0.00286312, -0.0159393, -0.333443, 0.377861, 0.491325, 0.0981826, -0.159292, -0.473251, 0.0014104, -0.00279178
19, 0.00000, 181.129, -106.255, -183.922, -103.966, 1.57384, 211.995, 0.00306426, -0.0167672, -0.347774, 0.394311, 0.512487, 0.102212, -0.166258, -0.493474, 0.00154545, -0.00304886
20, 0.00000, 180.793, -106.096, -183.652, -103.762, 1.60678, 211.676, 0.00319117, -0.0172587, -0.356112, 0.403889, 0.524791, 0.104547, -0.170312, -0.505228, 0.00163326, -0.00320826
21, 0.00000, 181.186, -106.282, -183.968, -104.001, 1.56806, 212.049, 0.00305385, -0.0166929, -0.346372, 0.392701, 0.510403, 0.101814, -0.165572, -0.491485, 0.00154084, -0.00303065
22, 0.00000, 182.451, -106.879, -184.984, -104.776, 1.44068, 213.251, 0.00262623, -0.0149015, -0.315055, 0.356772, 0.464159, 0.0929886, -0.150361, -0.447275, 0.001257, -0.00248604
23, 0.00000, 184.489, -107.826, -186.615, -106.028, 1.2291, 215.179, 0.002017, -0.0121425, -0.264884, 0.299363, 0.390086, 0.0786936, -0.126077, -0.376335, 0.000874578, -0.00172112
24, 0.00000, 186.868, -108.921, -188.52, -107.498, 0.971637, 217.437, 0.00140321, -0.00911551, -0.2063, 0.232606, 0.303648, 0.0617519, -0.0978693, -0.293343, 0.000520809, -0.00101459
25, 0.00000, 188.819, -109.812, -190.082, -108.709, 0.752162, 219.293, 0.000974031, -0.0067866, -0.158258, 0.178091, 0.232822, 0.0476601, -0.0748651, -0.225169, 0.000301319, -0.000581906
26, 0.00000, 189.824, -110.268, -190.886, -109.335, 0.636195, 220.251, 0.000777423, -0.00563724, -0.13351, 0.15009, 0.196361, 0.0403317, -0.0630627, -0.190014, 0.000211674, -0.000407064
27, 0.00000, 190.292, -110.48, -191.26, -109.627, 0.581538, 220.697, 0.00069167, -0.00511391, -0.121991, 0.137075, 0.179396, 0.0369047, -0.0575806, -0.173643, 0.00017546, -0.000336802
28, 0.00000, 190.453, -110.553, -191.389, -109.727, 0.562593, 220.85, 0.000664533, -0.00493903, -0.118033, 0.132607, 0.173565, 0.0357245, -0.0556975, -0.168014, 0.000165131, -0.000317434
29, 0.00000, 190.251, -110.461, -191.227, -109.601, 0.586486, 220.657, 0.000695925, -0.0051535, -0.123003, 0.138219, 0.180892, 0.0372072, -0.0580647, -0.17509, 0.000175714, -0.00033669
30, 0.00000, 189.463, -110.104, -190.596, -109.11, 0.678289, 219.905, 0.000842495, -0.00604095, -0.142418, 0.160162, 0.209489, 0.0429762, -0.0673096, -0.202678, 0.000238703, -0.000460259
31, 0.00000, 187.863, -109.376, -189.315, -108.114, 0.861011, 218.381, 0.00116712, -0.00789649, -0.181813, 0.204794, 0.267557, 0.0545957, -0.0861363, -0.258627, 0.000392876, -0.000762993
32, 0.00000, 187.723, -109.102, -189.03, -108.118, 0.720025, 218.15, 0.00140336, -0.00874469, -0.203273, 0.228611, 0.298811, 0.0611784, -0.0960181, -0.288917, 0.000480361, -0.00087222
33, 0.00000, 191.993, -109.75, -191.393, -111.336, -0.734486, 221.622, 0.00161728, -0.00764979, -0.206046, 0.228412, 0.300521, 0.0638255, -0.0948682, -0.291897, 0.000393057, -0.000340489
34, 0.00000, 195.447, -110.197, -193.256, -113.981, -1.9765, 224.418, 0.00176009, -0.00682161, -0.210319, 0.230398, 0.304758, 0.0666442, -0.0947632, -0.297115, 0.00032429, 7.32395E-005
35, 0.00000, 200.312, -110.83, -195.906, -117.717, -3.73532, 228.388, 0.00183562, -0.00545494, -0.209402, 0.225731, 0.300733, 0.0683503, -0.0915438, -0.294684, 0.000212898, 0.000602193
36, 0.00000, 201.043, -110.94, -196.318, -118.273, -3.98981, 228.994, 0.00182407, -0.0052003, -0.207384, 0.223052, 0.297464, 0.0679683, -0.0902723, -0.29169, 0.000192119, 0.000669137
37, 0.00000, 198.182, -110.565, -194.753, -116.074, -2.95419, 226.651, 0.00180652, -0.00604305, -0.209692, 0.227646, 0.30234, 0.0675747, -0.0929061, -0.295601, 0.00025832, 0.000380996
38, 0.00000, 192.969, -109.77, -191.83, -112.128, -1.1629, 222.36, 0.00175124, -0.00771405, -0.216585, 0.239085, 0.315152, 0.0676218, -0.0989641, -0.306492, 0.000396908, -0.000215412
39, 0.00000, 187.4, -108.747, -188.602, -108.007, 0.602292, 217.747, 0.00168731, -0.00980102, -0.228977, 0.257171, 0.336257, 0.0690309, -0.107876, -0.32518, 0.000595315, -0.00102269
40, 0.00000, 184.945, -108.037, -186.979, -106.308, 1.18126, 215.609, 0.00187318, -0.0115155, -0.253666, 0.286555, 0.373562, 0.0754806, -0.120679, -0.360496, 0.000782733, -0.00153945
41, 0.00000, 183.169, -107.213, -185.558, -105.216, 1.3674, 213.929, 0.00239195, -0.0138984, -0.297383, 0.336527, 0.438082, 0.0879819, -0.141803, -0.422323, 0.00110396, -0.00218605
42, 0.00000, 181.708, -106.529, -184.386, -104.319, 1.51617, 212.545, 0.00286312, -0.0159393, -0.333443, 0.377861, 0.491325, 0.0981826, -0.159292, -0.473251, 0.0014104, -0.00279178
43, 0.00000, 181.129, -106.255, -183.922, -103.966, 1.57384, 211.995, 0.00306426, -0.0167672, -0.347774, 0.394311, 0.512487, 0.102212, -0.166258, -0.493474, 0.00154545, -0.00304886
44, 0.00000, 180.793, -106.096, -183.652, -103.762, 1.60678, 211.676, 0.00319117, -0.0172587, -0.356112, 0.403889, 0.524791, 0.104547, -0.170312, -0.505228, 0.00163326, -0.00320826
