hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.499, -109.587, -189.748, -108.534, 0.736515, 218.958, 4.63589E-005, -0.000450275, -0.426635, 0.479974, 0.627531, 0.128518, -0.201724, -0.606843, 0.000827813, -0.00164931
2, 0.00000, 189.557, -110.08, -190.607, -109.189, 0.623561, 219.97, 3.57204E-005, -0.000373125, -0.359839, 0.404436, 0.529136, 0.108723, -0.169891, -0.511986, 0.000593801, -0.00117314
3, 0.00000, 190.049, -110.309, -191.006, -109.494, 0.570313, 220.442, 3.09646E-005, -0.000337748, -0.328741, 0.369317, 0.483356, 0.0994685, -0.155106, -0.467817, 0.00049117, -0.000968776
4, 0.00000, 190.218, -110.388, -191.144, -109.599, 0.551811, 220.604, 2.95474E-005, -0.000326041, -0.318063, 0.357266, 0.46763, 0.0962832, -0.15003, -0.452636, 0.000462235, -0.000913269
5, 0.00000, 190.006, -110.289, -190.971, -109.467, 0.575198, 220.4, 3.1048E-005, -0.000340235, -0.331466, 0.372394, 0.487385, 0.100284, -0.156409, -0.471712, 0.000490493, -0.000966036
6, 0.00000, 189.176, -109.903, -190.298, -108.953, 0.664592, 219.606, 3.91928E-005, -0.000400273, -0.383886, 0.431614, 0.564564, 0.115866, -0.181346, -0.546156, 0.000667328, -0.00132363
7, 0.00000, 187.49, -109.114, -188.929, -107.911, 0.841954, 217.994, 5.81309E-005, -0.000526789, -0.490332, 0.55214, 0.721383, 0.147275, -0.232151, -0.697215, 0.00110068, -0.00220077
8, 0.00000, 187.19, -108.763, -188.513, -107.819, 0.712712, 217.611, 7.3617E-005, -0.000589763, -0.54862, 0.616896, 0.806266, 0.165094, -0.259009, -0.779404, 0.00136309, -0.0025857
9, 0.00000, 192.72, -109.388, -191.397, -112.102, -1.36136, 222.015, 0.000101656, -0.000508131, -0.555169, 0.611706, 0.806733, 0.173872, -0.252631, -0.784813, 0.00106689, -0.000765002
10, 0.00000, 194.953, -109.545, -192.493, -113.88, -2.27682, 223.763, 0.000114597, -0.000484061, -0.568727, 0.621234, 0.822421, 0.181028, -0.254657, -0.802208, 0.000963256, -5.35521E-005
11, 0.00000, 204.113, -110.304, -197.139, -121.147, -5.97363, 231.07, 0.000150748, -0.000341771, -0.561892, 0.593816, 0.797471, 0.189636, -0.235992, -0.785894, 0.000412797, 0.00244209
12, 0.00000, 204.598, -110.36, -197.401, -121.526, -6.15888, 231.468, 0.00015127, -0.00033114, -0.556831, 0.58754, 0.789598, 0.188441, -0.233135, -0.778527, 0.000368199, 0.00254597
13, 0.00000, 201.16, -110.102, -195.668, -118.781, -4.7443, 228.722, 0.000138987, -0.000385494, -0.563268, 0.601675, 0.804332, 0.186656, -0.241638, -0.79004, 0.000574237, 0.00170877
14, 0.00000, 192.747, -109.231, -191.278, -112.194, -1.49335, 221.962, 0.000108287, -0.000531595, -0.584997, 0.643701, 0.849423, 0.183635, -0.265551, -0.826615, 0.00112436, -0.000720765
15, 0.00000, 187.953, -108.498, -188.62, -108.564, 0.161001, 218.055, 9.73226E-005, -0.00064342, -0.616682, 0.689498, 0.903197, 0.187509, -0.288122, -0.874415, 0.00160682, -0.00259262
16, 0.00000, 184.401, -107.656, -186.427, -106.016, 1.1501, 215.055, 0.00010394, -0.000779706, -0.684907, 0.773375, 1.00816, 0.203843, -0.325485, -0.972698, 0.00223292, -0.00452003
17, 0.00000, 182.517, -106.757, -184.901, -104.868, 1.32773, 213.27, 0.000138993, -0.000947806, -0.80343, 0.908712, 1.1829, 0.23776, -0.382605, -1.14007, 0.00313945, -0.00639732
18, 0.00000, 181.042, -106.048, -183.599, -103.926, 1.5033, 211.788, 0.000163041, -0.00108742, -0.901057, 1.02042, 1.3275, 0.265661, -0.430173, -1.27813, 0.00373307, -0.007959
19, 0.00000, 180.495, -105.797, -183.088, -103.575, 1.58204, 211.182, 0.000172114, -0.00114154, -0.939626, 1.06472, 1.38493, 0.27679, -0.449236, -1.33303, 0.00392742, -0.0084761
20, 0.00000, 180.182, -105.66, -182.797, -103.38, 1.62758, 210.824, 0.000178871, -0.00117174, -0.96195, 1.09043, 1.41826, 0.283267, -0.46037, -1.36503, 0.0040564, -0.00867091
21, 0.00000, 180.549, -105.822, -183.137, -103.61, 1.57449, 211.24, 0.000170586, -0.00113269, -0.935782, 1.06032, 1.37927, 0.275705, -0.447386, -1.3277, 0.00389625, -0.00831616
22, 0.00000, 181.771, -106.399, -184.274, -104.405, 1.40489, 212.546, 0.000149892, -0.00101575, -0.851291, 0.963459, 1.25373, 0.251425, -0.405839, -1.20774, 0.00340264, -0.0071467
23, 0.00000, 183.918, -107.426, -186.037, -105.722, 1.19587, 214.598, 0.000113245, -0.000823472, -0.715276, 0.80801, 1.05287, 0.212555, -0.340071, -1.01554, 0.00247371, -0.00502495
24, 0.00000, 186.439, -108.62, -188.078, -107.265, 0.948623, 216.993, 7.33741E-005, -0.000611636, -0.556592, 0.627346, 0.818955, 0.166644, -0.263837, -0.791039, 0.0014745, -0.00295007
25, 0.00000, 188.498, -109.587, -189.748, -108.534, 0.736282, 218.958, 4.70655E-005, -0.000451318, -0.426686, 0.480032, 0.627569, 0.128524, -0.201733, -0.606873, 0.000848757, -0.00168325
26, 0.00000, 189.557, -110.08, -190.607, -109.189, 0.62356, 219.97, 3.57216E-005, -0.000373126, -0.359839, 0.404436, 0.529136, 0.108723, -0.169891, -0.511986, 0.000593839, -0.00117317
27, 0.00000, 190.049, -110.309, -191.006, -109.494, 0.570313, 220.442, 3.09646E-005, -0.000337748, -0.328741, 0.369317, 0.483356, 0.0994685, -0.155106, -0.467817, 0.00049117, -0.000968776
28, 0.00000, 190.218, -110.388, -191.144, -109.599, 0.551811, 220.604, 2.95474E-005, -0.000326041, -0.318063, 0.357266, 0.46763, 0.0962832, -0.15003, -0.452636, 0.000462235, -0.000913269
29, 0.00000, 190.006, -110.289, -190.971, -109.467, 0.575198, 220.4, 3.1048E-005, -0.000340235, -0.331466, 0.372394, 0.487385, 0.100284, -0.156409, -0.471712, 0.000490493, -0.000966036
