hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.533, -109.447, -189.6, -108.656, 0.563708, 218.823, -6.5414E-006, -1.11948E-005, -0.695408, 0.781313, 1.02204, 0.210221, -0.327897, -0.989095, 0.0118015, 0.0162635
2, 0.00000, 189.582, -109.96, -190.48, -109.291, 0.477318, 219.854, -5.47817E-006, -9.28372E-006, -0.586442, 0.658382, 0.861767, 0.177717, -0.276227, -0.834368, 0.00973088, 0.0137794
3, 0.00000, 190.071, -110.198, -190.889, -109.586, 0.436465, 220.335, -4.98791E-006, -8.40788E-006, -0.535728, 0.601232, 0.7872, 0.162537, -0.252218, -0.762337, 0.00878661, 0.0126163
4, 0.00000, 190.239, -110.28, -191.03, -109.688, 0.422256, 220.5, -4.82183E-006, -8.11676E-006, -0.518313, 0.581614, 0.761583, 0.157314, -0.243973, -0.737579, 0.00847552, 0.0122126
5, 0.00000, 190.028, -110.178, -190.853, -109.56, 0.440205, 220.292, -5.02844E-006, -8.4717E-006, -0.540181, 0.606248, 0.793771, 0.163876, -0.254336, -0.768693, 0.00885186, 0.0127236
6, 0.00000, 189.204, -109.775, -190.163, -109.062, 0.508729, 219.483, -5.85837E-006, -9.95789E-006, -0.625672, 0.702619, 0.919479, 0.189441, -0.294823, -0.890102, 0.0104572, 0.0146788
7, 0.00000, 187.532, -108.956, -188.762, -108.054, 0.644066, 217.841, -7.56996E-006, -1.30849E-005, -0.799338, 0.89873, 1.17492, 0.241068, -0.377259, -1.13655, 0.0138709, 0.0186068
8, 0.00000, 187.427, -108.674, -188.488, -108.092, 0.477676, 217.635, -8.16609E-006, -1.44588E-005, -0.821982, 0.961455, 1.24028, 0.229138, -0.420161, -1.18706, 0.0149026, 0.0191499
9, 0.00000, 194.605, -110.037, -192.78, -113.383, -1.75073, 223.74, -5.34738E-006, -1.11557E-005, -0.179685, 0.579868, 0.59163, -0.13481, -0.412494, -0.44467, 0.00829636, 0.0049466
10, 0.00000, 197.541, -110.492, -194.467, -115.602, -2.74843, 226.213, -4.42732E-006, -1.01505E-005, 0.0812263, 0.439347, 0.339771, -0.290459, -0.421524, -0.148776, 0.00657886, -0.000912125
11, 0.00000, 209.246, -112.276, -201.238, -124.499, -6.79058, 236.152, -9.95218E-007, -5.79206E-006, 1.13833, -0.149901, -0.702095, -0.913584, -0.439075, 1.06732, 0.00297425, -0.0252275
12, 0.00000, 209.843, -112.375, -201.593, -124.952, -6.9925, 236.667, -8.20435E-007, -5.49787E-006, 1.19352, -0.183153, -0.758793, -0.944972, -0.43776, 1.13233, 0.00287924, -0.0265242
13, 0.00000, 205.477, -111.757, -199.093, -121.603, -5.43923, 232.961, -1.98161E-006, -7.04285E-006, 0.797458, 0.0340284, -0.370771, -0.709221, -0.428372, 0.677077, 0.00347077, -0.0173275
14, 0.00000, 194.779, -109.935, -192.774, -113.572, -1.9082, 223.828, -5.5257E-006, -1.16371E-005, -0.170665, 0.599368, 0.604073, -0.152415, -0.433968, -0.446631, 0.0085606, 0.00480532
15, 0.00000, 188.744, -108.641, -189.042, -109.185, -0.144426, 218.622, -8.20572E-006, -1.52723E-005, -0.719351, 0.954855, 1.1839, 0.143836, -0.46617, -1.09586, 0.014461, 0.0169825
16, 0.00000, 184.48, -107.447, -186.205, -106.223, 0.877185, 214.853, -1.08158E-005, -1.92946E-005, -1.11691, 1.2585, 1.64202, 0.33437, -0.528505, -1.58623, 0.0208001, 0.025584
17, 0.00000, 182.623, -106.521, -184.65, -105.117, 1.01027, 213.042, -1.28705E-005, -2.33976E-005, -1.31043, 1.47844, 1.92661, 0.390525, -0.620945, -1.85959, 0.0254676, 0.0296991
18, 0.00000, 181.094, -105.752, -183.367, -104.208, 1.11497, 211.549, -1.45987E-005, -2.69703E-005, -1.47042, 1.66062, 2.1618, 0.436548, -0.69749, -2.08517, 0.0295796, 0.0330412
19, 0.00000, 180.488, -105.444, -182.858, -103.85, 1.15508, 210.956, -1.52859E-005, -2.84319E-005, -1.53407, 1.73317, 2.25534, 0.454773, -0.727975, -2.17483, 0.0312724, 0.0343668
20, 0.00000, 180.136, -105.265, -182.563, -103.643, 1.1778, 210.612, -1.56829E-005, -2.9309E-005, -1.57112, 1.77541, 2.30975, 0.465353, -0.745714, -2.22697, 0.0322947, 0.0351388
21, 0.00000, 180.547, -105.474, -182.909, -103.886, 1.15102, 211.014, -1.52126E-005, -2.83105E-005, -1.52785, 1.72607, 2.24614, 0.452977, -0.724972, -2.16602, 0.0311371, 0.0342419
22, 0.00000, 181.872, -106.145, -184.022, -104.671, 1.06196, 212.311, -1.3715E-005, -2.51573E-005, -1.38881, 1.56767, 2.04178, 0.413095, -0.658403, -1.97009, 0.0274944, 0.0313371
23, 0.00000, 184.004, -107.21, -185.807, -105.94, 0.911556, 214.39, -1.13406E-005, -2.0362E-005, -1.16646, 1.31477, 1.71481, 0.348774, -0.552116, -1.65617, 0.0220174, 0.026636
24, 0.00000, 186.492, -108.443, -187.891, -107.429, 0.725126, 216.823, -8.66212E-006, -1.51656E-005, -0.90743, 1.02102, 1.33383, 0.272964, -0.428632, -1.28965, 0.016182, 0.0210002
25, 0.00000, 188.532, -109.446, -189.6, -108.656, 0.563568, 218.823, -6.54381E-006, -1.12162E-005, -0.695473, 0.781387, 1.0221, 0.210231, -0.32791, -0.989139, 0.0118305, 0.0162596
26, 0.00000, 189.582, -109.96, -190.48, -109.291, 0.477318, 219.854, -5.47817E-006, -9.28373E-006, -0.586442, 0.658383, 0.861767, 0.177717, -0.276227, -0.834368, 0.0097309, 0.0137794
27, 0.00000, 190.071, -110.198, -190.889, -109.586, 0.436465, 220.335, -4.98791E-006, -8.40788E-006, -0.535728, 0.601232, 0.7872, 0.162537, -0.252218, -0.762337, 0.00878661, 0.0126163
28, 0.00000, 190.239, -110.28, -191.03, -109.688, 0.422256, 220.5, -4.82183E-006, -8.11676E-006, -0.518313, 0.581614, 0.761583, 0.157314, -0.243973, -0.737579, 0.00847552, 0.0122126
29, 0.00000, 190.028, -110.178, -190.853, -109.56, 0.440205, 220.292, -5.02844E-006, -8.4717E-006, -0.540181, 0.606248, 0.793771, 0.163876, -0.254336, -0.768693, 0.00885186, 0.0127236
30, 0.00000, 189.204, -109.775, -190.163, -109.062, 0.508729, 219.483, -5.85837E-006, -9.95789E-006, -0.625672, 0.702619, 0.919479, 0.189441, -0.294823, -0.890102, 0.0104572, 0.0146788
31, 0.00000, 187.532, -108.956, -188.762, -108.054, 0.644066, 217.841, -7.56996E-006, -1.30849E-005, -0.799338, 0.89873, 1.17492, 0.241068, -0.377259, -1.13655, 0.0138709, 0.0186068
32, 0.00000, 187.416, -108.672, -188.481, -108.084, 0.480888, 217.625, -8.17103E-006, -1.44647E-005, -0.822969, 0.962073, 1.24131, 0.22968, -0.420199, -1.18821, 0.0149154, 0.0191714
33, 0.00000, 192.062, -109.554, -191.253, -111.505, -0.958282, 221.569, -6.3251E-006, -1.23656E-005, -0.408495, 0.717605, 0.824654, -0.00583625, -0.416974, -0.710685, 0.0103592, 0.0100617
34, 0.00000, 195.824, -110.187, -193.448, -114.321, -2.19445, 224.748, -5.0336E-006, -1.09142E-005, -0.073543, 0.530412, 0.495908, -0.201965, -0.422885, -0.328239, 0.00766177, 0.00258713
35, 0.00000, 201.11, -111.075, -196.553, -118.291, -3.94458, 229.245, -3.28492E-006, -8.74003E-006, 0.402404, 0.257305, 0.0212538, -0.477874, -0.424496, 0.22106, 0.00486788, -0.0082275
36, 0.00000, 201.902, -111.222, -197.032, -118.88, -4.19643, 229.928, -3.00739E-006, -8.34524E-006, 0.474886, 0.212331, -0.0540851, -0.518265, -0.421749, 0.306613, 0.00449627, -0.00990189
37, 0.00000, 198.796, -110.699, -195.201, -116.545, -3.16618, 227.278, -4.01767E-006, -9.64715E-006, 0.193924, 0.375422, 0.228048, -0.356159, -0.422562, -0.0191135, 0.00590709, -0.00346689
38, 0.00000, 193.141, -109.627, -191.792, -112.36, -1.39421, 222.429, -6.15223E-006, -1.24268E-005, -0.318197, 0.68793, 0.754152, -0.0690911, -0.436659, -0.618119, 0.00984308, 0.00810422
39, 0.00000, 187.109, -108.298, -188.044, -107.997, 0.335855, 217.224, -8.95129E-006, -1.62039E-005, -0.866319, 1.04695, 1.33604, 0.224497, -0.47186, -1.26745, 0.0163523, 0.020174
40, 0.00000, 184.481, -107.447, -186.205, -106.224, 0.877366, 214.854, -1.08105E-005, -1.92647E-005, -1.11679, 1.25837, 1.64192, 0.334355, -0.528481, -1.58614, 0.0207599, 0.0255914
41, 0.00000, 182.623, -106.521, -184.65, -105.117, 1.01027, 213.042, -1.28705E-005, -2.33976E-005, -1.31043, 1.47844, 1.92661, 0.390525, -0.620945, -1.85959, 0.0254676, 0.0296991
