hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.215713, -0.0709012, -0.215713, -0.0709014, -0.215713, -0.0709014, -3.3656E-010, -2.31939E-011
2, 0.00000, -0.1828, -0.0600833, -0.182799, -0.0600832, -0.182799, -0.0600832, -2.38733E-010, -1.39406E-011
3, 0.00000, -0.167375, -0.0550134, -0.167375, -0.0550133, -0.167374, -0.0550133, -1.98972E-010, -1.06147E-011
4, 0.00000, -0.162051, -0.0532633, -0.16205, -0.053263, -0.16205, -0.053263, -1.86177E-010, -9.65903E-012
5, 0.00000, -0.168748, -0.0554651, -0.168749, -0.0554655, -0.16875, -0.0554655, -2.02291E-010, -1.07972E-011
6, 0.00000, -0.194693, -0.0639925, -0.194693, -0.0639926, -0.194693, -0.0639927, -2.71991E-010, -1.68827E-011
7, 0.00000, -0.246791, -0.0811161, -0.246792, -0.0811163, -0.246792, -0.0811165, -4.45725E-010, -3.52118E-011
8, 0.00000, -0.228743, -0.0904999, -0.228743, -0.0905, -0.228743, -0.0905, -4.03177E-010, -3.40236E-011
9, 0.00000, 0.19655, -0.0926836, 0.19655, -0.0926831, 0.19655, -0.0926836, -3.23191E-010, -1.47706E-011
10, 0.00000, 0.381713, -0.0953665, 0.381713, -0.0953664, 0.381713, -0.0953666, -1.00921E-009, -3.34344E-011
11, 0.00000, 1.13173, -0.0960312, 1.13173, -0.0960326, 1.13173, -0.0960335, -7.6417E-009, 2.07669E-010
12, 0.00000, 1.16966, -0.0952913, 1.16966, -0.0952923, 1.16966, -0.0952935, -8.11916E-009, 2.49156E-010
13, 0.00000, 0.883408, -0.0957025, 0.883408, -0.095703, 0.883408, -0.0957025, -4.80601E-009, 3.55444E-011
14, 0.00000, 0.219532, -0.0975877, 0.219532, -0.0975885, 0.219532, -0.0975878, -3.94267E-010, -1.86322E-011
15, 0.00000, -0.124865, -0.101653, -0.124865, -0.101653, -0.124865, -0.101653, -1.78008E-010, -1.4679E-011
16, 0.00000, -0.339825, -0.111695, -0.339825, -0.111695, -0.339826, -0.111695, -8.75815E-010, -9.63487E-011
