hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 191.173, -111.663, -192.557, -109.764, 1.15927, 221.83, 8.73193E-005, -0.0006753, -0.897914, 1.01433, 1.32603, 0.269534, -0.428864, -1.28217, 0.000752031, -0.00169606
2, 0.00000, 191.805, -111.826, -192.971, -110.224, 0.977743, 222.389, 7.16541E-005, -0.000565281, -0.759455, 0.856529, 1.12053, 0.228787, -0.361618, -1.08411, 0.000540123, -0.00120744
3, 0.00000, 192.1, -111.901, -193.164, -110.439, 0.8928, 222.65, 6.45587E-005, -0.000514512, -0.694747, 0.782959, 1.02463, 0.209642, -0.330333, -0.991596, 0.000451289, -0.00100367
4, 0.00000, 192.201, -111.927, -193.231, -110.513, 0.863521, 222.739, 6.22195E-005, -0.000497298, -0.672449, 0.757631, 0.991594, 0.203029, -0.319569, -0.959715, 0.00042473, -0.000944907
5, 0.00000, 192.074, -111.895, -193.147, -110.42, 0.900334, 222.626, 6.5067E-005, -0.000518713, -0.700491, 0.789487, 1.03315, 0.211345, -0.333113, -0.999823, 0.000454818, -0.0010089
6, 0.00000, 191.577, -111.767, -192.822, -110.058, 1.04329, 222.187, 7.71644E-005, -0.000604603, -0.809422, 0.913416, 1.19465, 0.243528, -0.38584, -1.15558, 0.000610775, -0.00136859
7, 0.00000, 190.572, -111.508, -192.163, -109.327, 1.33104, 221.299, 0.000102972, -0.000781834, -1.02916, 1.16439, 1.52116, 0.307877, -0.492986, -1.47002, 0.000987317, -0.00224659
8, 0.00000, 190.428, -111.362, -191.975, -109.269, 1.29088, 221.117, 8.28498E-005, -0.000806305, -1.0188, 1.22351, 1.56706, 0.269279, -0.549295, -1.49039, 0.00103597, -0.00240016
9, 0.00000, 194.036, -111.276, -193.48, -112.332, -0.503549, 223.807, -0.000220199, -0.000182251, 0.158804, 0.539852, 0.387839, -0.407555, -0.546695, -0.131954, 5.15699E-005, -0.000342542
10, 0.00000, 195.514, -111.196, -194.062, -113.609, -1.27472, 224.893, -0.000343078, 5.24894E-005, 0.657923, 0.270083, -0.0954024, -0.704941, -0.562571, 0.43525, 4.96906E-005, -0.000391635
11, 0.00000, 201.603, -110.929, -196.528, -118.851, -4.41903, 229.428, -0.00076861, 0.000902123, 2.68437, -0.847879, -2.0809, -1.90386, -0.605964, 2.75711, 0.00250055, -0.00536343
12, 0.00000, 201.925, -110.923, -196.665, -119.126, -4.58024, 229.673, -0.000786638, 0.000942286, 2.78835, -0.908459, -2.18573, -1.96391, -0.605354, 2.87819, 0.00273235, -0.00581908
13, 0.00000, 199.627, -111.035, -195.741, -117.14, -3.38138, 227.961, -0.000638063, 0.000645716, 2.02028, -0.490495, -1.43739, -1.50599, -0.584169, 1.99944, 0.00127066, -0.00294992
14, 0.00000, 194.078, -111.198, -193.432, -112.401, -0.581947, 223.8, -0.000240442, -0.000174516, 0.202019, 0.548388, 0.373624, -0.449256, -0.575684, -0.0987902, 4.06444E-005, -0.000341637
15, 0.00000, 190.98, -111.183, -192.063, -109.808, 0.892774, 221.445, -2.69822E-006, -0.000703627, -0.77464, 1.15401, 1.3852, 0.0928855, -0.611338, -1.24501, 0.000773601, -0.00188818
16, 0.00000, 188.75, -111.035, -190.966, -108.005, 1.8476, 219.691, 0.000154952, -0.00111747, -1.42508, 1.61993, 2.11185, 0.42184, -0.688666, -2.03731, 0.00189979, -0.0044637
17, 0.00000, 187.65, -110.746, -190.243, -107.209, 2.15634, 218.722, 0.000189414, -0.00132922, -1.66258, 1.89531, 2.46768, 0.488954, -0.807691, -2.37806, 0.00258728, -0.00619948
18, 0.00000, 186.751, -110.506, -189.649, -106.556, 2.40788, 217.926, 0.000219617, -0.00150695, -1.85671, 2.12155, 2.75937, 0.543107, -0.905909, -2.65686, 0.00324269, -0.00779616
19, 0.00000, 186.397, -110.41, -189.414, -106.3, 2.5068, 217.61, 0.000232454, -0.00157802, -1.93342, 2.21121, 2.87482, 0.564345, -0.944945, -2.76709, 0.00354244, -0.00846126
20, 0.00000, 186.192, -110.354, -189.278, -106.153, 2.56392, 217.427, 0.000240456, -0.00161951, -1.97788, 2.26324, 2.94177, 0.57661, -0.96763, -2.83099, 0.00373973, -0.00886
