hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.467, -110.329, -190.753, -108.986, 0.878931, 219.987, 3.3427E-005, -0.000164537, -0.191921, 0.216224, 0.282696, 0.0577529, -0.0910664, -0.273377, 0.000292257, -0.00059983
2, 0.00000, 190.372, -110.704, -191.454, -109.569, 0.742875, 220.838, 2.71714E-005, -0.000136696, -0.162037, 0.182337, 0.238557, 0.0489154, -0.0767299, -0.230825, 0.000210179, -0.000427229
3, 0.00000, 190.793, -110.879, -191.779, -109.842, 0.678955, 221.234, 2.43162E-005, -0.000123902, -0.148104, 0.166566, 0.217997, 0.0447762, -0.070067, -0.210989, 0.000174145, -0.000353185
4, 0.00000, 190.938, -110.938, -191.891, -109.935, 0.656819, 221.37, 2.3401E-005, -0.000119645, -0.143315, 0.161148, 0.210928, 0.0433499, -0.0677777, -0.204165, 0.00016393, -0.000332935
5, 0.00000, 190.756, -110.864, -191.751, -109.818, 0.684743, 221.199, 2.44652E-005, -0.000124833, -0.14933, 0.167954, 0.219812, 0.045142, -0.0706558, -0.212743, 0.000174001, -0.00035245
6, 0.00000, 190.046, -110.57, -191.201, -109.359, 0.792172, 220.531, 2.9316E-005, -0.000146524, -0.172805, 0.194537, 0.254459, 0.052107, -0.0818906, -0.246162, 0.000236077, -0.000481992
7, 0.00000, 188.605, -109.969, -190.086, -108.43, 1.00671, 219.177, 3.98767E-005, -0.000191996, -0.220358, 0.248543, 0.324729, 0.0661071, -0.104758, -0.313852, 0.00038743, -0.000798987
8, 0.00000, 188.307, -109.67, -189.711, -108.317, 0.916333, 218.817, 4.60865E-005, -0.000215904, -0.246456, 0.277702, 0.362904, 0.0740289, -0.116928, -0.350788, 0.000480688, -0.000943728
9, 0.00000, 192.657, -109.867, -191.745, -111.844, -0.97738, 222.16, 4.52241E-005, -0.000200049, -0.250557, 0.277197, 0.365069, 0.0779968, -0.114908, -0.354859, 0.000396234, -0.000334668
10, 0.00000, 194.403, -109.865, -192.501, -113.3, -1.80365, 223.474, 4.57394E-005, -0.000197493, -0.257141, 0.282272, 0.372975, 0.081218, -0.116201, -0.363395, 0.000367428, -9.4744E-005
11, 0.00000, 201.639, -109.993, -195.787, -119.293, -5.14499, 229.044, 4.23513E-005, -0.000168801, -0.255871, 0.272545, 0.364682, 0.0852584, -0.109003, -0.358584, 0.0001916, 0.000780596
12, 0.00000, 202.028, -110.016, -195.978, -119.609, -5.31364, 229.353, 4.17036E-005, -0.000165968, -0.253668, 0.269804, 0.361239, 0.0847387, -0.107747, -0.35536, 0.000176767, 0.000817858
13, 0.00000, 199.306, -109.985, -194.749, -117.343, -4.03823, 227.255, 4.32486E-005, -0.000177191, -0.255925, 0.275279, 0.366853, 0.0838552, -0.111172, -0.359654, 0.000243786, 0.000519942
14, 0.00000, 192.647, -109.723, -191.619, -111.9, -1.08357, 222.084, 4.77471E-005, -0.000209927, -0.264021, 0.291777, 0.384445, 0.0823397, -0.120843, -0.37379, 0.000418867, -0.000326097
15, 0.00000, 188.836, -109.377, -189.694, -108.887, 0.442973, 219.074, 5.31156E-005, -0.000239482, -0.277176, 0.310823, 0.406936, 0.0839867, -0.130333, -0.393843, 0.000572998, -0.000967431
16, 0.00000, 185.969, -108.859, -188.046, -106.743, 1.38494, 216.711, 6.24535E-005, -0.000281761, -0.306838, 0.34728, 0.452737, 0.0911739, -0.146677, -0.436823, 0.000777874, -0.00163063
17, 0.00000, 184.362, -108.175, -186.804, -105.721, 1.60659, 215.215, 7.82518E-005, -0.000340702, -0.35923, 0.407425, 0.530417, 0.10611, -0.172274, -0.511235, 0.00108672, -0.0022991
18, 0.00000, 183.091, -107.63, -185.752, -104.883, 1.8067, 213.975, 9.01989E-005, -0.000389821, -0.402267, 0.456989, 0.594483, 0.118313, -0.19352, -0.572435, 0.00130399, -0.00286676
19, 0.00000, 182.612, -107.434, -185.337, -104.566, 1.89154, 213.471, 9.46805E-005, -0.000408616, -0.419273, 0.476638, 0.619898, 0.123152, -0.202008, -0.596723, 0.00138228, -0.00306683
20, 0.00000, 182.337, -107.324, -185.101, -104.388, 1.94059, 213.175, 9.736E-005, -0.000418636, -0.429119, 0.488043, 0.634644, 0.125961, -0.206957, -0.610852, 0.0014321, -0.00315143
21, 0.00000, 182.659, -107.453, -185.378, -104.597, 1.88338, 213.519, 9.40162E-005, -0.000405749, -0.41758, 0.474686, 0.617393, 0.122679, -0.201181, -0.594354, 0.00136838, -0.00301046
22, 0.00000, 183.724, -107.901, -186.295, -105.309, 1.6992, 214.609, 8.37338E-005, -0.000364568, -0.380333, 0.431713, 0.561814, 0.112097, -0.182662, -0.541241, 0.00118013, -0.00256924
23, 0.00000, 185.557, -108.684, -187.729, -106.481, 1.44195, 216.328, 6.66052E-005, -0.000297089, -0.320274, 0.36268, 0.47263, 0.0950159, -0.153216, -0.455886, 0.00086001, -0.00181033
24, 0.00000, 187.707, -109.593, -189.392, -107.855, 1.13702, 218.337, 4.74734E-005, -0.000222182, -0.249863, 0.282154, 0.368347, 0.07471, -0.119001, -0.355796, 0.000516622, -0.00106779
25, 0.00000, 189.467, -110.329, -190.753, -108.985, 0.878767, 219.987, 3.3643E-005, -0.000164864, -0.191939, 0.216244, 0.282709, 0.0577553, -0.0910696, -0.273387, 0.000299355, -0.000611648
26, 0.00000, 190.372, -110.704, -191.454, -109.569, 0.742875, 220.838, 2.71718E-005, -0.000136696, -0.162037, 0.182337, 0.238557, 0.0489154, -0.0767299, -0.230825, 0.000210192, -0.000427237
27, 0.00000, 190.793, -110.879, -191.779, -109.842, 0.678955, 221.234, 2.43162E-005, -0.000123902, -0.148104, 0.166566, 0.217997, 0.0447762, -0.070067, -0.210989, 0.000174145, -0.000353185
28, 0.00000, 190.938, -110.938, -191.891, -109.935, 0.656819, 221.37, 2.3401E-005, -0.000119645, -0.143315, 0.161148, 0.210928, 0.0433499, -0.0677777, -0.204165, 0.00016393, -0.000332935
29, 0.00000, 190.756, -110.864, -191.751, -109.818, 0.684743, 221.199, 2.44652E-005, -0.000124833, -0.14933, 0.167954, 0.219812, 0.045142, -0.0706558, -0.212743, 0.000174001, -0.00035245
30, 0.00000, 190.046, -110.57, -191.201, -109.359, 0.792172, 220.531, 2.9316E-005, -0.000146524, -0.172805, 0.194537, 0.254459, 0.052107, -0.0818906, -0.246162, 0.000236077, -0.000481992
31, 0.00000, 188.605, -109.969, -190.086, -108.43, 1.00671, 219.177, 3.98767E-005, -0.000191996, -0.220358, 0.248543, 0.324729, 0.0661071, -0.104758, -0.313852, 0.00038743, -0.000798987
