hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.509, -108.802, -188.687, -108.086, 0.564987, 217.876, -7.16897E-006, -1.3947E-005, -0.516575, 0.580164, 0.758612, 0.15588, -0.243247, -0.733684, 0.00837905, 0.0115863
2, 0.00000, 188.723, -109.42, -189.713, -108.811, 0.479706, 219.058, -5.99265E-006, -1.15108E-005, -0.435228, 0.488463, 0.639136, 0.131695, -0.204774, -0.618481, 0.00685837, 0.00983426
3, 0.00000, 189.288, -109.706, -190.19, -109.149, 0.439256, 219.608, -5.45153E-006, -1.03961E-005, -0.397413, 0.445877, 0.583613, 0.120409, -0.186915, -0.564903, 0.00616652, 0.00901297
4, 0.00000, 189.482, -109.804, -190.353, -109.265, 0.425119, 219.797, -5.26942E-006, -1.00297E-005, -0.384444, 0.431278, 0.564559, 0.11653, -0.180787, -0.546504, 0.00594209, 0.00872594
5, 0.00000, 189.239, -109.681, -190.147, -109.119, 0.44305, 219.559, -5.49471E-006, -1.04705E-005, -0.400714, 0.449593, 0.588486, 0.1214, -0.188486, -0.569615, 0.00620846, 0.00909181
6, 0.00000, 188.286, -109.198, -189.343, -108.55, 0.510825, 218.632, -6.4122E-006, -1.23634E-005, -0.464487, 0.521433, 0.682127, 0.140413, -0.218613, -0.659954, 0.00738579, 0.0104711
7, 0.00000, 186.35, -108.21, -187.709, -107.396, 0.643729, 216.749, -8.31082E-006, -1.63855E-005, -0.594323, 0.66792, 0.872762, 0.178864, -0.280052, -0.843628, 0.00992438, 0.0132299
8, 0.00000, 186.022, -107.793, -187.229, -107.312, 0.475946, 216.319, -9.21244E-006, -1.84842E-005, -0.665321, 0.746334, 0.975675, 0.200731, -0.312353, -0.94336, 0.0112114, 0.0147792
9, 0.00000, 192.528, -108.785, -190.83, -112.215, -1.73766, 221.612, -7.94309E-006, -1.66117E-005, -0.670575, 0.735963, 0.971817, 0.211233, -0.302766, -0.946155, 0.00946763, 0.0155714
10, 0.00000, 195.159, -109.074, -192.207, -114.253, -2.72408, 223.719, -7.60514E-006, -1.62011E-005, -0.685902, 0.745773, 0.988937, 0.219866, -0.304392, -0.965628, 0.0089632, 0.0161899
