hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.216619, -0.0711929, -0.216621, -0.0711937, -0.216622, -0.0711937, -2.59265E-010, -2.57294E-011
2, 0.00000, -0.183575, -0.0603324, -0.183572, -0.0603316, -0.183571, -0.0603313, -1.81231E-010, -1.4853E-011
3, 0.00000, -0.168081, -0.0552403, -0.16808, -0.0552399, -0.16808, -0.0552397, -1.49903E-010, -1.09478E-011
4, 0.00000, -0.162744, -0.053486, -0.162741, -0.0534849, -0.162739, -0.0534846, -1.39994E-010, -9.90659E-012
5, 0.00000, -0.169444, -0.0556884, -0.169448, -0.0556896, -0.169449, -0.0556898, -1.52302E-010, -1.10102E-011
6, 0.00000, -0.19551, -0.0642552, -0.195512, -0.0642558, -0.195512, -0.0642557, -2.07432E-010, -1.81383E-011
7, 0.00000, -0.247823, -0.0814483, -0.247828, -0.0814499, -0.247829, -0.0814505, -3.48471E-010, -4.06471E-011
8, 0.00000, -0.258546, -0.0908744, -0.258546, -0.0908745, -0.258546, -0.0908745, -3.9858E-010, -5.90937E-011
9, 0.00000, -0.0987746, -0.093073, -0.0987692, -0.0930694, -0.0987684, -0.0930699, -9.95465E-011, -6.61003E-011
10, 0.00000, -0.0324989, -0.0957641, -0.0324969, -0.0957629, -0.0324964, -0.095763, -1.98682E-011, -7.08167E-011
11, 0.00000, 0.255022, -0.0964411, 0.255029, -0.0964377, 0.255032, -0.0964409, 1.43159E-010, -4.23339E-011
12, 0.00000, 0.271035, -0.0956889, 0.271043, -0.0956873, 0.271046, -0.0956856, 1.43464E-010, -3.7591E-011
13, 0.00000, 0.160056, -0.0961137, 0.160061, -0.0961137, 0.160063, -0.0961115, 1.15157E-010, -5.87804E-011
14, 0.00000, -0.0991334, -0.0979825, -0.0991397, -0.0979873, -0.0991405, -0.0979865, -1.03223E-010, -7.30675E-011
15, 0.00000, -0.239509, -0.102073, -0.239511, -0.102073, -0.239511, -0.102073, -3.78024E-010, -8.14986E-011
16, 0.00000, -0.341268, -0.112159, -0.34127, -0.11216, -0.341269, -0.11216, -7.18603E-010, -1.24617E-010
17, 0.00000, -0.396799, -0.130408, -0.396799, -0.130409, -0.396799, -0.130409, -1.02267E-009, -2.1364E-010
18, 0.00000, -0.441897, -0.145229, -0.441896, -0.145229, -0.441895, -0.145229, -1.32295E-009, -3.15411E-010
19, 0.00000, -0.459633, -0.151058, -0.459637, -0.151059, -0.459635, -0.151059, -1.45514E-009, -3.63807E-010
20, 0.00000, -0.469904, -0.154433, -0.469905, -0.154434, -0.469903, -0.154433, -1.53636E-009, -3.95446E-010
21, 0.00000, -0.457905, -0.15049, -0.457896, -0.150488, -0.457896, -0.150486, -1.44308E-009, -3.60598E-010
22, 0.00000, -0.418986, -0.1377, -0.418971, -0.137697, -0.41897, -0.137694, -1.16545E-009, -2.61897E-010
23, 0.00000, -0.35559, -0.116866, -0.355573, -0.116862, -0.35557, -0.116858, -7.92055E-010, -1.4625E-010
24, 0.00000, -0.279952, -0.0920076, -0.279939, -0.0920043, -0.279937, -0.0920021, -4.58651E-010, -6.35032E-011
25, 0.00000, -0.216639, -0.0711994, -0.216632, -0.0711975, -0.216631, -0.0711967, -2.59788E-010, -2.62933E-011
26, 0.00000, -0.183575, -0.0603325, -0.183572, -0.0603316, -0.183571, -0.0603313, -1.81231E-010, -1.48535E-011
27, 0.00000, -0.168081, -0.0552403, -0.16808, -0.0552399, -0.16808, -0.0552397, -1.49903E-010, -1.09478E-011
28, 0.00000, -0.162744, -0.053486, -0.162741, -0.0534849, -0.162739, -0.0534846, -1.39994E-010, -9.90659E-012
29, 0.00000, -0.169444, -0.0556884, -0.169448, -0.0556896, -0.169449, -0.0556898, -1.52302E-010, -1.10102E-011
30, 0.00000, -0.19551, -0.0642552, -0.195512, -0.0642558, -0.195512, -0.0642557, -2.07432E-010, -1.81383E-011
31, 0.00000, -0.247823, -0.0814483, -0.247828, -0.0814499, -0.247829, -0.0814505, -3.48471E-010, -4.06471E-011
32, 0.00000, -0.258787, -0.0908744, -0.258787, -0.0908745, -0.258787, -0.0908744, -3.99183E-010, -5.9098E-011
33, 0.00000, -0.157073, -0.0930725, -0.157067, -0.0930696, -0.157066, -0.0930694, -1.89941E-010, -6.44557E-011
34, 0.00000, -0.0728458, -0.0957641, -0.0728433, -0.0957624, -0.0728429, -0.0957627, -6.68028E-011, -7.05995E-011
