hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.148297, -0.0487429, -0.148301, -0.048744, -0.148301, -0.0487443, -3.57517E-010, -4.95629E-011
2, 0.00000, -0.12568, -0.0413091, -0.125678, -0.0413082, -0.125677, -0.041308, -2.51497E-010, -2.95264E-011
3, 0.00000, -0.115072, -0.0378224, -0.115071, -0.0378221, -0.115071, -0.037822, -2.08686E-010, -2.21799E-011
4, 0.00000, -0.111421, -0.0366224, -0.111418, -0.0366213, -0.111417, -0.036621, -1.95037E-010, -2.01985E-011
5, 0.00000, -0.116, -0.0381273, -0.116003, -0.0381286, -0.116005, -0.0381291, -2.12088E-010, -2.2297E-011
6, 0.00000, -0.133847, -0.0439933, -0.133849, -0.0439941, -0.13385, -0.0439943, -2.87262E-010, -3.56062E-011
7, 0.00000, -0.169655, -0.0557629, -0.169662, -0.0557648, -0.169663, -0.0557659, -4.77618E-010, -7.66505E-011
8, 0.00000, -0.154734, -0.0622175, -0.154736, -0.0622181, -0.154736, -0.0622183, -4.22264E-010, -7.16237E-011
9, 0.00000, 0.161032, -0.0637308, 0.161032, -0.0637224, 0.161031, -0.0637274, -4.18885E-010, -2.73474E-011
10, 0.00000, 0.298803, -0.0655682, 0.298802, -0.0655649, 0.298802, -0.0655672, -1.26277E-009, -3.54728E-011
11, 0.00000, 0.855171, -0.0660059, 0.855164, -0.0659969, 0.855164, -0.0660088, -8.76358E-009, 9.5467E-010
12, 0.00000, 0.883145, -0.0655105, 0.883147, -0.0655043, 0.883148, -0.0655065, -9.27984E-009, 1.07323E-009
13, 0.00000, 0.670941, -0.0657952, 0.670942, -0.0657998, 0.670943, -0.0657962, -5.62936E-009, 3.81262E-010
14, 0.00000, 0.178879, -0.0670746, 0.17888, -0.0670871, 0.178881, -0.06708, -5.09925E-010, -3.41271E-011
15, 0.00000, -0.0758586, -0.0698852, -0.0758601, -0.0698862, -0.0758601, -0.069886, -1.64184E-010, -2.53678E-011
16, 0.00000, -0.233625, -0.0767887, -0.233629, -0.0767898, -0.233629, -0.0767905, -9.66242E-010, -2.26057E-010
17, 0.00000, -0.271635, -0.0892822, -0.271639, -0.0892832, -0.271639, -0.0892839, -1.3594E-009, -3.82007E-010
18, 0.00000, -0.298045, -0.0979632, -0.302502, -0.0994277, -0.302507, -0.0994287, -1.19582E-009, 3.5871E-010
19, 0.00000, -0.307642, -0.101115, -0.312317, -0.102655, -0.314635, -0.103416, -1.33016E-009, 6.43501E-010
20, 0.00000, -0.313141, -0.102923, -0.317857, -0.104474, -0.321354, -0.105625, -1.41006E-009, 7.59908E-010
21, 0.00000, -0.3067, -0.100809, -0.311363, -0.102339, -0.313471, -0.103033, -1.31669E-009, 6.20445E-010
22, 0.00000, -0.285512, -0.0938418, -0.286841, -0.0942778, -0.286829, -0.0942795, -1.39842E-009, -1.87095E-010
23, 0.00000, -0.243442, -0.0800151, -0.24343, -0.080013, -0.243424, -0.0800087, -1.06078E-009, -2.63724E-010
24, 0.00000, -0.191665, -0.0629971, -0.191652, -0.0629936, -0.191649, -0.0629912, -6.24107E-010, -1.1798E-010
25, 0.00000, -0.148319, -0.0487499, -0.148312, -0.0487478, -0.14831, -0.048747, -3.58077E-010, -5.07016E-011
26, 0.00000, -0.12568, -0.0413091, -0.125678, -0.0413082, -0.125677, -0.041308, -2.51498E-010, -2.95274E-011
27, 0.00000, -0.115072, -0.0378224, -0.115071, -0.0378221, -0.115071, -0.037822, -2.08686E-010, -2.21799E-011
28, 0.00000, -0.111421, -0.0366224, -0.111418, -0.0366213, -0.111417, -0.036621, -1.95037E-010, -2.01985E-011
29, 0.00000, -0.116, -0.0381273, -0.116003, -0.0381286, -0.116005, -0.0381291, -2.12088E-010, -2.2297E-011
30, 0.00000, -0.133847, -0.0439933, -0.133849, -0.0439941, -0.13385, -0.0439943, -2.87262E-010, -3.56062E-011
31, 0.00000, -0.169655, -0.0557629, -0.169662, -0.0557648, -0.169663, -0.0557659, -4.77618E-010, -7.66505E-011
32, 0.00000, -0.155198, -0.0622175, -0.155199, -0.062218, -0.1552, -0.0622183, -4.24475E-010, -7.20718E-011
33, 0.00000, 0.0488323, -0.0637278, 0.0488348, -0.0637226, 0.0488351, -0.0637248, -9.53921E-011, -9.53729E-012
34, 0.00000, 0.221133, -0.0655699, 0.221132, -0.0655655, 0.221132, -0.0655683, -7.32597E-010, -3.71852E-011
35, 0.00000, 0.464716, -0.066033, 0.464714, -0.0660269, 0.464713, -0.0660313, -2.85992E-009, 4.7223E-011
36, 0.00000, 0.500225, -0.0655216, 0.500221, -0.065512, 0.500219, -0.0655174, -3.27415E-009, 8.6363E-011
37, 0.00000, 0.356843, -0.0657909, 0.356844, -0.0657947, 0.356845, -0.0657922, -1.75195E-009, -2.14359E-011
38, 0.00000, 0.106241, -0.0670816, 0.10624, -0.0670884, 0.106241, -0.0670851, -2.26558E-010, -2.027E-011
39, 0.00000, -0.145072, -0.0698849, -0.145075, -0.0698859, -0.145075, -0.0698861, -4.00645E-010, -7.28815E-011
40, 0.00000, -0.233594, -0.0767785, -0.23361, -0.0767825, -0.233613, -0.0767861, -9.65228E-010, -2.2376E-010
41, 0.00000, -0.271635, -0.0892822, -0.271639, -0.0892832, -0.271639, -0.0892839, -1.3594E-009, -3.82005E-010
42, 0.00000, -0.298045, -0.0979632, -0.302502, -0.0994277, -0.302507, -0.0994287, -1.19582E-009, 3.5871E-010
43, 0.00000, -0.307642, -0.101115, -0.312317, -0.102655, -0.314635, -0.103416, -1.33016E-009, 6.43501E-010
44, 0.00000, -0.313141, -0.102923, -0.317857, -0.104474, -0.321354, -0.105625, -1.41006E-009, 7.59908E-010
45, 0.00000, -0.3067, -0.100809, -0.311363, -0.102339, -0.313471, -0.103033, -1.31669E-009, 6.20445E-010
46, 0.00000, -0.285512, -0.0938418, -0.286841, -0.0942778, -0.286829, -0.0942795, -1.39842E-009, -1.87095E-010
47, 0.00000, -0.243442, -0.0800151, -0.24343, -0.080013, -0.243424, -0.0800087, -1.06078E-009, -2.63724E-010
48, 0.00000, -0.191665, -0.0629971, -0.191652, -0.0629936, -0.191649, -0.0629912, -6.24107E-010, -1.1798E-010
49, 0.00000, -0.148319, -0.0487499, -0.148312, -0.0487478, -0.14831, -0.048747, -3.58077E-010, -5.07016E-011
50, 0.00000, -0.12568, -0.0413091, -0.125678, -0.0413082, -0.125677, -0.041308, -2.51498E-010, -2.95274E-011
51, 0.00000, -0.115072, -0.0378224, -0.115071, -0.0378221, -0.115071, -0.037822, -2.08686E-010, -2.21799E-011
52, 0.00000, -0.111421, -0.0366224, -0.111418, -0.0366213, -0.111417, -0.036621, -1.95037E-010, -2.01985E-011
53, 0.00000, -0.116, -0.0381273, -0.116003, -0.0381286, -0.116005, -0.0381291, -2.12088E-010, -2.2297E-011
54, 0.00000, -0.133847, -0.0439933, -0.133849, -0.0439941, -0.13385, -0.0439943, -2.87262E-010, -3.56062E-011
55, 0.00000, -0.169655, -0.0557629, -0.169662, -0.0557648, -0.169663, -0.0557659, -4.77618E-010, -7.66505E-011
56, 0.00000, -0.189286, -0.0622154, -0.189291, -0.0622166, -0.189292, -0.0622175, -6.06353E-010, -1.10707E-010
57, 0.00000, -0.0929179, -0.0637245, -0.0929137, -0.0637223, -0.0929129, -0.0637223, -1.92763E-010, -2.91003E-011
58, 0.00000, -0.030337, -0.0655669, -0.0303355, -0.0655656, -0.0303353, -0.0655659, -8.06044E-011, -1.04567E-011
59, 0.00000, 0.0374151, -0.0660305, 0.0374161, -0.0660287, 0.0374162, -0.0660294, -8.65061E-011, -9.33956E-012
60, 0.00000, 0.0389144, -0.0655139, 0.038915, -0.0655129, 0.0389151, -0.065513, -8.69595E-011, -9.27331E-012
61, 0.00000, 0.00340975, -0.0657933, 0.00340894, -0.0657943, 0.00340884, -0.065794, -6.68075E-011, -7.83293E-012
62, 0.00000, -0.06922, -0.0670872, -0.0692233, -0.0670893, -0.0692239, -0.0670892, -1.4242E-010, -2.06883E-011
63, 0.00000, -0.0777012, -0.069885, -0.0777024, -0.0698857, -0.0777026, -0.0698857, -1.6853E-010, -2.61763E-011
64, 0.00000, -0.233625, -0.0767887, -0.233629, -0.0767898, -0.233629, -0.0767905, -9.66245E-010, -2.26063E-010
65, 0.00000, -0.271635, -0.0892822, -0.271639, -0.0892832, -0.271639, -0.0892839, -1.3594E-009, -3.82007E-010
66, 0.00000, -0.298045, -0.0979632, -0.302502, -0.0994277, -0.302507, -0.0994287, -1.19582E-009, 3.5871E-010
67, 0.00000, -0.307642, -0.101115, -0.312317, -0.102655, -0.314635, -0.103416, -1.33016E-009, 6.43501E-010
68, 0.00000, -0.313141, -0.102923, -0.317857, -0.104474, -0.321354, -0.105625, -1.41006E-009, 7.59908E-010
69, 0.00000, -0.3067, -0.100809, -0.311363, -0.102339, -0.313471, -0.103033, -1.31669E-009, 6.20445E-010
70, 0.00000, -0.285512, -0.0938418, -0.286841, -0.0942778, -0.286829, -0.0942795, -1.39842E-009, -1.87095E-010
71, 0.00000, -0.243442, -0.0800151, -0.24343, -0.080013, -0.243424, -0.0800087, -1.06078E-009, -2.63724E-010
72, 0.00000, -0.191665, -0.0629971, -0.191652, -0.0629936, -0.191649, -0.0629912, -6.24107E-010, -1.1798E-010
73, 0.00000, -0.158998, -0.05226, -0.158992, -0.0522583, -0.15899, -0.0522575, -4.15695E-010, -6.33295E-011
74, 0.00000, -0.134249, -0.0441253, -0.134245, -0.0441243, -0.134244, -0.044124, -2.8932E-010, -3.6511E-011
75, 0.00000, -0.120833, -0.0397158, -0.120831, -0.0397153, -0.120831, -0.0397152, -2.31368E-010, -2.59459E-011
76, 0.00000, -0.114689, -0.0376964, -0.114684, -0.0376946, -0.114682, -0.0376941, -2.07345E-010, -2.2329E-011
77, 0.00000, -0.114612, -0.0376711, -0.114612, -0.0376711, -0.114612, -0.0376711, -2.06895E-010, -2.18132E-011
78, 0.00000, -0.120627, -0.0396482, -0.120632, -0.03965, -0.120635, -0.0396506, -2.30309E-010, -2.5157E-011
79, 0.00000, -0.134601, -0.0442411, -0.134602, -0.0442417, -0.134603, -0.0442418, -2.90735E-010, -3.63068E-011
80, 0.00000, -0.127633, -0.0529172, -0.127635, -0.052918, -0.127636, -0.0529183, -2.82122E-010, -3.94176E-011
81, 0.00000, 0.0348949, -0.0666663, 0.0348962, -0.0666642, 0.0348963, -0.0666651, -8.537E-011, -9.38073E-012
82, 0.00000, 0.170875, -0.0794414, 0.170875, -0.0794396, 0.170875, -0.0794407, -5.11611E-010, -4.70617E-011
83, 0.00000, 0.391977, -0.0862013, 0.391975, -0.0861948, 0.391974, -0.0861987, -2.21415E-009, -8.34442E-011
84, 0.00000, 0.382783, -0.0887392, 0.382786, -0.0887498, 0.382789, -0.0887472, -2.13679E-009, -9.50976E-011
85, 0.00000, 0.274587, -0.0899592, 0.274588, -0.089964, 0.274589, -0.0899617, -1.1922E-009, -9.45889E-011
86, 0.00000, 0.0270824, -0.0916935, 0.0270815, -0.0916949, 0.0270816, -0.0916944, -1.46736E-010, -2.37392E-011
