hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.0602186, -0.0197928, -0.0602194, -0.0197932, -0.0602195, -0.0197932, 1.08463E-010, -2.80365E-011
2, 0.00000, -0.0510329, -0.0167737, -0.0510322, -0.0167735, -0.051032, -0.0167734, 6.41113E-011, -1.71223E-011
3, 0.00000, -0.046726, -0.0153581, -0.0467257, -0.015358, -0.0467256, -0.015358, 4.79949E-011, -1.29887E-011
4, 0.00000, -0.0452417, -0.0148702, -0.045241, -0.01487, -0.0452407, -0.0148699, 4.36703E-011, -1.18224E-011
5, 0.00000, -0.0471056, -0.0154829, -0.0471065, -0.0154833, -0.0471069, -0.0154833, 4.82544E-011, -1.30983E-011
6, 0.00000, -0.0543508, -0.0178642, -0.0543513, -0.0178644, -0.0543514, -0.0178644, 7.75445E-011, -2.0461E-011
7, 0.00000, -0.0688927, -0.0226439, -0.0688943, -0.0226444, -0.0688946, -0.0226446, 1.68852E-010, -4.2524E-011
8, 0.00000, -0.0768651, -0.0252643, -0.0768654, -0.0252645, -0.0768654, -0.0252644, 2.25908E-010, -6.02893E-011
9, 0.00000, -0.0787262, -0.0258758, -0.0787235, -0.0258753, -0.0787229, -0.0258748, 8.48692E-011, -6.4131E-011
10, 0.00000, -0.0810007, -0.0266235, -0.0809999, -0.0266235, -0.0809998, -0.0266233, 3.55172E-011, -6.82307E-011
11, 0.00000, -0.0815717, -0.0268116, -0.0815709, -0.0268116, -0.0815708, -0.0268113, -1.23651E-010, -6.54014E-011
12, 0.00000, -0.0809305, -0.0266004, -0.0809304, -0.0266005, -0.0809304, -0.0266004, -1.28367E-010, -6.34453E-011
13, 0.00000, -0.0812838, -0.0267166, -0.0812841, -0.0267168, -0.081284, -0.0267167, -8.15858E-011, -6.56836E-011
14, 0.00000, -0.0828773, -0.0272407, -0.082881, -0.0272416, -0.0828817, -0.0272422, 8.84563E-011, -7.23614E-011
15, 0.00000, -0.0863378, -0.0283778, -0.0863383, -0.0283781, -0.0863383, -0.028378, 2.62118E-010, -8.58373E-011
16, 0.00000, -0.0948668, -0.0311811, -0.0948676, -0.0311815, -0.0948676, -0.0311815, 5.08029E-010, -1.17336E-010
17, 0.00000, -0.110301, -0.0362542, -0.110302, -0.0362547, -0.110302, -0.0362545, 8.68346E-010, -1.90338E-010
18, 0.00000, -0.122837, -0.0403746, -0.122835, -0.0403743, -0.122836, -0.0403741, 1.23514E-009, -2.49745E-010
19, 0.00000, -0.127771, -0.0419957, -0.127768, -0.0419958, -0.127765, -0.041994, 1.38403E-009, -2.74453E-010
20, 0.00000, -0.130623, -0.0429333, -0.130622, -0.0429338, -0.13062, -0.0429326, 1.45873E-009, -2.92704E-010
21, 0.00000, -0.127281, -0.0418354, -0.127283, -0.0418358, -0.127285, -0.0418366, 1.35014E-009, -2.72187E-010
22, 0.00000, -0.116459, -0.0382779, -0.116468, -0.0382812, -0.116465, -0.0382812, 1.03548E-009, -2.15107E-010
23, 0.00000, -0.0988465, -0.0324893, -0.0988435, -0.0324889, -0.0988419, -0.0324876, 5.95108E-010, -1.34922E-010
24, 0.00000, -0.0778229, -0.0255792, -0.0778197, -0.0255784, -0.0778188, -0.0255777, 2.6177E-010, -6.40925E-011
25, 0.00000, -0.0602239, -0.0197946, -0.0602222, -0.0197942, -0.0602218, -0.0197939, 1.1091E-010, -2.87751E-011
26, 0.00000, -0.0510329, -0.0167737, -0.0510322, -0.0167735, -0.051032, -0.0167734, 6.41131E-011, -1.71236E-011
27, 0.00000, -0.046726, -0.0153581, -0.0467257, -0.015358, -0.0467256, -0.015358, 4.79949E-011, -1.29887E-011
28, 0.00000, -0.0452417, -0.0148702, -0.045241, -0.01487, -0.0452407, -0.0148699, 4.36703E-011, -1.18224E-011
29, 0.00000, -0.0471056, -0.0154829, -0.0471065, -0.0154833, -0.0471069, -0.0154833, 4.82544E-011, -1.30983E-011
30, 0.00000, -0.0543508, -0.0178642, -0.0543513, -0.0178644, -0.0543514, -0.0178644, 7.75445E-011, -2.0461E-011
31, 0.00000, -0.0688927, -0.0226439, -0.0688943, -0.0226444, -0.0688946, -0.0226446, 1.68852E-010, -4.2524E-011
32, 0.00000, -0.076865, -0.0252643, -0.0768654, -0.0252645, -0.0768654, -0.0252644, 2.26164E-010, -6.02887E-011
33, 0.00000, -0.0787257, -0.0258758, -0.0787234, -0.0258753, -0.0787228, -0.0258748, 1.35066E-010, -6.46723E-011
34, 0.00000, -0.0810018, -0.0266238, -0.0810005, -0.0266237, -0.0810002, -0.0266234, 6.71674E-011, -6.89641E-011
35, 0.00000, -0.0815727, -0.0268115, -0.0815719, -0.0268115, -0.0815717, -0.0268112, -2.17691E-011, -6.85111E-011
36, 0.00000, -0.0809379, -0.0266028, -0.0809364, -0.0266027, -0.0809358, -0.0266022, -3.26896E-011, -6.67865E-011
37, 0.00000, -0.0812828, -0.0267164, -0.0812834, -0.0267166, -0.0812834, -0.0267166, 1.3418E-011, -6.79706E-011
38, 0.00000, -0.0828799, -0.0272414, -0.0828824, -0.0272421, -0.0828828, -0.0272424, 1.24991E-010, -7.34534E-011
39, 0.00000, -0.0863375, -0.0283777, -0.0863382, -0.0283781, -0.0863382, -0.028378, 3.12502E-010, -8.64083E-011
40, 0.00000, -0.0948592, -0.0311784, -0.0948629, -0.0311796, -0.0948637, -0.0311803, 5.02665E-010, -1.16251E-010
41, 0.00000, -0.110301, -0.0362542, -0.110302, -0.0362547, -0.110302, -0.0362545, 8.68343E-010, -1.90336E-010
42, 0.00000, -0.122837, -0.0403746, -0.122835, -0.0403743, -0.122836, -0.0403741, 1.23514E-009, -2.49745E-010
43, 0.00000, -0.127771, -0.0419957, -0.127768, -0.0419958, -0.127765, -0.041994, 1.38403E-009, -2.74453E-010
44, 0.00000, -0.130623, -0.0429333, -0.130622, -0.0429338, -0.13062, -0.0429326, 1.45873E-009, -2.92704E-010
45, 0.00000, -0.127281, -0.0418354, -0.127283, -0.0418358, -0.127285, -0.0418366, 1.35014E-009, -2.72187E-010
46, 0.00000, -0.116459, -0.0382779, -0.116468, -0.0382812, -0.116465, -0.0382812, 1.03548E-009, -2.15107E-010
47, 0.00000, -0.0988465, -0.0324893, -0.0988435, -0.0324889, -0.0988419, -0.0324876, 5.95108E-010, -1.34922E-010
48, 0.00000, -0.0778229, -0.0255792, -0.0778197, -0.0255784, -0.0778188, -0.0255777, 2.6177E-010, -6.40925E-011
49, 0.00000, -0.0602239, -0.0197946, -0.0602222, -0.0197942, -0.0602218, -0.0197939, 1.1091E-010, -2.87751E-011
50, 0.00000, -0.0510329, -0.0167737, -0.0510322, -0.0167735, -0.051032, -0.0167734, 6.41131E-011, -1.71236E-011
51, 0.00000, -0.046726, -0.0153581, -0.0467257, -0.015358, -0.0467256, -0.015358, 4.79949E-011, -1.29887E-011
