hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.248968, -0.0818311, -0.248968, -0.0818327, -0.248968, -0.0818316, 1.28816E-009, -4.49198E-010
2, 0.00000, -0.210983, -0.0693462, -0.210982, -0.0693469, -0.210981, -0.0693459, 7.64894E-010, -2.72007E-010
3, 0.00000, -0.193179, -0.0634944, -0.193178, -0.0634951, -0.193178, -0.0634944, 5.7777E-010, -2.07636E-010
4, 0.00000, -0.187037, -0.0614755, -0.187036, -0.0614758, -0.187035, -0.061475, 5.25458E-010, -1.88999E-010
5, 0.00000, -0.19476, -0.0640143, -0.194761, -0.0640157, -0.194762, -0.0640152, 5.85617E-010, -2.11119E-010
6, 0.00000, -0.224708, -0.0738574, -0.224708, -0.0738586, -0.224708, -0.0738578, 9.28544E-010, -3.28245E-010
7, 0.00000, -0.284836, -0.09362, -0.284837, -0.0936223, -0.284837, -0.0936212, 1.98193E-009, -6.779E-010
8, 0.00000, -0.274305, -0.104451, -0.274304, -0.104453, -0.274304, -0.104452, 1.98812E-009, -7.36228E-010
9, 0.00000, 0.121102, -0.106974, 0.121102, -0.106973, 0.121103, -0.106973, 1.45195E-010, -1.6406E-010
10, 0.00000, 0.29209, -0.110069, 0.292091, -0.11007, 0.292092, -0.110068, -1.14628E-010, -6.46253E-010
11, 0.00000, 0.991538, -0.110824, 0.991543, -0.110836, 0.99155, -0.110827, -1.99312E-008, -5.97038E-009
12, 0.00000, 1.02742, -0.109964, 1.02743, -0.109977, 1.02744, -0.109964, -2.21977E-008, -6.30949E-009
13, 0.00000, 0.760036, -0.110456, 0.760041, -0.110465, 0.760045, -0.110456, -8.8129E-009, -3.7435E-009
14, 0.00000, 0.139255, -0.11263, 0.139254, -0.112633, 0.139255, -0.112631, 1.74465E-010, -2.04491E-010
15, 0.00000, -0.184866, -0.117324, -0.184865, -0.117325, -0.184865, -0.117324, 9.84818E-010, -4.71088E-010
16, 0.00000, -0.392216, -0.128913, -0.392215, -0.128917, -0.392213, -0.128914, 5.68098E-009, -1.82174E-009
17, 0.00000, -0.456028, -0.149886, -0.456026, -0.149891, -0.456024, -0.149887, 9.43537E-009, -2.9099E-009
18, 0.00000, -0.507851, -0.166919, -0.507847, -0.166925, -0.507844, -0.166919, 1.35341E-008, -4.09537E-009
19, 0.00000, -0.528242, -0.173621, -0.52824, -0.173628, -0.528235, -0.173621, 1.54294E-008, -4.66865E-009
20, 0.00000, -0.540038, -0.177498, -0.540036, -0.177505, -0.540031, -0.177499, 1.6618E-008, -5.04794E-009
21, 0.00000, -0.526231, -0.172961, -0.526226, -0.172967, -0.526223, -0.172961, 1.52388E-008, -4.6305E-009
22, 0.00000, -0.481493, -0.158257, -0.481489, -0.158263, -0.481486, -0.158257, 1.13432E-008, -3.45796E-009
23, 0.00000, -0.40864, -0.134313, -0.408635, -0.134316, -0.40863, -0.134311, 6.55671E-009, -2.07342E-009
24, 0.00000, -0.321726, -0.105746, -0.321722, -0.105747, -0.321718, -0.105744, 2.9791E-009, -9.91842E-010
25, 0.00000, -0.248975, -0.0818336, -0.248973, -0.0818344, -0.248971, -0.0818329, 1.29973E-009, -4.518E-010
26, 0.00000, -0.210983, -0.0693462, -0.210982, -0.0693469, -0.210981, -0.0693459, 7.649E-010, -2.72009E-010
27, 0.00000, -0.193179, -0.0634944, -0.193178, -0.0634951, -0.193178, -0.0634944, 5.7777E-010, -2.07636E-010
28, 0.00000, -0.187037, -0.0614755, -0.187036, -0.0614758, -0.187035, -0.061475, 5.25458E-010, -1.88999E-010
29, 0.00000, -0.19476, -0.0640143, -0.194761, -0.0640157, -0.194762, -0.0640152, 5.85617E-010, -2.11119E-010
30, 0.00000, -0.224708, -0.0738574, -0.224708, -0.0738586, -0.224708, -0.0738578, 9.28544E-010, -3.28245E-010
31, 0.00000, -0.284836, -0.09362, -0.284837, -0.0936223, -0.284837, -0.0936212, 1.98193E-009, -6.779E-010
32, 0.00000, -0.274888, -0.104451, -0.274888, -0.104453, -0.274887, -0.104452, 1.99806E-009, -7.38899E-010
33, 0.00000, -0.0200739, -0.106974, -0.0200726, -0.106973, -0.0200721, -0.106973, 1.55594E-010, -9.59115E-011
34, 0.00000, 0.194359, -0.110069, 0.19436, -0.110069, 0.19436, -0.110069, 1.30255E-010, -3.24902E-010
35, 0.00000, 0.500262, -0.110845, 0.500264, -0.110848, 0.500266, -0.110844, -2.08736E-009, -1.74938E-009
36, 0.00000, 0.545591, -0.109972, 0.545593, -0.109974, 0.545595, -0.109971, -2.89475E-009, -2.04133E-009
37, 0.00000, 0.364831, -0.110455, 0.364833, -0.110458, 0.364834, -0.110455, -5.33367E-010, -9.69011E-010
38, 0.00000, 0.0478479, -0.11263, 0.0478472, -0.112632, 0.0478471, -0.112631, 1.54579E-010, -9.9327E-011
39, 0.00000, -0.271958, -0.117323, -0.271957, -0.117325, -0.271956, -0.117324, 2.17412E-009, -8.53127E-010
40, 0.00000, -0.392205, -0.128908, -0.392207, -0.128913, -0.392207, -0.128911, 5.65262E-009, -1.81755E-009
41, 0.00000, -0.456028, -0.149886, -0.456026, -0.149891, -0.456024, -0.149887, 9.43536E-009, -2.9099E-009
42, 0.00000, -0.507851, -0.166919, -0.507847, -0.166925, -0.507844, -0.166919, 1.35341E-008, -4.09537E-009
43, 0.00000, -0.528242, -0.173621, -0.52824, -0.173628, -0.528235, -0.173621, 1.54294E-008, -4.66865E-009
44, 0.00000, -0.540038, -0.177498, -0.540036, -0.177505, -0.540031, -0.177499, 1.6618E-008, -5.04794E-009
45, 0.00000, -0.526231, -0.172961, -0.526226, -0.172967, -0.526223, -0.172961, 1.52388E-008, -4.6305E-009
46, 0.00000, -0.481493, -0.158257, -0.481489, -0.158263, -0.481486, -0.158257, 1.13432E-008, -3.45796E-009
47, 0.00000, -0.40864, -0.134313, -0.408635, -0.134316, -0.40863, -0.134311, 6.55671E-009, -2.07342E-009
48, 0.00000, -0.321726, -0.105746, -0.321722, -0.105747, -0.321718, -0.105744, 2.9791E-009, -9.91842E-010
49, 0.00000, -0.248975, -0.0818336, -0.248973, -0.0818344, -0.248971, -0.0818329, 1.29973E-009, -4.518E-010
50, 0.00000, -0.210983, -0.0693462, -0.210982, -0.0693469, -0.210981, -0.0693459, 7.649E-010, -2.72009E-010
51, 0.00000, -0.193179, -0.0634944, -0.193178, -0.0634951, -0.193178, -0.0634944, 5.7777E-010, -2.07636E-010
52, 0.00000, -0.187037, -0.0614755, -0.187036, -0.0614758, -0.187035, -0.061475, 5.25458E-010, -1.88999E-010
53, 0.00000, -0.19476, -0.0640143, -0.194761, -0.0640157, -0.194762, -0.0640152, 5.85617E-010, -2.11119E-010
54, 0.00000, -0.224708, -0.0738574, -0.224708, -0.0738586, -0.224708, -0.0738578, 9.28544E-010, -3.28245E-010
55, 0.00000, -0.284836, -0.09362, -0.284837, -0.0936223, -0.284837, -0.0936212, 1.98193E-009, -6.779E-010
56, 0.00000, -0.317787, -0.10445, -0.317787, -0.104453, -0.317786, -0.104451, 2.83453E-009, -9.5043E-010
57, 0.00000, -0.198432, -0.106974, -0.198431, -0.106974, -0.198429, -0.106973, 1.00777E-009, -4.53157E-010
58, 0.00000, -0.122053, -0.11007, -0.122052, -0.11007, -0.122051, -0.110069, 4.58924E-010, -2.49414E-010
59, 0.00000, -0.0373943, -0.110847, -0.0373937, -0.110847, -0.0373934, -0.110847, 1.94594E-010, -1.17537E-010
60, 0.00000, -0.0348466, -0.10998, -0.0348461, -0.10998, -0.0348458, -0.109979, 1.8658E-010, -1.12625E-010
