hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.260657, 0.085671, -1.01235E-007, -5.60595E-007
2, 0.00000, 0.220882, 0.0726009, -3.27491E-008, -5.25877E-007
3, 0.00000, 0.202248, 0.0664733, -2.35496E-008, -4.48751E-007
4, 0.00000, 0.195807, 0.0643592, -1.1636E-008, -4.55026E-007
5, 0.00000, 0.203908, 0.0670229, -1.71756E-008, -4.80762E-007
6, 0.00000, 0.235251, 0.0773253, -7.21706E-008, -4.90027E-007
7, 0.00000, 0.298209, 0.0980169, -1.65104E-007, -6.49725E-007
8, 0.00000, 0.332697, 0.109355, -1.89141E-007, -8.62313E-007
9, 0.00000, 0.340732, 0.111995, -1.52685E-007, -9.42181E-007
10, 0.00000, 0.350595, 0.115238, -1.57322E-007, -9.6921E-007
11, 0.00000, 0.353067, 0.116055, -8.88444E-008, -1.03021E-006
12, 0.00000, 0.350307, 0.115149, -9.12687E-008, -1.00129E-006
13, 0.00000, 0.351827, 0.115638, -1.1005E-007, -1.02029E-006
14, 0.00000, 0.358758, 0.117918, -2.05699E-007, -9.35471E-007
15, 0.00000, 0.373712, 0.122826, -2.89732E-007, -8.97836E-007
16, 0.00000, 0.410623, 0.134964, -3.88238E-007, -1.06653E-006
17, 0.00000, 0.477428, 0.156923, -5.37029E-007, -1.46589E-006
18, 0.00000, 0.531681, 0.174756, -7.32586E-007, -1.67943E-006
19, 0.00000, 0.553035, 0.181775, -8.22661E-007, -1.75459E-006
20, 0.00000, 0.565369, 0.185831, -8.79732E-007, -1.79142E-006
21, 0.00000, 0.550922, 0.181081, -8.88671E-007, -1.52074E-006
22, 0.00000, 0.50408, 0.165685, -7.19934E-007, -1.29518E-006
23, 0.00000, 0.427804, 0.140614, -4.6088E-007, -1.05205E-006
24, 0.00000, 0.336814, 0.110707, -1.92531E-007, -9.00692E-007
25, 0.00000, 0.260654, 0.0856746, 2.6308E-008, -9.63648E-007
26, 0.00000, 0.220882, 0.072602, -4.64708E-009, -6.10094E-007
27, 0.00000, 0.202244, 0.0664755, 1.88667E-008, -5.83663E-007
28, 0.00000, 0.195807, 0.0643597, 4.49753E-009, -5.05017E-007
29, 0.00000, 0.20391, 0.0670219, 1.90053E-008, -5.9449E-007
30, 0.00000, 0.235255, 0.0773238, 7.34993E-009, -7.39784E-007
31, 0.00000, 0.298209, 0.0980172, -4.53041E-009, -1.1499E-006
32, 0.00000, 0.332703, 0.109354, -4.63965E-008, -1.30329E-006
33, 0.00000, 0.340732, 0.111995, -1.20561E-007, -1.07682E-006
34, 0.00000, 0.350595, 0.115239, -5.72602E-008, -1.29568E-006
35, 0.00000, 0.353071, 0.116054, -1.80596E-009, -1.40524E-006
36, 0.00000, 0.350306, 0.115142, -1.28021E-008, -1.34499E-006
37, 0.00000, 0.351825, 0.115638, -1.75983E-008, -1.39276E-006
38, 0.00000, 0.358758, 0.117919, -7.48035E-008, -1.35902E-006
39, 0.00000, 0.373707, 0.122824, -1.75444E-007, -1.27734E-006
40, 0.00000, 0.410622, 0.134965, -2.63861E-007, -1.44887E-006
41, 0.00000, 0.477428, 0.156923, -4.72356E-007, -1.66336E-006
42, 0.00000, 0.531681, 0.174755, -5.8075E-007, -2.13914E-006
43, 0.00000, 0.553034, 0.181775, -6.11489E-007, -2.39278E-006
44, 0.00000, 0.565383, 0.185834, -6.32897E-007, -2.53413E-006
45, 0.00000, 0.550922, 0.181082, -5.79027E-007, -2.4559E-006
46, 0.00000, 0.50408, 0.165686, -4.49071E-007, -2.11817E-006
47, 0.00000, 0.427804, 0.140615, -2.04494E-007, -1.83645E-006
48, 0.00000, 0.336813, 0.110707, 6.98135E-010, -1.49489E-006
49, 0.00000, 0.260654, 0.085674, -3.54963E-009, -8.69025E-007
50, 0.00000, 0.220882, 0.0726029, 2.17714E-008, -6.94179E-007
51, 0.00000, 0.202244, 0.0664759, 1.90173E-008, -5.83501E-007
52, 0.00000, 0.195807, 0.0643597, -4.95497E-010, -4.89159E-007
53, 0.00000, 0.20391, 0.0670221, -8.27842E-010, -5.3185E-007
54, 0.00000, 0.235254, 0.0773221, 9.26225E-008, -1.00912E-006
55, 0.00000, 0.298214, 0.0980113, -5.56028E-008, -9.80039E-007
56, 0.00000, 0.332701, 0.10935, -4.95322E-009, -1.44864E-006
57, 0.00000, 0.340733, 0.111999, -8.51642E-008, -1.22595E-006
58, 0.00000, 0.350595, 0.115239, -1.7565E-007, -1.01781E-006
59, 0.00000, 0.353072, 0.116053, -2.62594E-007, -7.50308E-007
60, 0.00000, 0.350305, 0.115138, 2.18299E-008, -1.60682E-006
61, 0.00000, 0.351825, 0.115639, 5.12344E-008, -1.71991E-006
