hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.307394, 0.101005, 2.74983E-008, -7.37665E-009
2, 0.00000, 0.260488, 0.0856184, 2.52798E-008, -4.62492E-009
3, 0.00000, 0.238508, 0.0783862, 2.14368E-008, -3.67083E-009
4, 0.00000, 0.230917, 0.0758999, 2.15086E-008, -3.28672E-009
5, 0.00000, 0.240473, 0.0790421, 2.2815E-008, -3.70545E-009
6, 0.00000, 0.277439, 0.0911896, 2.42009E-008, -6.12976E-009
7, 0.00000, 0.351681, 0.115591, 3.37091E-008, -1.10115E-008
8, 0.00000, 0.392359, 0.128965, 4.07567E-008, -1.41772E-008
9, 0.00000, 0.401835, 0.132074, 1.15665E-008, -1.916E-008
10, 0.00000, 0.413465, 0.135899, -1.27275E-009, -2.24239E-008
11, 0.00000, 0.416382, 0.136866, -4.2432E-008, -2.82336E-008
12, 0.00000, 0.413131, 0.1358, -4.46676E-008, -2.85046E-008
13, 0.00000, 0.414909, 0.136372, -2.98999E-008, -2.68559E-008
14, 0.00000, 0.423085, 0.139063, 7.37434E-009, -2.26145E-008
15, 0.00000, 0.440722, 0.144762, 2.94989E-008, -2.028E-008
16, 0.00000, 0.484253, 0.159154, 5.8365E-008, -2.30299E-008
17, 0.00000, 0.563036, 0.185056, 8.16566E-008, -3.18301E-008
18, 0.00000, 0.627017, 0.206088, 9.66788E-008, -4.15799E-008
19, 0.00000, 0.652199, 0.214366, 1.02478E-007, -4.59612E-008
20, 0.00000, 0.666743, 0.219158, 1.05585E-007, -4.87436E-008
21, 0.00000, 0.649706, 0.213552, 9.18937E-008, -4.75404E-008
22, 0.00000, 0.594465, 0.195394, 7.68849E-008, -3.88897E-008
23, 0.00000, 0.504512, 0.165828, 5.94103E-008, -2.62421E-008
24, 0.00000, 0.397207, 0.130557, 4.66002E-008, -1.37542E-008
25, 0.00000, 0.307393, 0.101035, 4.55544E-008, -4.6254E-009
26, 0.00000, 0.260494, 0.0856178, 2.90266E-008, -3.59009E-009
27, 0.00000, 0.23851, 0.0783944, 2.71608E-008, -2.71623E-009
28, 0.00000, 0.230919, 0.0758995, 2.36394E-008, -2.85147E-009
29, 0.00000, 0.240471, 0.0790388, 2.76068E-008, -2.83618E-009
30, 0.00000, 0.277434, 0.0911879, 3.48064E-008, -4.23188E-009
31, 0.00000, 0.351679, 0.115592, 5.52712E-008, -7.1245E-009
32, 0.00000, 0.392357, 0.128962, 5.98652E-008, -1.05016E-008
33, 0.00000, 0.40183, 0.132074, 2.79523E-008, -1.66444E-008
34, 0.00000, 0.413468, 0.135901, 1.88645E-008, -1.88893E-008
35, 0.00000, 0.41639, 0.136863, 7.66459E-010, -2.15961E-008
36, 0.00000, 0.413122, 0.135787, -4.13281E-009, -2.22553E-008
37, 0.00000, 0.414903, 0.136371, 9.59759E-009, -2.06615E-008
38, 0.00000, 0.423085, 0.139063, 3.18565E-008, -1.83385E-008
39, 0.00000, 0.440727, 0.144773, 5.4776E-008, -1.6312E-008
40, 0.00000, 0.484252, 0.159161, 7.52949E-008, -1.99128E-008
41, 0.00000, 0.563035, 0.185059, 9.05059E-008, -3.01917E-008
42, 0.00000, 0.627016, 0.206086, 1.17345E-007, -3.75524E-008
43, 0.00000, 0.652198, 0.214365, 1.3134E-007, -4.0307E-008
44, 0.00000, 0.66676, 0.219152, 1.393E-007, -4.20272E-008
45, 0.00000, 0.649707, 0.213549, 1.34034E-007, -3.92708E-008
46, 0.00000, 0.594466, 0.195394, 1.13605E-007, -3.17671E-008
47, 0.00000, 0.504513, 0.165827, 9.40161E-008, -1.95672E-008
48, 0.00000, 0.397209, 0.130555, 7.26925E-008, -8.63273E-009
49, 0.00000, 0.307393, 0.101034, 4.15058E-008, -5.27316E-009
50, 0.00000, 0.260493, 0.0856205, 3.25519E-008, -3.16928E-009
51, 0.00000, 0.238511, 0.078395, 2.71857E-008, -2.67343E-009
52, 0.00000, 0.230919, 0.0758997, 2.29756E-008, -2.96361E-009
53, 0.00000, 0.240472, 0.0790392, 2.49611E-008, -3.29829E-009
54, 0.00000, 0.277425, 0.0911848, 4.63224E-008, -2.28155E-009
55, 0.00000, 0.351692, 0.115525, 4.65071E-008, -7.65902E-009
56, 0.00000, 0.392341, 0.128956, 6.98935E-008, -9.07081E-009
57, 0.00000, 0.401846, 0.13208, 4.96245E-008, -1.28855E-008
58, 0.00000, 0.413471, 0.135901, 3.32905E-008, -1.7163E-008
59, 0.00000, 0.416392, 0.136862, 1.49608E-008, -2.06293E-008
60, 0.00000, 0.413101, 0.135781, 4.99105E-008, -1.43183E-008
61, 0.00000, 0.414904, 0.136373, 5.88085E-008, -1.27687E-008
62, 0.00000, 0.42308, 0.139059, 6.02618E-008, -1.37858E-008
63, 0.00000, 0.440696, 0.144851, 8.49858E-008, -1.14765E-008
64, 0.00000, 0.484247, 0.159167, 1.17803E-007, -1.19913E-008
65, 0.00000, 0.563033, 0.185067, 1.50316E-007, -1.85706E-008
66, 0.00000, 0.627011, 0.206088, 1.78648E-007, -2.54675E-008
67, 0.00000, 0.652196, 0.214367, 1.84178E-007, -2.98107E-008
68, 0.00000, 0.666756, 0.21915, 2.08057E-007, -2.81332E-008
69, 0.00000, 0.649711, 0.213552, 1.81238E-007, -2.98995E-008
70, 0.00000, 0.594514, 0.195421, 1.82976E-007, -1.83348E-008
71, 0.00000, 0.504518, 0.165824, 1.24551E-007, -1.32656E-008
72, 0.00000, 0.397211, 0.130555, 7.24805E-008, -8.56815E-009
73, 0.00000, 0.329545, 0.108317, 5.30453E-008, -5.00209E-009
74, 0.00000, 0.278256, 0.091459, 3.3512E-008, -4.20506E-009
75, 0.00000, 0.250448, 0.0823186, 2.9982E-008, -2.98916E-009
76, 0.00000, 0.237673, 0.0781194, 2.37898E-008, -3.23033E-009
77, 0.00000, 0.237558, 0.0780812, 2.38574E-008, -3.28385E-009
78, 0.00000, 0.250076, 0.0821959, 2.63567E-008, -3.70468E-009
79, 0.00000, 0.278994, 0.0917006, 3.35283E-008, -4.59567E-009
80, 0.00000, 0.33371, 0.109685, 4.08965E-008, -7.90087E-009
81, 0.00000, 0.420401, 0.138179, 1.59888E-008, -2.08652E-008
82, 0.00000, 0.500944, 0.164656, 4.33209E-008, -2.60043E-008
83, 0.00000, 0.54356, 0.178658, 2.2446E-008, -3.46116E-008
84, 0.00000, 0.559778, 0.183992, 3.03333E-008, -3.59264E-008
85, 0.00000, 0.567323, 0.186473, 5.05189E-008, -3.41714E-008
86, 0.00000, 0.578238, 0.19006, 9.38897E-008, -2.96195E-008
87, 0.00000, 0.589058, 0.19362, 1.29341E-007, -2.69038E-008
88, 0.00000, 0.600696, 0.197437, 1.31994E-007, -2.93266E-008
89, 0.00000, 0.630841, 0.207349, 1.28517E-007, -3.6268E-008
90, 0.00000, 0.647622, 0.21281, 1.14524E-007, -4.23713E-008
91, 0.00000, 0.644217, 0.211722, 1.0824E-007, -4.30377E-008
92, 0.00000, 0.641708, 0.210968, 1.22516E-007, -3.9959E-008
93, 0.00000, 0.617395, 0.202926, 1.30735E-007, -3.29841E-008
94, 0.00000, 0.569811, 0.187287, 1.26014E-007, -2.45803E-008
95, 0.00000, 0.501377, 0.164794, 1.22801E-007, -1.33853E-008
96, 0.00000, 0.417751, 0.137307, 8.74863E-008, -8.26195E-009
97, 0.00000, 0.336912, 0.110737, 5.03313E-008, -6.33263E-009
98, 0.00000, 0.283394, 0.0931477, 3.47762E-008, -4.42868E-009
99, 0.00000, 0.252378, 0.0829528, 3.04636E-008, -3.02641E-009
100, 0.00000, 0.236935, 0.0778771, 2.36852E-008, -3.19439E-009
101, 0.00000, 0.2322, 0.0763161, 2.55755E-008, -2.69681E-009
102, 0.00000, 0.239901, 0.0788551, 2.424E-008, -3.3062E-009
103, 0.00000, 0.264942, 0.0870821, 2.97912E-008, -4.18622E-009
104, 0.00000, 0.308322, 0.101341, 3.39379E-008, -6.81698E-009
105, 0.00000, 0.389712, 0.128093, 9.82707E-009, -1.84531E-008
106, 0.00000, 0.47629, 0.156601, 4.20474E-009, -2.93361E-008
107, 0.00000, 0.530945, 0.174519, -4.88346E-008, -4.38431E-008
108, 0.00000, 0.552396, 0.181586, -9.72053E-008, -5.29807E-008
109, 0.00000, 0.566092, 0.186058, -9.81666E-008, -5.56807E-008
110, 0.00000, 0.575252, 0.189082, -2.02055E-009, -4.62393E-008
111, 0.00000, 0.572294, 0.188112, 3.71931E-008, -4.05347E-008
112, 0.00000, 0.567384, 0.186479, 5.85103E-008, -3.70719E-008
113, 0.00000, 0.591024, 0.194259, 6.34091E-008, -4.07167E-008
114, 0.00000, 0.622484, 0.204599, 7.03119E-008, -4.57545E-008
115, 0.00000, 0.637813, 0.209638, 7.49829E-008, -4.81263E-008
116, 0.00000, 0.657006, 0.215946, 8.11158E-008, -5.11756E-008
117, 0.00000, 0.642051, 0.211048, 8.53298E-008, -4.71967E-008
118, 0.00000, 0.583468, 0.191778, 7.59818E-008, -3.68825E-008
119, 0.00000, 0.491491, 0.161547, 6.38762E-008, -2.32998E-008
120, 0.00000, 0.384689, 0.126441, 6.73314E-008, -8.28461E-009
121, 0.00000, 0.307393, 0.101034, 4.12001E-008, -5.34563E-009
122, 0.00000, 0.260493, 0.0856204, 3.25541E-008, -3.17204E-009
123, 0.00000, 0.238512, 0.0783955, 2.44462E-008, -3.14382E-009
124, 0.00000, 0.230914, 0.0758954, 2.53694E-008, -2.61778E-009
125, 0.00000, 0.240476, 0.0790433, 2.43079E-008, -3.34036E-009
126, 0.00000, 0.277433, 0.0911874, 3.28021E-008, -4.62789E-009
127, 0.00000, 0.351678, 0.115592, 6.02727E-008, -6.21186E-009
128, 0.00000, 0.392361, 0.128963, 6.00528E-008, -1.03999E-008
129, 0.00000, 0.40183, 0.132074, 1.15443E-008, -1.96917E-008
130, 0.00000, 0.413467, 0.135899, -1.0841E-008, -2.44851E-008
131, 0.00000, 0.416368, 0.136879, -7.18156E-008, -3.25434E-008
132, 0.00000, 0.413116, 0.135794, -8.35849E-008, -3.41073E-008
133, 0.00000, 0.414909, 0.136381, -9.08124E-008, -3.53072E-008
134, 0.00000, 0.423085, 0.139063, -2.22456E-008, -2.74879E-008
135, 0.00000, 0.440716, 0.14487, 5.52307E-009, -2.55883E-008
136, 0.00000, 0.484254, 0.159145, 3.13963E-008, -2.78737E-008
137, 0.00000, 0.563036, 0.185056, 4.53496E-008, -3.86875E-008
138, 0.00000, 0.627017, 0.206087, 5.49251E-008, -4.95376E-008
139, 0.00000, 0.652199, 0.214366, 5.98292E-008, -5.41418E-008
140, 0.00000, 0.666746, 0.219171, 6.38551E-008, -5.6997E-008
141, 0.00000, 0.649717, 0.213542, 6.21827E-008, -5.30452E-008
142, 0.00000, 0.594465, 0.195395, 5.19394E-008, -4.37073E-008
143, 0.00000, 0.504512, 0.16583, 3.76292E-008, -3.04501E-008
144, 0.00000, 0.397208, 0.130558, 3.00427E-008, -1.69187E-008
145, 0.00000, 0.307391, 0.101035, 4.55353E-008, -4.63156E-009
146, 0.00000, 0.260494, 0.0856178, 2.90088E-008, -3.59339E-009
147, 0.00000, 0.23851, 0.0783944, 2.71466E-008, -2.71887E-009
148, 0.00000, 0.230929, 0.0759056, 2.55457E-008, -2.49218E-009
149, 0.00000, 0.240472, 0.0790391, 2.75605E-008, -2.82114E-009
150, 0.00000, 0.277434, 0.0911879, 3.45856E-008, -4.27054E-009
151, 0.00000, 0.351679, 0.115592, 5.50911E-008, -7.1588E-009
152, 0.00000, 0.392373, 0.128989, 5.6019E-008, -1.07481E-008
153, 0.00000, 0.401847, 0.132079, 2.60804E-008, -1.63932E-008
154, 0.00000, 0.413461, 0.135898, 2.49717E-008, -1.79251E-008
155, 0.00000, 0.41639, 0.136861, -1.7379E-009, -2.21486E-008
156, 0.00000, 0.413121, 0.135786, -4.59415E-009, -2.23891E-008
157, 0.00000, 0.414907, 0.136373, 1.16172E-009, -2.2153E-008
158, 0.00000, 0.423085, 0.139063, 2.83043E-008, -1.89902E-008
159, 0.00000, 0.440725, 0.14478, 5.54145E-008, -1.62822E-008
160, 0.00000, 0.484252, 0.15916, 7.85129E-008, -1.92899E-008
161, 0.00000, 0.563035, 0.185058, 1.00539E-007, -2.82347E-008
162, 0.00000, 0.627016, 0.206088, 1.18051E-007, -3.7449E-008
163, 0.00000, 0.652209, 0.214326, 1.08114E-007, -4.45255E-008
164, 0.00000, 0.66676, 0.21915, 1.25528E-007, -4.4712E-008
165, 0.00000, 0.649707, 0.213549, 1.21491E-007, -4.17364E-008
166, 0.00000, 0.594466, 0.195391, 1.17652E-007, -3.09316E-008
167, 0.00000, 0.504513, 0.165826, 9.91752E-008, -1.85642E-008
168, 0.00000, 0.39721, 0.130555, 7.26722E-008, -8.61868E-009
169, 0.00000, 0.307393, 0.101034, 4.12156E-008, -5.32648E-009
170, 0.00000, 0.260493, 0.0856204, 3.25491E-008, -3.17272E-009
171, 0.00000, 0.238512, 0.0783956, 2.40788E-008, -3.20689E-009
172, 0.00000, 0.230911, 0.0758932, 2.55599E-008, -2.60398E-009
173, 0.00000, 0.240466, 0.0790369, 2.61177E-008, -3.07187E-009
174, 0.00000, 0.277432, 0.0911871, 3.6742E-008, -3.92251E-009
175, 0.00000, 0.351665, 0.115586, 5.62487E-008, -7.12432E-009
176, 0.00000, 0.392354, 0.128961, 6.57225E-008, -9.45643E-009
177, 0.00000, 0.40183, 0.132074, 1.37676E-008, -1.90331E-008
178, 0.00000, 0.413468, 0.135901, -2.4401E-009, -2.24946E-008
179, 0.00000, 0.416383, 0.136867, -4.04999E-008, -2.79045E-008
180, 0.00000, 0.413109, 0.13578, -1.12511E-008, -2.3991E-008
181, 0.00000, 0.414907, 0.136373, -3.97239E-009, -2.31339E-008
182, 0.00000, 0.423071, 0.139057, 1.2916E-008, -2.20672E-008
183, 0.00000, 0.440723, 0.144759, 3.20399E-008, -1.97819E-008
184, 0.00000, 0.484253, 0.159154, 6.49376E-008, -2.1769E-008
185, 0.00000, 0.563036, 0.185057, 8.52479E-008, -3.11563E-008
186, 0.00000, 0.627017, 0.206087, 1.02665E-007, -4.04131E-008
187, 0.00000, 0.652199, 0.214363, 1.22849E-007, -4.19349E-008
188, 0.00000, 0.66676, 0.219151, 1.3377E-007, -4.30946E-008
189, 0.00000, 0.649707, 0.213547, 1.35137E-007, -3.90321E-008
190, 0.00000, 0.594466, 0.19539, 1.32751E-007, -2.79696E-008
191, 0.00000, 0.504513, 0.165828, 1.06627E-007, -1.71562E-008
192, 0.00000, 0.39721, 0.130555, 7.25844E-008, -8.60959E-009
193, 0.00000, 0.307393, 0.101034, 4.5611E-008, -4.51904E-009
194, 0.00000, 0.260495, 0.085621, 3.28627E-008, -3.0738E-009
195, 0.00000, 0.238512, 0.0783953, 2.58788E-008, -2.89459E-009
196, 0.00000, 0.230922, 0.0759007, 2.54609E-008, -2.55098E-009
197, 0.00000, 0.240475, 0.0790429, 2.43886E-008, -3.32511E-009
198, 0.00000, 0.277429, 0.091186, 3.98378E-008, -3.4131E-009
199, 0.00000, 0.351668, 0.115587, 5.53914E-008, -7.22545E-009
200, 0.00000, 0.392377, 0.128992, 5.60633E-008, -1.07326E-008
201, 0.00000, 0.401848, 0.132079, 2.1872E-008, -1.72767E-008
202, 0.00000, 0.413465, 0.135899, 9.42607E-009, -2.07522E-008
203, 0.00000, 0.416388, 0.136861, -1.07171E-008, -2.38208E-008
204, 0.00000, 0.413121, 0.135787, -1.42496E-008, -2.41801E-008
205, 0.00000, 0.414905, 0.136372, -1.61877E-009, -2.27266E-008
206, 0.00000, 0.423072, 0.139058, 1.5787E-008, -2.13624E-008
207, 0.00000, 0.440713, 0.144864, 4.43689E-008, -1.88907E-008
208, 0.00000, 0.484253, 0.159153, 7.55042E-008, -1.97554E-008
209, 0.00000, 0.563036, 0.185056, 1.02542E-007, -2.77975E-008
210, 0.00000, 0.627017, 0.206089, 1.16818E-007, -3.76833E-008
211, 0.00000, 0.652199, 0.214367, 1.1971E-007, -4.26248E-008
212, 0.00000, 0.66676, 0.219151, 1.3019E-007, -4.38022E-008
213, 0.00000, 0.649693, 0.213585, 1.39088E-007, -3.86174E-008
214, 0.00000, 0.594466, 0.195389, 1.37758E-007, -2.69783E-008
215, 0.00000, 0.504514, 0.165825, 1.24242E-007, -1.35343E-008
216, 0.00000, 0.397211, 0.130555, 7.8491E-008, -7.44235E-009
217, 0.00000, 0.307393, 0.101034, 4.56195E-008, -4.50163E-009
218, 0.00000, 0.260495, 0.0856211, 3.25917E-008, -3.12067E-009
219, 0.00000, 0.238498, 0.0783904, 5.14542E-008, 1.53489E-009
220, 0.00000, 0.23092, 0.0758998, 4.65658E-008, 1.40655E-009
221, 0.00000, 0.240471, 0.079039, 5.00727E-008, 1.35398E-009
222, 0.00000, 0.277439, 0.0911895, 5.09554E-008, -1.10516E-009
223, 0.00000, 0.351693, 0.115524, 5.14718E-008, -6.72445E-009
224, 0.00000, 0.392374, 0.128926, 4.83128E-008, -1.23492E-008
225, 0.00000, 0.401828, 0.132077, 4.17752E-008, -1.47614E-008
226, 0.00000, 0.413475, 0.1359, 4.03482E-008, -1.56893E-008
227, 0.00000, 0.416385, 0.136859, 3.76411E-008, -1.65574E-008
228, 0.00000, 0.413122, 0.135785, 7.40121E-010, -2.12723E-008
229, 0.00000, 0.414905, 0.136371, 5.96174E-009, -2.13539E-008
230, 0.00000, 0.423084, 0.139063, 3.84488E-008, -1.7004E-008
231, 0.00000, 0.440712, 0.144862, 6.51289E-008, -1.53441E-008
232, 0.00000, 0.484252, 0.159161, 8.02095E-008, -1.89845E-008
233, 0.00000, 0.563035, 0.185062, 8.07619E-008, -3.21087E-008
234, 0.00000, 0.627016, 0.206087, 1.02279E-007, -4.04973E-008
