hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.156394, 0.0513989, -4.75992E-009, -2.09089E-009
2, 0.00000, 0.132529, 0.0435603, -4.53713E-009, -4.16797E-009
3, 0.00000, 0.121353, 0.0398822, -3.82297E-009, -3.65979E-009
4, 0.00000, 0.117485, 0.0386153, -3.91627E-009, -4.16554E-009
5, 0.00000, 0.122343, 0.040214, -4.15667E-009, -4.25898E-009
6, 0.00000, 0.141145, 0.0463954, -4.25647E-009, -2.49077E-009
7, 0.00000, 0.178925, 0.0588093, -5.67247E-009, -7.93322E-010
8, 0.00000, 0.199608, 0.0656118, -7.67698E-009, -2.4186E-009
9, 0.00000, 0.20444, 0.0671975, -8.83325E-009, -6.57074E-009
10, 0.00000, 0.210359, 0.0691435, -9.29387E-009, -7.59336E-009
11, 0.00000, 0.211842, 0.0696368, -1.02766E-008, -1.29505E-008
12, 0.00000, 0.210191, 0.0690919, -1.01193E-008, -1.25483E-008
13, 0.00000, 0.211094, 0.0693806, -1.01644E-008, -1.12474E-008
14, 0.00000, 0.215255, 0.07075, -8.96243E-009, -4.90667E-009
15, 0.00000, 0.224224, 0.073686, -8.11283E-009, 1.33753E-010
16, 0.00000, 0.24637, 0.0809752, -9.64299E-009, 3.0906E-009
17, 0.00000, 0.286452, 0.0941508, -1.36028E-008, 4.58754E-009
18, 0.00000, 0.319004, 0.10485, -1.60518E-008, 9.97667E-009
19, 0.00000, 0.331818, 0.109063, -1.69999E-008, 1.28269E-008
20, 0.00000, 0.339196, 0.111497, -1.76558E-008, 1.47358E-008
21, 0.00000, 0.330554, 0.108649, -1.49833E-008, 1.79298E-008
22, 0.00000, 0.302451, 0.0994117, -1.24228E-008, 1.35923E-008
23, 0.00000, 0.256685, 0.0843692, -9.65316E-009, 6.08009E-009
24, 0.00000, 0.20209, 0.0664242, -7.9325E-009, -2.33013E-009
25, 0.00000, 0.156395, 0.0514052, -8.37772E-009, -1.07828E-008
26, 0.00000, 0.132529, 0.0435617, -5.21771E-009, -6.04779E-009
27, 0.00000, 0.121347, 0.0398855, -5.03613E-009, -6.55665E-009
28, 0.00000, 0.117485, 0.0386159, -4.34794E-009, -5.24545E-009
29, 0.00000, 0.122345, 0.0402123, -5.14884E-009, -6.63504E-009
30, 0.00000, 0.141151, 0.0463925, -6.43299E-009, -7.70627E-009
31, 0.00000, 0.178925, 0.0588091, -1.00634E-008, -1.1627E-008
32, 0.00000, 0.199619, 0.0656103, -1.14843E-008, -1.19564E-008
33, 0.00000, 0.204439, 0.0671965, -9.82174E-009, -8.37353E-009
34, 0.00000, 0.210361, 0.0691452, -1.19098E-008, -1.38722E-008
35, 0.00000, 0.211846, 0.0696352, -1.30457E-008, -1.7942E-008
36, 0.00000, 0.210185, 0.0690852, -1.26191E-008, -1.69536E-008
37, 0.00000, 0.211092, 0.0693795, -1.29624E-008, -1.65942E-008
38, 0.00000, 0.215255, 0.0707501, -1.24378E-008, -1.32616E-008
39, 0.00000, 0.224215, 0.0736829, -1.12814E-008, -7.46306E-009
40, 0.00000, 0.24637, 0.0809765, -1.29659E-008, -5.51759E-009
41, 0.00000, 0.286452, 0.0941513, -1.53134E-008, 3.51603E-011
42, 0.00000, 0.319002, 0.104849, -1.9996E-008, -8.46362E-010
43, 0.00000, 0.331815, 0.109063, -2.25134E-008, -2.08684E-009
44, 0.00000, 0.339226, 0.111499, -2.38031E-008, -2.76241E-009
45, 0.00000, 0.330556, 0.108648, -2.29884E-008, -4.20272E-009
46, 0.00000, 0.302453, 0.0994119, -1.95125E-008, -5.56145E-009
47, 0.00000, 0.256687, 0.0843695, -1.64298E-008, -1.17154E-008
48, 0.00000, 0.202088, 0.0664245, -1.30681E-008, -1.56542E-008
49, 0.00000, 0.156392, 0.0514044, -7.51627E-009, -8.77854E-009
50, 0.00000, 0.132532, 0.0435629, -5.98151E-009, -7.85016E-009
51, 0.00000, 0.121348, 0.039886, -5.02791E-009, -6.56802E-009
52, 0.00000, 0.117485, 0.038616, -4.20737E-009, -4.91417E-009
53, 0.00000, 0.122345, 0.0402126, -4.59554E-009, -5.31477E-009
54, 0.00000, 0.141149, 0.0463899, -8.83311E-009, -1.34439E-008
55, 0.00000, 0.178924, 0.0587974, -8.38156E-009, -8.03986E-009
56, 0.00000, 0.199614, 0.0656048, -1.27688E-008, -1.46731E-008
57, 0.00000, 0.204445, 0.0672025, -1.08472E-008, -1.04076E-008
58, 0.00000, 0.21036, 0.069145, -9.21985E-009, -5.47661E-009
59, 0.00000, 0.211847, 0.0696341, -7.0662E-009, -2.41E-010
60, 0.00000, 0.210179, 0.0690788, -1.44684E-008, -1.86972E-008
61, 0.00000, 0.211093, 0.069381, -1.5381E-008, -2.07954E-008
62, 0.00000, 0.215251, 0.0707472, -1.4017E-008, -1.6028E-008
63, 0.00000, 0.224216, 0.0736928, -1.89852E-008, -2.69967E-008
64, 0.00000, 0.246373, 0.0809771, -2.12759E-008, -2.6907E-008
65, 0.00000, 0.286453, 0.0941523, -2.66838E-008, -3.05564E-008
66, 0.00000, 0.318988, 0.10485, -3.17238E-008, -3.1759E-008
67, 0.00000, 0.331812, 0.109063, -3.09611E-008, -2.26763E-008
68, 0.00000, 0.33923, 0.1115, -3.31716E-008, -1.9551E-008
69, 0.00000, 0.330557, 0.108649, -3.08175E-008, -2.337E-008
70, 0.00000, 0.302475, 0.0994134, -3.30247E-008, -3.98141E-008
71, 0.00000, 0.256684, 0.0843706, -2.2199E-008, -2.73863E-008
72, 0.00000, 0.202089, 0.066425, -1.2995E-008, -1.55502E-008
73, 0.00000, 0.167663, 0.0551126, -9.61602E-009, -1.2714E-008
74, 0.00000, 0.141568, 0.0465346, -6.0219E-009, -7.08316E-009
75, 0.00000, 0.127421, 0.0418822, -5.54053E-009, -7.21689E-009
76, 0.00000, 0.120921, 0.0397456, -4.3308E-009, -4.91711E-009
77, 0.00000, 0.120863, 0.0397256, -4.37386E-009, -4.95175E-009
78, 0.00000, 0.127232, 0.0418185, -4.83322E-009, -5.39844E-009
79, 0.00000, 0.141945, 0.0466534, -6.16205E-009, -6.95878E-009
80, 0.00000, 0.169781, 0.0558026, -7.98011E-009, -7.93116E-009
81, 0.00000, 0.213884, 0.0703038, -7.27524E-009, -4.09303E-010
82, 0.00000, 0.254866, 0.0837694, -1.84003E-008, -2.15929E-008
83, 0.00000, 0.276548, 0.0909001, -2.12553E-008, -2.69794E-008
84, 0.00000, 0.284799, 0.0936083, -2.34629E-008, -3.04609E-008
85, 0.00000, 0.288637, 0.0948678, -2.50155E-008, -3.22685E-008
86, 0.00000, 0.294192, 0.0966949, -2.65338E-008, -3.18849E-008
87, 0.00000, 0.299694, 0.0985048, -2.5051E-008, -2.28216E-008
88, 0.00000, 0.305613, 0.100449, -2.29484E-008, -1.3973E-008
89, 0.00000, 0.320952, 0.105492, -2.20875E-008, -5.66921E-009
90, 0.00000, 0.329473, 0.108281, -1.92861E-008, 5.24774E-009
91, 0.00000, 0.327767, 0.107725, -1.81318E-008, 8.06888E-009
92, 0.00000, 0.326482, 0.107322, -2.09133E-008, -2.98725E-011
93, 0.00000, 0.314115, 0.103244, -2.25963E-008, -9.67582E-009
94, 0.00000, 0.289908, 0.0952883, -2.20545E-008, -1.67612E-008
95, 0.00000, 0.255087, 0.0838441, -2.19414E-008, -2.70067E-008
96, 0.00000, 0.212539, 0.0698596, -1.57901E-008, -2.06731E-008
97, 0.00000, 0.171411, 0.0563409, -9.08285E-009, -1.06141E-008
98, 0.00000, 0.144182, 0.0473934, -6.26511E-009, -7.33528E-009
99, 0.00000, 0.128403, 0.042205, -5.62413E-009, -7.33427E-009
100, 0.00000, 0.120545, 0.0396224, -4.31029E-009, -4.91193E-009
101, 0.00000, 0.118141, 0.0388288, -4.79097E-009, -6.16019E-009
102, 0.00000, 0.12205, 0.0401174, -4.41086E-009, -4.95734E-009
103, 0.00000, 0.134796, 0.044304, -5.47218E-009, -6.10339E-009
104, 0.00000, 0.156865, 0.0515581, -6.65925E-009, -6.5085E-009
105, 0.00000, 0.198271, 0.0651718, -5.75259E-009, 6.4005E-010
106, 0.00000, 0.242301, 0.0796664, -9.53714E-009, -2.15572E-009
107, 0.00000, 0.27013, 0.0887955, -1.39116E-008, -1.27764E-008
108, 0.00000, 0.281044, 0.0923877, -1.55867E-008, -1.97493E-008
109, 0.00000, 0.288003, 0.0946612, -1.58942E-008, -1.86301E-008
110, 0.00000, 0.292674, 0.0961944, -1.24087E-008, 3.28859E-009
111, 0.00000, 0.291166, 0.095702, -1.05935E-008, 1.16195E-008
112, 0.00000, 0.288662, 0.0948762, -9.04932E-009, 1.7394E-008
113, 0.00000, 0.300695, 0.0988333, -9.83291E-009, 1.97625E-008
114, 0.00000, 0.316699, 0.104094, -1.09789E-008, 2.28636E-008
115, 0.00000, 0.3245, 0.106658, -1.17897E-008, 2.39295E-008
116, 0.00000, 0.334264, 0.109867, -1.28673E-008, 2.52266E-008
117, 0.00000, 0.326675, 0.107374, -1.37612E-008, 1.97672E-008
118, 0.00000, 0.296857, 0.0975725, -1.23214E-008, 1.18232E-008
119, 0.00000, 0.250062, 0.0821916, -1.0633E-008, 1.70312E-009
120, 0.00000, 0.195719, 0.0643305, -1.21354E-008, -1.4348E-008
121, 0.00000, 0.156392, 0.0514043, -7.46057E-009, -8.62155E-009
122, 0.00000, 0.132532, 0.0435629, -5.98299E-009, -7.85129E-009
123, 0.00000, 0.121348, 0.0398863, -4.45218E-009, -5.20052E-009
124, 0.00000, 0.117486, 0.0386151, -4.7399E-009, -6.13993E-009
125, 0.00000, 0.122343, 0.0402129, -4.42585E-009, -4.9502E-009
126, 0.00000, 0.141151, 0.046392, -6.03293E-009, -6.70338E-009
127, 0.00000, 0.178925, 0.0588089, -1.10691E-008, -1.41327E-008
128, 0.00000, 0.19962, 0.0656113, -1.14829E-008, -1.20063E-008
129, 0.00000, 0.204439, 0.0671966, -6.3172E-009, 4.62501E-010
130, 0.00000, 0.21036, 0.0691443, -5.49987E-009, 2.39249E-009
131, 0.00000, 0.211836, 0.0696419, -8.39749E-009, -9.82739E-009
132, 0.00000, 0.210182, 0.0690882, -8.68631E-009, -1.12685E-008
133, 0.00000, 0.211094, 0.0693867, -8.84245E-009, -1.20442E-008
134, 0.00000, 0.215255, 0.0707496, -6.08248E-009, 1.36184E-009
135, 0.00000, 0.224222, 0.0736982, -5.21641E-009, 7.1914E-009
136, 0.00000, 0.246373, 0.0809739, -4.27343E-009, 1.69267E-008
137, 0.00000, 0.286455, 0.0941514, -6.47446E-009, 2.35582E-008
138, 0.00000, 0.319006, 0.104851, -7.9515E-009, 3.19578E-008
139, 0.00000, 0.331819, 0.109063, -8.76297E-009, 3.53406E-008
140, 0.00000, 0.339199, 0.111503, -9.55491E-009, 3.66416E-008
141, 0.00000, 0.330581, 0.108646, -9.15385E-009, 3.38091E-008
142, 0.00000, 0.302449, 0.0994114, -7.53594E-009, 2.6689E-008
143, 0.00000, 0.256683, 0.0843691, -5.31343E-009, 1.74079E-008
144, 0.00000, 0.202089, 0.0664241, -4.58662E-009, 6.14136E-009
145, 0.00000, 0.156394, 0.0514045, -8.37642E-009, -1.07779E-008
146, 0.00000, 0.132529, 0.0435617, -5.21406E-009, -6.0389E-009
147, 0.00000, 0.121347, 0.0398855, -5.03319E-009, -6.54954E-009
148, 0.00000, 0.117491, 0.0386198, -4.73394E-009, -6.21306E-009
149, 0.00000, 0.122345, 0.0402126, -5.1315E-009, -6.61135E-009
150, 0.00000, 0.141151, 0.0463925, -6.38723E-009, -7.59608E-009
151, 0.00000, 0.178925, 0.0588091, -1.00275E-008, -1.15366E-008
152, 0.00000, 0.199611, 0.0656195, -1.13279E-008, -1.21857E-008
153, 0.00000, 0.204447, 0.0672032, -1.15646E-008, -1.3706E-008
