hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0.355925, 0.116966, 3.58355E-006, 6.43885E-007
2, 0.00000, 0.301615, 0.0991363, 2.92904E-006, 7.57606E-007
3, 0.00000, 0.276166, 0.090766, 2.47324E-006, 6.63605E-007
4, 0.00000, 0.267375, 0.0878831, 2.41455E-006, 6.99726E-007
5, 0.00000, 0.278439, 0.0915205, 2.58406E-006, 7.25056E-007
6, 0.00000, 0.321241, 0.105587, 3.02614E-006, 6.02951E-007
7, 0.00000, 0.407205, 0.133842, 4.50688E-006, 6.21158E-007
8, 0.00000, 0.454305, 0.149325, 5.49548E-006, 7.25218E-007
9, 0.00000, 0.465277, 0.152929, 3.30006E-006, -4.76486E-007
10, 0.00000, 0.478744, 0.157358, 2.37588E-006, -1.13914E-006
11, 0.00000, 0.482126, 0.158477, -1.47611E-006, -3.31951E-006
12, 0.00000, 0.478359, 0.157242, -1.72349E-006, -3.45077E-006
13, 0.00000, 0.480422, 0.157908, -2.19084E-007, -2.58938E-006
14, 0.00000, 0.489885, 0.161021, 3.28186E-006, -8.43006E-007
15, 0.00000, 0.5103, 0.167659, 5.44761E-006, 1.31315E-009
16, 0.00000, 0.560705, 0.184288, 8.17613E-006, 6.81954E-007
17, 0.00000, 0.651925, 0.214276, 1.12127E-005, 8.81347E-007
18, 0.00000, 0.726006, 0.238628, 1.36117E-005, 6.80011E-007
19, 0.00000, 0.755163, 0.248213, 1.45943E-005, 5.52108E-007
20, 0.00000, 0.772009, 0.253756, 1.5157E-005, 4.51275E-007
21, 0.00000, 0.752278, 0.247269, 1.38696E-005, 5.59417E-008
22, 0.00000, 0.688316, 0.226245, 1.16035E-005, 1.70704E-007
23, 0.00000, 0.584164, 0.19201, 8.61159E-006, 4.78402E-007
24, 0.00000, 0.459918, 0.15117, 5.97628E-006, 9.30037E-007
25, 0.00000, 0.355924, 0.116987, 4.73853E-006, 1.57622E-006
26, 0.00000, 0.301619, 0.0991357, 3.16466E-006, 9.66411E-007
27, 0.00000, 0.276166, 0.0907714, 2.85154E-006, 9.75329E-007
