"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "20 kV Losses", "0.4 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "20 kV Line Loss", "0.4 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "20 kV Load Loss", "0.4 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "20 kV No Load Loss", "0.4 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "20 kV Load Energy", "0.4 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
19.2333333333333, 15.4270384179823, 37.4976831385107, 57.9725570237183, 396.06449182209, 96.0734525206751, 31.5778735703772, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.06738346817176, 5.92005518468135, 53.3685396700949, 31.7032725267986, 0.424622415071165, 0.248634127911379, 0.642761053100598, 5.67142105676998, 52.710624083923, 0.65791558617191, 0.3785055294969, 0.688877938674862, 0, 0, 0, 0.3785055294969, 0, 0, 0, 0, 0.688877938674862, 0.3785055294969, 0, 0, 0, 0, 0, 0, 0.3785055294969, 0, 0, 0, 0, 0, 0.0461168855742642, 0, 0, 0, 0, 0, 0, 0.642761053100598, 0, 0, 0, 0, 0, 0, 0, 96.0734525206751, 0, 0, 0, 0, 0
19.25, 17.339917405294, 37.5050418146055, 57.9725570237183, 396.06449182209, 96.0732787270477, 31.5778233710653, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.07542362800504, 5.92750238864079, 53.3685396700949, 31.7032725267986, 0.432740507434702, 0.256768971843694, 0.642683120570338, 5.6707334167971, 52.710624083923, 0.65791558617191, 0.384850116565593, 0.690573511439447, 0, 0, 0, 0.384850116565593, 0, 0, 0, 0, 0.690573511439447, 0.384850116565593, 0, 0, 0, 0, 0, 0, 0.384850116565593, 0, 0, 0, 0, 0, 0.0478903908691087, 0, 0, 0, 0, 0, 0, 0.642683120570338, 0, 0, 0, 0, 0, 0, 0, 96.0732787270477, 0, 0, 0, 0, 0
19.2666666666667, 16.0732394122044, 36.750998139251, 57.9725570237183, 396.06449182209, 93.819788486622, 30.8370271316651, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.05332830640564, 5.91389678925238, 53.3685396700949, 31.7032725267986, 0.410485275387511, 0.241752397915956, 0.642843031018127, 5.67214439133642, 52.710624083923, 0.65791558617191, 0.365328659390726, 0.687999647014912, 0, 0, 0, 0.365328659390726, 0, 0, 0, 0, 0.687999647014912, 0.365328659390726, 0, 0, 0, 0, 0, 0, 0.365328659390726, 0, 0, 0, 0, 0, 0.0451566159967847, 0, 0, 0, 0, 0, 0, 0.642843031018127, 0, 0, 0, 0, 0, 0, 0, 93.819788486622, 0, 0, 0, 0, 0
19.2833333333333, 19.6114122943042, 36.7651131305905, 57.9725570237183, 396.06449182209, 93.8175837780125, 30.8363935711774, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.06978306730209, 5.92917651409783, 53.3685396700949, 31.7032725267986, 0.427084173299716, 0.258303919959194, 0.642698894002379, 5.67087259413863, 52.710624083923, 0.65791558617191, 0.378356434971941, 0.691426632330153, 0, 0, 0, 0.378356434971941, 0, 0, 0, 0, 0.691426632330153, 0.378356434971941, 0, 0, 0, 0, 0, 0, 0.378356434971941, 0, 0, 0, 0, 0, 0.0487277383277748, 0, 0, 0, 0, 0, 0, 0.642698894002379, 0, 0, 0, 0, 0, 0, 0, 93.8175837780125, 0, 0, 0, 0, 0
19.3, 20.4632426800473, 36.7702646277892, 57.9725570237183, 396.06449182209, 93.8191945065199, 30.8368898967148, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.07501090261147, 5.93348810474448, 53.3685396700949, 31.7032725267986, 0.432346933118258, 0.262923668039676, 0.642663969493211, 5.6705644367048, 52.710624083923, 0.65791558617191, 0.382650895346055, 0.692360007265414, 0, 0, 0, 0.382650895346055, 0, 0, 0, 0, 0.692360007265414, 0.382650895346055, 0, 0, 0, 0, 0, 0, 0.382650895346055, 0, 0, 0, 0, 0, 0.0496960377722027, 0, 0, 0, 0, 0, 0, 0.642663969493211, 0, 0, 0, 0, 0, 0, 0, 93.8191945065199, 0, 0, 0, 0, 0
19.3166666666667, 19.8822067460023, 36.7677687622552, 57.9725570237183, 396.06449182209, 93.8200729839222, 30.8371588311517, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.07142561627496, 5.93053386572241, 53.3685396700949, 31.7032725267986, 0.428737973128718, 0.259760543843841, 0.642687643146237, 5.67077332187856, 52.710624083923, 0.65791558617191, 0.379704716803951, 0.691720899471004, 0, 0, 0, 0.379704716803951, 0, 0, 0, 0, 0.691720899471004, 0.379704716803951, 0, 0, 0, 0, 0, 0, 0.379704716803951, 0, 0, 0, 0, 0, 0.0490332563247674, 0, 0, 0, 0, 0, 0, 0.642687643146237, 0, 0, 0, 0, 0, 0, 0, 93.8200729839222, 0, 0, 0, 0, 0
19.3333333333333, 20.928961508225, 36.7726523207522, 57.9725570237183, 396.06449182209, 93.8190699783116, 30.8368509101064, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.07805479735897, 5.93594051893511, 53.3685396700949, 31.7032725267986, 0.435409855042208, 0.265543969081314, 0.642644942316764, 5.6703965498538, 52.710624083923, 0.65791558617191, 0.38516809711715, 0.692886700241822, 0, 0, 0, 0.38516809711715, 0, 0, 0, 0, 0.692886700241822, 0.38516809711715, 0, 0, 0, 0, 0, 0, 0.38516809711715, 0, 0, 0, 0, 0, 0.0502417579250578, 0, 0, 0, 0, 0, 0, 0.642644942316764, 0, 0, 0, 0, 0, 0, 0, 93.8190699783116, 0, 0, 0, 0, 0
19.35, 24.2107582268117, 37.3396972120894, 57.9725570237183, 396.06449182209, 95.4731532073579, 31.3805439276564, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.1096981168975, 5.95922663211048, 53.3685396700949, 31.7032725267986, 0.467266702729031, 0.29071415415337, 0.642431414168472, 5.66851247795711, 52.710624083923, 0.65791558617191, 0.411710047763789, 0.697988069133714, 0, 0, 0, 0.411710047763789, 0, 0, 0, 0, 0.697988069133714, 0.411710047763789, 0, 0, 0, 0, 0, 0, 0.411710047763789, 0, 0, 0, 0, 0, 0.0555566549652415, 0, 0, 0, 0, 0, 0, 0.642431414168472, 0, 0, 0, 0, 0, 0, 0, 95.4731532073579, 0, 0, 0, 0, 0
19.3666666666667, 25.9879077142221, 37.3511290750006, 57.9725570237183, 396.06449182209, 95.4720243932643, 31.380181711654, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.12697172147929, 5.97123003662869, 53.3685396700949, 31.7032725267986, 0.484613120996027, 0.303360032364655, 0.642358600483258, 5.66787000426404, 52.710624083923, 0.65791558617191, 0.426529449474321, 0.700442272004964, 0, 0, 0, 0.426529449474321, 0, 0, 0, 0, 0.700442272004964, 0.426529449474321, 0, 0, 0, 0, 0, 0, 0.426529449474321, 0, 0, 0, 0, 0, 0.058083671521706, 0, 0, 0, 0, 0, 0, 0.642358600483258, 0, 0, 0, 0, 0, 0, 0, 95.4720243932643, 0, 0, 0, 0, 0
19.3833333333333, 26.532817723596, 37.3554778861288, 57.9725570237183, 396.06449182209, 95.4728970528356, 31.3804378814193, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.13270554179543, 5.97512793018335, 53.3685396700949, 31.7032725267986, 0.490369379061973, 0.307455906064583, 0.64233616273346, 5.66767202411877, 52.710624083923, 0.65791558617191, 0.431473588036378, 0.701231953759056, 0, 0, 0, 0.431473588036378, 0, 0, 0, 0, 0.701231953759056, 0.431473588036378, 0, 0, 0, 0, 0, 0, 0.431473588036378, 0, 0, 0, 0, 0, 0.0588957910255953, 0, 0, 0, 0, 0, 0, 0.64233616273346, 0, 0, 0, 0, 0, 0, 0, 95.4728970528356, 0, 0, 0, 0, 0
19.4, 28.1242604401444, 37.3670001428283, 57.9725570237183, 396.06449182209, 95.4721111635717, 31.3802055146305, 96.0747815529172, 101.131342518302, 0, 0, 0, 0, 1.15052246410696, 5.98705491142571, 53.3685396700949, 31.7032725267986, 0.508251633993344, 0.319959351599728, 0.642270830113612, 5.66709555982599, 52.710624083923, 0.65791558617191, 0.446891082613101, 0.703631381493855, 0, 0, 0, 0.446891082613101, 0, 0, 0, 0, 0.703631381493855, 0.446891082613101, 0, 0, 0, 0, 0, 0, 0.446891082613101, 0, 0, 0, 0, 0, 0.0613605513802428, 0, 0, 0, 0, 0, 0, 0.642270830113612, 0, 0, 0, 0, 0, 0, 0, 95.4721111635717, 0, 0, 0, 0, 0
