"Hour", 20kV_Phs_1_Max, 20kV_Phs_2_Max, 20kV_Phs_3_Max, 20kV_Phs_1_Min, 20kV_Phs_2_Min, 20kV_Phs_3_Min, 20kV_Phs_1_Avg, 20kV_Phs_2_Avg, 20kV_Phs_3_Avg, 0.4kV_Phs_1_Max, 0.4kV_Phs_2_Max, 0.4kV_Phs_3_Max, 0.4kV_Phs_1_Min, 0.4kV_Phs_2_Min, 0.4kV_Phs_3_Min, 0.4kV_Phs_1_Avg, 0.4kV_Phs_2_Avg, 0.4kV_Phs_3_Avg
1, 0.999691700669688, 0.999695458140595, 0.999693607686136, 0.999691700669688, 0.999695458140595, 0.999693607686136, 0.999691700669688, 0.999695458140595, 0.999693607686136, 0.971437206312796, 0.971553927945101, 0.971811520959181, 0.937319757611849, 0.940364290985217, 0.942322736014499, 0.954536695129154, 0.956223044683678, 0.957186417611818
2, 0.99973670035922, 0.999739802750636, 0.999738250918745, 0.99973670035922, 0.999739802750636, 0.999738250918745, 0.99973670035922, 0.999739802750636, 0.999738250918745, 0.972173819600107, 0.972271525440938, 0.972487040546565, 0.943431818105222, 0.945971307367505, 0.947614853490624, 0.95791894378499, 0.959331762422251, 0.960140791206862
3, 0.999757663598139, 0.999760467773066, 0.999759054473612, 0.999757663598139, 0.999760467773066, 0.999759054473612, 0.999757663598139, 0.999760467773066, 0.999759054473612, 0.97251700292289, 0.972605886619253, 0.97280200406488, 0.946273794657285, 0.948580362208299, 0.950078436568866, 0.959493853625247, 0.960780087872992, 0.961517712496006
4, 0.999764872560515, 0.999767577358141, 0.999766211023854, 0.999764872560515, 0.999767577358141, 0.999766211023854, 0.999764872560515, 0.999767577358141, 0.999766211023854, 0.972634984691305, 0.972720902356456, 0.972910438102212, 0.947248591101344, 0.949476885131692, 0.950925383901538, 0.960034919787297, 0.961278253034029, 0.96199151299762
5, 0.99975581189177, 0.99975863865638, 0.999757214167342, 0.99975581189177, 0.99975863865638, 0.999757214167342, 0.99975581189177, 0.99975863865638, 0.999757214167342, 0.972486754227297, 0.972576309974702, 0.972774041948896, 0.946025673129297, 0.948350240338059, 0.949860749839051, 0.959355431191687, 0.960651973390972, 0.961395720484062
6, 0.999720487651077, 0.999723820953955, 0.999722162717955, 0.999720487651077, 0.999723820953955, 0.999722162717955, 0.999720487651077, 0.999723820953955, 0.999722162717955, 0.971908471634129, 0.972012930964929, 0.972243475785084, 0.941233301482143, 0.943951919663416, 0.945708409056446, 0.956701053100702, 0.958211473257883, 0.959075873639575
7, 0.999648850420676, 0.999653260167532, 0.999651119794005, 0.999648850420676, 0.999653260167532, 0.999651119794005, 0.999648850420676, 0.999653260167532, 0.999651119794005, 0.970735676096589, 0.970870911387245, 0.971169314849212, 0.931479383552364, 0.935018542208817, 0.937280009250252, 0.951312599640362, 0.953264030861141, 0.954375813754566
8, 0.999629902209284, 0.999634545144591, 0.999632228353256, 0.999629902209284, 0.999634545144591, 0.999632228353256, 0.999629902209284, 0.999634545144591, 0.999632228353256, 0.970310497759934, 0.970446232420253, 0.97076372188463, 0.929295362075141, 0.932986016423999, 0.935375403075812, 0.950134258689561, 0.952148123659944, 0.953324425831888
9, 0.999806784056652, 0.999808406798942, 0.999806833825544, 0.999806784056652, 0.999808406798942, 0.999806833825544, 0.999806784056652, 0.999808406798942, 0.999806833825544, 0.972147895612359, 0.972137467781171, 0.972301023340086, 0.956685906832017, 0.957825409818378, 0.958950234652008, 0.965728315141652, 0.966170255386245, 0.966732149644246
10, 0.999875846890093, 0.999876463071858, 0.99987513529498, 0.999875846890093, 0.999876463071858, 0.99987513529498, 0.999875846890093, 0.999876463071858, 0.99987513529498, 0.980566318803558, 0.979914553719537, 0.979864912057519, 0.966768340684, 0.967004369269249, 0.967562594608376, 0.971933234210936, 0.971765102203879, 0.972096534649425
11, 1.0001659864845, 1.00016341978877, 1.00016310329724, 1.0001659864845, 1.00016341978877, 1.00016310329724, 1.0001659864845, 1.00016341978877, 1.00016310329724, 1.02825494046394, 1.02466717073534, 1.02299177404094, 0.975750472752901, 0.973903461554798, 0.97536215998552, 0.997609315750244, 0.995113446488097, 0.99452685925398
12, 1.00018199253657, 1.00017929466894, 1.00017903680355, 1.00018199253657, 1.00017929466894, 1.00017903680355, 1.00018199253657, 1.00017929466894, 1.00017903680355, 1.03073765323627, 1.02700434587655, 1.0252460549289, 0.975927887073162, 0.974344737543846, 0.975518189374054, 0.998991864074531, 0.996380202405062, 0.995745220258599
13, 1.00007319970707, 1.00007150260185, 1.00007087899565, 1.00007319970707, 1.00007150260185, 1.00007087899565, 1.00007319970707, 1.00007150260185, 1.00007087899565, 1.01282790352048, 1.01018352324661, 1.00902768970881, 0.974080084096453, 0.97168180784898, 0.973526331228489, 0.989360477523996, 0.987591967045789, 0.987291379018929
14, 0.999802776878415, 0.999804407732501, 0.999802777748598, 0.999802776878415, 0.999804407732501, 0.999802777748598, 0.999802776878415, 0.999804407732501, 0.999802777748598, 0.971989699041721, 0.971974222874342, 0.972142309104742, 0.956447914728826, 0.957573127905111, 0.958723039189838, 0.965632226748313, 0.966051774770453, 0.966626386637546
15, 0.999643768672722, 0.999648001895225, 0.99964564776751, 0.999643768672722, 0.999648001895225, 0.99964564776751, 0.999643768672722, 0.999648001895225, 0.99964564776751, 0.970198152343569, 0.970304444402234, 0.970610935507494, 0.93240372508673, 0.935713088119985, 0.937981947151579, 0.951915483282893, 0.953675123260532, 0.95479847397461
16, 0.99951837605574, 0.999524958089775, 0.999521897504812, 0.99951837605574, 0.999524958089775, 0.999521897504812, 0.99951837605574, 0.999524958089775, 0.999521897504812, 0.968598889539529, 0.968793011147223, 0.969220657608282, 0.913564678919184, 0.918698020396946, 0.92190488585959, 0.941473238511265, 0.944261317047611, 0.945835054924176
17, 0.99943921156701, 0.999447251622844, 0.999443602798863, 0.99943921156701, 0.999447251622844, 0.999443602798863, 0.99943921156701, 0.999447251622844, 0.999443602798863, 0.967301917789702, 0.967533597879819, 0.968043385361834, 0.902597244673207, 0.908763620755602, 0.912560859381837, 0.935486675818228, 0.938804232963259, 0.940665721031526
18, 0.999374468858026, 0.999383259702732, 0.999379423488176, 0.999374468858026, 0.999383259702732, 0.999379423488176, 0.999374468858026, 0.999383259702732, 0.999379423488176, 0.966251844611942, 0.966495765810537, 0.967069478681543, 0.894157596843645, 0.900317576705059, 0.904786486578031, 0.930669002748702, 0.934270355141823, 0.936398251118142
19, 0.999349148526111, 0.999358034831359, 0.999354096635081, 0.999349148526111, 0.999358034831359, 0.999354096635081, 0.999349148526111, 0.999358034831359, 0.999354096635081, 0.965843056756536, 0.966090834761708, 0.966679219054763, 0.891099330105469, 0.897105275930151, 0.901570383170797, 0.928818583721478, 0.932497545348526, 0.934681974162099
20, 0.999334542734102, 0.99934346487171, 0.999339421605143, 0.999334542734102, 0.99934346487171, 0.999339421605143, 0.999334542734102, 0.99934346487171, 0.999339421605143, 0.965606686447517, 0.965858553563748, 0.966452049236959, 0.889365889121803, 0.895309826675727, 0.899677712963229, 0.927754113261715, 0.931483127864615, 0.933680001159256
21, 0.999351643668934, 0.999360515877242, 0.999356584667338, 0.999351643668934, 0.999360515877242, 0.999356584667338, 0.999351643668934, 0.999360515877242, 0.999356584667338, 0.965883305094577, 0.966130792668493, 0.966717421379142, 0.891402003781551, 0.897417857107327, 0.901881113644883, 0.929000923565748, 0.932671873472661, 0.934849613420018
22, 0.999407353393322, 0.999415897792518, 0.999412076835562, 0.999407353393322, 0.999415897792518, 0.999412076835562, 0.999407353393322, 0.999415897792518, 0.999412076835562, 0.966782277646774, 0.96702510037875, 0.967567759419169, 0.898290659244797, 0.904686076345453, 0.908769333805361, 0.933092460438598, 0.936592505875565, 0.938578270096735
