Name, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "20 kV Losses", "0.4 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "20 kV Line Loss", "0.4 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "20 kV Load Loss", "0.4 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "20 kV No Load Loss", "0.4 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "20 kV Load Energy", "0.4 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
"em", 127477.870949681, 301643.591618699, 152.997546813003, 457.632940283239, 708211.472354091, 232778.458932214, 145.116731208736, 152.754417035244, 394.56393903238, 0, 188.438904654512, 0, 42588.7821018871, 68867.1086213613, 71.8320732787528, 40.5150763311927, 36953.1347323414, 19140.8083018416, 5635.64736954557, 49726.3003195197, 71.1729364887037, 0.659397989052946, 33615.7358660061, 8973.04623588094, 0, 0, 0, 33615.7358660061, 0, 0, 0, 0, 8973.04623588094, 33615.7358660061, 0, 0, 0, 0, 0, 0, 33615.7358660061, 0, 0, 0, 0, 0, 3337.39886633534, 0, 0, 0, 0, 0, 0, 5635.64736954557, 0, 0, 0, 0, 0, 0, 0, 708211.472354091, 0, 0, 0, 0, 0
