Minute,Stor_O4L23,Stor_O4L28,Stor_O4L32,Stor_O4L33,Stor_O4L47,Stor_O3L53,Stor_O3L55,Stor_O3L60,Stor_O3L66,Stor_O3L67,Stor_O3L68,Stor_O3L73,Stor_O2L84,Stor_O2L88,Stor_O2L89,Stor_O2L100,Stor_O2L110,Stor_O1L130
19,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
20,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
21,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
22,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
23,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
24,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
25,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
26,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
27,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
28,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
29,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
30,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
31,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
32,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
33,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
34,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
35,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
36,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
37,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
38,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
39,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
40,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
41,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
42,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
43,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
44,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
45,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
46,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
47,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
48,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
49,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
50,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
51,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
52,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
53,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
54,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
55,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
56,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
57,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
58,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
59,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
60,0.107477259,0.122448406,0.122880106,0.173063689,0.038993102,0.191534133,0.1702463,0.190210883,0.136420703,0.187986525,0.107442225,-0.01978731,0.176200429,0.170018672,0.065084743,0.233031457,0.032052675,0.226676282
61,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
62,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
63,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
64,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
65,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
66,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
67,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
68,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
69,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
70,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
71,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
72,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
73,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
74,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
75,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
76,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
77,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
78,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
79,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
80,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
81,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
82,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
83,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
84,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
85,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
86,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
87,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
88,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
89,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
90,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
91,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
92,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
93,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
94,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
95,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
96,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
97,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
98,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
99,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
100,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
101,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
102,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
103,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
104,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
105,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
106,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
107,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
108,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
109,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
110,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
111,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
112,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
113,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
114,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
115,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
116,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
117,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
118,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
119,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
120,0.056286519,-0.006465475,0.010757088,0.147428471,-0.006571226,0.166987611,0.185003383,0.181944994,0.126997617,0.180046552,0.017855988,0.024441712,0.242764251,0.199950222,-0.006716606,0.15402034,0.142433369,0.223875871
121,-0.02030621,0.012498511,-0.012488924,0.12179963,-0.012074743,0.144675899,0.186714298,0.127109873,0.146220028,0.20205615,-0.001811008,-0.014139618,0.271667591,0.229506411,-0.004029253,0.121077854,0.134561009,0.179074475
