hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 60.00000, 220.094, -29.9363, 220.269, -149.956, 220.442, 90.0286, 3.44397E-005, -26.8533, 0.599756, 131.869, 0.524375, 11.849, 0.673638, -108.166, 0.121138, 56.7663
0, 120.00000, 220.094, -29.9362, 220.269, -149.956, 220.442, 90.0287, 3.44453E-005, -26.8461, 0.599745, 131.869, 0.524359, 11.8489, 0.673645, -108.166, 0.121154, 56.7696
0, 180.00000, 220.094, -29.9362, 220.269, -149.956, 220.442, 90.0287, 3.44453E-005, -26.846, 0.599745, 131.869, 0.524359, 11.8489, 0.673645, -108.166, 0.121154, 56.7697
0, 240.00000, 220.094, -29.9362, 220.269, -149.956, 220.442, 90.0287, 3.44453E-005, -26.846, 0.599745, 131.869, 0.524359, 11.8489, 0.673645, -108.166, 0.121154, 56.7697
0, 300.00000, 220.094, -29.9362, 220.269, -149.956, 220.442, 90.0287, 3.44453E-005, -26.846, 0.599745, 131.869, 0.524359, 11.8489, 0.673645, -108.166, 0.121154, 56.7697
0, 360.00000, 219.467, -29.9112, 220.174, -150.026, 220.709, 90.0627, 4.21298E-005, -151.893, 0.676637, 131.894, 0.674471, 11.7791, 0.598068, -108.132, 0.0551786, -74.3923
0, 420.00000, 219.467, -29.9111, 220.174, -150.026, 220.709, 90.0627, 4.21279E-005, -151.89, 0.676638, 131.894, 0.674465, 11.7791, 0.598073, -108.132, 0.055175, -74.3859
0, 480.00000, 219.467, -29.9111, 220.174, -150.026, 220.709, 90.0627, 4.21279E-005, -151.89, 0.676638, 131.894, 0.674465, 11.7791, 0.598073, -108.132, 0.0551749, -74.386
0, 540.00000, 219.467, -29.9111, 220.174, -150.026, 220.709, 90.0627, 4.21279E-005, -151.89, 0.676638, 131.894, 0.674465, 11.7791, 0.598073, -108.132, 0.0551749, -74.386
0, 600.00000, 219.467, -29.9111, 220.174, -150.026, 220.709, 90.0627, 4.21279E-005, -151.89, 0.676638, 131.894, 0.674465, 11.7791, 0.598073, -108.132, 0.0551749, -74.386
0, 660.00000, 219.866, -29.9595, 220.373, -149.954, 220.263, 90.0508, 3.8324E-005, -119.321, 0.675337, 131.846, 0.599073, 11.8522, 0.599267, -108.144, 0.073398, -18.4615
0, 720.00000, 219.866, -29.9591, 220.371, -149.954, 220.264, 90.0503, 3.83452E-005, -119.263, 0.675411, 131.846, 0.598989, 11.8513, 0.59928, -108.145, 0.0735008, -18.4199
0, 780.00000, 219.866, -29.9591, 220.371, -149.954, 220.264, 90.0503, 3.8345E-005, -119.263, 0.67541, 131.846, 0.598989, 11.8513, 0.599281, -108.145, 0.0735007, -18.4193
0, 840.00000, 219.866, -29.9591, 220.371, -149.954, 220.264, 90.0503, 3.8345E-005, -119.263, 0.67541, 131.846, 0.598989, 11.8513, 0.599281, -108.145, 0.0735007, -18.4193
