Minute,Stor_O4L23,Stor_O4L28,Stor_O4L32,Stor_O4L33,Stor_O4L47,Stor_O3L53,Stor_O3L55,Stor_O3L60,Stor_O3L66,Stor_O3L67,Stor_O3L68,Stor_O3L73,Stor_O2L84,Stor_O2L88,Stor_O2L89,Stor_O2L100,Stor_O2L110,Stor_O1L130
433,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
434,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05,-3.15064E-05
435,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05,-6.37494E-05
436,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
437,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153,-0.000506153
438,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05,-9.49953E-05
439,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05,-4.82576E-05
440,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05,-9.77263E-05
441,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984,-0.091279984
442,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625,-0.229957625
443,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528,-0.305212528
444,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089,-0.53726089
445,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534,-0.417045534
446,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147,-0.219229147
447,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802,0.057670802
448,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437,0.176777437
449,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714,0.196760714
450,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718,0.201828718
451,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995,0.210687995
452,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083,0.216742083
453,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683,0.201574683
454,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657,0.101741657
455,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
456,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
457,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
458,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168,-0.020335168
459,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824,-0.006800824
460,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
461,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06,-4.74795E-06
462,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144,-0.000596144
463,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637,-0.000115637
464,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967,-0.000120967
465,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118,-0.177810118
466,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739,-0.689782739
467,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517,-0.638074517
468,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348,-0.412585348
469,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198,-0.097330198
470,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753,-0.027767753
471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471,0.025766471
472,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365,0.129432365
473,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126,0.185089126
474,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732,0.214762732
475,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021,0.234307021
476,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297,0.230894297
477,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259,0.210810259
478,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492,0.1899492
479,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827,0.14508827
480,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05,-4.02414E-05
481,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
482,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089,-0.020327089
483,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199,-0.008067199
484,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883,-0.001099883
485,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879,-0.000411879
486,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
487,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05,-9.6935E-05
488,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05,-6.51012E-05
489,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332,-0.126320332
490,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381,-0.310814381
491,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039,-0.398611039
492,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587,-0.128184587
493,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054,-0.095494054
494,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281,-0.228176281
495,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856,-0.039396856
496,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855,0.066281855
497,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642,0.12440642
498,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002,0.139402002
499,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558,0.170208558
500,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321,0.169105321
501,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264,0.170518264
502,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993,0.098539993
503,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365,-0.000360365
504,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
505,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256,-0.000483256
506,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
507,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
508,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988
509,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161,-0.222683161
510,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491,-0.020697491
511,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457,0.098263457
512,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572,0.048052572
513,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262,-0.063937262
514,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169,-0.234464169
515,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507,-0.555693507
516,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294,-0.575445294
517,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925,-0.630483925
518,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244,-0.260046244
519,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371,0.024901371
520,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486,0.171272486
521,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047,0.220053047
522,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931,0.24314931
523,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166,0.255455166
524,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891,0.253272891
525,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465,0.232398465
526,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125,0.214861125
527,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326,0.150225326
528,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474,0.027342474
529,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009,-0.214418009
530,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395,-0.25315395
531,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606,-0.280757606
532,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924,-0.29275924
533,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186,-0.284240186
534,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168,-0.086624168
535,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931,0.047844931
536,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597,0.080407597
537,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165,0.005779165
538,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155,-0.022109155
539,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503,-0.076584503
540,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117,-0.37336117
541,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391,-0.314592391
542,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735,-0.172947735
543,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536,0.058895536
