"Hour", 20kV_Phs_1_Max, 20kV_Phs_2_Max, 20kV_Phs_3_Max, 20kV_Phs_1_Min, 20kV_Phs_2_Min, 20kV_Phs_3_Min, 20kV_Phs_1_Avg, 20kV_Phs_2_Avg, 20kV_Phs_3_Avg, 0.4kV_Phs_1_Max, 0.4kV_Phs_2_Max, 0.4kV_Phs_3_Max, 0.4kV_Phs_1_Min, 0.4kV_Phs_2_Min, 0.4kV_Phs_3_Min, 0.4kV_Phs_1_Avg, 0.4kV_Phs_2_Avg, 0.4kV_Phs_3_Avg
0.0166666666666667, 0.999796645868947, 0.999799936259716, 0.999801712838863, 0.999796645868947, 0.999799936259716, 0.999801712838863, 0.999796645868947, 0.999799936259716, 0.999801712838863, 0.972882250568907, 0.972823194477996, 0.973204900883689, 0.953078445469682, 0.953822539717965, 0.954590792956652, 0.963636953846915, 0.964114410038439, 0.965325959752226
0.0333333333333333, 0.999796638175764, 0.999799928454778, 0.999801699612847, 0.999796638175764, 0.999799928454778, 0.999801699612847, 0.999796638175764, 0.999799928454778, 0.999801699612847, 0.972881595801576, 0.972822837254583, 0.973204853617513, 0.953076887829467, 0.953821896005508, 0.954591291217993, 0.963635209446893, 0.964113699263081, 0.965327050615191
0.05, 0.999796638188076, 0.999799928409032, 0.999801699594036, 0.999796638188076, 0.999799928409032, 0.999801699594036, 0.999796638188076, 0.999799928409032, 0.999801699594036, 0.972881591935965, 0.972822841530732, 0.973204851590754, 0.953076880914948, 0.953821903902056, 0.954591288040718, 0.963635188535633, 0.964113722482628, 0.965327045588476
0.0666666666666667, 0.999796638187716, 0.999799928408611, 0.999801699594571, 0.999796638187716, 0.999799928408611, 0.999801699594571, 0.999796638187716, 0.999799928408611, 0.999801699594571, 0.972881591988732, 0.972822841548679, 0.973204851513675, 0.953076880978333, 0.953821903914138, 0.954591287958188, 0.963635188750744, 0.964113722629363, 0.965327045198693
0.0833333333333333, 0.999796638187708, 0.999799928408617, 0.999801699594572, 0.999796638187708, 0.999799928408617, 0.999801699594572, 0.999796638187708, 0.999799928408617, 0.999801699594572, 0.97288159198972, 0.972822841547528, 0.973204851513837, 0.953076880979118, 0.953821903912989, 0.954591287958543, 0.963635188756301, 0.964113722623705, 0.965327045198553
0.1, 0.999791689785055, 0.999794584042654, 0.99979475655209, 0.999791689785055, 0.999794584042654, 0.99979475655209, 0.999791689785055, 0.999794584042654, 0.99979475655209, 0.972789062849977, 0.972788560933523, 0.973057389946, 0.950375558512877, 0.953428494774005, 0.955727527212448, 0.963113567932131, 0.963672327415195, 0.965132659821665
0.116666666666667, 0.999791689208026, 0.999794584516322, 0.999794756336337, 0.999791689208026, 0.999794584516322, 0.999794756336337, 0.999791689208026, 0.999794584516322, 0.999794756336337, 0.972789105418643, 0.972788491141188, 0.973057406469172, 0.950375319607464, 0.953428328678529, 0.955727927658012, 0.963113834402679, 0.963671989276819, 0.965132706953426
0.133333333333333, 0.999791689212604, 0.999794584523029, 0.999794756327798, 0.999791689212604, 0.999794584523029, 0.999794756327798, 0.999791689212604, 0.999794584523029, 0.999794756327798, 0.972789104766143, 0.972788490702527, 0.973057407624076, 0.950375317113674, 0.953428330317667, 0.955727928630491, 0.963113831971996, 0.963671986307649, 0.965132712698707
0.15, 0.999791689212746, 0.999794584522954, 0.999794756327754, 0.999791689212746, 0.999794584522954, 0.999794756327754, 0.999791689212746, 0.999794584522954, 0.999794756327754, 0.972789104749235, 0.972788490718643, 0.973057407625385, 0.950375317105003, 0.953428330339264, 0.955727928617963, 0.963113831880289, 0.963671986383608, 0.965132712719107
0.166666666666667, 0.999791689212745, 0.999794584522951, 0.999794756327757, 0.999791689212745, 0.999794584522951, 0.999794756327757, 0.999791689212745, 0.999794584522951, 0.999794756327757, 0.972789104749341, 0.972788490718822, 0.973057407625081, 0.950375317105199, 0.953428330339322, 0.955727928617686, 0.963113831880563, 0.963671986384696, 0.965132712717663
0.183333333333333, 0.99979455073054, 0.999798966596481, 0.999798057028131, 0.99979455073054, 0.999798966596481, 0.999798057028131, 0.99979455073054, 0.999798966596481, 0.999798057028131, 0.972792461464819, 0.972869971835043, 0.973140539474852, 0.952100542849316, 0.954238986102598, 0.953802137143035, 0.963377754862395, 0.964141681316296, 0.965094701794342
0.2, 0.999794545526204, 0.999798969908306, 0.99979805628978, 0.999794545526204, 0.999798969908306, 0.99979805628978, 0.999794545526204, 0.999798969908306, 0.99979805628978, 0.972792803513062, 0.972869600013227, 0.973140413857006, 0.952103687978581, 0.954233157694633, 0.953804543211823, 0.963380178836011, 0.964139989648434, 0.965093854913544
0.216666666666667, 0.999794545524458, 0.999798969965043, 0.99979805623633, 0.999794545524458, 0.999798969965043, 0.99979805623633, 0.999794545524458, 0.999798969965043, 0.99979805623633, 0.972792802920497, 0.972869594315186, 0.973140420154181, 0.952103661893617, 0.954233152480399, 0.953804574973288, 0.963380182675823, 0.964139956946978, 0.965093884099803
0.233333333333333, 0.999794545525342, 0.99979896996504, 0.999798056235669, 0.999794545525342, 0.99979896996504, 0.999798056235669, 0.999794545525342, 0.99979896996504, 0.999798056235669, 0.972792802808399, 0.972869594362804, 0.973140420223637, 0.952103661686349, 0.954233152699564, 0.953804574969737, 0.963380182126642, 0.964139957122823, 0.965093884510891
