"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
0.0166666666666667, 0, 0.999796645868947, 0, 0.999801712838863, mv, mv, 0, 0.953035136393207, 0, 0.973204900883689, o4zk34, lv
0.0333333333333333, 0, 0.999796638175764, 0, 0.999801699612847, mv, mv, 0, 0.953033580156719, 0, 0.973204853617513, o4zk34, lv
0.05, 0, 0.999796638188076, 0, 0.999801699594036, mv, mv, 0, 0.953033573261265, 0, 0.973204851590754, o4zk34, lv
0.0666666666666667, 0, 0.999796638187716, 0, 0.999801699594571, mv, mv, 0, 0.953033573324614, 0, 0.973204851513675, o4zk34, lv
0.0833333333333333, 0, 0.999796638187708, 0, 0.999801699594572, mv, mv, 0, 0.953033573325398, 0, 0.973204851513837, o4zk34, lv
0.1, 0, 0.999791689785055, 0, 0.99979475655209, mv, mv, 0, 0.950321693180201, 0, 0.973057389946, o4zk34, lv
0.116666666666667, 0, 0.999791689208026, 0, 0.999794756336337, mv, mv, 0, 0.95032145420036, 0, 0.973057406469172, o4zk34, lv
0.133333333333333, 0, 0.999791689212604, 0, 0.999794756327798, mv, mv, 0, 0.950321451711782, 0, 0.973057407624076, o4zk34, lv
0.15, 0, 0.999791689212746, 0, 0.999794756327754, mv, mv, 0, 0.95032145170314, 0, 0.973057407625385, o4zk34, lv
0.166666666666667, 0, 0.999791689212745, 0, 0.999794756327757, mv, mv, 0, 0.950321451703336, 0, 0.973057407625081, o4zk34, lv
0.183333333333333, 0, 0.99979455073054, 0, 0.999798966596481, mv, mv, 0, 0.95204602717376, 0, 0.973140539474852, o4zk34, lv
0.2, 0, 0.999794545526204, 0, 0.999798969908306, mv, mv, 0, 0.952049163305714, 0, 0.973140413857006, o4zk34, lv
0.216666666666667, 0, 0.999794545524458, 0, 0.999798969965043, mv, mv, 0, 0.952049137253838, 0, 0.973140420154181, o4zk34, lv
0.233333333333333, 0, 0.999794545525342, 0, 0.99979896996504, mv, mv, 0, 0.952049137047092, 0, 0.973140420223637, o4zk34, lv
0.25, 0, 0.999794545525347, 0, 0.999798969965026, mv, mv, 0, 0.952049137047532, 0, 0.973140420222349, o4zk34, lv
0.266666666666667, 0, 0.99979329455684, 0, 0.99979618621755, mv, mv, 0, 0.952177744290504, 0, 0.972997638184535, o4zk34, lv
0.283333333333333, 0, 0.999793294377928, 0, 0.99979618684058, mv, mv, 0, 0.952177827546997, 0, 0.972997566792969, o4zk34, lv
0.3, 0, 0.999793294389893, 0, 0.999796186836104, mv, mv, 0, 0.952177827397392, 0, 0.972997567863736, o4zk34, lv
0.316666666666667, 0, 0.999793294389967, 0, 0.999796186835934, mv, mv, 0, 0.952177827375659, 0, 0.972997567885671, o4zk34, lv
0.333333333333333, 0, 0.999793294389964, 0, 0.999796186835935, mv, mv, 0, 0.952177827375567, 0, 0.972997567885455, o4zk34, lv
0.35, 0, 0.99979232041064, 0, 0.999798042461728, mv, mv, 0, 0.952045558184073, 0, 0.97312536068654, o4zk34, lv
0.366666666666667, 0, 0.999792320994639, 0, 0.999798041252133, mv, mv, 0, 0.952045595966588, 0, 0.973125507095629, o4zk34, lv
0.383333333333333, 0, 0.999792321009838, 0, 0.999798041251398, mv, mv, 0, 0.952045592959835, 0, 0.973125506328987, o4zk34, lv
0.4, 0, 0.999792321009669, 0, 0.999798041251676, mv, mv, 0, 0.952045592979214, 0, 0.973125506291338, o4zk34, lv
0.416666666666667, 0, 0.999792321009664, 0, 0.999798041251676, mv, mv, 0, 0.952045592979569, 0, 0.973125506291439, o4zk34, lv
0.433333333333333, 0, 0.999796653617201, 0, 0.999802419341622, mv, mv, 0, 0.950368127749092, 0, 0.973236893784472, o4zk42, lv
0.45, 0, 0.999796654022991, 0, 0.999802419709782, mv, mv, 0, 0.950367918148793, 0, 0.973236852197514, o4zk42, lv
