hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.132243, 0.0434624, 3.86545E-009, 4.12753E-008
0, 120.00000, 0.13224, 0.0434652, 3.71964E-009, 4.12269E-008
0, 180.00000, 0.13224, 0.0434651, 3.71982E-009, 4.12258E-008
0, 240.00000, 0.13224, 0.0434651, 3.71982E-009, 4.12258E-008
0, 300.00000, 0.13224, 0.0434651, 3.71982E-009, 4.12258E-008
0, 360.00000, 0.132241, 0.0434657, 1.66625E-009, 9.29666E-009
0, 420.00000, 0.13224, 0.0434652, 1.60929E-009, 9.29454E-009
0, 480.00000, 0.13224, 0.0434652, 1.60921E-009, 9.29422E-009
0, 540.00000, 0.13224, 0.0434652, 1.60921E-009, 9.29422E-009
0, 600.00000, 0.13224, 0.0434652, 1.60921E-009, 9.29422E-009
0, 660.00000, 0.148787, 0.048889, 3.18898E-010, 4.59229E-008
0, 720.00000, 0.14877, 0.0488984, -2.96265E-010, 4.66984E-008
0, 780.00000, 0.14877, 0.0488983, -3.01641E-010, 4.66963E-008
0, 840.00000, 0.14877, 0.0488983, -3.01639E-010, 4.66962E-008
0, 900.00000, 0.14877, 0.0488983, -3.01639E-010, 4.66962E-008
0, 960.00000, 0.11571, 0.0380319, 8.10685E-008, 4.73133E-008
0, 1020.00000, 0.11571, 0.038032, 8.10634E-008, 4.732E-008
0, 1080.00000, 0.11571, 0.038032, 8.10633E-008, 4.732E-008
0, 1140.00000, 0.11571, 0.038032, 8.10633E-008, 4.732E-008
0, 1200.00000, 0.11571, 0.038032, 8.10633E-008, 4.732E-008
0, 1260.00000, 0.132241, 0.0434646, 3.77033E-008, 9.04252E-008
0, 1320.00000, 0.13224, 0.0434651, 3.76564E-008, 9.04776E-008
0, 1380.00000, 0.13224, 0.0434651, 3.76561E-008, 9.04773E-008
0, 1440.00000, 0.13224, 0.0434651, 3.76561E-008, 9.04773E-008
0, 1500.00000, 0.13224, 0.0434651, 3.76561E-008, 9.04773E-008
0, 1560.00000, 0.13224, 0.0434645, -3.42659E-010, -2.69217E-008
0, 1620.00000, 0.13224, 0.0434652, -3.31092E-010, -2.68823E-008
0, 1680.00000, 0.13224, 0.0434652, -3.31232E-010, -2.68822E-008
0, 1740.00000, 0.13224, 0.0434652, -3.31233E-010, -2.68822E-008
0, 1800.00000, 0.13224, 0.0434652, -3.31233E-010, -2.68822E-008
0, 1860.00000, 0.115713, 0.0380245, 3.95735E-010, 7.66112E-009
0, 1920.00000, 0.11571, 0.038032, 5.98231E-010, 8.11627E-009
0, 1980.00000, 0.11571, 0.038032, 5.961E-010, 8.11828E-009
0, 2040.00000, 0.11571, 0.038032, 5.96089E-010, 8.11827E-009
0, 2100.00000, 0.11571, 0.038032, 5.96089E-010, 8.11827E-009
0, 2160.00000, 0.115716, 0.0380236, -1.7128E-009, -2.25641E-008
0, 2220.00000, 0.11571, 0.0380321, -1.813E-009, -2.22199E-008
0, 2280.00000, 0.11571, 0.0380321, -1.81522E-009, -2.22198E-008
0, 2340.00000, 0.11571, 0.0380321, -1.81522E-009, -2.22198E-008
0, 2400.00000, 0.11571, 0.0380321, -1.81522E-009, -2.22198E-008
0, 2460.00000, 0.115709, 0.0380329, 4.6665E-008, -5.70699E-008
0, 2520.00000, 0.11571, 0.0380321, 4.66842E-008, -5.71288E-008
0, 2580.00000, 0.11571, 0.0380321, 4.66845E-008, -5.71287E-008
0, 2640.00000, 0.11571, 0.0380321, 4.66845E-008, -5.71287E-008
0, 2700.00000, 0.11571, 0.0380321, 4.66845E-008, -5.71287E-008
0, 2760.00000, 0.13224, 0.0434658, 3.58539E-008, 9.13036E-008
0, 2820.00000, 0.13224, 0.0434651, 3.58221E-008, 9.12789E-008
0, 2880.00000, 0.13224, 0.0434651, 3.58222E-008, 9.12787E-008
0, 2940.00000, 0.13224, 0.0434651, 3.58222E-008, 9.12787E-008
0, 3000.00000, 0.13224, 0.0434651, 3.58222E-008, 9.12787E-008
0, 3060.00000, 0.09918, 0.0325975, 2.29592E-008, -9.03918E-009
0, 3120.00000, 0.09918, 0.0325989, 2.3011E-008, -8.98443E-009
0, 3180.00000, 0.09918, 0.0325989, 2.30108E-008, -8.98411E-009
0, 3240.00000, 0.09918, 0.0325989, 2.30108E-008, -8.98411E-009
0, 3300.00000, 0.09918, 0.0325989, 2.30108E-008, -8.98411E-009
0, 3360.00000, 0.132241, 0.0434639, 4.06851E-010, 5.28086E-009
0, 3420.00000, 0.13224, 0.0434652, 3.92361E-010, 5.36433E-009
0, 3480.00000, 0.13224, 0.0434652, 3.91825E-010, 5.36432E-009
0, 3540.00000, 0.13224, 0.0434652, 3.91825E-010, 5.36431E-009
1, 0.00000, 0.13224, 0.0434652, 3.91825E-010, 5.36431E-009
1, 60.00000, 0.132242, 0.043466, -3.33835E-008, 1.29807E-008
1, 120.00000, 0.13224, 0.0434652, -3.32995E-008, 1.29779E-008
1, 180.00000, 0.13224, 0.0434652, -3.32991E-008, 1.29781E-008
1, 240.00000, 0.13224, 0.0434652, -3.32991E-008, 1.29781E-008
1, 300.00000, 0.13224, 0.0434652, -3.32991E-008, 1.29781E-008
1, 360.00000, 0.0991801, 0.0325982, 6.91441E-008, 5.68094E-008
1, 420.00000, 0.0991799, 0.0325988, 6.91221E-008, 5.67528E-008
1, 480.00000, 0.0991799, 0.0325988, 6.91221E-008, 5.67525E-008
1, 540.00000, 0.0991799, 0.0325988, 6.91221E-008, 5.67525E-008
1, 600.00000, 0.0991799, 0.0325988, 6.91221E-008, 5.67525E-008
1, 660.00000, 0.0991798, 0.032602, 2.1355E-008, 6.30935E-009
1, 720.00000, 0.09918, 0.0325989, 2.15241E-008, 6.59945E-009
1, 780.00000, 0.09918, 0.0325989, 2.15244E-008, 6.60125E-009
1, 840.00000, 0.09918, 0.0325989, 2.15244E-008, 6.60126E-009
1, 900.00000, 0.09918, 0.0325989, 2.15244E-008, 6.60126E-009
1, 960.00000, 0.132241, 0.0434649, 3.48806E-010, 6.43701E-008
1, 1020.00000, 0.13224, 0.0434651, 3.88491E-010, 6.42896E-008
1, 1080.00000, 0.13224, 0.0434651, 3.88894E-010, 6.42892E-008
1, 1140.00000, 0.13224, 0.0434651, 3.88897E-010, 6.42892E-008
1, 1200.00000, 0.13224, 0.0434651, 3.88897E-010, 6.42892E-008
1, 1260.00000, 0.0991796, 0.0325994, -1.56635E-009, 2.15221E-008
1, 1320.00000, 0.09918, 0.0325989, -1.56187E-009, 2.15907E-008
1, 1380.00000, 0.09918, 0.0325989, -1.56198E-009, 2.1591E-008
1, 1440.00000, 0.09918, 0.0325989, -1.56198E-009, 2.15911E-008
1, 1500.00000, 0.09918, 0.0325989, -1.56198E-009, 2.15911E-008
1, 1560.00000, 0.115711, 0.0380322, -2.72816E-009, -4.37198E-009
1, 1620.00000, 0.11571, 0.038032, -2.6903E-009, -4.40314E-009
1, 1680.00000, 0.11571, 0.038032, -2.69006E-009, -4.40323E-009
1, 1740.00000, 0.11571, 0.038032, -2.69006E-009, -4.40323E-009
1, 1800.00000, 0.11571, 0.038032, -2.69006E-009, -4.40323E-009
1, 1860.00000, 0.0991801, 0.0325984, -4.922E-008, -2.37405E-008
1, 1920.00000, 0.0991801, 0.0325989, -4.92347E-008, -2.37842E-008
1, 1980.00000, 0.0991801, 0.0325989, -4.92347E-008, -2.37845E-008
1, 2040.00000, 0.0991801, 0.0325989, -4.92347E-008, -2.37845E-008
1, 2100.00000, 0.0991801, 0.0325989, -4.92347E-008, -2.37845E-008
1, 2160.00000, 0.11571, 0.0380325, 2.37086E-008, 6.76224E-009
1, 2220.00000, 0.11571, 0.038032, 2.37233E-008, 6.80646E-009
1, 2280.00000, 0.11571, 0.038032, 2.37233E-008, 6.80671E-009
1, 2340.00000, 0.11571, 0.038032, 2.37233E-008, 6.80671E-009
1, 2400.00000, 0.11571, 0.038032, 2.37233E-008, 6.80671E-009
1, 2460.00000, 0.0991821, 0.0326036, -2.5441E-009, -4.23192E-009
1, 2520.00000, 0.09918, 0.0325989, -2.33825E-009, -3.88424E-009
1, 2580.00000, 0.09918, 0.0325989, -2.33801E-009, -3.88199E-009
1, 2640.00000, 0.09918, 0.0325989, -2.33801E-009, -3.88198E-009
1, 2700.00000, 0.09918, 0.0325989, -2.33801E-009, -3.88198E-009
1, 2760.00000, 0.115702, 0.0380274, -8.45703E-008, -4.22023E-008
1, 2820.00000, 0.11571, 0.0380321, -8.4869E-008, -4.23297E-008
1, 2880.00000, 0.11571, 0.0380321, -8.48701E-008, -4.2331E-008
1, 2940.00000, 0.11571, 0.0380321, -8.48701E-008, -4.23311E-008
1, 3000.00000, 0.11571, 0.0380321, -8.48701E-008, -4.23311E-008
1, 3060.00000, 0.115715, 0.0380303, -8.2104E-008, -1.25124E-008
1, 3120.00000, 0.11571, 0.038032, -8.20997E-008, -1.28627E-008
