Minute,Stor_O4L23,Stor_O4L28,Stor_O4L32,Stor_O4L33,Stor_O4L47,Stor_O3L53,Stor_O3L55,Stor_O3L60,Stor_O3L66,Stor_O3L67,Stor_O3L68,Stor_O3L73,Stor_O2L84,Stor_O2L88,Stor_O2L89,Stor_O2L100,Stor_O2L110,Stor_O1L130
315,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
316,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
317,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
318,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
319,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
320,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
321,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
322,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
323,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
324,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
325,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
326,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
327,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
328,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
329,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
330,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
331,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
332,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
333,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
334,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
335,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
336,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
337,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
338,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
339,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
340,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
341,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
342,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
343,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
344,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
345,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
346,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
347,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
348,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
349,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
350,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
351,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
352,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
353,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
354,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
355,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
356,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
357,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
358,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
359,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
360,-0.019999988,-0.019999988,-0.019999988,-0.018345147,-0.019684452,-0.019999989,-0.018669857,-0.019999988,-0.016069321,-0.02,-0.016457357,-0.019999988,-0.019999998,-0.019999997,-0.019999988,-0.02,-0.019999996,0.082892761
361,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
362,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
363,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
364,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
365,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
366,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
367,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
368,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
369,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
370,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
371,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
372,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
373,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
374,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
375,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
376,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
377,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
378,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
379,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
380,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
381,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
382,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
383,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
384,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
385,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
386,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
387,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
388,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
389,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
390,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
391,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
392,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
393,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
394,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
395,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
396,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
397,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
398,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
399,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
400,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
401,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
402,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
403,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
404,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
405,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
406,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
407,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
408,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
409,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
410,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
411,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
412,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
413,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
414,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
415,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
416,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
417,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
418,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
419,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
420,-0.019999988,-0.019999988,-0.019972941,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019999988,-0.019553959,-0.021011826,-0.018426125
421,-0.019999988,-0.019999988,-0.020032186,-0.042003639,-0.112834561,-0.020156655,-0.020064625,-0.019999988,-0.020922605,-0.020166569,-0.020143013,-0.020266959,-0.020262956,-0.020515381,-0.019999988,-0.026894824,-0.153014655,-0.129196256
422,-0.019999988,-0.019999988,-0.020032186,-0.042003639,-0.112834561,-0.020156655,-0.020064625,-0.019999988,-0.020922605,-0.020166569,-0.020143013,-0.020266959,-0.020262956,-0.020515381,-0.019999988,-0.026894824,-0.153014655,-0.129196256
423,-0.019999988,-0.019999988,-0.020032186,-0.042003639,-0.112834561,-0.020156655,-0.020064625,-0.019999988,-0.020922605,-0.020166569,-0.020143013,-0.020266959,-0.020262956,-0.020515381,-0.019999988,-0.026894824,-0.153014655,-0.129196256
