hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.2926, 0.0961731, -4.42428E-008, -5.56158E-007
0, 120.00000, 0.2926, 0.0961735, -4.42427E-008, -5.56173E-007
0, 180.00000, 0.2926, 0.0961735, -4.42428E-008, -5.56173E-007
0, 240.00000, 0.2926, 0.0961735, -4.42428E-008, -5.56173E-007
0, 300.00000, 0.2926, 0.0961735, -4.42428E-008, -5.56173E-007
0, 360.00000, 0.3344, 0.109912, -2.93911E-008, -3.63016E-008
0, 420.00000, 0.3344, 0.109912, -2.93956E-008, -3.63013E-008
0, 480.00000, 0.3344, 0.109912, -2.93956E-008, -3.63014E-008
0, 540.00000, 0.3344, 0.109912, -2.93956E-008, -3.63014E-008
0, 600.00000, 0.3344, 0.109912, -2.93956E-008, -3.63014E-008
0, 660.00000, 0.3344, 0.109912, -3.86797E-008, -2.38021E-007
0, 720.00000, 0.3344, 0.109912, -3.86752E-008, -2.3802E-007
0, 780.00000, 0.3344, 0.109912, -3.86752E-008, -2.3802E-007
0, 840.00000, 0.3344, 0.109912, -3.86752E-008, -2.3802E-007
0, 900.00000, 0.3344, 0.109912, -3.86752E-008, -2.3802E-007
0, 960.00000, 0.376204, 0.123649, -4.27234E-007, -2.98403E-008
0, 1020.00000, 0.3762, 0.123651, -4.27074E-007, -2.99041E-008
0, 1080.00000, 0.3762, 0.123651, -4.27074E-007, -2.9904E-008
0, 1140.00000, 0.3762, 0.123651, -4.27074E-007, -2.9904E-008
0, 1200.00000, 0.3762, 0.123651, -4.27074E-007, -2.9904E-008
0, 1260.00000, 0.3762, 0.123651, -2.36733E-007, -1.4964E-007
0, 1320.00000, 0.3762, 0.123651, -2.36748E-007, -1.49639E-007
0, 1380.00000, 0.3762, 0.123651, -2.36748E-007, -1.49639E-007
0, 1440.00000, 0.3762, 0.123651, -2.36748E-007, -1.49639E-007
0, 1500.00000, 0.3762, 0.123651, -2.36748E-007, -1.49639E-007
0, 1560.00000, 0.3762, 0.123651, -4.35888E-007, -2.56591E-007
0, 1620.00000, 0.3762, 0.123651, -4.35887E-007, -2.56598E-007
0, 1680.00000, 0.3762, 0.123651, -4.35887E-007, -2.56598E-007
0, 1740.00000, 0.3762, 0.123651, -4.35887E-007, -2.56598E-007
0, 1800.00000, 0.3762, 0.123651, -4.35887E-007, -2.56598E-007
0, 1860.00000, 0.3762, 0.123651, -2.3702E-007, -1.5151E-007
0, 1920.00000, 0.3762, 0.123651, -2.37015E-007, -1.51512E-007
0, 1980.00000, 0.3762, 0.123651, -2.37015E-007, -1.51512E-007
0, 2040.00000, 0.3762, 0.123651, -2.37015E-007, -1.51512E-007
0, 2100.00000, 0.3762, 0.123651, -2.37015E-007, -1.51512E-007
0, 2160.00000, 0.3762, 0.12365, -2.10024E-007, 5.28986E-007
