hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, 0.1368, 0.0449634, -6.45573E-008, 3.62247E-008
0, 120.00000, 0.1368, 0.0449639, -6.45573E-008, 3.62169E-008
0, 180.00000, 0.1368, 0.0449639, -6.45573E-008, 3.62169E-008
0, 240.00000, 0.1368, 0.0449639, -6.45573E-008, 3.62169E-008
0, 300.00000, 0.1368, 0.0449639, -6.45573E-008, 3.62169E-008
0, 360.00000, 0.1197, 0.0393436, -7.7662E-009, -9.0053E-008
0, 420.00000, 0.1197, 0.0393436, -7.78409E-009, -9.0046E-008
0, 480.00000, 0.1197, 0.0393436, -7.78413E-009, -9.00461E-008
0, 540.00000, 0.1197, 0.0393436, -7.78413E-009, -9.00461E-008
0, 600.00000, 0.1197, 0.0393436, -7.78413E-009, -9.00461E-008
0, 660.00000, 0.1368, 0.0449638, 1.69836E-009, 1.06974E-007
0, 720.00000, 0.1368, 0.0449639, 1.71808E-009, 1.06971E-007
0, 780.00000, 0.1368, 0.0449639, 1.71814E-009, 1.06971E-007
0, 840.00000, 0.1368, 0.0449639, 1.71814E-009, 1.06971E-007
0, 900.00000, 0.1368, 0.0449639, 1.71814E-009, 1.06971E-007
0, 960.00000, 0.119694, 0.0393445, 2.28641E-008, -1.27319E-008
0, 1020.00000, 0.1197, 0.0393435, 2.31393E-008, -1.27828E-008
0, 1080.00000, 0.1197, 0.0393435, 2.31401E-008, -1.27821E-008
0, 1140.00000, 0.1197, 0.0393435, 2.31401E-008, -1.27821E-008
0, 1200.00000, 0.1197, 0.0393435, 2.31401E-008, -1.27821E-008
0, 1260.00000, 0.1026, 0.0337233, 3.96491E-008, -2.47636E-008
0, 1320.00000, 0.1026, 0.033723, 3.96505E-008, -2.47784E-008
0, 1380.00000, 0.1026, 0.033723, 3.96505E-008, -2.47784E-008
0, 1440.00000, 0.1026, 0.033723, 3.96505E-008, -2.47784E-008
0, 1500.00000, 0.1026, 0.033723, 3.96505E-008, -2.47784E-008
0, 1560.00000, 0.1026, 0.0337229, 3.96179E-008, -3.29436E-008
0, 1620.00000, 0.1026, 0.033723, 3.96311E-008, -3.29434E-008
0, 1680.00000, 0.1026, 0.033723, 3.96311E-008, -3.29434E-008
0, 1740.00000, 0.1026, 0.033723, 3.96311E-008, -3.29434E-008
0, 1800.00000, 0.1026, 0.033723, 3.96311E-008, -3.29434E-008
0, 1860.00000, 0.1197, 0.0393433, 2.60679E-008, 4.25175E-008
0, 1920.00000, 0.1197, 0.0393434, 2.60665E-008, 4.25179E-008
0, 1980.00000, 0.1197, 0.0393434, 2.60665E-008, 4.25179E-008
0, 2040.00000, 0.1197, 0.0393434, 2.60665E-008, 4.25179E-008
0, 2100.00000, 0.1197, 0.0393434, 2.60665E-008, 4.25179E-008
0, 2160.00000, 0.1368, 0.0449641, -9.44522E-008, -5.09789E-008
0, 2220.00000, 0.1368, 0.044964, -9.44464E-008, -5.09781E-008
0, 2280.00000, 0.1368, 0.044964, -9.44464E-008, -5.09781E-008
0, 2340.00000, 0.1368, 0.044964, -9.44464E-008, -5.09781E-008
0, 2400.00000, 0.1368, 0.044964, -9.44464E-008, -5.09781E-008
0, 2460.00000, 0.1197, 0.0393435, -3.00289E-008, -1.50465E-008
0, 2520.00000, 0.1197, 0.0393435, -3.00435E-008, -1.50393E-008
0, 2580.00000, 0.1197, 0.0393435, -3.00435E-008, -1.50393E-008
0, 2640.00000, 0.1197, 0.0393435, -3.00435E-008, -1.50393E-008
0, 2700.00000, 0.1197, 0.0393435, -3.00435E-008, -1.50393E-008
0, 2760.00000, 0.1197, 0.0393437, -3.37254E-009, -8.86953E-010
0, 2820.00000, 0.1197, 0.0393435, -3.37295E-009, -9.01179E-010
0, 2880.00000, 0.1197, 0.0393435, -3.37294E-009, -9.01202E-010
0, 2940.00000, 0.1197, 0.0393435, -3.37294E-009, -9.01202E-010
0, 3000.00000, 0.1197, 0.0393435, -3.37294E-009, -9.01202E-010
0, 3060.00000, 0.170999, 0.0562046, -1.1312E-007, 1.95766E-008
0, 3120.00000, 0.171, 0.056205, -1.13093E-007, 1.95701E-008
0, 3180.00000, 0.171, 0.056205, -1.13093E-007, 1.95702E-008
0, 3240.00000, 0.171, 0.056205, -1.13093E-007, 1.95702E-008
0, 3300.00000, 0.171, 0.056205, -1.13093E-007, 1.95702E-008
0, 3360.00000, 0.0855003, 0.0281026, 6.86718E-008, -4.6924E-008
0, 3420.00000, 0.0854999, 0.0281025, 6.86567E-008, -4.69103E-008
0, 3480.00000, 0.0854999, 0.0281025, 6.86566E-008, -4.69102E-008
0, 3540.00000, 0.0854999, 0.0281025, 6.86566E-008, -4.69102E-008
1, 0.00000, 0.0854999, 0.0281025, 6.86566E-008, -4.69102E-008
1, 60.00000, 0.1026, 0.0337235, -6.27156E-010, -2.55984E-008
1, 120.00000, 0.1026, 0.033723, -6.35208E-010, -2.56137E-008
1, 180.00000, 0.1026, 0.033723, -6.35172E-010, -2.56137E-008
1, 240.00000, 0.1026, 0.033723, -6.35172E-010, -2.56137E-008
1, 300.00000, 0.1026, 0.033723, -6.35172E-010, -2.56137E-008
1, 360.00000, 0.1368, 0.0449646, -6.36081E-008, 6.77659E-008
1, 420.00000, 0.1368, 0.0449639, -6.36264E-008, 6.77357E-008
1, 480.00000, 0.1368, 0.0449639, -6.36264E-008, 6.77357E-008
1, 540.00000, 0.1368, 0.0449639, -6.36264E-008, 6.77357E-008
1, 600.00000, 0.1368, 0.0449639, -6.36264E-008, 6.77357E-008
1, 660.00000, 0.1197, 0.039343, -2.68755E-008, 4.20768E-008
1, 720.00000, 0.1197, 0.0393434, -2.68481E-008, 4.20887E-008
1, 780.00000, 0.1197, 0.0393434, -2.68481E-008, 4.20887E-008
1, 840.00000, 0.1197, 0.0393434, -2.68481E-008, 4.20887E-008
1, 900.00000, 0.1197, 0.0393434, -2.68481E-008, 4.20887E-008
1, 960.00000, 0.1197, 0.0393435, -8.42456E-009, -2.98293E-008
1, 1020.00000, 0.1197, 0.0393435, -8.44684E-009, -2.98237E-008
1, 1080.00000, 0.1197, 0.0393435, -8.44688E-009, -2.98238E-008
1, 1140.00000, 0.1197, 0.0393435, -8.44688E-009, -2.98238E-008
1, 1200.00000, 0.1197, 0.0393435, -8.44688E-009, -2.98238E-008
1, 1260.00000, 0.0854998, 0.0281027, 5.16342E-008, -3.63876E-008
1, 1320.00000, 0.0854999, 0.0281025, 5.16368E-008, -3.63971E-008
1, 1380.00000, 0.0854999, 0.0281025, 5.16368E-008, -3.6397E-008
1, 1440.00000, 0.0854999, 0.0281025, 5.16368E-008, -3.6397E-008
1, 1500.00000, 0.0854999, 0.0281025, 5.16368E-008, -3.6397E-008
1, 1560.00000, 0.1197, 0.0393434, -2.66233E-008, -1.8612E-008
1, 1620.00000, 0.1197, 0.0393435, -2.66092E-008, -1.86107E-008
1, 1680.00000, 0.1197, 0.0393435, -2.66092E-008, -1.86107E-008
1, 1740.00000, 0.1197, 0.0393435, -2.66092E-008, -1.86107E-008
1, 1800.00000, 0.1197, 0.0393435, -2.66092E-008, -1.86107E-008
1, 1860.00000, 0.1026, 0.0337231, 2.10508E-008, -1.52415E-008
1, 1920.00000, 0.1026, 0.033723, 2.1042E-008, -1.52428E-008
1, 1980.00000, 0.1026, 0.033723, 2.1042E-008, -1.52429E-008
1, 2040.00000, 0.1026, 0.033723, 2.1042E-008, -1.52429E-008
1, 2100.00000, 0.1026, 0.033723, 2.1042E-008, -1.52429E-008
1, 2160.00000, 0.1026, 0.0337231, -2.76319E-008, -1.62214E-008
1, 2220.00000, 0.1026, 0.033723, -2.76391E-008, -1.62236E-008
1, 2280.00000, 0.1026, 0.033723, -2.76391E-008, -1.62236E-008
1, 2340.00000, 0.1026, 0.033723, -2.76391E-008, -1.62236E-008
1, 2400.00000, 0.1026, 0.033723, -2.76391E-008, -1.62236E-008
1, 2460.00000, 0.119705, 0.039343, -3.02704E-008, -1.2002E-008
1, 2520.00000, 0.1197, 0.0393435, -3.04742E-008, -1.18221E-008
