hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, -0.288437, 6.44163E-006, 1.57323E-007, 6.87562E-008
0, 120.00000, -0.28844, -3.70372E-008, 1.57164E-007, 6.90322E-008
0, 180.00000, -0.28844, -6.88511E-008, 1.57162E-007, 6.90318E-008
0, 240.00000, -0.28844, -6.9032E-008, 1.57162E-007, 6.90317E-008
0, 300.00000, -0.28844, -6.90318E-008, 1.57162E-007, 6.90317E-008
0, 360.00000, -0.288447, 2.91008E-005, -4.78316E-008, 9.53343E-008
0, 420.00000, -0.28844, -7.53815E-008, -4.83113E-008, 9.36808E-008
0, 480.00000, -0.288439, -9.45829E-008, -4.8303E-008, 9.36757E-008
0, 540.00000, -0.288439, -9.36786E-008, -4.8303E-008, 9.36757E-008
0, 600.00000, -0.288439, -9.36757E-008, -4.8303E-008, 9.36757E-008
0, 660.00000, -0.288439, -3.54041E-005, -4.95937E-008, 9.09934E-008
0, 720.00000, -0.288439, -2.03137E-007, -4.83732E-008, 9.24696E-008
0, 780.00000, -0.288439, -9.17211E-008, -4.83793E-008, 9.24787E-008
0, 840.00000, -0.288439, -9.24737E-008, -4.83793E-008, 9.24787E-008
0, 900.00000, -0.288439, -9.24787E-008, -4.83793E-008, 9.24787E-008
0, 960.00000, -0.288439, -3.99265E-007, -1.49456E-008, 4.587E-008
0, 1020.00000, -0.288439, -4.66298E-008, -1.49384E-008, 4.58892E-008
0, 1080.00000, -0.288439, -4.58829E-008, -1.49384E-008, 4.58893E-008
0, 1140.00000, -0.288439, -4.58892E-008, -1.49384E-008, 4.58893E-008
0, 1200.00000, -0.288439, -4.58893E-008, -1.49384E-008, 4.58893E-008
0, 1260.00000, -0.28844, -2.85054E-006, 3.56295E-008, -1.01899E-007
0, 1320.00000, -0.28844, 9.55719E-008, 3.57283E-008, -1.01786E-007
0, 1380.00000, -0.28844, 1.01859E-007, 3.57278E-008, -1.01785E-007
0, 1440.00000, -0.28844, 1.01786E-007, 3.57278E-008, -1.01785E-007
0, 1500.00000, -0.28844, 1.01785E-007, 3.57278E-008, -1.01785E-007
0, 1560.00000, -0.288426, -1.11629E-006, 7.74834E-008, 9.13856E-009
0, 1620.00000, -0.28844, 1.17386E-007, 7.6464E-008, 9.78126E-009
0, 1680.00000, -0.28844, -9.33821E-009, 7.64584E-008, 9.77644E-009
0, 1740.00000, -0.28844, -9.77878E-009, 7.64585E-008, 9.77641E-009
0, 1800.00000, -0.28844, -9.77642E-009, 7.64585E-008, 9.77641E-009
0, 1860.00000, -0.288452, -1.03443E-005, 1.65319E-007, 2.23676E-007
0, 1920.00000, -0.28844, -3.71605E-007, 1.66544E-007, 2.23393E-007
0, 1980.00000, -0.28844, -2.23743E-007, 1.66549E-007, 2.23399E-007
0, 2040.00000, -0.28844, -2.23396E-007, 1.66549E-007, 2.23399E-007
0, 2100.00000, -0.28844, -2.23399E-007, 1.66549E-007, 2.23399E-007
0, 2160.00000, -0.288442, -1.03298E-005, 4.23904E-008, 5.49451E-008
0, 2220.00000, -0.288439, -1.45957E-007, 4.31858E-008, 5.53553E-008
0, 2280.00000, -0.28844, -5.51795E-008, 4.31852E-008, 5.5361E-008
0, 2340.00000, -0.28844, -5.5358E-008, 4.31851E-008, 5.5361E-008
0, 2400.00000, -0.28844, -5.5361E-008, 4.31851E-008, 5.5361E-008
0, 2460.00000, -0.288438, 2.88194E-006, -1.21016E-007, -6.59785E-008
0, 2520.00000, -0.288439, 7.89E-008, -1.21158E-007, -6.60566E-008
0, 2580.00000, -0.288439, 6.60078E-008, -1.21158E-007, -6.60575E-008
0, 2640.00000, -0.288439, 6.6057E-008, -1.21158E-007, -6.60575E-008
0, 2700.00000, -0.288439, 6.60575E-008, -1.21158E-007, -6.60575E-008
