hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 60.00000, -0.293673, -9.83492E-007, 3.67293E-006, 3.10495E-006
0, 120.00000, -0.293671, -3.10808E-006, 3.67389E-006, 3.10637E-006
0, 180.00000, -0.293671, -3.10637E-006, 3.67389E-006, 3.10637E-006
0, 240.00000, -0.293671, -3.10637E-006, 3.67389E-006, 3.10637E-006
0, 300.00000, -0.293671, -3.10637E-006, 3.67389E-006, 3.10637E-006
0, 360.00000, -0.293679, -9.43789E-006, 5.84052E-006, 1.12343E-005
0, 420.00000, -0.293673, -1.12488E-005, 5.85974E-006, 1.12303E-005
0, 480.00000, -0.293673, -1.12303E-005, 5.85975E-006, 1.12303E-005
0, 540.00000, -0.293673, -1.12303E-005, 5.85975E-006, 1.12303E-005
0, 600.00000, -0.293673, -1.12303E-005, 5.85975E-006, 1.12303E-005
0, 660.00000, -0.293672, 5.42263E-007, 6.30276E-006, -6.0145E-006
0, 720.00000, -0.293674, 6.00835E-006, 6.29485E-006, -6.0027E-006
0, 780.00000, -0.293674, 6.00271E-006, 6.29483E-006, -6.00271E-006
0, 840.00000, -0.293674, 6.00271E-006, 6.29483E-006, -6.00271E-006
0, 900.00000, -0.293674, 6.00271E-006, 6.29483E-006, -6.00271E-006
0, 960.00000, -0.293671, -3.46261E-006, 3.57294E-006, 3.29204E-006
0, 1020.00000, -0.293671, -3.29193E-006, 3.57275E-006, 3.2923E-006
0, 1080.00000, -0.293671, -3.2923E-006, 3.57275E-006, 3.2923E-006
0, 1140.00000, -0.293671, -3.2923E-006, 3.57275E-006, 3.2923E-006
0, 1200.00000, -0.293671, -3.2923E-006, 3.57275E-006, 3.2923E-006
0, 1260.00000, -0.293677, 2.01456E-005, 9.78158E-006, -2.00631E-005
0, 1320.00000, -0.293677, 2.00633E-005, 9.78104E-006, -2.00632E-005
0, 1380.00000, -0.293677, 2.00632E-005, 9.78104E-006, -2.00632E-005
0, 1440.00000, -0.293677, 2.00632E-005, 9.78104E-006, -2.00632E-005
0, 1500.00000, -0.293677, 2.00632E-005, 9.78104E-006, -2.00632E-005
0, 1560.00000, -0.293659, 9.20068E-006, -1.93601E-006, -8.29183E-006
0, 1620.00000, -0.293665, 8.31216E-006, -1.95573E-006, -8.29369E-006
0, 1680.00000, -0.293665, 8.29372E-006, -1.95573E-006, -8.29372E-006
0, 1740.00000, -0.293665, 8.29372E-006, -1.95573E-006, -8.29372E-006
0, 1800.00000, -0.293665, 8.29372E-006, -1.95573E-006, -8.29372E-006
0, 1860.00000, -0.293666, 1.83035E-006, -3.1061E-006, -3.624E-006
0, 1920.00000, -0.293664, 3.61781E-006, -3.09979E-006, -3.6229E-006
0, 1980.00000, -0.293664, 3.62287E-006, -3.09978E-006, -3.62288E-006
0, 2040.00000, -0.293664, 3.62288E-006, -3.09978E-006, -3.62288E-006
0, 2100.00000, -0.293664, 3.62288E-006, -3.09978E-006, -3.62288E-006
0, 2160.00000, -0.293681, 5.36863E-006, 2.79112E-006, -9.52644E-006
0, 2220.00000, -0.29367, 9.48329E-006, 2.81922E-006, -9.51214E-006
0, 2280.00000, -0.29367, 9.51207E-006, 2.81921E-006, -9.51208E-006
0, 2340.00000, -0.29367, 9.51208E-006, 2.81921E-006, -9.51208E-006
0, 2400.00000, -0.29367, 9.51208E-006, 2.81921E-006, -9.51208E-006
0, 2460.00000, -0.293663, -1.41674E-006, -4.47298E-006, 8.78898E-007
0, 2520.00000, -0.293663, -8.80523E-007, -4.47265E-006, 8.79919E-007
0, 2580.00000, -0.293663, -8.79918E-007, -4.47265E-006, 8.79919E-007
0, 2640.00000, -0.293663, -8.79919E-007, -4.47265E-006, 8.79919E-007
0, 2700.00000, -0.293663, -8.79919E-007, -4.47265E-006, 8.79919E-007
0, 2760.00000, -0.293662, -1.55176E-006, -4.4053E-006, 9.57295E-007
