"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2538, 70.1936774214115, 37.5173705839944, 150.713654974164, 391.334499898328, 2.19411122956151, 6.59698659989517, 51.4552478668529
2539, 83.0476405302343, 39.8406544431428, 150.713654974164, 391.334499898328, 2.76501429946318, 6.91885190100212, 51.4552478668529
2540, 93.2018964490599, 44.1602681045826, 150.713654974164, 391.334499898328, 3.32307203297593, 7.23718173433679, 51.4552478668529
2541, 103.422224743874, 48.452335213902, 150.713654974164, 391.334499898328, 3.9509022225603, 7.59496757713241, 51.4552478668529
2542, 97.0600685878635, 45.8880391555621, 150.713654974164, 391.334499898328, 3.55354732799074, 7.36891247735193, 51.4552478668529
2543, 80.9025512987165, 39.1575270485398, 150.713654974164, 391.334499898328, 2.65795932638699, 6.85842222131098, 51.4552478668529
2544, 61.5455194442419, 31.0130508378679, 150.713654974164, 391.334499898328, 1.80300499993999, 6.37082284713918, 51.4552478668529
2545, 34.4450578712316, 24.3480893912279, 150.713654974164, 391.334499898328, 1.04734833138039, 5.93946161328915, 51.4552478668529
2546, 27.1661723362922, 21.2189281986134, 150.713654974164, 391.334499898328, 0.905232795576012, 5.85820929915467, 51.4552478668529
2547, 23.8883163351085, 19.8367510813459, 150.713654974164, 391.334499898328, 0.852400696884824, 5.82802434423152, 51.4552478668529
2548, 22.972686760487, 19.3671322574422, 150.713654974164, 391.334499898328, 0.837801660369653, 5.81987152836042, 51.4552478668529
2549, 15.8777177136599, 19.9684202833349, 150.713654974164, 391.334499898328, 0.781535690216199, 5.78493866421392, 51.4552478668529
2550, -2.52216722521662, 22.3462786047941, 150.713654974164, 391.334499898328, 0.795287709666119, 5.77542489559969, 51.4552478668529
2551, -12.4518853137315, 27.0046221705984, 150.713654974164, 391.334499898328, 0.936043625970929, 5.83757202165212, 51.4552478668529
2552, -27.0701574626511, 29.9991351603908, 150.713654974164, 391.334499898328, 1.22948573156077, 5.96949658736187, 51.4552478668529
2553, -46.5245196814176, 31.3142300852765, 150.713654974164, 391.334499898328, 1.77524039006592, 6.23073206652399, 51.4552478668529
2554, -67.177012204714, 31.961593884497, 150.713654974164, 391.334499898328, 2.59931580248892, 6.63571520247388, 51.4552478668529
2555, -83.9896804892274, 31.9640603872504, 150.713654974164, 391.334499898328, 3.44042400754479, 7.05935980300995, 51.4552478668529
2556, -86.0980151865245, 31.5838552793333, 150.713654974164, 391.334499898328, 3.55282074620234, 7.11612064608761, 51.4552478668529
2557, -77.9188560747529, 31.3917452711457, 150.713654974164, 391.334499898328, 3.10817420341561, 6.89165032305973, 51.4552478668529
2558, -62.3864046773605, 31.3592033877299, 150.713654974164, 391.334499898328, 2.38616733694971, 6.52783015307015, 51.4552478668529
2559, -60.8994843876605, 32.0338352830169, 150.713654974164, 391.334499898328, 2.3465444324973, 6.50455321790794, 51.4552478668529
2560, -30.1624050176756, 33.0380266002578, 150.713654974164, 391.334499898328, 1.40002715869789, 6.03617279586617, 51.4552478668529
2561, -2.53218521646213, 34.8070120452641, 150.713654974164, 391.334499898328, 1.03244324645262, 5.87649507733579, 51.4552478668529
2562, 47.1482639494181, 37.1105132767962, 150.713654974164, 391.334499898328, 1.47763239485443, 6.18820954203952, 51.4552478668529
2563, 83.013422455974, 39.8378361158571, 150.713654974164, 391.334499898328, 2.76333474842479, 6.91794012789487, 51.4552478668529
2564, 92.9966902765867, 44.1544122537273, 150.713654974164, 391.334499898328, 3.31210280691449, 7.23119522355387, 51.4552478668529
