hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 187.577, -108.861, -188.767, -108.114, 0.582114, 217.956, -5.08038E-006, -1.95459E-005, -1.16022, 1.3033, 1.7041, 0.350003, -0.546567, -1.64804, 0.00777281, 0.0142871
2, 0.00000, 188.78, -109.469, -189.78, -108.834, 0.494089, 219.125, -4.2761E-006, -1.61013E-005, -0.977599, 1.09736, 1.43581, 0.295732, -0.460134, -1.38936, 0.00620267, 0.0123662
3, 0.00000, 189.34, -109.752, -190.251, -109.17, 0.452368, 219.67, -3.90565E-006, -1.45278E-005, -0.892695, 1.00172, 1.31111, 0.270404, -0.420011, -1.26904, 0.00549703, 0.0114461
4, 0.00000, 189.532, -109.848, -190.412, -109.285, 0.437797, 219.857, -3.77949E-006, -1.40125E-005, -0.863575, 0.968928, 1.26832, 0.261697, -0.406243, -1.22772, 0.00527668, 0.0111077
5, 0.00000, 189.291, -109.727, -190.209, -109.14, 0.456271, 219.622, -3.93806E-006, -1.46304E-005, -0.900108, 1.01007, 1.32206, 0.272629, -0.42354, -1.27962, 0.00552681, 0.0115583
6, 0.00000, 188.347, -109.251, -189.415, -108.575, 0.526192, 218.704, -4.56648E-006, -1.73044E-005, -1.04329, 1.17141, 1.53235, 0.315297, -0.491226, -1.48249, 0.00673308, 0.0130887
7, 0.00000, 186.428, -108.278, -187.8, -107.428, 0.663494, 216.841, -5.84521E-006, -2.3005E-005, -1.33474, 1.50035, 1.9604, 0.401563, -0.629251, -1.89488, 0.00943455, 0.0159766
8, 0.00000, 186.107, -107.867, -187.329, -107.345, 0.498435, 216.419, -6.63255E-006, -2.31268E-005, -1.28622, 1.55595, 1.98378, 0.331597, -0.701274, -1.87998, 0.0103496, 0.0155687
9, 0.00000, 192.587, -108.85, -190.912, -112.233, -1.71197, 221.69, -7.69293E-006, 2.22284E-006, 0.582743, 0.472834, 0.11696, -0.740409, -0.698927, 0.268724, 0.00691733, -0.00337236
10, 0.00000, 195.208, -109.136, -192.283, -114.265, -2.69643, 223.789, -8.37834E-006, 1.11531E-005, 1.3678, 0.0495579, -0.642403, -1.20838, -0.724239, 1.16022, 0.0072195, -0.0125562
11, 0.00000, 205.923, -110.428, -198.055, -122.554, -6.66432, 232.522, -1.05326E-005, 3.85609E-005, 4.44351, -1.6057, -3.62666, -3.05211, -0.82225, 4.67417, 0.0159403, -0.0549239
12, 0.00000, 206.488, -110.514, -198.377, -122.985, -6.86189, 232.994, -1.05819E-005, 3.96339E-005, 4.59517, -1.69027, -3.77683, -3.14197, -0.824411, 4.84988, 0.016647, -0.0572683
13, 0.00000, 202.469, -110.062, -196.225, -119.854, -5.34103, 229.714, -9.77668E-006, 3.09732E-005, 3.44716, -1.08608, -2.67248, -2.44524, -0.776682, 3.54062, 0.0117816, -0.0402639
14, 0.00000, 192.635, -108.674, -190.787, -112.349, -1.86664, 221.645, -8.15802E-006, 3.07482E-006, 0.6683, 0.467142, 0.0693175, -0.811624, -0.73664, 0.345527, 0.00718085, -0.00412001
15, 0.00000, 187.037, -107.609, -187.513, -108.22, -0.119675, 216.991, -7.75469E-006, -1.76372E-005, -0.857385, 1.39909, 1.63499, 0.0400962, -0.779982, -1.4333, 0.0101311, 0.0117549
16, 0.00000, 182.911, -106.48, -184.846, -105.341, 0.896445, 213.444, -8.19905E-006, -3.46991E-005, -1.87015, 2.10643, 2.7461, 0.557872, -0.883296, -2.64979, 0.015545, 0.0201853
17, 0.00000, 180.762, -105.372, -183.045, -104.076, 1.02704, 211.379, -9.64607E-006, -4.26555E-005, -2.19805, 2.4787, 3.22675, 0.652205, -1.03908, -3.1103, 0.0200311, 0.0220451
18, 0.00000, 179.1, -104.504, -181.5, -103.038, 1.17673, 209.664, -1.36614E-005, -4.01061E-005, -2.45589, 2.77181, 3.62582, 0.730363, -1.16924, -3.49119, 0.0129765, 0.0291175
19, 0.00000, 178.489, -104.203, -180.893, -102.658, 1.24839, 208.957, -1.80353E-005, -2.90128E-005, -2.54351, 2.872, 3.78452, 0.761719, -1.22156, -3.643, -0.00140874, 0.0382881
20, 0.00000, 178.14, -104.039, -180.553, -102.449, 1.28888, 208.541, -1.55132E-005, -2.33462E-005, -2.59384, 2.92981, 3.86605, 0.77788, -1.25215, -3.73164, -0.0045566, 0.0472902
21, 0.00000, 178.55, -104.233, -180.952, -102.695, 1.2416, 209.026, -1.75139E-005, -3.00247E-005, -2.53486, 2.86216, 3.76887, 0.758665, -1.2165, -3.62834, 1.1449E-005, 0.0375383
22, 0.00000, 179.916, -104.932, -182.303, -103.566, 1.08769, 210.542, -1.03834E-005, -4.57837E-005, -2.33078, 2.62953, 3.42212, 0.690407, -1.10258, -3.29691, 0.0216295, 0.0227586
