hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.110551, -0.0363363, -0.110552, -0.0363367, -0.110552, -0.0363368, -1.00219E-010, -1.08352E-011
2, 0.00000, -0.0936867, -0.0307933, -0.0936857, -0.030793, -0.0936855, -0.0307929, -7.03583E-011, -6.45892E-012
3, 0.00000, -0.0857803, -0.0281946, -0.0857799, -0.0281945, -0.0857798, -0.0281945, -5.83238E-011, -4.86677E-012
4, 0.00000, -0.0830553, -0.0272989, -0.0830541, -0.0272984, -0.0830535, -0.0272983, -5.44996E-011, -4.42989E-012
5, 0.00000, -0.086478, -0.028424, -0.0864796, -0.0284246, -0.0864803, -0.0284247, -5.92659E-011, -4.90921E-012
6, 0.00000, -0.0997786, -0.0327956, -0.0997795, -0.0327959, -0.0997797, -0.032796, -8.04184E-011, -7.80345E-012
7, 0.00000, -0.126476, -0.0415705, -0.126478, -0.0415712, -0.126479, -0.0415716, -1.34117E-010, -1.6693E-011
8, 0.00000, -0.113091, -0.046381, -0.113091, -0.0463811, -0.113091, -0.0463812, -1.13015E-010, -1.48243E-011
9, 0.00000, 0.143248, -0.0475039, 0.143248, -0.0475007, 0.143247, -0.0475027, -1.58714E-010, -7.69178E-012
10, 0.00000, 0.255317, -0.0488762, 0.255317, -0.0488751, 0.255317, -0.0488759, -4.46226E-010, -8.7884E-012
11, 0.00000, 0.706533, -0.0491869, 0.706523, -0.0491875, 0.706522, -0.0491949, -2.69574E-009, 2.25884E-010
12, 0.00000, 0.729073, -0.0488277, 0.729079, -0.0488265, 0.729081, -0.0488253, -2.83797E-009, 2.53101E-010
13, 0.00000, 0.55709, -0.0490521, 0.557092, -0.0490531, 0.557092, -0.0490514, -1.79292E-009, 9.47683E-011
14, 0.00000, 0.158392, -0.0500085, 0.158392, -0.0500131, 0.158393, -0.0500103, -1.92057E-010, -9.32776E-012
15, 0.00000, -0.0476098, -0.0520967, -0.0476103, -0.052097, -0.0476103, -0.052097, -3.55503E-011, -4.3561E-012
16, 0.00000, -0.174159, -0.0572431, -0.17416, -0.0572435, -0.17416, -0.0572438, -2.72649E-010, -4.84049E-011
17, 0.00000, -0.202494, -0.0665565, -0.202495, -0.0665568, -0.202495, -0.066557, -3.84539E-010, -8.1002E-011
18, 0.00000, -0.225505, -0.0741199, -0.225506, -0.0741201, -0.225506, -0.0741202, -4.93702E-010, -1.1756E-010
19, 0.00000, -0.234556, -0.0770947, -0.234559, -0.0770955, -0.234559, -0.0770958, -5.41431E-010, -1.34797E-010
20, 0.00000, -0.239796, -0.078817, -0.239798, -0.0788176, -0.239798, -0.0788177, -5.70607E-010, -1.45989E-010
21, 0.00000, -0.233671, -0.076804, -0.233669, -0.0768035, -0.233669, -0.0768033, -5.36989E-010, -1.33595E-010
22, 0.00000, -0.213811, -0.0702764, -0.213806, -0.0702756, -0.213806, -0.0702746, -4.36469E-010, -9.83241E-011
23, 0.00000, -0.181463, -0.0596442, -0.181456, -0.0596427, -0.181455, -0.0596412, -2.99683E-010, -5.63001E-011
24, 0.00000, -0.142867, -0.0469581, -0.142862, -0.0469568, -0.142861, -0.046956, -1.75573E-010, -2.5403E-011
25, 0.00000, -0.110559, -0.036339, -0.110557, -0.0363383, -0.110556, -0.036338, -1.00377E-010, -1.10236E-011
26, 0.00000, -0.0936867, -0.0307933, -0.0936857, -0.030793, -0.0936855, -0.0307929, -7.03584E-011, -6.45906E-012
27, 0.00000, -0.0857803, -0.0281946, -0.0857799, -0.0281945, -0.0857798, -0.0281945, -5.83238E-011, -4.86677E-012
28, 0.00000, -0.0830553, -0.0272989, -0.0830541, -0.0272984, -0.0830535, -0.0272983, -5.44996E-011, -4.42989E-012
29, 0.00000, -0.086478, -0.028424, -0.0864796, -0.0284246, -0.0864803, -0.0284247, -5.92659E-011, -4.90921E-012
30, 0.00000, -0.0997786, -0.0327956, -0.0997795, -0.0327959, -0.0997797, -0.032796, -8.04184E-011, -7.80345E-012
31, 0.00000, -0.126476, -0.0415705, -0.126478, -0.0415712, -0.126479, -0.0415716, -1.34117E-010, -1.6693E-011
32, 0.00000, -0.113466, -0.046381, -0.113467, -0.0463811, -0.113467, -0.0463812, -1.13695E-010, -1.49274E-011
33, 0.00000, 0.0522719, -0.0475033, 0.0522727, -0.0475012, 0.0522727, -0.0475022, -3.60095E-011, -2.7782E-012
34, 0.00000, 0.192339, -0.048877, 0.192339, -0.0488754, 0.192339, -0.0488764, -2.68538E-010, -9.92947E-012
35, 0.00000, 0.389938, -0.0492202, 0.389938, -0.0492184, 0.389938, -0.0492199, -9.56316E-010, 1.34339E-011
36, 0.00000, 0.418615, -0.048834, 0.418614, -0.0488305, 0.418614, -0.0488322, -1.08383E-009, 2.34183E-011
37, 0.00000, 0.302427, -0.0490465, 0.302427, -0.0490477, 0.302427, -0.0490468, -6.05835E-010, -4.59288E-012
38, 0.00000, 0.0994894, -0.0500103, 0.0994893, -0.0500128, 0.0994894, -0.0500115, -8.88842E-011, -5.88075E-012
39, 0.00000, -0.103731, -0.0520966, -0.103732, -0.0520969, -0.103732, -0.052097, -1.02211E-010, -1.43439E-011
40, 0.00000, -0.174145, -0.0572384, -0.174152, -0.0572401, -0.174153, -0.0572416, -2.72304E-010, -4.79692E-011
41, 0.00000, -0.202494, -0.0665565, -0.202495, -0.0665568, -0.202495, -0.066557, -3.84539E-010, -8.10018E-011
42, 0.00000, -0.225505, -0.0741199, -0.225506, -0.0741201, -0.225506, -0.0741202, -4.93702E-010, -1.1756E-010
43, 0.00000, -0.234556, -0.0770947, -0.234559, -0.0770955, -0.234559, -0.0770958, -5.41431E-010, -1.34797E-010
44, 0.00000, -0.239796, -0.078817, -0.239798, -0.0788176, -0.239798, -0.0788177, -5.70607E-010, -1.45989E-010
45, 0.00000, -0.233671, -0.076804, -0.233669, -0.0768035, -0.233669, -0.0768033, -5.36989E-010, -1.33595E-010
46, 0.00000, -0.213811, -0.0702764, -0.213806, -0.0702756, -0.213806, -0.0702746, -4.36469E-010, -9.83241E-011
47, 0.00000, -0.181463, -0.0596442, -0.181456, -0.0596427, -0.181455, -0.0596412, -2.99683E-010, -5.63001E-011
48, 0.00000, -0.142867, -0.0469581, -0.142862, -0.0469568, -0.142861, -0.046956, -1.75573E-010, -2.5403E-011
49, 0.00000, -0.110559, -0.036339, -0.110557, -0.0363383, -0.110556, -0.036338, -1.00377E-010, -1.10236E-011
50, 0.00000, -0.0936867, -0.0307933, -0.0936857, -0.030793, -0.0936855, -0.0307929, -7.03584E-011, -6.45906E-012
