hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0339364, -3.50946E-009, -4.67588E-009, 1.64805E-009
9, 0.00000, -0.348532, 2.53281E-006, -9.16507E-009, 1.40004E-008
10, 0.00000, -0.48932, 6.51151E-007, 4.8714E-009, 1.84308E-008
11, 0.00000, -1.03706, -4.03356E-005, 1.18746E-007, 2.58693E-008
12, 0.00000, -1.06292, -8.76466E-006, 1.25894E-007, 2.56464E-008
13, 0.00000, -0.855428, 6.55398E-006, 7.47123E-008, 2.46312E-008
14, 0.00000, -0.376128, -3.74248E-006, -9.28829E-009, 1.57906E-008
15, 0.00000, -0.134304, -1.32137E-007, -1.57843E-008, 6.95473E-009
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0334811, -3.96148E-009, -4.6198E-009, 1.62644E-009
33, 0.00000, -0.238345, 1.4018E-006, -1.48156E-008, 1.03431E-008
34, 0.00000, -0.413044, 1.24908E-006, -4.52498E-009, 1.64265E-008
35, 0.00000, -0.65364, -1.10988E-006, 3.15672E-008, 2.20549E-008
36, 0.00000, -0.686946, -2.8105E-006, 3.85388E-008, 2.23707E-008
37, 0.00000, -0.54701, -4.41218E-007, 1.32431E-008, 1.98527E-008
38, 0.00000, -0.304785, -1.99354E-006, -1.44093E-008, 1.34387E-008
39, 0.00000, -0.0663326, -8.13155E-008, -9.73367E-009, 3.58713E-009
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.0991402, 2.98074E-007, -1.13714E-008, 4.73107E-009
58, 0.00000, -0.166102, 3.01163E-007, -1.54639E-008, 7.82841E-009
59, 0.00000, -0.234022, 4.59783E-007, -1.61911E-008, 1.06232E-008
