hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0571832, -1.43069E-008, -7.4056E-009, 3.96409E-009
9, 0.00000, -0.587267, 5.14861E-006, 3.87854E-008, 2.43412E-008
10, 0.00000, -0.8245, 1.3882E-006, 1.10818E-007, 2.66988E-008
11, 0.00000, -1.74746, -7.21015E-005, 5.92275E-007, -1.32084E-009
12, 0.00000, -1.79102, -1.50213E-005, 6.20509E-007, -4.35837E-009
13, 0.00000, -1.44141, 1.16827E-005, 4.0649E-007, 1.25419E-008
14, 0.00000, -0.633761, -7.68597E-006, 4.73683E-008, 2.72434E-008
15, 0.00000, -0.226302, -2.5555E-007, -1.79362E-008, 1.55634E-008
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.056416, -1.52126E-008, -7.32518E-009, 3.91365E-009
33, 0.00000, -0.401609, 2.87769E-006, 1.23248E-009, 2.04989E-008
34, 0.00000, -0.695978, 2.55615E-006, 6.72921E-008, 2.66546E-008
35, 0.00000, -1.10137, -1.7047E-006, 2.27251E-007, 2.34667E-008
36, 0.00000, -1.15749, -2.49899E-006, 2.55051E-007, 2.15493E-008
37, 0.00000, -0.921706, -9.98577E-007, 1.48275E-007, 2.61504E-008
38, 0.00000, -0.513554, -4.09998E-006, 1.8046E-008, 2.52142E-008
39, 0.00000, -0.111771, -1.57543E-007, -1.43172E-008, 8.48597E-009
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.167052, 6.30462E-007, -1.45579E-008, 1.07683E-008
58, 0.00000, -0.279881, 6.23949E-007, -1.30607E-008, 1.6823E-008
59, 0.00000, -0.394324, 9.48492E-007, -1.85199E-009, 2.13851E-008
