hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.233683, -0.0768059, -0.233687, -0.076811, -0.233685, -0.0768087, 5.82429E-009, -3.5315E-009
2, 0.00000, -0.198041, -0.0650915, -0.198037, -0.0650929, -0.198034, -0.0650908, 3.45512E-009, -2.11863E-009
3, 0.00000, -0.181326, -0.0595979, -0.181324, -0.0595995, -0.181322, -0.0595979, 2.59144E-009, -1.59487E-009
4, 0.00000, -0.17557, -0.057706, -0.175566, -0.0577067, -0.175563, -0.0577048, 2.36049E-009, -1.45119E-009
5, 0.00000, -0.182793, -0.0600798, -0.182797, -0.0600838, -0.182798, -0.0600828, 2.60365E-009, -1.60513E-009
6, 0.00000, -0.210913, -0.069322, -0.210915, -0.0693259, -0.210914, -0.0693241, 4.17344E-009, -2.54749E-009
7, 0.00000, -0.267341, -0.0878679, -0.267349, -0.0878754, -0.267347, -0.0878732, 9.03374E-009, -5.43828E-009
8, 0.00000, -0.264035, -0.098038, -0.264036, -0.0980436, -0.264033, -0.0980404, 9.52709E-009, -5.97223E-009
9, 0.00000, 0.046219, -0.100419, 0.0462238, -0.100411, 0.0462249, -0.100414, 2.50449E-010, -6.64753E-010
10, 0.00000, 0.179471, -0.103316, 0.179472, -0.103316, 0.179474, -0.103316, -2.38756E-010, -1.807E-009
11, 0.00000, 0.729987, -0.104014, 0.72999, -0.104034, 0.73001, -0.104024, -5.43204E-008, -5.01605E-009
12, 0.00000, 0.758642, -0.103214, 0.75865, -0.103238, 0.758673, -0.103219, -6.07908E-008, -4.56284E-009
13, 0.00000, 0.547837, -0.10367, 0.547841, -0.10369, 0.547854, -0.103676, -2.29027E-008, -5.47519E-009
14, 0.00000, 0.0579359, -0.105701, 0.0579297, -0.105714, 0.0579298, -0.105709, 3.523E-010, -7.38148E-010
15, 0.00000, -0.199509, -0.110121, -0.199511, -0.110125, -0.199508, -0.110123, 5.36559E-009, -3.88418E-009
16, 0.00000, -0.368142, -0.120997, -0.368144, -0.121008, -0.368137, -0.121002, 2.69016E-008, -1.58077E-008
17, 0.00000, -0.428039, -0.140682, -0.42804, -0.140697, -0.42803, -0.140688, 4.57126E-008, -2.6489E-008
18, 0.00000, -0.476689, -0.156671, -0.476674, -0.156685, -0.476668, -0.156673, 6.4667E-008, -3.59269E-008
19, 0.00000, -0.495836, -0.16296, -0.495817, -0.16298, -0.495785, -0.162957, 7.30221E-008, -3.8077E-008
20, 0.00000, -0.506904, -0.166598, -0.506896, -0.16662, -0.506868, -0.1666, 7.82542E-008, -3.75515E-008
21, 0.00000, -0.493934, -0.162339, -0.493936, -0.162358, -0.493938, -0.16235, 7.10283E-008, -3.77862E-008
22, 0.00000, -0.451932, -0.148533, -0.451984, -0.148566, -0.451957, -0.148556, 5.44884E-008, -3.07374E-008
23, 0.00000, -0.383601, -0.126077, -0.383583, -0.126085, -0.383567, -0.126072, 3.14605E-008, -1.83811E-008
24, 0.00000, -0.302013, -0.0992632, -0.301994, -0.0992649, -0.301985, -0.0992571, 1.39464E-008, -8.34334E-009
25, 0.00000, -0.233712, -0.0768153, -0.233702, -0.0768162, -0.233697, -0.0768125, 5.95311E-009, -3.621E-009
26, 0.00000, -0.198041, -0.0650915, -0.198037, -0.0650929, -0.198034, -0.0650908, 3.45519E-009, -2.11874E-009
27, 0.00000, -0.181326, -0.0595979, -0.181324, -0.0595995, -0.181322, -0.0595979, 2.59144E-009, -1.59487E-009
28, 0.00000, -0.17557, -0.057706, -0.175566, -0.0577067, -0.175563, -0.0577048, 2.36049E-009, -1.45119E-009
29, 0.00000, -0.182793, -0.0600798, -0.182797, -0.0600838, -0.182798, -0.0600828, 2.60365E-009, -1.60513E-009
30, 0.00000, -0.210913, -0.069322, -0.210915, -0.0693259, -0.210914, -0.0693241, 4.17344E-009, -2.54749E-009
31, 0.00000, -0.267341, -0.0878679, -0.267349, -0.0878754, -0.267347, -0.0878732, 9.03374E-009, -5.43828E-009
32, 0.00000, -0.264495, -0.0980379, -0.264495, -0.0980436, -0.264492, -0.0980403, 9.56953E-009, -5.99475E-009
33, 0.00000, -0.0649756, -0.100416, -0.0649688, -0.100412, -0.0649671, -0.100412, 7.57887E-010, -8.39028E-010
34, 0.00000, 0.102496, -0.103319, 0.102498, -0.103316, 0.102499, -0.103317, 2.27269E-010, -1.04964E-009
35, 0.00000, 0.343071, -0.104045, 0.343072, -0.104047, 0.343077, -0.104046, -4.97969E-009, -3.86356E-009
36, 0.00000, 0.379174, -0.103236, 0.379174, -0.103236, 0.37918, -0.103234, -7.06558E-009, -4.24208E-009
37, 0.00000, 0.236585, -0.103671, 0.236586, -0.103679, 0.236589, -0.103674, -1.12872E-009, -2.48252E-009
38, 0.00000, -0.0140581, -0.105708, -0.0140639, -0.105716, -0.0140643, -0.105713, 4.37946E-010, -6.15462E-010
39, 0.00000, -0.268101, -0.11012, -0.268104, -0.110126, -0.2681, -0.110123, 1.08601E-008, -7.00854E-009
40, 0.00000, -0.3681, -0.120983, -0.368119, -0.120998, -0.368116, -0.120996, 2.66235E-008, -1.56447E-008
41, 0.00000, -0.428039, -0.140682, -0.42804, -0.140697, -0.42803, -0.140688, 4.57125E-008, -2.64889E-008
42, 0.00000, -0.476689, -0.156671, -0.476674, -0.156685, -0.476668, -0.156673, 6.4667E-008, -3.59269E-008
43, 0.00000, -0.495836, -0.16296, -0.495817, -0.16298, -0.495785, -0.162957, 7.30221E-008, -3.8077E-008
44, 0.00000, -0.506904, -0.166598, -0.506896, -0.16662, -0.506868, -0.1666, 7.82542E-008, -3.75515E-008
45, 0.00000, -0.493934, -0.162339, -0.493936, -0.162358, -0.493938, -0.16235, 7.10283E-008, -3.77862E-008
46, 0.00000, -0.451932, -0.148533, -0.451984, -0.148566, -0.451957, -0.148556, 5.44884E-008, -3.07374E-008
47, 0.00000, -0.383601, -0.126077, -0.383583, -0.126085, -0.383567, -0.126072, 3.14605E-008, -1.83811E-008
48, 0.00000, -0.302013, -0.0992632, -0.301994, -0.0992649, -0.301985, -0.0992571, 1.39464E-008, -8.34334E-009
49, 0.00000, -0.233712, -0.0768153, -0.233702, -0.0768162, -0.233697, -0.0768125, 5.95311E-009, -3.621E-009
50, 0.00000, -0.198041, -0.0650915, -0.198037, -0.0650929, -0.198034, -0.0650908, 3.45519E-009, -2.11874E-009
