hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.443207, -0.145643, -0.443211, -0.145645, -0.44321, -0.145644, -5.88358E-010, -7.59374E-011
2, 0.00000, -0.375596, -0.123428, -0.375584, -0.123425, -0.375581, -0.123423, -4.09953E-010, -4.33199E-011
3, 0.00000, -0.343888, -0.113009, -0.343882, -0.113007, -0.34388, -0.113006, -3.38435E-010, -3.15656E-011
4, 0.00000, -0.332973, -0.109422, -0.332962, -0.109419, -0.332957, -0.109417, -3.15915E-010, -2.84886E-011
5, 0.00000, -0.346663, -0.113921, -0.34667, -0.113924, -0.346674, -0.113924, -3.43751E-010, -3.16285E-011
6, 0.00000, -0.40001, -0.13145, -0.400011, -0.131451, -0.400011, -0.13145, -4.69638E-010, -5.30069E-011
7, 0.00000, -0.507059, -0.166622, -0.50707, -0.166627, -0.507072, -0.166627, -7.93531E-010, -1.21525E-010
8, 0.00000, -0.51044, -0.18591, -0.510435, -0.18591, -0.510433, -0.185908, -7.90275E-010, -1.10697E-010
9, 0.00000, -0.0112907, -0.190413, -0.0112739, -0.190397, -0.0112708, -0.190401, -9.9472E-011, 1.55192E-010
10, 0.00000, 0.20147, -0.195906, 0.201475, -0.1959, 0.201477, -0.195902, -4.25169E-010, 1.93837E-010
11, 0.00000, 1.08995, -0.197261, 1.08995, -0.197245, 1.08995, -0.197261, -4.3613E-009, 6.65947E-010
12, 0.00000, 1.13692, -0.195741, 1.13693, -0.195731, 1.13693, -0.195733, -4.64355E-009, 7.16679E-010
13, 0.00000, 0.79611, -0.19659, 0.796115, -0.196597, 0.796117, -0.19659, -2.68748E-009, 4.04716E-010
14, 0.00000, 0.00311013, -0.200426, 0.00309623, -0.200448, 0.00309552, -0.20044, -1.22575E-010, 1.74547E-010
15, 0.00000, -0.416553, -0.20882, -0.416549, -0.208821, -0.416546, -0.208819, -4.71435E-010, 1.1885E-011
16, 0.00000, -0.698336, -0.22946, -0.69833, -0.229461, -0.698325, -0.229458, -1.65465E-009, -3.85792E-010
17, 0.00000, -0.81202, -0.266801, -0.812005, -0.266801, -0.811997, -0.266795, -2.37003E-009, -6.72735E-010
