hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
1, 0.00000, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0
6, 0.00000, 0, 0, 0, 0
7, 0.00000, 0, 0, 0, 0
8, 0.00000, -0.0684955, 4.69733E-007, 3.93791E-007, -4.53463E-007
9, 0.00000, -0.703442, 6.07114E-006, -2.07112E-006, -1.00842E-006
10, 0.00000, -0.987595, 1.37619E-006, -5.79448E-006, 2.57301E-007
11, 0.00000, -2.09314, -0.00011609, -2.92695E-005, 1.1045E-005
12, 0.00000, -2.14527, -1.75116E-005, -3.05723E-005, 1.1729E-005
13, 0.00000, -1.72652, 8.8791E-006, -2.04498E-005, 6.81518E-006
14, 0.00000, -0.759103, -6.75631E-006, -2.52812E-006, -1.04454E-006
15, 0.00000, -0.271068, 1.52647E-006, 9.45016E-007, -1.53989E-006
16, 0.00000, 0, 0, 0, 0
17, 0.00000, 0, 0, 0, 0
18, 0.00000, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0
30, 0.00000, 0, 0, 0, 0
31, 0.00000, 0, 0, 0, 0
32, 0.00000, -0.0675766, 4.64184E-007, 3.89541E-007, -4.48E-007
33, 0.00000, -0.48106, 3.56338E-006, -9.36197E-008, -1.4958E-006
34, 0.00000, -0.833655, 3.38821E-006, -3.55685E-006, -6.02733E-007
35, 0.00000, -1.31923, -4.3542E-006, -1.16696E-005, 2.73481E-006
36, 0.00000, -1.38645, -2.53366E-006, -1.3046E-005, 3.39385E-006
37, 0.00000, -1.10402, -2.42615E-006, -7.70183E-006, 1.02934E-006
38, 0.00000, -0.615128, -2.10974E-006, -9.89984E-007, -1.4945E-006
39, 0.00000, -0.133881, 9.5587E-007, 7.6413E-007, -9.39989E-007
40, 0.00000, 0, 0, 0, 0
41, 0.00000, 0, 0, 0, 0
42, 0.00000, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0
49, 0.00000, 0, 0, 0, 0
50, 0.00000, 0, 0, 0, 0
51, 0.00000, 0, 0, 0, 0
52, 0.00000, 0, 0, 0, 0
53, 0.00000, 0, 0, 0, 0
54, 0.00000, 0, 0, 0, 0
55, 0.00000, 0, 0, 0, 0
56, 0.00000, 0, 0, 0, 0
57, 0.00000, -0.200101, 1.25628E-006, 7.67066E-007, -1.11029E-006
58, 0.00000, -0.335249, 1.8434E-006, 6.75399E-007, -1.52563E-006
59, 0.00000, -0.472329, 2.30551E-006, 6.93164E-008, -1.62608E-006
