hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.161781, -0.053175, -0.161783, -0.0531756, -0.161784, -0.0531758, -2.00057E-010, -2.68572E-011
2, 0.00000, -0.137103, -0.0450636, -0.137101, -0.045063, -0.137101, -0.0450629, -1.40501E-010, -1.59836E-011
3, 0.00000, -0.125532, -0.0412605, -0.125532, -0.0412602, -0.125531, -0.0412602, -1.16492E-010, -1.20335E-011
4, 0.00000, -0.121546, -0.0399501, -0.121544, -0.0399493, -0.121543, -0.0399491, -1.08857E-010, -1.09522E-011
5, 0.00000, -0.126551, -0.0415955, -0.126554, -0.0415965, -0.126555, -0.0415968, -1.18383E-010, -1.21357E-011
6, 0.00000, -0.146017, -0.0479935, -0.146018, -0.047994, -0.146019, -0.0479941, -1.60577E-010, -1.93204E-011
7, 0.00000, -0.185085, -0.0608344, -0.185089, -0.0608357, -0.18509, -0.0608363, -2.67606E-010, -4.14439E-011
8, 0.00000, -0.172775, -0.0678746, -0.172776, -0.0678748, -0.172776, -0.0678749, -2.47449E-010, -4.00099E-011
9, 0.00000, 0.134894, -0.0695185, 0.134894, -0.0695137, 0.134894, -0.0695163, -1.48539E-010, -8.5194E-012
10, 0.00000, 0.268707, -0.0715262, 0.268706, -0.0715246, 0.268706, -0.0715257, -4.52191E-010, -1.07897E-011
11, 0.00000, 0.811567, -0.0719848, 0.811554, -0.071985, 0.811554, -0.0719955, -3.09662E-009, 3.19596E-010
12, 0.00000, 0.838997, -0.0714518, 0.839004, -0.0714505, 0.839008, -0.0714489, -3.26982E-009, 3.58775E-010
13, 0.00000, 0.631817, -0.0717831, 0.631818, -0.0717845, 0.631818, -0.0717822, -2.01873E-009, 1.3161E-010
14, 0.00000, 0.151141, -0.0731824, 0.15114, -0.0731891, 0.151141, -0.0731855, -1.8051E-010, -1.03413E-011
15, 0.00000, -0.0984724, -0.076239, -0.0984733, -0.0762395, -0.0984734, -0.0762395, -1.1792E-010, -1.66127E-011
16, 0.00000, -0.254866, -0.0837703, -0.254868, -0.083771, -0.254868, -0.0837714, -5.42997E-010, -1.20824E-010
17, 0.00000, -0.296332, -0.0973996, -0.296334, -0.0974002, -0.296334, -0.0974005, -7.64722E-010, -2.02867E-010
18, 0.00000, -0.330007, -0.108468, -0.330008, -0.108468, -0.330008, -0.108469, -9.80616E-010, -2.95303E-010
19, 0.00000, -0.343251, -0.112821, -0.343256, -0.112822, -0.343256, -0.112823, -1.0749E-009, -3.3894E-010
20, 0.00000, -0.35092, -0.115342, -0.350923, -0.115343, -0.350923, -0.115343, -1.13246E-009, -3.67262E-010
21, 0.00000, -0.341959, -0.112396, -0.341955, -0.112396, -0.341955, -0.112395, -1.06609E-009, -3.35876E-010
22, 0.00000, -0.312897, -0.102844, -0.312889, -0.102843, -0.312889, -0.102841, -8.67407E-010, -2.46635E-010
23, 0.00000, -0.265559, -0.0872852, -0.265548, -0.0872827, -0.265545, -0.0872801, -5.96531E-010, -1.4067E-010
24, 0.00000, -0.209076, -0.06872, -0.209068, -0.0687178, -0.209066, -0.0687163, -3.50059E-010, -6.31951E-011
25, 0.00000, -0.161795, -0.0531795, -0.161791, -0.0531782, -0.16179, -0.0531777, -2.0035E-010, -2.73286E-011
26, 0.00000, -0.137103, -0.0450636, -0.137101, -0.045063, -0.137101, -0.0450629, -1.40501E-010, -1.59839E-011
27, 0.00000, -0.125532, -0.0412605, -0.125532, -0.0412602, -0.125531, -0.0412602, -1.16492E-010, -1.20335E-011
28, 0.00000, -0.121546, -0.0399501, -0.121544, -0.0399493, -0.121543, -0.0399491, -1.08857E-010, -1.09522E-011
29, 0.00000, -0.126551, -0.0415955, -0.126554, -0.0415965, -0.126555, -0.0415968, -1.18383E-010, -1.21357E-011
30, 0.00000, -0.146017, -0.0479935, -0.146018, -0.047994, -0.146019, -0.0479941, -1.60577E-010, -1.93204E-011
31, 0.00000, -0.185085, -0.0608344, -0.185089, -0.0608357, -0.18509, -0.0608363, -2.67606E-010, -4.14439E-011
32, 0.00000, -0.173228, -0.0678746, -0.173228, -0.0678747, -0.173229, -0.0678748, -2.48571E-010, -4.02368E-011
33, 0.00000, 0.0253848, -0.0695176, 0.0253868, -0.0695145, 0.0253871, -0.0695157, -4.50338E-011, -3.70061E-012
34, 0.00000, 0.1929, -0.0715275, 0.192899, -0.0715251, 0.192899, -0.0715265, -2.59866E-010, -1.15533E-011
35, 0.00000, 0.430478, -0.0720297, 0.430477, -0.0720271, 0.430477, -0.0720292, -1.0325E-009, 1.80487E-011
36, 0.00000, 0.4653, -0.0714642, 0.4653, -0.0714594, 0.4653, -0.0714617, -1.18236E-009, 3.16492E-011
37, 0.00000, 0.325277, -0.0717753, 0.325278, -0.0717771, 0.325278, -0.0717759, -6.30566E-010, -5.73473E-012
38, 0.00000, 0.0802397, -0.0731852, 0.0802384, -0.073189, 0.0802384, -0.0731873, -8.4335E-011, -6.21708E-012
39, 0.00000, -0.166026, -0.0762388, -0.166027, -0.0762394, -0.166027, -0.0762395, -2.45324E-010, -4.20017E-011
40, 0.00000, -0.254843, -0.0837624, -0.254854, -0.0837653, -0.254857, -0.0837678, -5.42372E-010, -1.19722E-010
41, 0.00000, -0.296332, -0.0973996, -0.296334, -0.0974002, -0.296334, -0.0974005, -7.64722E-010, -2.02866E-010
42, 0.00000, -0.330007, -0.108468, -0.330008, -0.108468, -0.330008, -0.108469, -9.80616E-010, -2.95303E-010
43, 0.00000, -0.343251, -0.112821, -0.343256, -0.112822, -0.343256, -0.112823, -1.0749E-009, -3.3894E-010
44, 0.00000, -0.35092, -0.115342, -0.350923, -0.115343, -0.350923, -0.115343, -1.13246E-009, -3.67262E-010
45, 0.00000, -0.341959, -0.112396, -0.341955, -0.112396, -0.341955, -0.112395, -1.06609E-009, -3.35876E-010
46, 0.00000, -0.312897, -0.102844, -0.312889, -0.102843, -0.312889, -0.102841, -8.67407E-010, -2.46635E-010
47, 0.00000, -0.265559, -0.0872852, -0.265548, -0.0872827, -0.265545, -0.0872801, -5.96531E-010, -1.4067E-010
48, 0.00000, -0.209076, -0.06872, -0.209068, -0.0687178, -0.209066, -0.0687163, -3.50059E-010, -6.31951E-011
49, 0.00000, -0.161795, -0.0531795, -0.161791, -0.0531782, -0.16179, -0.0531777, -2.0035E-010, -2.73286E-011
50, 0.00000, -0.137103, -0.0450636, -0.137101, -0.045063, -0.137101, -0.0450629, -1.40501E-010, -1.59839E-011
51, 0.00000, -0.125532, -0.0412605, -0.125532, -0.0412602, -0.125531, -0.0412602, -1.16492E-010, -1.20335E-011
52, 0.00000, -0.121546, -0.0399501, -0.121544, -0.0399493, -0.121543, -0.0399491, -1.08857E-010, -1.09522E-011
53, 0.00000, -0.126551, -0.0415955, -0.126554, -0.0415965, -0.126555, -0.0415968, -1.18383E-010, -1.21357E-011
54, 0.00000, -0.146017, -0.0479935, -0.146018, -0.047994, -0.146019, -0.0479941, -1.60577E-010, -1.93204E-011
55, 0.00000, -0.185085, -0.0608344, -0.185089, -0.0608357, -0.18509, -0.0608363, -2.67606E-010, -4.14439E-011
56, 0.00000, -0.206499, -0.0678728, -0.206502, -0.0678736, -0.206502, -0.0678741, -3.401E-010, -5.9625E-011
57, 0.00000, -0.112964, -0.0695162, -0.112961, -0.0695147, -0.112961, -0.0695145, -1.2931E-010, -1.81309E-011
