hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 188.02, -109.196, -189.22, -108.324, 0.641715, 218.421, -9.36741E-006, -2.61031E-005, -1.10771, 1.24508, 1.62801, 0.334044, -0.522644, -1.5745, 0.0117141, 0.0214759
2, 0.00000, 189.154, -109.751, -190.162, -109.012, 0.543997, 219.517, -7.86597E-006, -2.14896E-005, -0.933789, 1.04873, 1.37219, 0.282395, -0.440087, -1.32783, 0.00954719, 0.0182008
3, 0.00000, 189.681, -110.009, -190.6, -109.332, 0.4978, 220.028, -7.17438E-006, -1.93822E-005, -0.852876, 0.957488, 1.25324, 0.258272, -0.401752, -1.21305, 0.0085639, 0.0166677
4, 0.00000, 189.862, -110.097, -190.75, -109.442, 0.481706, 220.203, -6.93975E-006, -1.8693E-005, -0.82511, 0.926193, 1.2124, 0.249975, -0.388594, -1.17361, 0.00824726, 0.0161342
5, 0.00000, 189.635, -109.986, -190.561, -109.304, 0.502081, 219.983, -7.23293E-006, -1.95179E-005, -0.859954, 0.965468, 1.26369, 0.260394, -0.405127, -1.22315, 0.00862017, 0.0168115
6, 0.00000, 188.746, -109.552, -189.823, -108.764, 0.579566, 219.122, -8.40551E-006, -2.30995E-005, -0.996376, 1.11935, 1.46428, 0.301022, -0.46979, -1.41666, 0.0102954, 0.0193882
7, 0.00000, 186.939, -108.664, -188.322, -107.67, 0.732478, 217.376, -1.08066E-005, -3.07415E-005, -1.27375, 1.43282, 1.87221, 0.38306, -0.601587, -1.8097, 0.0139314, 0.0245617
8, 0.00000, 186.645, -108.288, -187.89, -107.595, 0.581699, 216.99, -1.18894E-005, -2.9315E-005, -1.15127, 1.44171, 1.81843, 0.272665, -0.670149, -1.70797, 0.014878, 0.0229109
9, 0.00000, 192.826, -109.174, -191.279, -112.285, -1.57394, 222.013, -1.04111E-005, 1.72353E-005, 1.32004, 0.0197734, -0.643697, -1.15115, -0.674294, 1.13201, 0.00835837, -0.0178707
10, 0.00000, 195.329, -109.429, -192.578, -114.237, -2.53138, 224.018, -1.03024E-005, 3.37791E-005, 2.37053, -0.548863, -1.66248, -1.77646, -0.705679, 2.32709, 0.00793376, -0.035544
11, 0.00000, 205.553, -110.576, -198.034, -122.194, -6.39612, 232.34, -9.64968E-006, 8.28528E-005, 6.43707, -2.71737, -5.59221, -4.22425, -0.851244, 6.96471, 0.016027, -0.105947
12, 0.00000, 206.091, -110.653, -198.337, -122.608, -6.5891, 232.789, -9.53914E-006, 8.46382E-005, 6.63341, -2.82373, -5.78394, -4.34214, -0.85671, 7.19065, 0.016777, -0.109426
13, 0.00000, 202.256, -110.254, -196.304, -119.602, -5.10812, 229.664, -9.67212E-006, 6.93685E-005, 5.1172, -2.03438, -4.33263, -3.41779, -0.786565, 5.46568, 0.011673, -0.0828751
14, 0.00000, 192.879, -109.012, -191.168, -112.399, -1.71975, 221.978, -1.09935E-005, 1.94776E-005, 1.46259, -0.0193779, -0.748881, -1.25491, -0.711357, 1.27485, 0.00864169, -0.0200453
15, 0.00000, 187.547, -108.049, -188.081, -108.439, -0.00978756, 217.553, -1.28412E-005, -1.73594E-005, -0.518117, 1.16345, 1.26261, -0.134541, -0.745614, -1.02454, 0.0139572, 0.0129911
16, 0.00000, 183.628, -107.023, -185.577, -105.68, 0.994918, 214.192, -1.52954E-005, -4.64467E-005, -1.78212, 2.00934, 2.61968, 0.531327, -0.843926, -2.52794, 0.0216662, 0.0337167
17, 0.00000, 181.607, -106.012, -183.904, -104.474, 1.14407, 212.257, -1.80998E-005, -5.71425E-005, -2.09268, 2.36275, 3.07607, 0.62056, -0.992377, -2.96526, 0.0270844, 0.0390926
18, 0.00000, 180.029, -105.214, -182.475, -103.484, 1.29972, 210.651, -2.07439E-005, -6.58506E-005, -2.3489, 2.65476, 3.45436, 0.694218, -1.11615, -3.32651, 0.0314348, 0.043376
19, 0.00000, 179.446, -104.933, -181.912, -103.117, 1.37218, 209.993, -2.17612E-005, -6.91256E-005, -2.45015, 2.77057, 3.60474, 0.72368, -1.16582, -3.47033, 0.0329911, 0.0452055
20, 0.00000, 179.114, -104.779, -181.593, -102.914, 1.4148, 209.605, -2.46765E-005, -6.06965E-005, -2.4997, 2.82756, 3.69204, 0.740857, -1.19486, -3.55421, 0.0271983, 0.0464883
21, 0.00000, 179.503, -104.961, -181.967, -103.153, 1.36522, 210.057, -2.15734E-005, -6.85739E-005, -2.44006, 2.75906, 3.58993, 0.720809, -1.16101, -3.4564, 0.0327152, 0.0451081
22, 0.00000, 180.809, -105.609, -183.216, -103.987, 1.21043, 211.473, -1.94317E-005, -6.13496E-005, -2.21826, 2.50584, 3.26133, 0.656607, -1.05281, -3.14227, 0.0291742, 0.0411762
23, 0.00000, 183.111, -106.765, -185.149, -105.371, 1.03341, 213.697, -1.60196E-005, -4.92393E-005, -1.86166, 2.09976, 2.73642, 0.554228, -0.881828, -2.63982, 0.0230845, 0.035079
24, 0.00000, 185.812, -108.108, -187.389, -106.991, 0.823693, 216.292, -1.23113E-005, -3.59953E-005, -1.4467, 1.62867, 2.12634, 0.433752, -0.683831, -2.05412, 0.0165064, 0.0277013
25, 0.00000, 188.019, -109.195, -189.22, -108.324, 0.64145, 218.421, -9.36191E-006, -2.61912E-005, -1.10786, 1.24525, 1.62812, 0.334063, -0.522669, -1.57458, 0.0117691, 0.0214677
26, 0.00000, 189.154, -109.751, -190.162, -109.012, 0.543996, 219.517, -7.86592E-006, -2.14896E-005, -0.933789, 1.04873, 1.37219, 0.282395, -0.440087, -1.32783, 0.00954725, 0.0182009
27, 0.00000, 189.681, -110.009, -190.6, -109.332, 0.4978, 220.028, -7.17438E-006, -1.93822E-005, -0.852876, 0.957488, 1.25324, 0.258272, -0.401752, -1.21305, 0.0085639, 0.0166677
28, 0.00000, 189.862, -110.097, -190.75, -109.442, 0.481706, 220.203, -6.93975E-006, -1.8693E-005, -0.82511, 0.926193, 1.2124, 0.249975, -0.388594, -1.17361, 0.00824726, 0.0161342
29, 0.00000, 189.635, -109.986, -190.561, -109.304, 0.502081, 219.983, -7.23293E-006, -1.95179E-005, -0.859954, 0.965468, 1.26369, 0.260394, -0.405127, -1.22315, 0.00862017, 0.0168115
30, 0.00000, 188.746, -109.552, -189.823, -108.764, 0.579566, 219.122, -8.40551E-006, -2.30995E-005, -0.996376, 1.11935, 1.46428, 0.301022, -0.46979, -1.41666, 0.0102954, 0.0193882
31, 0.00000, 186.939, -108.664, -188.322, -107.67, 0.732478, 217.376, -1.08066E-005, -3.07415E-005, -1.27375, 1.43282, 1.87221, 0.38306, -0.601587, -1.8097, 0.0139314, 0.0245617
32, 0.00000, 186.636, -108.287, -187.885, -107.587, 0.584824, 216.982, -1.18928E-005, -2.93939E-005, -1.15497, 1.44392, 1.82218, 0.274752, -0.670209, -1.71225, 0.0148942, 0.0229709
33, 0.00000, 190.617, -108.847, -190.054, -110.61, -0.80859, 220.206, -1.09197E-005, 2.1403E-006, 0.454089, 0.516723, 0.219175, -0.65071, -0.672216, 0.135226, 0.0098713, -0.0033791
34, 0.00000, 193.833, -109.224, -191.757, -113.093, -1.99838, 222.794, -1.05558E-005, 2.4679E-005, 1.7822, -0.219055, -1.08188, -1.43172, -0.697936, 1.65166, 0.0081667, -0.0255586
35, 0.00000, 198.431, -109.803, -194.245, -116.634, -3.67857, 226.54, -1.00149E-005, 5.116E-005, 3.61046, -1.22544, -2.8718, -2.51339, -0.737372, 3.74444, 0.00873343, -0.0567696
36, 0.00000, 199.137, -109.914, -194.647, -117.169, -3.92082, 227.128, -9.85249E-006, 5.45245E-005, 3.87112, -1.37297, -3.13092, -2.66592, -0.739388, 4.04566, 0.00903809, -0.0613026
