hour, t(sec), V1.re, V1.im, V2.re, V2.im, V3.re, V3.im, V4.re, V4.im, I1.re, I1.im, I2.re, I2.im, I3.re, I3.im, I4.re, I4.im
1, 0.00000, 189.136, -110.088, -190.459, -108.838, 0.828594, 219.672, -4.47973E-006, -1.03665E-005, -0.456401, 0.514, 0.671871, 0.137316, -0.216278, -0.649741, 0.00528848, 0.00879078
2, 0.00000, 190.09, -110.501, -191.204, -109.444, 0.700373, 220.57, -3.76743E-006, -8.56976E-006, -0.385207, 0.433329, 0.566836, 0.116269, -0.182208, -0.548478, 0.00434638, 0.0074498
3, 0.00000, 190.535, -110.692, -191.55, -109.726, 0.640089, 220.989, -3.43791E-006, -7.74879E-006, -0.352033, 0.395801, 0.517929, 0.106416, -0.166376, -0.50129, 0.0039181, 0.00682174
4, 0.00000, 190.688, -110.758, -191.67, -109.824, 0.619215, 221.133, -3.32554E-006, -7.47736E-006, -0.340631, 0.382911, 0.501117, 0.103021, -0.160937, -0.485059, 0.00377757, 0.00660373
5, 0.00000, 190.496, -110.675, -191.52, -109.701, 0.645532, 220.952, -3.46625E-006, -7.80687E-006, -0.354953, 0.399103, 0.522247, 0.107286, -0.167775, -0.505462, 0.00394708, 0.00687967
6, 0.00000, 189.747, -110.352, -190.935, -109.225, 0.746829, 220.247, -4.0235E-006, -9.20188E-006, -0.410855, 0.46237, 0.604674, 0.123869, -0.194471, -0.584972, 0.00467613, 0.00793536
7, 0.00000, 188.226, -109.694, -189.749, -108.261, 0.948958, 218.817, -5.16218E-006, -1.21526E-005, -0.524188, 0.590979, 0.77194, 0.157224, -0.248824, -0.746106, 0.00623429, 0.0100551
8, 0.00000, 188.121, -109.452, -189.508, -108.279, 0.817694, 218.63, -5.60577E-006, -1.10472E-005, -0.449881, 0.580457, 0.725694, 0.0982626, -0.276767, -0.676663, 0.00655967, 0.00899043
9, 0.00000, 194.573, -110.402, -193.067, -113.164, -1.41086, 223.882, -4.30536E-006, 1.08682E-005, 0.776549, -0.125017, -0.496945, -0.609322, -0.278909, 0.734778, 0.00361075, -0.0113075
10, 0.00000, 197.211, -110.7, -194.462, -115.208, -2.39692, 226.007, -4.00389E-006, 1.85583E-005, 1.29957, -0.409106, -1.00544, -0.920565, -0.293672, 1.33125, 0.00354721, -0.0201365
11, 0.00000, 207.736, -111.852, -200.062, -123.416, -6.39976, 234.565, -2.82776E-006, 4.06856E-005, 3.31103, -1.47668, -2.94629, -2.13535, -0.37005, 3.62632, 0.00814039, -0.0549755
12, 0.00000, 208.274, -111.917, -200.356, -123.834, -6.60121, 235.009, -2.74579E-006, 4.1414E-005, 3.40718, -1.52781, -3.03948, -2.19363, -0.373523, 3.73672, 0.00856166, -0.0566846
13, 0.00000, 204.347, -111.531, -198.29, -120.746, -5.06666, 231.818, -3.1253E-006, 3.46763E-005, 2.65811, -1.14047, -2.32423, -1.73509, -0.336568, 2.88446, 0.00581524, -0.0435782
14, 0.00000, 194.725, -110.307, -193.056, -113.33, -1.55029, 223.952, -4.52835E-006, 1.20165E-005, 0.853339, -0.151416, -0.558267, -0.662603, -0.294303, 0.814519, 0.00375943, -0.0125166
15, 0.00000, 189.294, -109.38, -189.953, -109.27, 0.234149, 219.468, -5.84583E-006, -4.94349E-006, -0.120572, 0.425436, 0.427587, -0.108567, -0.307192, -0.315703, 0.00602234, 0.00377668
16, 0.00000, 185.45, -108.48, -187.583, -106.512, 1.30494, 216.216, -7.27867E-006, -1.80749E-005, -0.730582, 0.826372, 1.07695, 0.217028, -0.348513, -1.03914, 0.00942474, 0.0138168
17, 0.00000, 183.763, -107.735, -186.267, -105.455, 1.51333, 214.64, -8.59299E-006, -2.2022E-005, -0.855804, 0.969928, 1.26223, 0.252712, -0.409421, -1.21665, 0.0115874, 0.0160332
18, 0.00000, 182.374, -107.115, -185.182, -104.587, 1.6805, 213.342, -9.67869E-006, -2.54703E-005, -0.959003, 1.08863, 1.41503, 0.281776, -0.459844, -1.36276, 0.0134974, 0.0178318
19, 0.00000, 181.825, -106.867, -184.751, -104.245, 1.74551, 212.826, -1.01027E-005, -2.68823E-005, -0.999982, 1.13584, 1.47572, 0.293241, -0.479923, -1.42075, 0.0142847, 0.0185445
20, 0.00000, 181.505, -106.722, -184.501, -104.047, 1.78274, 212.527, -1.03419E-005, -2.77299E-005, -1.02381, 1.16332, 1.511, 0.299883, -0.491605, -1.45443, 0.0147605, 0.0189593
21, 0.00000, 181.879, -106.892, -184.794, -104.279, 1.73902, 212.877, -1.00517E-005, -2.67643E-005, -0.995969, 1.13122, 1.46974, 0.292109, -0.477943, -1.41504, 0.0142215, 0.018477
22, 0.00000, 183.081, -107.432, -185.736, -105.029, 1.5956, 214.004, -9.12219E-006, -2.372E-005, -0.90639, 1.02807, 1.33708, 0.266983, -0.434096, -1.28825, 0.0125282, 0.0169147
23, 0.00000, 185.018, -108.29, -187.247, -106.241, 1.35857, 215.813, -7.61216E-006, -1.91017E-005, -0.762676, 0.863114, 1.12437, 0.2262, -0.364069, -1.0846, 0.00998818, 0.0143836
24, 0.00000, 187.28, -109.282, -189.012, -107.665, 1.07174, 217.93, -5.87635E-006, -1.41317E-005, -0.594551, 0.671059, 0.875819, 0.177736, -0.282686, -0.846009, 0.0072956, 0.0113461
25, 0.00000, 189.135, -110.088, -190.459, -108.837, 0.828483, 219.672, -4.47903E-006, -1.03884E-005, -0.456438, 0.514042, 0.671901, 0.137321, -0.216286, -0.649764, 0.00530217, 0.0087887
26, 0.00000, 190.09, -110.501, -191.204, -109.444, 0.700373, 220.57, -3.76743E-006, -8.56977E-006, -0.385207, 0.433329, 0.566836, 0.116269, -0.182208, -0.548478, 0.00434639, 0.0074498
27, 0.00000, 190.535, -110.692, -191.55, -109.726, 0.640089, 220.989, -3.43791E-006, -7.74879E-006, -0.352033, 0.395801, 0.517929, 0.106416, -0.166376, -0.50129, 0.0039181, 0.00682174
28, 0.00000, 190.688, -110.758, -191.67, -109.824, 0.619215, 221.133, -3.32554E-006, -7.47736E-006, -0.340631, 0.382911, 0.501117, 0.103021, -0.160937, -0.485059, 0.00377757, 0.00660373
29, 0.00000, 190.496, -110.675, -191.52, -109.701, 0.645532, 220.952, -3.46625E-006, -7.80687E-006, -0.354953, 0.399103, 0.522247, 0.107286, -0.167775, -0.505462, 0.00394708, 0.00687967
30, 0.00000, 189.747, -110.352, -190.935, -109.225, 0.746829, 220.247, -4.0235E-006, -9.20188E-006, -0.410855, 0.46237, 0.604674, 0.123869, -0.194471, -0.584972, 0.00467613, 0.00793536
31, 0.00000, 188.226, -109.694, -189.749, -108.261, 0.948958, 218.817, -5.16218E-006, -1.21526E-005, -0.524188, 0.590979, 0.77194, 0.157224, -0.248824, -0.746106, 0.00623429, 0.0100551
32, 0.00000, 188.111, -109.45, -189.503, -108.272, 0.820933, 218.622, -5.60831E-006, -1.10846E-005, -0.451716, 0.581551, 0.727552, 0.0992987, -0.276795, -0.678785, 0.00656733, 0.00902024
33, 0.00000, 192.287, -110.066, -191.801, -111.43, -0.617532, 222.013, -4.7483E-006, 3.84481E-006, 0.348053, 0.120124, -0.0702893, -0.360981, -0.277256, 0.241133, 0.00424045, -0.00411975
34, 0.00000, 195.667, -110.491, -193.617, -114.026, -1.84434, 224.746, -4.25503E-006, 1.43758E-005, 1.00861, -0.246644, -0.718621, -0.749531, -0.289306, 0.996987, 0.00357267, -0.0151877
35, 0.00000, 200.42, -111.086, -196.188, -117.69, -3.58442, 228.618, -3.5919E-006, 2.64991E-005, 1.91345, -0.743094, -1.60379, -1.28639, -0.310191, 2.03364, 0.00412949, -0.0306618
36, 0.00000, 201.132, -111.188, -196.585, -118.234, -3.83705, 229.207, -3.46182E-006, 2.80031E-005, 2.0414, -0.814648, -1.73034, -1.36179, -0.311921, 2.18132, 0.00432264, -0.0328862
37, 0.00000, 198.339, -110.838, -195.069, -116.079, -2.81178, 226.924, -3.85046E-006, 2.14942E-005, 1.51587, -0.527454, -1.21672, -1.04906, -0.29896, 1.57884, 0.00366152, -0.023827
38, 0.00000, 193.251, -110.094, -192.241, -112.21, -1.03605, 222.748, -4.80249E-006, 7.61154E-006, 0.577043, 0.00578723, -0.28378, -0.501939, -0.292542, 0.496408, 0.00408078, -0.00786694
39, 0.00000, 187.824, -109.135, -189.124, -108.171, 0.718149, 218.266, -6.19771E-006, -1.03655E-005, -0.393334, 0.587097, 0.703085, 0.0460484, -0.310622, -0.631014, 0.00706856, 0.00823467
40, 0.00000, 185.451, -108.481, -187.584, -106.513, 1.30508, 216.216, -7.27759E-006, -1.80443E-005, -0.730519, 0.826298, 1.07689, 0.217021, -0.348499, -1.03909, 0.00940588, 0.0138206
41, 0.00000, 183.763, -107.735, -186.267, -105.455, 1.51333, 214.64, -8.593E-006, -2.2022E-005, -0.855804, 0.969928, 1.26223, 0.252712, -0.409421, -1.21665, 0.0115874, 0.0160332
42, 0.00000, 182.374, -107.115, -185.182, -104.587, 1.6805, 213.342, -9.67869E-006, -2.54703E-005, -0.959003, 1.08863, 1.41503, 0.281776, -0.459844, -1.36276, 0.0134974, 0.0178318
43, 0.00000, 181.825, -106.867, -184.751, -104.245, 1.74551, 212.826, -1.01027E-005, -2.68823E-005, -0.999982, 1.13584, 1.47572, 0.293241, -0.479923, -1.42075, 0.0142847, 0.0185445
44, 0.00000, 181.505, -106.722, -184.501, -104.047, 1.78274, 212.527, -1.03419E-005, -2.77299E-005, -1.02381, 1.16332, 1.511, 0.299883, -0.491605, -1.45443, 0.0147605, 0.0189593
45, 0.00000, 181.879, -106.892, -184.794, -104.279, 1.73902, 212.877, -1.00517E-005, -2.67643E-005, -0.995969, 1.13122, 1.46974, 0.292109, -0.477943, -1.41504, 0.0142215, 0.018477
46, 0.00000, 183.081, -107.432, -185.736, -105.029, 1.5956, 214.004, -9.12219E-006, -2.372E-005, -0.90639, 1.02807, 1.33708, 0.266983, -0.434096, -1.28825, 0.0125282, 0.0169147
47, 0.00000, 185.018, -108.29, -187.247, -106.241, 1.35857, 215.813, -7.61216E-006, -1.91017E-005, -0.762676, 0.863114, 1.12437, 0.2262, -0.364069, -1.0846, 0.00998818, 0.0143836
48, 0.00000, 187.28, -109.282, -189.012, -107.665, 1.07174, 217.93, -5.87635E-006, -1.41317E-005, -0.594551, 0.671059, 0.875819, 0.177736, -0.282686, -0.846009, 0.0072956, 0.0113461
49, 0.00000, 189.135, -110.088, -190.459, -108.837, 0.828483, 219.672, -4.47903E-006, -1.03884E-005, -0.456438, 0.514042, 0.671901, 0.137321, -0.216286, -0.649764, 0.00530217, 0.0087887
50, 0.00000, 190.09, -110.501, -191.204, -109.444, 0.700373, 220.57, -3.76743E-006, -8.56977E-006, -0.385207, 0.433329, 0.566836, 0.116269, -0.182208, -0.548478, 0.00434639, 0.0074498
51, 0.00000, 190.535, -110.692, -191.55, -109.726, 0.640089, 220.989, -3.43791E-006, -7.74879E-006, -0.352033, 0.395801, 0.517929, 0.106416, -0.166376, -0.50129, 0.0039181, 0.00682174
52, 0.00000, 190.688, -110.758, -191.67, -109.824, 0.619215, 221.133, -3.32554E-006, -7.47736E-006, -0.340631, 0.382911, 0.501117, 0.103021, -0.160937, -0.485059, 0.00377757, 0.00660373
53, 0.00000, 190.496, -110.675, -191.52, -109.701, 0.645532, 220.952, -3.46625E-006, -7.80687E-006, -0.354953, 0.399103, 0.522247, 0.107286, -0.167775, -0.505462, 0.00394708, 0.00687967
54, 0.00000, 189.747, -110.352, -190.935, -109.225, 0.746829, 220.247, -4.0235E-006, -9.20188E-006, -0.410855, 0.46237, 0.604674, 0.123869, -0.194471, -0.584972, 0.00467613, 0.00793536
55, 0.00000, 188.226, -109.694, -189.749, -108.261, 0.948958, 218.817, -5.16218E-006, -1.21526E-005, -0.524188, 0.590979, 0.77194, 0.157224, -0.248824, -0.746106, 0.00623429, 0.0100551
56, 0.00000, 187.382, -109.326, -189.091, -107.729, 1.05886, 218.025, -5.79953E-006, -1.38828E-005, -0.586969, 0.66242, 0.86466, 0.175543, -0.27905, -0.835293, 0.00715893, 0.0112126
57, 0.00000, 189.334, -109.601, -190.15, -109.208, 0.37892, 219.598, -5.40557E-006, -6.22278E-006, -0.202654, 0.441636, 0.482606, -0.0457529, -0.280302, -0.394648, 0.00575659, 0.00498711
58, 0.00000, 190.529, -109.729, -190.768, -110.132, -0.0675782, 220.546, -5.25793E-006, -1.59217E-006, 0.0464483, 0.304862, 0.24013, -0.192564, -0.286442, -0.111636, 0.00512111, 0.000929987
59, 0.00000, 191.906, -109.928, -191.524, -111.176, -0.546182, 221.665, -4.99556E-006, 3.11456E-006, 0.310066, 0.153947, -0.0220513, -0.345016, -0.287516, 0.191388, 0.00449652, -0.00343265
60, 0.00000, 191.97, -109.956, -191.574, -111.217, -0.554663, 221.725, -4.94437E-006, 3.21197E-006, 0.314505, 0.148714, -0.0287901, -0.346245, -0.285215, 0.197838, 0.00444501, -0.00351802
61, 0.00000, 191.217, -109.83, -191.146, -110.653, -0.305692, 221.105, -5.12262E-006, 7.97964E-007, 0.178037, 0.229309, 0.109109, -0.268532, -0.286805, 0.0396667, 0.00478223, -0.00124164
62, 0.00000, 189.616, -109.53, -190.213, -109.469, 0.199219, 219.775, -5.57267E-006, -4.42866E-006, -0.101507, 0.399584, 0.395803, -0.112098, -0.294426, -0.286462, 0.00570293, 0.00340447
63, 0.00000, 189.255, -109.374, -189.931, -109.241, 0.247053, 219.436, -5.85443E-006, -5.08371E-006, -0.127799, 0.429696, 0.43487, -0.104455, -0.307264, -0.324053, 0.00604774, 0.00389547
64, 0.00000, 185.45, -108.48, -187.583, -106.512, 1.30494, 216.216, -7.27867E-006, -1.8075E-005, -0.730582, 0.826372, 1.07695, 0.217028, -0.348513, -1.03914, 0.00942479, 0.0138168
65, 0.00000, 183.763, -107.735, -186.267, -105.455, 1.51333, 214.64, -8.59299E-006, -2.2022E-005, -0.855804, 0.969928, 1.26223, 0.252712, -0.409421, -1.21665, 0.0115874, 0.0160332
66, 0.00000, 182.374, -107.115, -185.182, -104.587, 1.6805, 213.342, -9.67869E-006, -2.54703E-005, -0.959003, 1.08863, 1.41503, 0.281776, -0.459844, -1.36276, 0.0134974, 0.0178318
67, 0.00000, 181.825, -106.867, -184.751, -104.245, 1.74551, 212.826, -1.01027E-005, -2.68823E-005, -0.999982, 1.13584, 1.47572, 0.293241, -0.479923, -1.42075, 0.0142847, 0.0185445
68, 0.00000, 181.505, -106.722, -184.501, -104.047, 1.78274, 212.527, -1.03419E-005, -2.77299E-005, -1.02381, 1.16332, 1.511, 0.299883, -0.491605, -1.45443, 0.0147605, 0.0189593
69, 0.00000, 181.879, -106.892, -184.794, -104.279, 1.73902, 212.877, -1.00517E-005, -2.67643E-005, -0.995969, 1.13122, 1.46974, 0.292109, -0.477943, -1.41504, 0.0142215, 0.018477
70, 0.00000, 183.081, -107.432, -185.736, -105.029, 1.5956, 214.004, -9.12219E-006, -2.372E-005, -0.90639, 1.02807, 1.33708, 0.266983, -0.434096, -1.28825, 0.0125282, 0.0169147
71, 0.00000, 185.018, -108.29, -187.247, -106.241, 1.35857, 215.813, -7.61216E-006, -1.91017E-005, -0.762676, 0.863114, 1.12437, 0.2262, -0.364069, -1.0846, 0.00998818, 0.0143836
72, 0.00000, 187.28, -109.282, -189.012, -107.665, 1.07174, 217.93, -5.87635E-006, -1.41317E-005, -0.594551, 0.671059, 0.875819, 0.177736, -0.282686, -0.846009, 0.0072956, 0.0113461
73, 0.00000, 188.681, -109.891, -190.104, -108.55, 0.888732, 219.245, -4.81917E-006, -1.12722E-005, -0.49026, 0.55243, 0.72182, 0.14727, -0.23251, -0.697848, 0.00576922, 0.00942068
74, 0.00000, 189.73, -110.345, -190.922, -109.215, 0.74897, 220.231, -4.03549E-006, -9.24545E-006, -0.4121, 0.46378, 0.606496, 0.124234, -0.195061, -0.586726, 0.0047002, 0.00795712
75, 0.00000, 190.294, -110.588, -191.362, -109.573, 0.672856, 220.762, -3.6166E-006, -8.19124E-006, -0.370033, 0.416159, 0.544465, 0.111766, -0.174964, -0.526897, 0.00414856, 0.007163
76, 0.00000, 190.551, -110.699, -191.563, -109.737, 0.637754, 221.005, -3.42687E-006, -7.73097E-006, -0.350813, 0.394421, 0.516118, 0.106051, -0.165788, -0.499537, 0.00390987, 0.006796
77, 0.00000, 190.554, -110.7, -191.565, -109.739, 0.637492, 221.007, -3.42379E-006, -7.71158E-006, -0.350599, 0.39418, 0.515818, 0.10599, -0.165694, -0.499253, 0.00389851, 0.0067948
78, 0.00000, 190.302, -110.592, -191.368, -109.578, 0.671907, 220.769, -3.60969E-006, -8.15821E-006, -0.369422, 0.415468, 0.543583, 0.111588, -0.174681, -0.526052, 0.00412969, 0.00715483
79, 0.00000, 189.715, -110.339, -190.91, -109.205, 0.751089, 220.217, -4.0471E-006, -9.26279E-006, -0.413223, 0.465052, 0.608165, 0.124569, -0.195603, -0.588338, 0.00470818, 0.00797982
80, 0.00000, 189.302, -109.971, -190.435, -109.024, 0.666723, 219.742, -4.69752E-006, -8.79825E-006, -0.365176, 0.481521, 0.598284, 0.0747391, -0.233748, -0.554864, 0.00533746, 0.00740245
81, 0.00000, 191.813, -109.892, -191.454, -111.116, -0.531003, 221.579, -5.06193E-006, 2.94841E-006, 0.301997, 0.161899, -0.0111473, -0.342006, -0.290354, 0.180443, 0.0045661, -0.00328454
82, 0.00000, 193.793, -109.743, -192.194, -112.805, -1.5421, 222.996, -5.69334E-006, 1.17987E-005, 0.856862, -0.0902111, -0.507052, -0.695907, -0.348726, 0.786632, 0.00460987, -0.0123136
83, 0.00000, 197.796, -110.057, -194.2, -115.965, -3.13973, 226.159, -5.71546E-006, 2.39563E-005, 1.70576, -0.529179, -1.31349, -1.21203, -0.391474, 1.74391, 0.0049153, -0.0266569
84, 0.00000, 197.459, -109.924, -193.944, -115.744, -3.08394, 225.844, -5.97313E-006, 2.36143E-005, 1.67933, -0.501727, -1.27636, -1.20274, -0.402029, 1.70699, 0.00503257, -0.0261389
85, 0.00000, 195.232, -109.58, -192.69, -114.057, -2.31861, 224.006, -6.37444E-006, 1.80296E-005, 1.27863, -0.273629, -0.877388, -0.969257, -0.399889, 1.24411, 0.0050195, -0.0192546
86, 0.00000, 190.045, -108.741, -189.76, -110.157, -0.577755, 219.737, -7.36031E-006, 2.6048E-006, 0.337097, 0.272061, 0.066278, -0.42717, -0.402528, 0.155852, 0.00651386, -0.00334771
87, 0.00000, 184.678, -107.76, -186.673, -106.19, 1.12056, 215.322, -8.65831E-006, -1.70859E-005, -0.626947, 0.853224, 1.04797, 0.113951, -0.42305, -0.962537, 0.01068, 0.0124474
88, 0.00000, 182.948, -107.373, -185.63, -104.945, 1.61215, 213.879, -9.23354E-006, -2.39935E-005, -0.916308, 1.03948, 1.35185, 0.269805, -0.438979, -1.30238, 0.0126747, 0.017093
89, 0.00000, 182.291, -107.078, -185.117, -104.535, 1.69044, 213.264, -9.7442E-006, -2.5673E-005, -0.965187, 1.09575, 1.4242, 0.283513, -0.462878, -1.37153, 0.0136094, 0.0179401
90, 0.00000, 181.926, -106.913, -184.83, -104.307, 1.73363, 212.921, -1.00244E-005, -2.66237E-005, -0.992468, 1.12718, 1.46459, 0.291141, -0.476237, -1.41011, 0.0141405, 0.018414
91, 0.00000, 181.999, -106.946, -184.888, -104.353, 1.72482, 212.99, -9.9631E-006, -2.64527E-005, -0.986998, 1.12088, 1.45646, 0.289603, -0.473545, -1.40234, 0.014047, 0.0183188
92, 0.00000, 182.052, -106.97, -184.93, -104.386, 1.71855, 213.04, -9.92278E-006, -2.63114E-005, -0.983018, 1.11629, 1.45057, 0.288492, -0.471596, -1.39672, 0.0139678, 0.0182497
93, 0.00000, 182.583, -107.209, -185.346, -104.718, 1.65543, 213.538, -9.51253E-006, -2.49544E-005, -0.943427, 1.07069, 1.39194, 0.277401, -0.452212, -1.3407, 0.0132119, 0.0175606
94, 0.00000, 183.615, -107.67, -186.153, -105.363, 1.53101, 214.504, -8.70709E-006, -2.24046E-005, -0.866718, 0.982467, 1.27835, 0.255788, -0.414728, -1.23207, 0.0118005, 0.0162207
95, 0.00000, 185.085, -108.319, -187.299, -106.283, 1.35028, 215.875, -7.56042E-006, -1.89397E-005, -0.757694, 0.857408, 1.11701, 0.224779, -0.361654, -1.07754, 0.00989901, 0.014296
96, 0.00000, 186.851, -109.095, -188.677, -107.394, 1.127, 217.528, -6.20274E-006, -1.50327E-005, -0.626453, 0.707423, 0.922962, 0.186996, -0.298086, -0.891317, 0.00777963, 0.0119301
97, 0.00000, 188.529, -109.825, -189.986, -108.454, 0.908757, 219.103, -4.93311E-006, -1.15754E-005, -0.50157, 0.565276, 0.738512, 0.150588, -0.237939, -0.71392, 0.00593027, 0.00963077
98, 0.00000, 189.625, -110.3, -190.841, -109.148, 0.763017, 220.133, -4.11339E-006, -9.44361E-006, -0.419901, 0.472618, 0.618002, 0.126541, -0.198792, -0.597819, 0.00480423, 0.00810391
99, 0.00000, 190.255, -110.572, -191.332, -109.548, 0.678144, 220.725, -3.64553E-006, -8.26355E-006, -0.372946, 0.419454, 0.548759, 0.112631, -0.176354, -0.531039, 0.00418631, 0.0072181
100, 0.00000, 190.567, -110.706, -191.575, -109.747, 0.635763, 221.019, -3.41439E-006, -7.69012E-006, -0.349658, 0.393116, 0.514429, 0.105709, -0.165244, -0.497912, 0.00388751, 0.00677674
101, 0.00000, 190.662, -110.747, -191.649, -109.807, 0.622777, 221.109, -3.34449E-006, -7.52112E-006, -0.342565, 0.385097, 0.50397, 0.103597, -0.161861, -0.487815, 0.0038, 0.00664113
102, 0.00000, 190.508, -110.68, -191.529, -109.709, 0.643939, 220.963, -3.45784E-006, -7.78788E-006, -0.354089, 0.398127, 0.520972, 0.107029, -0.167363, -0.504231, 0.00393739, 0.00686286
103, 0.00000, 190, -110.462, -191.133, -109.386, 0.712633, 220.485, -3.83478E-006, -8.72834E-006, -0.391934, 0.440943, 0.576766, 0.118265, -0.185426, -0.558058, 0.00442834, 0.00757816
