hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 60.00000, 218.765, -30.1114, 219.016, -150.145, 219.325, 89.8577, 7.43831E-005, 112.463, 1.27989, 131.694, 1.46107, 11.6606, 1.45901, -108.337, 0.112873, 144.733
0, 120.00000, 218.765, -30.1114, 219.016, -150.145, 219.325, 89.8577, 7.43798E-005, 112.465, 1.27991, 131.694, 1.46108, 11.6606, 1.45902, -108.337, 0.112868, 144.733
0, 180.00000, 218.765, -30.1114, 219.016, -150.145, 219.325, 89.8577, 7.43797E-005, 112.465, 1.27991, 131.694, 1.46108, 11.6606, 1.45902, -108.337, 0.112868, 144.733
0, 240.00000, 218.765, -30.1114, 219.016, -150.145, 219.325, 89.8577, 7.43797E-005, 112.465, 1.27991, 131.694, 1.46108, 11.6606, 1.45902, -108.337, 0.112868, 144.733
0, 300.00000, 218.765, -30.1114, 219.016, -150.145, 219.325, 89.8577, 7.43797E-005, 112.465, 1.27991, 131.694, 1.46108, 11.6606, 1.45902, -108.337, 0.112868, 144.733
0, 360.00000, 218.123, -30.0912, 218.959, -150.214, 219.585, 89.8943, 0.000247152, -114.295, 1.46702, 131.714, 1.27879, 11.5915, 0.910822, -108.3, 0.284625, -67.014
0, 420.00000, 218.123, -30.0912, 218.959, -150.214, 219.585, 89.8943, 0.000247173, -114.291, 1.46706, 131.714, 1.27878, 11.5915, 0.910806, -108.301, 0.284653, -67.0096
0, 480.00000, 218.123, -30.0912, 218.959, -150.214, 219.585, 89.8943, 0.000247173, -114.291, 1.46706, 131.714, 1.27878, 11.5915, 0.910806, -108.301, 0.284653, -67.0095
0, 540.00000, 218.123, -30.0912, 218.959, -150.214, 219.585, 89.8943, 0.000247173, -114.291, 1.46706, 131.714, 1.27878, 11.5915, 0.910806, -108.301, 0.284653, -67.0095
0, 600.00000, 218.123, -30.0912, 218.959, -150.214, 219.585, 89.8943, 0.000247173, -114.291, 1.46706, 131.714, 1.27878, 11.5915, 0.910806, -108.301, 0.284653, -67.0095
0, 660.00000, 218.576, -30.1402, 219.125, -150.132, 219.06, 89.8754, 0.000228789, 1.9213, 1.46406, 131.665, 1.09526, 11.6737, 1.64335, -108.319, 0.302889, 51.5066
0, 720.00000, 218.577, -30.1402, 219.125, -150.131, 219.059, 89.8754, 0.000228797, 1.92902, 1.46402, 131.665, 1.09526, 11.6736, 1.64339, -108.319, 0.302902, 51.5139
0, 780.00000, 218.577, -30.1402, 219.125, -150.131, 219.059, 89.8754, 0.000228797, 1.92908, 1.46402, 131.665, 1.09526, 11.6736, 1.64339, -108.319, 0.302902, 51.5139
